# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:2:23	516	274	--------	-9999	-9999	0	----	D2
0:3:0	509	260	--------	-9999	-9999	1	----	D2
0:3:1	535	243	--------	-9999	-9999	2	----	D2
0:3:2	516	237	--------	-9999	-9999	3	----	D2
0:3:3	536	264	Fixation	524	251	4	----	D2
0:3:4	514	278	Fixation	522	256.4	5	----	D2
0:3:5	514	278	Fixation	520.667	260	6	----	D2
0:3:6	530	283	Fixation	522	263.286	7	----	D2
0:3:7	545	270	Fixation	524.875	264.125	8	----	D2
0:3:8	518	220	Fixation	524.111	259.222	9	----	D2
0:3:9	515	239	Fixation	523.2	257.2	10	----	D2
0:3:10	-9999	-9999	--------	-9999	-9999	0	----	D2
0:3:11	-9999	-9999	--------	-9999	-9999	1	----	D2
0:3:12	655	347	--------	-9999	-9999	0	----	D2
0:3:13	633	294	--------	-9999	-9999	1	----	D2
0:3:14	624	236	--------	-9999	-9999	2	----	D2
0:3:15	633	260	--------	-9999	-9999	3	----	D2
0:3:16	634	254	Fixation	631	261	4	----	D2
0:3:17	643	238	Fixation	633.4	256.4	5	----	D2
0:3:18	641	238	--------	-9999	-9999	0	----	D2
0:3:19	635	241	--------	-9999	-9999	1	----	D2
0:3:20	640	240	--------	-9999	-9999	2	----	D2
0:3:21	-9999	-9999	--------	-9999	-9999	3	----	D2
0:3:22	699	249	--------	-9999	-9999	0	----	D2
0:3:23	664	184	--------	-9999	-9999	1	----	D2
0:4:0	666	172	--------	-9999	-9999	2	----	D2
0:4:1	679	224	--------	-9999	-9999	3	----	D2
0:4:2	636	171	--------	-9999	-9999	0	----	D2
0:4:3	639	184	--------	-9999	-9999	1	----	D2
0:4:4	665	252	--------	-9999	-9999	2	----	D2
0:4:5	-9999	-9999	--------	-9999	-9999	3	----	D2
0:4:6	-9999	-9999	--------	-9999	-9999	0	----	D2
0:4:7	717	263	--------	-9999	-9999	1	----	D2
0:4:8	687	216	--------	-9999	-9999	2	----	D2
0:4:9	684	189	--------	-9999	-9999	3	----	D2
0:4:10	698	225	--------	-9999	-9999	0	----	D2
0:4:11	618	118	--------	-9999	-9999	1	----	D2
0:4:12	742	224	--------	-9999	-9999	0	----	D2
0:4:13	756	213	--------	-9999	-9999	1	----	D2
0:4:14	750	197	--------	-9999	-9999	2	----	D2
0:4:15	754	214	--------	-9999	-9999	3	----	D2
0:4:16	743	302	--------	-9999	-9999	0	----	D2
0:4:17	-9999	-9999	--------	-9999	-9999	1	----	D2
0:4:18	863	346	--------	-9999	-9999	0	----	D2
0:4:19	821	282	--------	-9999	-9999	1	----	D2
0:4:20	837	263	--------	-9999	-9999	2	----	D2
0:4:21	838	239	--------	-9999	-9999	3	----	D2
0:4:22	856	266	Fixation	838	262.5	4	----	D2
0:4:23	801	89	--------	-9999	-9999	0	----	D2
0:5:0	846	402	--------	-9999	-9999	1	----	D2
0:5:1	914	751	--------	-9999	-9999	0	----	D2
0:5:2	1002	350	--------	-9999	-9999	1	----	D2
0:5:3	985	255	--------	-9999	-9999	0	----	D2
0:5:4	960	199	--------	-9999	-9999	1	----	D2
0:5:5	978	233	--------	-9999	-9999	2	----	D2
0:5:6	984	221	--------	-9999	-9999	3	----	D2
0:5:7	987	258	Fixation	977.25	227.75	4	----	D2
0:5:8	-9999	-9999	--------	-9999	-9999	0	----	D2
0:5:9	946	244	--------	-9999	-9999	1	----	D2
0:5:10	935	242	--------	-9999	-9999	2	----	D2
0:5:11	947	222	--------	-9999	-9999	3	----	D2
0:5:12	899	110	--------	-9999	-9999	0	----	D2
0:5:13	952	273	--------	-9999	-9999	1	----	D2
0:5:14	937	165	--------	-9999	-9999	0	----	D2
0:5:15	952	223	--------	-9999	-9999	1	----	D2
0:5:16	946	211	--------	-9999	-9999	2	----	D2
0:5:17	965	226	--------	-9999	-9999	3	----	D2
0:5:18	957	201	Fixation	955	215.25	4	----	D2
0:5:19	955	206	Fixation	955	213.4	5	----	D2
0:5:20	990	335	--------	-9999	-9999	0	----	D2
0:5:21	994	164	--------	-9999	-9999	1	----	D2
0:5:22	1016	208	--------	-9999	-9999	2	----	D2
0:5:23	1003	208	--------	-9999	-9999	3	----	D2
0:6:0	996	214	Fixation	1002.25	198.5	4	----	D2
0:6:1	975	131	--------	-9999	-9999	0	----	D2
0:6:2	982	163	--------	-9999	-9999	1	----	D2
0:6:3	973	178	--------	-9999	-9999	2	----	D2
0:6:4	961	169	--------	-9999	-9999	3	----	D2
0:6:5	1007	166	Fixation	980.75	169	4	----	D2
0:6:6	1010	119	--------	-9999	-9999	0	----	D2
0:6:7	1026	217	--------	-9999	-9999	1	----	D2
0:6:8	1034	207	--------	-9999	-9999	2	----	D2
0:6:9	1026	200	--------	-9999	-9999	3	----	D2
0:6:10	1034	240	Fixation	1030	216	4	----	D2
0:6:11	1041	170	Fixation	1032.2	206.8	5	----	D2
0:6:12	1097	119	--------	-9999	-9999	0	----	D2
0:6:13	1100	193	--------	-9999	-9999	1	----	D2
0:6:14	1096	119	--------	-9999	-9999	2	----	D2
0:6:15	1082	359	--------	-9999	-9999	3	----	D2
0:6:16	1087	234	--------	-9999	-9999	0	----	D2
0:6:17	1085	236	--------	-9999	-9999	1	----	D2
0:6:18	1068	232	--------	-9999	-9999	2	----	D2
0:6:19	1152	129	--------	-9999	-9999	3	----	D2
0:6:20	1144	123	--------	-9999	-9999	0	----	D2
0:6:21	1124	166	--------	-9999	-9999	1	----	D2
0:6:22	1116	189	--------	-9999	-9999	2	----	D2
0:6:23	1132	221	--------	-9999	-9999	3	----	D2
0:7:0	1095	233	Fixation	1116.75	202.25	4	----	D2
0:7:1	1089	214	--------	-9999	-9999	0	----	D2
0:7:2	1162	207	--------	-9999	-9999	1	----	D2
0:7:3	1179	158	--------	-9999	-9999	2	----	D2
0:7:4	1186	156	--------	-9999	-9999	3	----	D2
0:7:5	1205	193	Fixation	1183	178.5	4	----	D2
0:7:6	1199	146	--------	-9999	-9999	0	----	D2
0:7:7	1212	250	--------	-9999	-9999	1	----	D2
0:7:8	1232	214	--------	-9999	-9999	2	----	D2
0:7:9	1218	210	--------	-9999	-9999	3	----	D2
0:7:10	1220	220	Fixation	1220.5	223.5	4	----	D2
0:7:11	1242	273	--------	-9999	-9999	0	----	D2
0:7:12	1253	211	--------	-9999	-9999	1	----	D2
0:7:13	1225	276	--------	-9999	-9999	2	----	D2
0:7:14	1237	208	--------	-9999	-9999	3	----	D2
0:7:15	1378	242	--------	-9999	-9999	0	----	D2
0:7:16	1378	190	--------	-9999	-9999	1	----	D2
0:7:17	1378	188	--------	-9999	-9999	2	----	D2
0:7:18	1358	236	--------	-9999	-9999	3	----	D2
0:7:19	1361	191	Fixation	1368.75	201.25	4	----	D2
0:7:20	1361	191	Fixation	1367.2	199.2	5	----	D2
0:7:21	1373	247	--------	-9999	-9999	0	----	D2
0:7:22	1354	270	--------	-9999	-9999	1	----	D2
0:7:23	1369	222	--------	-9999	-9999	2	----	D2
0:8:0	1342	240	--------	-9999	-9999	3	----	D2
0:8:1	1359	97	--------	-9999	-9999	0	----	D2
0:8:2	1331	223	--------	-9999	-9999	1	----	D2
0:8:3	1330	234	--------	-9999	-9999	2	----	D2
0:8:4	1326	249	--------	-9999	-9999	3	----	D2
0:8:5	1331	238	Fixation	1329.5	236	4	----	D2
0:8:6	1337	255	Fixation	1331	239.8	5	----	D2
0:8:7	1343	235	Fixation	1333	239	6	----	D2
0:8:8	1351	208	Fixation	1335.57	234.571	7	----	D2
0:8:9	761	199	--------	-9999	-9999	0	----	D2
0:8:10	359	257	--------	-9999	-9999	1	----	D2
0:8:11	369	220	--------	-9999	-9999	2	----	D2
0:8:12	390	221	--------	-9999	-9999	3	----	D2
0:8:13	277	265	--------	-9999	-9999	0	----	D2
0:8:14	273	285	--------	-9999	-9999	1	----	D2
0:8:15	238	234	--------	-9999	-9999	2	----	D2
0:8:16	252	273	--------	-9999	-9999	3	----	D2
0:8:17	186	198	--------	-9999	-9999	0	----	D2
0:8:18	252	255	--------	-9999	-9999	1	----	D2
0:8:19	246	238	--------	-9999	-9999	2	----	D2
0:8:20	259	262	--------	-9999	-9999	3	----	D2
0:8:21	277	255	Fixation	258.5	252.5	4	----	D2
0:8:22	224	222	Fixation	251.6	246.4	5	----	D2
0:8:23	194	181	--------	-9999	-9999	0	----	D2
0:9:0	254	227	--------	-9999	-9999	1	----	D2
0:9:1	233	237	--------	-9999	-9999	2	----	D2
0:9:2	260	246	--------	-9999	-9999	3	----	D2
0:9:3	200	198	--------	-9999	-9999	0	----	D2
0:9:4	217	227	--------	-9999	-9999	1	----	D2
0:9:5	283	243	--------	-9999	-9999	2	----	D2
0:9:6	184	144	--------	-9999	-9999	3	----	D2
0:9:7	231	197	--------	-9999	-9999	0	----	D2
0:9:8	282	249	--------	-9999	-9999	1	----	D2
0:9:9	230	184	--------	-9999	-9999	0	----	D2
0:9:10	243	194	--------	-9999	-9999	1	----	D2
0:9:11	290	260	--------	-9999	-9999	0	----	D2
0:9:12	439	311	--------	-9999	-9999	1	----	D2
0:9:13	1087	517	--------	-9999	-9999	0	----	D2
0:9:14	1705	782	--------	-9999	-9999	1	----	D2
0:9:15	1471	522	--------	-9999	-9999	0	----	D2
0:9:16	1475	517	--------	-9999	-9999	1	----	D2
0:9:17	1503	480	--------	-9999	-9999	2	----	D2
0:9:18	1478	531	--------	-9999	-9999	3	----	D2
0:9:19	1815	911	--------	-9999	-9999	0	----	D2
0:9:20	1493	541	--------	-9999	-9999	1	----	D2
0:9:21	1507	506	--------	-9999	-9999	2	----	D2
0:9:22	1540	466	--------	-9999	-9999	3	----	D2
0:9:23	1655	561	--------	-9999	-9999	0	----	D2
0:10:0	2294	792	--------	-9999	-9999	1	----	D2
0:10:1	-9999	-9999	--------	-9999	-9999	0	----	D2
0:10:2	1833	1748	--------	-9999	-9999	1	----	D2
0:10:3	-9999	-9999	--------	-9999	-9999	0	----	D2
0:10:4	-9999	-9999	--------	-9999	-9999	1	----	D2
0:10:5	-9999	-9999	--------	-9999	-9999	2	----	D2
0:10:6	-9999	-9999	--------	-9999	-9999	3	----	D2
0:10:7	-9999	-9999	Fixation	-9999	-9999	4	----	D2
0:10:8	-9999	-9999	Fixation	-9999	-9999	5	----	D2
0:10:9	-9999	-9999	Fixation	-9999	-9999	6	----	D2
0:10:10	1055	432	--------	-9999	-9999	0	----	D2
0:10:11	426	292	--------	-9999	-9999	1	----	D2
0:10:12	455	251	--------	-9999	-9999	2	----	D2
0:10:13	491	278	--------	-9999	-9999	3	----	D2
0:10:14	502	268	--------	-9999	-9999	0	----	D2
0:10:15	504	269	--------	-9999	-9999	1	----	D2
0:10:16	564	373	--------	-9999	-9999	0	----	D2
0:10:17	386	311	--------	-9999	-9999	1	----	D2
0:10:18	393	310	--------	-9999	-9999	2	----	D2
0:10:19	401	330	--------	-9999	-9999	3	----	D2
0:10:20	375	322	Fixation	388.75	318.25	4	----	D2
0:10:21	303	262	--------	-9999	-9999	0	----	D2
0:10:22	333	296	--------	-9999	-9999	1	----	D2
0:10:23	327	293	--------	-9999	-9999	2	----	D2
0:11:0	349	326	--------	-9999	-9999	3	----	D2
0:11:1	398	358	--------	-9999	-9999	0	----	D2
0:11:2	256	215	--------	-9999	-9999	1	----	D2
0:11:3	276	252	--------	-9999	-9999	2	----	D2
0:11:4	341	319	--------	-9999	-9999	3	----	D2
0:11:5	280	260	--------	-9999	-9999	0	----	D2
0:11:6	276	262	--------	-9999	-9999	1	----	D2
0:11:7	308	308	--------	-9999	-9999	2	----	D2
0:11:8	303	300	--------	-9999	-9999	3	----	D2
0:11:9	329	298	--------	-9999	-9999	0	----	D2
0:11:10	282	265	--------	-9999	-9999	1	----	D2
0:11:11	356	384	--------	-9999	-9999	0	----	D2
0:11:12	234	240	--------	-9999	-9999	1	----	D2
0:11:13	317	323	--------	-9999	-9999	0	----	D2
0:11:14	317	310	--------	-9999	-9999	1	----	D2
0:11:15	309	295	--------	-9999	-9999	2	----	D2
0:11:16	299	264	--------	-9999	-9999	3	----	D2
0:11:17	286	209	--------	-9999	-9999	0	----	D2
0:11:18	308	229	--------	-9999	-9999	1	----	D2
0:11:19	277	172	--------	-9999	-9999	2	----	D2
0:11:20	339	230	--------	-9999	-9999	3	----	D2
0:11:21	335	225	--------	-9999	-9999	0	----	D2
0:11:22	337	203	--------	-9999	-9999	1	----	D2
0:11:23	330	175	--------	-9999	-9999	2	----	D2
0:12:0	350	218	--------	-9999	-9999	3	----	D2
0:12:1	347	221	Fixation	341	204.25	4	----	D2
0:12:2	331	222	Fixation	339	207.8	5	----	D2
0:12:3	571	329	--------	-9999	-9999	0	----	D2
0:12:4	571	329	--------	-9999	-9999	1	----	D2
0:12:5	2149	1056	--------	-9999	-9999	0	----	D2
0:12:6	-9999	-9999	--------	-9999	-9999	1	----	D2
0:12:7	-9999	-9999	--------	-9999	-9999	2	----	D2
0:12:8	-9999	-9999	--------	-9999	-9999	3	----	D2
0:12:9	-9999	-9999	Fixation	-9999	-9999	4	----	D2
0:12:10	-9999	-9999	Fixation	-9999	-9999	5	----	D2
0:12:11	-9999	-9999	Fixation	-9999	-9999	6	----	D2
0:12:12	-9999	-9999	Fixation	-9999	-9999	7	----	D2
0:12:13	-9999	-9999	Fixation	-9999	-9999	8	----	D2
0:12:14	-9999	-9999	Fixation	-9999	-9999	9	----	D2
0:12:15	-9999	-9999	Fixation	-9999	-9999	10	----	D2
0:12:16	-9999	-9999	Fixation	-9999	-9999	11	----	D2
0:12:17	1423	751	--------	-9999	-9999	0	----	D2
0:12:18	651	607	--------	-9999	-9999	1	----	D2
0:12:19	355	519	--------	-9999	-9999	0	----	D2
0:12:20	355	519	--------	-9999	-9999	1	----	D2
0:12:21	427	439	--------	-9999	-9999	0	----	D2
0:12:22	168	335	--------	-9999	-9999	1	----	D2
0:12:23	189	316	--------	-9999	-9999	2	----	D2
0:13:0	289	382	--------	-9999	-9999	3	----	D2
0:13:1	232	308	--------	-9999	-9999	0	----	D2
0:13:2	245	299	--------	-9999	-9999	1	----	D2
0:13:3	274	310	--------	-9999	-9999	2	----	D2
0:13:4	238	284	--------	-9999	-9999	3	----	D2
0:13:5	208	261	--------	-9999	-9999	0	----	D2
0:13:6	213	264	--------	-9999	-9999	1	----	D2
0:13:7	238	326	--------	-9999	-9999	2	----	D2
0:13:8	-9999	-9999	--------	-9999	-9999	3	----	D2
0:13:9	267	377	--------	-9999	-9999	0	----	D2
0:13:10	284	371	--------	-9999	-9999	1	----	D2
0:13:11	261	317	--------	-9999	-9999	2	----	D2
0:13:12	198	244	--------	-9999	-9999	3	----	D2
0:13:13	203	235	--------	-9999	-9999	0	----	D2
0:13:14	210	232	--------	-9999	-9999	1	----	D2
0:13:15	248	273	--------	-9999	-9999	2	----	D2
0:13:16	251	270	--------	-9999	-9999	3	----	D2
0:13:17	266	249	--------	-9999	-9999	0	----	D2
0:13:18	258	256	--------	-9999	-9999	1	----	D2
0:13:19	272	251	--------	-9999	-9999	2	----	D2
0:13:20	252	212	--------	-9999	-9999	3	----	D2
0:13:21	279	266	Fixation	265.25	246.25	4	----	D2
0:13:22	303	260	--------	-9999	-9999	0	----	D2
0:13:23	2	22	--------	-9999	-9999	1	----	D2
0:14:0	10	38	--------	-9999	-9999	2	----	D2
0:14:1	283	269	--------	-9999	-9999	3	----	D2
0:14:2	284	264	--------	-9999	-9999	0	----	D2
0:14:3	126	189	--------	-9999	-9999	1	----	D2
0:14:4	177	255	--------	-9999	-9999	0	----	D2
0:14:5	180	251	--------	-9999	-9999	1	----	D2
0:14:6	179	270	--------	-9999	-9999	2	----	D2
0:14:7	143	258	--------	-9999	-9999	3	----	D2
0:14:8	114	304	--------	-9999	-9999	0	----	D2
0:14:9	224	333	--------	-9999	-9999	1	----	D2
0:14:10	201	316	--------	-9999	-9999	2	----	D2
0:14:11	131	232	--------	-9999	-9999	3	----	D2
0:14:12	139	237	--------	-9999	-9999	0	----	D2
0:14:13	175	274	--------	-9999	-9999	1	----	D2
0:14:14	179	273	--------	-9999	-9999	2	----	D2
0:14:15	152	228	--------	-9999	-9999	3	----	D2
0:14:16	157	226	Fixation	165.75	250.25	4	----	D2
0:14:17	194	264	Fixation	171.4	253	5	----	D2
0:14:18	177	225	Fixation	172.333	248.333	6	----	D2
0:14:19	199	237	Fixation	176.143	246.714	7	----	D2
0:14:20	197	237	Fixation	178.75	245.5	8	----	D2
0:14:21	200	232	Fixation	181.111	244	9	----	D2
0:14:22	288	303	--------	-9999	-9999	0	----	D2
0:14:23	282	281	--------	-9999	-9999	1	----	D2
0:15:0	316	310	--------	-9999	-9999	2	----	D2
0:15:1	107	115	--------	-9999	-9999	3	----	D2
0:15:2	262	246	--------	-9999	-9999	0	----	D2
0:15:3	262	246	--------	-9999	-9999	1	----	D2
0:15:4	243	229	--------	-9999	-9999	2	----	D2
0:15:5	364	269	--------	-9999	-9999	3	----	D2
0:15:6	383	283	--------	-9999	-9999	0	----	D2
0:15:7	243	159	--------	-9999	-9999	1	----	D2
0:15:8	363	297	--------	-9999	-9999	0	----	D2
0:15:9	295	202	--------	-9999	-9999	1	----	D2
0:15:10	363	282	--------	-9999	-9999	0	----	D2
0:15:11	381	325	--------	-9999	-9999	1	----	D2
0:15:12	351	267	--------	-9999	-9999	2	----	D2
0:15:13	323	251	--------	-9999	-9999	3	----	D2
0:15:14	289	201	--------	-9999	-9999	0	----	D2
0:15:15	295	201	--------	-9999	-9999	1	----	D2
0:15:16	297	190	--------	-9999	-9999	2	----	D2
0:15:17	352	237	--------	-9999	-9999	3	----	D2
0:15:18	358	263	--------	-9999	-9999	0	----	D2
0:15:19	330	206	--------	-9999	-9999	1	----	D2
0:15:20	327	208	--------	-9999	-9999	2	----	D2
0:15:21	339	237	--------	-9999	-9999	3	----	D2
0:15:22	356	230	Fixation	338	220.25	4	----	D2
0:15:23	325	188	Fixation	335.4	213.8	5	----	D2
0:16:0	408	262	--------	-9999	-9999	0	----	D2
0:16:1	258	252	--------	-9999	-9999	1	----	D2
0:16:2	240	237	--------	-9999	-9999	2	----	D2
0:16:3	140	168	--------	-9999	-9999	3	----	D2
0:16:4	146	155	--------	-9999	-9999	0	----	D2
0:16:5	82	156	--------	-9999	-9999	1	----	D2
0:16:6	152	217	--------	-9999	-9999	0	----	D2
0:16:7	163	233	--------	-9999	-9999	1	----	D2
0:16:8	166	230	--------	-9999	-9999	2	----	D2
0:16:9	121	179	--------	-9999	-9999	3	----	D2
0:16:10	54	160	--------	-9999	-9999	0	----	D2
0:16:11	115	205	--------	-9999	-9999	1	----	D2
0:16:12	244	264	--------	-9999	-9999	0	----	D2
0:16:13	259	265	--------	-9999	-9999	1	----	D2
0:16:14	259	263	--------	-9999	-9999	2	----	D2
0:16:15	244	236	--------	-9999	-9999	3	----	D2
0:16:16	203	230	--------	-9999	-9999	0	----	D2
0:16:17	205	301	--------	-9999	-9999	1	----	D2
0:16:18	-9999	-9999	--------	-9999	-9999	0	----	D2
0:16:19	311	283	--------	-9999	-9999	1	----	D2
0:16:20	283	290	--------	-9999	-9999	2	----	D2
0:16:21	182	200	--------	-9999	-9999	3	----	D2
0:16:22	212	217	--------	-9999	-9999	0	----	D2
0:16:23	224	241	--------	-9999	-9999	1	----	D2
0:17:0	371	290	--------	-9999	-9999	0	----	D2
0:17:1	360	270	--------	-9999	-9999	1	----	D2
0:17:2	373	268	--------	-9999	-9999	2	----	D2
0:17:3	413	314	--------	-9999	-9999	3	----	D2
0:17:4	355	364	--------	-9999	-9999	0	----	D2
0:17:5	-9999	-9999	--------	-9999	-9999	1	----	D2
0:17:6	384	282	--------	-9999	-9999	0	----	D2
0:17:7	459	353	--------	-9999	-9999	1	----	D2
0:17:8	360	211	--------	-9999	-9999	0	----	D2
0:17:9	391	255	--------	-9999	-9999	1	----	D2
0:17:10	390	268	--------	-9999	-9999	2	----	D2
0:17:11	387	252	--------	-9999	-9999	3	----	D2
0:17:12	331	252	--------	-9999	-9999	0	----	D2
0:17:13	432	327	--------	-9999	-9999	1	----	D2
0:17:14	450	316	--------	-9999	-9999	2	----	D2
0:17:15	602	406	--------	-9999	-9999	3	----	D2
0:17:16	441	265	--------	-9999	-9999	0	----	D2
0:17:17	451	274	--------	-9999	-9999	1	----	D2
0:17:18	443	260	--------	-9999	-9999	2	----	D2
0:17:19	441	263	--------	-9999	-9999	3	----	D2
0:17:20	377	206	--------	-9999	-9999	0	----	D2
0:17:21	474	287	--------	-9999	-9999	1	----	D2
0:17:22	506	312	--------	-9999	-9999	2	----	D2
0:17:23	516	313	--------	-9999	-9999	3	----	D2
0:18:0	529	311	Fixation	506.25	305.75	4	----	D2
0:18:1	535	341	--------	-9999	-9999	0	----	D2
0:18:2	442	241	--------	-9999	-9999	1	----	D2
0:18:3	512	293	--------	-9999	-9999	0	----	D2
0:18:4	499	256	--------	-9999	-9999	1	----	D2
0:18:5	514	278	--------	-9999	-9999	2	----	D2
0:18:6	540	303	--------	-9999	-9999	3	----	D2
0:18:7	492	216	--------	-9999	-9999	0	----	D2
0:18:8	520	265	--------	-9999	-9999	1	----	D2
0:18:9	551	279	--------	-9999	-9999	2	----	D2
0:18:10	565	263	--------	-9999	-9999	3	----	D2
0:18:11	499	203	--------	-9999	-9999	0	----	D2
0:18:12	527	227	--------	-9999	-9999	1	----	D2
0:18:13	576	326	--------	-9999	-9999	0	----	D2
0:18:14	665	349	--------	-9999	-9999	1	----	D2
0:18:15	628	282	--------	-9999	-9999	2	----	D2
0:18:16	622	237	--------	-9999	-9999	3	----	D2
0:18:17	615	300	--------	-9999	-9999	0	----	D2
0:18:18	563	212	--------	-9999	-9999	1	----	D2
0:18:19	629	250	--------	-9999	-9999	2	----	D2
0:18:20	635	270	--------	-9999	-9999	3	----	D2
0:18:21	629	267	--------	-9999	-9999	0	----	D2
0:18:22	627	264	--------	-9999	-9999	1	----	D2
0:18:23	630	259	--------	-9999	-9999	2	----	D2
0:19:0	617	190	--------	-9999	-9999	3	----	D2
0:19:1	616	221	--------	-9999	-9999	0	----	D2
0:19:2	639	219	--------	-9999	-9999	1	----	D2
0:19:3	649	170	--------	-9999	-9999	2	----	D2
0:19:4	652	173	--------	-9999	-9999	3	----	D2
0:19:5	651	314	--------	-9999	-9999	0	----	D2
0:19:6	643	360	--------	-9999	-9999	1	----	D2
0:19:7	634	345	--------	-9999	-9999	2	----	D2
0:19:8	677	354	--------	-9999	-9999	3	----	
0:19:9	671	376	Fixation	656.25	358.75	4	----	D2
0:19:10	-9999	-9999	--------	-9999	-9999	0	----	D2
0:19:11	-9999	-9999	--------	-9999	-9999	1	----	D2
0:19:12	697	342	--------	-9999	-9999	0	----	
0:19:13	692	344	--------	-9999	-9999	1	----	D2
0:19:14	688	330	--------	-9999	-9999	2	----	D2
0:19:15	645	215	--------	-9999	-9999	3	----	D2
0:19:16	672	273	--------	-9999	-9999	0	----	D2
0:19:17	662	265	--------	-9999	-9999	1	----	
0:19:18	659	277	--------	-9999	-9999	2	----	D2
0:19:19	654	397	--------	-9999	-9999	3	----	D2
0:19:20	-9999	-9999	--------	-9999	-9999	0	----	D2
0:19:21	658	307	--------	-9999	-9999	1	----	D2
0:19:22	661	294	--------	-9999	-9999	2	----	D2
0:19:23	664	290	--------	-9999	-9999	3	----	D2
0:20:0	709	300	Fixation	673	297.75	4	----	D2
0:20:1	702	300	Fixation	678.8	298.2	5	----	D2
0:20:2	698	234	--------	-9999	-9999	0	----	D2
0:20:3	696	222	--------	-9999	-9999	1	----	D2
0:20:4	659	133	--------	-9999	-9999	0	----	D2
0:20:5	664	127	--------	-9999	-9999	1	----	D2
0:20:6	664	130	--------	-9999	-9999	2	----	D2
0:20:7	738	211	--------	-9999	-9999	3	----	D2
0:20:8	-9999	-9999	--------	-9999	-9999	0	----	D2
0:20:9	-9999	-9999	--------	-9999	-9999	1	----	D2
0:20:10	816	317	--------	-9999	-9999	0	----	D2
0:20:11	813	290	--------	-9999	-9999	1	----	D2
0:20:12	761	169	--------	-9999	-9999	0	----	D2
0:20:13	783	224	--------	-9999	-9999	1	----	D2
0:20:14	788	214	--------	-9999	-9999	2	----	D2
0:20:15	791	285	--------	-9999	-9999	3	----	D2
