# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:3:21	1012	207	--------	-9999	-9999	1	----	S1
0:3:22	1014	209	--------	-9999	-9999	2	----	S1
0:3:23	1014	196	--------	-9999	-9999	3	----	S1
0:4:0	1008	199	Fixation	1012	202.75	4	----	S1
0:4:1	984	200	Fixation	1006.4	202.2	5	----	S1
0:4:2	1047	201	Fixation	1013.17	202	6	----	S1
0:4:3	1042	194	Fixation	1017.29	200.857	7	----	S1
0:4:4	1042	186	Fixation	1020.38	199	8	----	S1
0:4:5	1051	176	Fixation	1023.78	196.444	9	----	S1
0:4:6	1048	184	--------	-9999	-9999	0	----	S1
0:4:7	1060	188	--------	-9999	-9999	1	----	S1
0:4:8	1090	196	--------	-9999	-9999	2	----	S1
0:4:9	1102	186	--------	-9999	-9999	3	----	S1
0:4:10	1115	191	Fixation	1091.75	190.25	4	----	S1
0:4:11	1138	184	--------	-9999	-9999	0	----	S1
0:4:12	1167	159	--------	-9999	-9999	1	----	S1
0:4:13	1160	168	--------	-9999	-9999	2	----	S1
0:4:14	1143	170	--------	-9999	-9999	3	----	S1
0:4:15	1187	181	Fixation	1164.25	169.5	4	----	S1
0:4:16	1240	183	--------	-9999	-9999	0	----	S1
0:4:17	1255	182	--------	-9999	-9999	1	----	S1
0:4:18	1260	180	--------	-9999	-9999	2	----	S1
0:4:19	1254	183	--------	-9999	-9999	3	----	S1
0:4:20	1241	221	Fixation	1252.5	191.5	4	----	S1
0:4:21	1275	233	Fixation	1257	199.8	5	----	S1
0:4:22	1280	244	--------	-9999	-9999	0	----	S1
0:4:23	1291	228	--------	-9999	-9999	1	----	S1
0:5:0	1298	230	--------	-9999	-9999	2	----	S1
0:5:1	1307	214	--------	-9999	-9999	3	----	S1
0:5:2	1296	210	Fixation	1298	220.5	4	----	S1
0:5:3	1288	201	Fixation	1296	216.6	5	----	S1
0:5:4	1269	208	Fixation	1291.5	215.167	6	----	S1
0:5:5	1214	187	--------	-9999	-9999	0	----	S1
0:5:6	1211	190	--------	-9999	-9999	1	----	S1
0:5:7	1215	195	--------	-9999	-9999	2	----	S1
0:5:8	1221	186	--------	-9999	-9999	3	----	S1
0:5:9	1293	198	--------	-9999	-9999	0	----	S1
0:5:10	1299	195	--------	-9999	-9999	1	----	S1
0:5:11	1301	198	--------	-9999	-9999	2	----	S1
0:5:12	1299	197	--------	-9999	-9999	3	----	S1
0:5:13	1307	202	Fixation	1301.5	198	4	----	S1
0:5:14	1306	186	Fixation	1302.4	195.6	5	----	S1
0:5:15	1317	201	Fixation	1304.83	196.5	6	----	S1
0:5:16	1138	187	--------	-9999	-9999	0	----	S1
0:5:17	1121	183	--------	-9999	-9999	1	----	S1
0:5:18	1121	183	--------	-9999	-9999	2	----	S1
0:5:19	698	220	--------	-9999	-9999	3	----	S1
0:5:20	392	239	--------	-9999	-9999	0	----	S1
0:5:21	396	229	--------	-9999	-9999	1	----	S1
0:5:22	389	234	--------	-9999	-9999	2	----	S1
0:5:23	327	231	--------	-9999	-9999	3	----	S1
0:6:0	321	221	Fixation	358.25	228.75	4	----	S1
0:6:1	321	221	--------	-9999	-9999	0	----	
0:6:2	321	221	--------	-9999	-9999	1	----	
0:6:3	314	352	--------	-9999	-9999	0	----	S1
0:6:4	388	310	--------	-9999	-9999	1	----	S1
0:6:5	362	280	--------	-9999	-9999	2	----	S1
0:6:6	344	256	--------	-9999	-9999	3	----	S1
0:6:7	335	248	--------	-9999	-9999	0	----	S1
0:6:8	328	250	--------	-9999	-9999	1	----	S1
0:6:9	317	250	--------	-9999	-9999	2	----	S1
0:6:10	314	241	--------	-9999	-9999	3	----	S1
0:6:11	321	245	Fixation	320	246.5	4	----	S1
0:6:12	323	228	Fixation	320.6	242.8	5	----	S1
0:6:13	321	223	Fixation	320.667	239.5	6	----	S1
0:6:14	325	224	Fixation	321.286	237.286	7	----	S1
0:6:15	330	220	Fixation	322.375	235.125	8	----	S1
0:6:16	408	223	--------	-9999	-9999	0	----	S1
0:6:17	409	211	--------	-9999	-9999	1	----	S1
0:6:18	418	217	--------	-9999	-9999	2	----	S1
0:6:19	421	224	--------	-9999	-9999	3	----	S1
0:6:20	400	233	Fixation	412	221.25	4	----	S1
0:6:21	388	229	Fixation	407.2	222.8	5	----	S1
0:6:22	387	232	Fixation	403.833	224.333	6	----	S1
0:6:23	386	213	Fixation	401.286	222.714	7	----	S1
0:7:0	384	213	Fixation	399.125	221.5	8	----	S1
0:7:1	392	216	Fixation	398.333	220.889	9	----	S1
0:7:2	385	225	Fixation	397	221.3	10	----	S1
0:7:3	455	231	--------	-9999	-9999	0	----	S1
0:7:4	469	208	--------	-9999	-9999	1	----	S1
0:7:5	481	216	--------	-9999	-9999	2	----	S1
0:7:6	493	224	--------	-9999	-9999	3	----	S1
0:7:7	490	232	Fixation	483.25	220	4	----	S1
0:7:8	490	229	Fixation	484.6	221.8	5	----	S1
0:7:9	491	226	Fixation	485.667	222.5	6	----	S1
0:7:10	583	246	--------	-9999	-9999	0	----	S1
0:7:11	572	251	--------	-9999	-9999	1	----	S1
0:7:12	575	252	--------	-9999	-9999	2	----	S1
0:7:13	578	244	--------	-9999	-9999	3	----	S1
0:7:14	577	235	Fixation	575.5	245.5	4	----	S1
0:7:15	632	238	--------	-9999	-9999	0	----	S1
0:7:16	699	240	--------	-9999	-9999	1	----	S1
0:7:17	703	240	--------	-9999	-9999	2	----	S1
0:7:18	696	245	--------	-9999	-9999	3	----	S1
0:7:19	696	245	Fixation	698.5	242.5	4	----	S1
0:7:20	705	219	Fixation	699.8	237.8	5	----	S1
0:7:21	706	225	Fixation	700.833	235.667	6	----	S1
0:7:22	708	226	Fixation	701.857	234.286	7	----	S1
0:7:23	712	235	Fixation	703.125	234.375	8	----	S1
0:8:0	773	241	--------	-9999	-9999	0	----	S1
0:8:1	772	228	--------	-9999	-9999	1	----	S1
0:8:2	771	237	--------	-9999	-9999	2	----	S1
0:8:3	768	242	--------	-9999	-9999	3	----	S1
0:8:4	762	242	Fixation	768.25	237.25	4	----	S1
0:8:5	761	249	Fixation	766.8	239.6	5	----	S1
0:8:6	767	267	Fixation	766.833	244.167	6	----	S1
0:8:7	854	309	--------	-9999	-9999	0	----	S1
0:8:8	871	305	--------	-9999	-9999	1	----	S1
0:8:9	869	289	--------	-9999	-9999	2	----	S1
0:8:10	871	294	--------	-9999	-9999	3	----	S1
0:8:11	875	327	Fixation	871.5	303.75	4	----	S1
0:8:12	-9999	-9999	--------	-9999	-9999	0	----	S1
0:8:13	-9999	-9999	--------	-9999	-9999	1	----	S1
0:8:14	907	272	--------	-9999	-9999	0	----	S1
0:8:15	902	265	--------	-9999	-9999	1	----	S1
0:8:16	904	243	--------	-9999	-9999	2	----	S1
0:8:17	908	237	--------	-9999	-9999	3	----	S1
0:8:18	914	250	Fixation	907	248.75	4	----	S1
0:8:19	914	250	Fixation	908.4	249	5	----	S1
0:8:20	919	252	Fixation	910.167	249.5	6	----	S1
0:8:21	914	243	Fixation	910.714	248.571	7	----	S1
0:8:22	912	239	Fixation	910.875	247.375	8	----	S1
0:8:23	917	232	Fixation	911.556	245.667	9	----	S1
0:9:0	1047	255	--------	-9999	-9999	0	----	S1
0:9:1	1043	258	--------	-9999	-9999	1	----	S1
0:9:2	1048	241	--------	-9999	-9999	2	----	S1
0:9:3	1041	236	--------	-9999	-9999	3	----	S1
0:9:4	1114	229	--------	-9999	-9999	0	----	S1
0:9:5	1118	236	--------	-9999	-9999	1	----	S1
0:9:6	1119	239	--------	-9999	-9999	2	----	S1
0:9:7	1118	233	--------	-9999	-9999	3	----	S1
0:9:8	1113	229	Fixation	1117	234.25	4	----	S1
0:9:9	1115	224	Fixation	1116.6	232.2	5	----	S1
0:9:10	1108	230	Fixation	1115.17	231.833	6	----	S1
0:9:11	1127	261	Fixation	1116.86	236	7	----	S1
0:9:12	1144	246	Fixation	1120.25	237.25	8	----	S1
0:9:13	1144	246	Fixation	1122.89	238.222	9	----	S1
0:9:14	1133	247	Fixation	1123.9	239.1	10	----	S1
0:9:15	1142	242	Fixation	1125.55	239.364	11	----	S1
0:9:16	1240	256	--------	-9999	-9999	0	----	S1
0:9:17	1244	272	--------	-9999	-9999	1	----	S1
0:9:18	1243	275	--------	-9999	-9999	2	----	S1
0:9:19	1236	254	--------	-9999	-9999	3	----	S1
0:9:20	1232	247	Fixation	1238.75	262	4	----	S1
0:9:21	1260	243	Fixation	1243	258.2	5	----	S1
0:9:22	1304	259	--------	-9999	-9999	0	----	S1
0:9:23	1309	267	--------	-9999	-9999	1	----	S1
0:10:0	1316	268	--------	-9999	-9999	2	----	S1
0:10:1	1321	240	--------	-9999	-9999	3	----	S1
0:10:2	792	225	--------	-9999	-9999	0	----	S1
0:10:3	792	225	--------	-9999	-9999	1	----	
0:10:4	792	225	--------	-9999	-9999	2	----	
0:10:5	792	225	--------	-9999	-9999	3	----	
0:10:6	792	225	Fixation	792	225	4	----	
0:10:7	276	239	--------	-9999	-9999	0	----	S1
0:10:8	286	223	--------	-9999	-9999	1	----	S1
0:10:9	290	221	--------	-9999	-9999	2	----	S1
0:10:10	300	227	--------	-9999	-9999	3	----	S1
0:10:11	313	236	Fixation	297.25	226.75	4	----	S1
0:10:12	351	252	--------	-9999	-9999	0	----	S1
0:10:13	354	241	--------	-9999	-9999	1	----	S1
0:10:14	349	231	--------	-9999	-9999	2	----	S1
0:10:15	336	243	--------	-9999	-9999	3	----	S1
0:10:16	321	244	Fixation	340	239.75	4	----	S1
0:10:17	311	245	Fixation	334.2	240.8	5	----	S1
0:10:18	303	251	Fixation	329	242.5	6	----	S1
0:10:19	299	237	Fixation	324.714	241.714	7	----	S1
0:10:20	343	253	Fixation	327	243.125	8	----	S1
0:10:21	419	275	--------	-9999	-9999	0	----	S1
0:10:22	423	276	--------	-9999	-9999	1	----	S1
0:10:23	418	272	--------	-9999	-9999	2	----	S1
0:11:0	426	272	--------	-9999	-9999	3	----	S1
0:11:1	421	269	Fixation	422	272.25	4	----	S1
0:11:2	426	262	Fixation	422.8	270.2	5	----	S1
0:11:3	433	272	Fixation	424.5	270.5	6	----	S1
0:11:4	422	267	Fixation	424.143	270	7	----	S1
0:11:5	531	275	--------	-9999	-9999	0	----	S1
0:11:6	533	266	--------	-9999	-9999	1	----	S1
0:11:7	540	260	--------	-9999	-9999	2	----	S1
0:11:8	540	269	--------	-9999	-9999	3	----	S1
0:11:9	541	271	Fixation	538.5	266.5	4	----	S1
0:11:10	530	275	Fixation	536.8	268.2	5	----	S1
0:11:11	562	283	Fixation	541	270.667	6	----	S1
0:11:12	611	272	--------	-9999	-9999	0	----	S1
0:11:13	608	276	--------	-9999	-9999	1	----	S1
0:11:14	611	282	--------	-9999	-9999	2	----	S1
0:11:15	606	284	--------	-9999	-9999	3	----	S1
0:11:16	608	281	Fixation	608.25	280.75	4	----	S1
0:11:17	612	272	Fixation	609	279	5	----	S1
0:11:18	624	266	Fixation	611.5	276.833	6	----	S1
0:11:19	678	266	--------	-9999	-9999	0	----	S1
0:11:20	681	273	--------	-9999	-9999	1	----	S1
0:11:21	684	266	--------	-9999	-9999	2	----	S1
0:11:22	685	265	--------	-9999	-9999	3	----	S1
0:11:23	685	257	Fixation	683.75	265.25	4	----	S1
0:12:0	686	254	Fixation	684.2	263	5	----	S1
0:12:1	682	264	Fixation	683.833	263.167	6	----	S1
0:12:2	747	274	--------	-9999	-9999	0	----	S1
0:12:3	747	268	--------	-9999	-9999	1	----	S1
0:12:4	748	267	--------	-9999	-9999	2	----	S1
0:12:5	746	263	--------	-9999	-9999	3	----	S1
0:12:6	746	263	Fixation	746.75	265.25	4	----	S1
0:12:7	740	275	Fixation	745.4	267.2	5	----	S1
0:12:8	816	282	--------	-9999	-9999	0	----	S1
0:12:9	829	279	--------	-9999	-9999	1	----	S1
0:12:10	829	279	--------	-9999	-9999	2	----	S1
0:12:11	833	275	--------	-9999	-9999	3	----	S1
0:12:12	837	277	Fixation	832	277.5	4	----	S1
0:12:13	828	269	Fixation	831.2	275.8	5	----	S1
0:12:14	833	312	Fixation	831.5	281.833	6	----	S1
0:12:15	859	337	--------	-9999	-9999	0	----	S1
0:12:16	905	302	--------	-9999	-9999	1	----	S1
0:12:17	912	294	--------	-9999	-9999	2	----	S1
0:12:18	909	297	--------	-9999	-9999	3	----	S1
0:12:19	905	289	Fixation	907.75	295.5	4	----	S1
0:12:20	977	414	--------	-9999	-9999	0	----	S1
0:12:21	960	874	--------	-9999	-9999	1	----	S1
0:12:22	991	320	--------	-9999	-9999	0	----	S1
0:12:23	991	305	--------	-9999	-9999	1	----	S1
0:13:0	988	306	--------	-9999	-9999	2	----	S1
0:13:1	990	295	--------	-9999	-9999	3	----	S1
0:13:2	990	287	Fixation	989.75	298.25	4	----	S1
0:13:3	987	288	Fixation	989.2	296.2	5	----	S1
0:13:4	1032	303	Fixation	996.333	297.333	6	----	S1
0:13:5	1031	286	Fixation	1001.29	295.714	7	----	S1
0:13:6	1027	276	Fixation	1004.5	293.25	8	----	S1
0:13:7	1032	267	Fixation	1007.56	290.333	9	----	S1
0:13:8	1037	272	Fixation	1010.5	288.5	10	----	S1
0:13:9	1029	286	Fixation	1012.18	288.273	11	----	S1
0:13:10	1033	283	Fixation	1013.92	287.833	12	----	S1
0:13:11	1136	294	--------	-9999	-9999	0	----	S1
0:13:12	1145	292	--------	-9999	-9999	1	----	S1
0:13:13	1139	291	--------	-9999	-9999	2	----	S1
0:13:14	1143	289	--------	-9999	-9999	3	----	S1
0:13:15	1137	293	Fixation	1141	291.25	4	----	S1
0:13:16	1137	297	Fixation	1140.2	292.4	5	----	S1
0:13:17	1140	291	Fixation	1140.17	292.167	6	----	S1
0:13:18	1142	288	Fixation	1140.43	291.571	7	----	S1
0:13:19	1136	275	Fixation	1139.88	289.5	8	----	S1
0:13:20	1133	285	Fixation	1139.11	289	9	----	S1
0:13:21	1198	284	--------	-9999	-9999	0	----	S1
0:13:22	1200	277	--------	-9999	-9999	1	----	S1
0:13:23	1200	280	--------	-9999	-9999	2	----	S1
0:14:0	1199	277	--------	-9999	-9999	3	----	S1
0:14:1	1208	276	Fixation	1201.75	277.5	4	----	S1
0:14:2	1207	267	Fixation	1202.8	275.4	5	----	S1
0:14:3	1221	277	Fixation	1205.83	275.667	6	----	S1
0:14:4	1279	277	--------	-9999	-9999	0	----	S1
0:14:5	1277	270	--------	-9999	-9999	1	----	S1
0:14:6	1285	289	--------	-9999	-9999	2	----	S1
0:14:7	1279	275	--------	-9999	-9999	3	----	S1
0:14:8	1335	279	--------	-9999	-9999	0	----	S1
0:14:9	1352	286	--------	-9999	-9999	1	----	S1
0:14:10	1361	290	--------	-9999	-9999	2	----	S1
0:14:11	1353	276	--------	-9999	-9999	3	----	S1
0:14:12	1144	294	--------	-9999	-9999	0	----	S1
0:14:13	496	303	--------	-9999	-9999	1	----	S1
0:14:14	399	301	--------	-9999	-9999	0	----	S1
0:14:15	405	284	--------	-9999	-9999	1	----	S1
0:14:16	295	306	--------	-9999	-9999	0	----	S1
0:14:17	298	306	--------	-9999	-9999	1	----	S1
0:14:18	315	296	--------	-9999	-9999	2	----	S1
0:14:19	314	290	--------	-9999	-9999	3	----	S1
0:14:20	311	289	Fixation	309.5	295.25	4	----	S1
0:14:21	309	297	Fixation	309.4	295.6	5	----	S1
0:14:22	337	299	Fixation	314	296.167	6	----	S1
0:14:23	325	305	Fixation	315.571	297.429	7	----	S1
0:15:0	315	297	Fixation	315.5	297.375	8	----	S1
0:15:1	313	297	Fixation	315.222	297.333	9	----	S1
0:15:2	299	298	Fixation	313.6	297.4	10	----	S1
0:15:3	284	295	Fixation	310.909	297.182	11	----	S1
0:15:4	281	297	Fixation	308.417	297.167	12	----	S1
0:15:5	370	319	--------	-9999	-9999	0	----	S1
0:15:6	392	321	--------	-9999	-9999	1	----	S1
0:15:7	390	322	--------	-9999	-9999	2	----	S1
0:15:8	393	310	--------	-9999	-9999	3	----	S1
0:15:9	400	314	Fixation	393.75	316.75	4	----	S1
0:15:10	398	315	Fixation	394.6	316.4	5	----	S1
0:15:11	402	318	Fixation	395.833	316.667	6	----	S1
0:15:12	406	323	Fixation	397.286	317.571	7	----	S1
0:15:13	467	320	--------	-9999	-9999	0	----	S1
0:15:14	468	316	--------	-9999	-9999	1	----	S1
0:15:15	475	316	--------	-9999	-9999	2	----	S1
0:15:16	470	315	--------	-9999	-9999	3	----	S1
0:15:17	481	490	--------	-9999	-9999	0	----	S1
0:15:18	-9999	-9999	--------	-9999	-9999	1	----	S1
0:15:19	556	351	--------	-9999	-9999	0	----	S1
0:15:20	553	363	--------	-9999	-9999	1	----	S1
0:15:21	560	337	--------	-9999	-9999	2	----	S1
0:15:22	556	324	--------	-9999	-9999	3	----	S1
0:15:23	557	333	Fixation	556.5	339.25	4	----	S1
0:16:0	561	328	Fixation	557.4	337	5	----	S1
0:16:1	650	342	--------	-9999	-9999	0	----	S1
0:16:2	654	324	--------	-9999	-9999	1	----	S1
0:16:3	654	318	--------	-9999	-9999	2	----	S1
0:16:4	656	318	--------	-9999	-9999	3	----	S1
0:16:5	653	321	Fixation	654.25	320.25	4	----	S1
0:16:6	653	321	Fixation	654	320.4	5	----	S1
0:16:7	719	326	--------	-9999	-9999	0	----	S1
0:16:8	718	318	--------	-9999	-9999	1	----	S1
0:16:9	720	314	--------	-9999	-9999	2	----	S1
0:16:10	720	315	--------	-9999	-9999	3	----	S1
0:16:11	718	318	Fixation	719	316.25	4	----	S1
0:16:12	720	320	Fixation	719.2	317	5	----	S1
0:16:13	829	324	--------	-9999	-9999	0	----	S1
0:16:14	826	320	--------	-9999	-9999	1	----	S1
0:16:15	827	320	--------	-9999	-9999	2	----	S1
0:16:16	823	323	--------	-9999	-9999	3	----	S1
0:16:17	823	324	Fixation	824.75	321.75	4	----	S1
0:16:18	826	330	Fixation	825	323.4	5	----	S1
0:16:19	826	324	Fixation	825.167	323.5	6	----	S1
0:16:20	826	324	Fixation	825.286	323.571	7	----	S1
0:16:21	997	341	--------	-9999	-9999	0	----	S1
0:16:22	1007	341	--------	-9999	-9999	1	----	S1
0:16:23	1006	338	--------	-9999	-9999	2	----	S1
0:17:0	1006	341	--------	-9999	-9999	3	----	S1
0:17:1	1005	328	Fixation	1006	337	4	----	S1
0:17:2	1007	335	Fixation	1006.2	336.6	5	----	S1
0:17:3	957	324	--------	-9999	-9999	0	----	S1
0:17:4	959	326	--------	-9999	-9999	1	----	S1
0:17:5	959	333	--------	-9999	-9999	2	----	S1
0:17:6	961	327	--------	-9999	-9999	3	----	S1
0:17:7	962	319	Fixation	960.25	326.25	4	----	S1
0:17:8	958	317	Fixation	959.8	324.4	5	----	S1
0:17:9	1167	346	--------	-9999	-9999	0	----	S1
0:17:10	1164	345	--------	-9999	-9999	1	----	S1
0:17:11	1164	343	--------	-9999	-9999	2	----	S1
0:17:12	1170	339	--------	-9999	-9999	3	----	S1
0:17:13	1169	335	Fixation	1166.75	340.5	4	----	S1
0:17:14	1168	340	Fixation	1167	340.4	5	----	S1
0:17:15	1060	345	--------	-9999	-9999	0	----	S1
0:17:16	1056	344	--------	-9999	-9999	1	----	S1
0:17:17	1054	339	--------	-9999	-9999	2	----	S1
0:17:18	1053	336	--------	-9999	-9999	3	----	S1
0:17:19	1051	340	Fixation	1053.5	339.75	4	----	S1
0:17:20	1046	343	Fixation	1052	340.4	5	----	S1
0:17:21	1043	346	Fixation	1050.5	341.333	6	----	S1
0:17:22	1042	340	Fixation	1049.29	341.143	7	----	S1
0:17:23	1045	330	Fixation	1048.75	339.75	8	----	S1
0:18:0	983	313	--------	-9999	-9999	0	----	S1
0:18:1	989	318	--------	-9999	-9999	1	----	S1
0:18:2	990	319	--------	-9999	-9999	2	----	S1
0:18:3	990	321	--------	-9999	-9999	3	----	S1
0:18:4	989	322	Fixation	989.5	320	4	----	S1
0:18:5	996	323	Fixation	990.8	320.6	5	----	S1
0:18:6	1049	324	--------	-9999	-9999	0	----	S1
0:18:7	1187	336	--------	-9999	-9999	1	----	S1
0:18:8	1187	338	--------	-9999	-9999	2	----	S1
0:18:9	1189	342	--------	-9999	-9999	3	----	S1
0:18:10	1187	334	Fixation	1187.5	337.5	4	----	S1
0:18:11	1187	328	Fixation	1187.4	335.6	5	----	S1
0:18:12	1195	325	Fixation	1188.67	333.833	6	----	S1
0:18:13	1264	349	--------	-9999	-9999	0	----	S1
0:18:14	1264	338	--------	-9999	-9999	1	----	S1
0:18:15	1265	342	--------	-9999	-9999	2	----	S1
0:18:16	1265	335	--------	-9999	-9999	3	----	S1
0:18:17	482	387	--------	-9999	-9999	0	----	S1
0:18:18	343	369	--------	-9999	-9999	1	----	S1
0:18:19	346	374	--------	-9999	-9999	2	----	S1
0:18:20	317	361	--------	-9999	-9999	3	----	S1
0:18:21	262	345	--------	-9999	-9999	0	----	S1
0:18:22	265	341	--------	-9999	-9999	1	----	S1
0:18:23	260	331	--------	-9999	-9999	2	----	S1
0:19:0	257	333	--------	-9999	-9999	3	----	S1
0:19:1	248	342	Fixation	257.5	336.75	4	----	S1
0:19:2	259	354	Fixation	257.8	340.2	5	----	S1
0:19:3	250	364	Fixation	256.5	344.167	6	----	S1
0:19:4	251	358	Fixation	255.714	346.143	7	----	S1
0:19:5	256	344	Fixation	255.75	345.875	8	----	S1
0:19:6	255	342	Fixation	255.667	345.444	9	----	S1
0:19:7	249	347	Fixation	255	345.6	10	----	S1
0:19:8	256	344	Fixation	255.091	345.455	11	----	S1
0:19:9	332	361	--------	-9999	-9999	0	----	S1
0:19:10	332	353	--------	-9999	-9999	1	----	S1
0:19:11	338	347	--------	-9999	-9999	2	----	S1
0:19:12	338	349	--------	-9999	-9999	3	----	S1
0:19:13	337	357	Fixation	336.25	351.5	4	----	S1
0:19:14	335	360	Fixation	336	353.2	5	----	S1
0:19:15	328	362	Fixation	334.667	354.667	6	----	S1
0:19:16	335	356	Fixation	334.714	354.857	7	----	S1
0:19:17	337	359	Fixation	335	355.375	8	----	S1
0:19:18	340	352	Fixation	335.556	355	9	----	S1
0:19:19	337	363	Fixation	335.7	355.8	10	----	S1
0:19:20	337	364	Fixation	335.818	356.545	11	----	S1
0:19:21	409	375	--------	-9999	-9999	0	----	S1
0:19:22	489	371	--------	-9999	-9999	1	----	S1
0:19:23	494	361	--------	-9999	-9999	2	----	S1
0:20:0	501	363	--------	-9999	-9999	3	----	S1
0:20:1	494	364	Fixation	494.5	364.75	4	----	S1
0:20:2	496	376	Fixation	494.8	367	5	----	S1
0:20:3	501	359	Fixation	495.833	365.667	6	----	S1
0:20:4	498	359	Fixation	496.143	364.714	7	----	S1
0:20:5	497	365	Fixation	496.25	364.75	8	----	S1
0:20:6	501	364	Fixation	496.778	364.667	9	----	S1
0:20:7	534	372	Fixation	500.5	365.4	10	----	S1
0:20:8	551	374	--------	-9999	-9999	0	----	S1
0:20:9	549	371	--------	-9999	-9999	1	----	S1
