# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:6:4	235	239	--------	-9999	-9999	3	----	D1
0:6:5	175	221	--------	-9999	-9999	0	----	D1
0:6:6	137	192	--------	-9999	-9999	1	----	D1
0:6:7	103	189	--------	-9999	-9999	2	----	D1
0:6:8	86	216	--------	-9999	-9999	3	----	D1
0:6:9	85	238	Fixation	102.75	208.75	4	----	D1
0:6:10	180	256	--------	-9999	-9999	0	----	D1
0:6:11	236	294	--------	-9999	-9999	1	----	D1
0:6:12	283	308	--------	-9999	-9999	2	----	D1
0:6:13	338	301	--------	-9999	-9999	3	----	D1
0:6:14	372	271	--------	-9999	-9999	0	----	D1
0:6:15	400	262	--------	-9999	-9999	1	----	D1
0:6:16	412	247	--------	-9999	-9999	2	----	D1
0:6:17	412	247	--------	-9999	-9999	3	----	D1
0:6:18	418	245	Fixation	410.5	250.25	4	----	D1
0:6:19	314	236	--------	-9999	-9999	0	----	D1
0:6:20	298	209	--------	-9999	-9999	1	----	D1
0:6:21	277	198	--------	-9999	-9999	2	----	D1
0:6:22	258	212	--------	-9999	-9999	3	----	D1
0:6:23	242	194	Fixation	268.75	203.25	4	----	D1
0:7:0	235	213	Fixation	262	205.2	5	----	D1
0:7:1	229	232	--------	-9999	-9999	0	----	D1
0:7:2	247	248	--------	-9999	-9999	1	----	D1
0:7:3	262	245	--------	-9999	-9999	2	----	D1
0:7:4	281	241	--------	-9999	-9999	3	----	D1
0:7:5	291	215	Fixation	270.25	237.25	4	----	D1
0:7:6	306	182	--------	-9999	-9999	0	----	D1
0:7:7	305	174	--------	-9999	-9999	1	----	D1
0:7:8	260	184	--------	-9999	-9999	2	----	D1
0:7:9	224	198	--------	-9999	-9999	3	----	D1
0:7:10	257	200	--------	-9999	-9999	0	----	D1
0:7:11	215	253	--------	-9999	-9999	1	----	D1
0:7:12	192	245	--------	-9999	-9999	2	----	D1
0:7:13	209	229	--------	-9999	-9999	3	----	D1
0:7:14	238	220	Fixation	213.5	236.75	4	----	D1
0:7:15	274	122	--------	-9999	-9999	0	----	D1
0:7:16	276	50	--------	-9999	-9999	1	----	D1
0:7:17	-9999	-9999	--------	-9999	-9999	0	----	D1
0:7:18	-9999	-9999	--------	-9999	-9999	1	----	D1
0:7:19	-9999	-9999	--------	-9999	-9999	2	----	D1
0:7:20	-9999	-9999	--------	-9999	-9999	3	----	D1
0:7:21	-9999	-9999	Fixation	-9999	-9999	4	----	D1
0:7:22	475	4	--------	-9999	-9999	0	----	D1
0:7:23	475	4	--------	-9999	-9999	1	----	D1
0:8:0	482	36	--------	-9999	-9999	2	----	D1
0:8:1	494	76	--------	-9999	-9999	3	----	D1
0:8:2	492	68	--------	-9999	-9999	0	----	D1
0:8:3	504	93	--------	-9999	-9999	1	----	D1
0:8:4	506	74	--------	-9999	-9999	2	----	D1
0:8:5	568	88	--------	-9999	-9999	3	----	D1
0:8:6	563	82	Fixation	535.25	84.25	4	----	D1
0:8:7	567	95	Fixation	541.6	86.4	5	----	D1
0:8:8	569	90	--------	-9999	-9999	0	----	D1
0:8:9	566	101	--------	-9999	-9999	1	----	D1
0:8:10	557	106	--------	-9999	-9999	2	----	D1
0:8:11	554	92	--------	-9999	-9999	3	----	D1
0:8:12	640	105	--------	-9999	-9999	0	----	D1
0:8:13	655	110	--------	-9999	-9999	1	----	D1
0:8:14	660	136	--------	-9999	-9999	2	----	D1
0:8:15	659	140	--------	-9999	-9999	3	----	D1
0:8:16	665	139	Fixation	659.75	131.25	4	----	D1
0:8:17	737	132	--------	-9999	-9999	0	----	D1
0:8:18	759	132	--------	-9999	-9999	1	----	D1
0:8:19	775	132	--------	-9999	-9999	2	----	D1
0:8:20	778	129	--------	-9999	-9999	3	----	D1
0:8:21	780	142	Fixation	773	133.75	4	----	D1
0:8:22	905	144	--------	-9999	-9999	0	----	D1
0:8:23	903	133	--------	-9999	-9999	1	----	D1
0:9:0	890	126	--------	-9999	-9999	2	----	D1
0:9:1	891	115	--------	-9999	-9999	3	----	D1
0:9:2	873	101	Fixation	889.25	118.75	4	----	D1
0:9:3	868	96	Fixation	885	114.2	5	----	D1
0:9:4	861	93	Fixation	881	110.667	6	----	D1
0:9:5	861	99	Fixation	878.143	109	7	----	D1
0:9:6	880	103	Fixation	878.375	108.25	8	----	D1
0:9:7	990	118	--------	-9999	-9999	0	----	D1
0:9:8	987	112	--------	-9999	-9999	1	----	D1
0:9:9	988	131	--------	-9999	-9999	2	----	D1
0:9:10	984	120	--------	-9999	-9999	3	----	D1
0:9:11	1131	165	--------	-9999	-9999	0	----	D1
0:9:12	1130	160	--------	-9999	-9999	1	----	D1
0:9:13	1136	165	--------	-9999	-9999	2	----	D1
0:9:14	1149	174	--------	-9999	-9999	3	----	D1
0:9:15	1142	163	Fixation	1139.25	165.5	4	----	D1
0:9:16	1162	180	Fixation	1143.8	168.4	5	----	D1
0:9:17	1147	169	Fixation	1144.33	168.5	6	----	D1
0:9:18	1196	160	--------	-9999	-9999	0	----	D1
0:9:19	1212	172	--------	-9999	-9999	1	----	D1
0:9:20	1208	171	--------	-9999	-9999	2	----	D1
0:9:21	1197	164	--------	-9999	-9999	3	----	D1
0:9:22	1191	165	Fixation	1202	168	4	----	D1
0:9:23	1189	171	Fixation	1199.4	168.6	5	----	D1
0:10:0	1198	159	Fixation	1199.17	167	6	----	D1
0:10:1	1280	169	--------	-9999	-9999	0	----	D1
0:10:2	1288	146	--------	-9999	-9999	1	----	D1
0:10:3	1297	165	--------	-9999	-9999	2	----	D1
0:10:4	1307	162	--------	-9999	-9999	3	----	D1
0:10:5	1301	169	Fixation	1298.25	160.5	4	----	D1
0:10:6	1305	174	Fixation	1299.6	163.2	5	----	D1
0:10:7	1296	155	Fixation	1299	161.833	6	----	D1
0:10:8	1302	160	Fixation	1299.43	161.571	7	----	D1
0:10:9	1299	157	Fixation	1299.38	161	8	----	D1
0:10:10	1372	172	--------	-9999	-9999	0	----	D1
0:10:11	1372	172	--------	-9999	-9999	1	----	D1
0:10:12	1040	200	--------	-9999	-9999	0	----	D1
0:10:13	387	266	--------	-9999	-9999	1	----	D1
0:10:14	376	238	--------	-9999	-9999	2	----	D1
0:10:15	374	249	--------	-9999	-9999	3	----	D1
0:10:16	376	240	Fixation	378.25	248.25	4	----	D1
0:10:17	290	240	--------	-9999	-9999	0	----	D1
0:10:18	293	229	--------	-9999	-9999	1	----	D1
0:10:19	302	236	--------	-9999	-9999	2	----	D1
0:10:20	293	233	--------	-9999	-9999	3	----	D1
0:10:21	288	236	Fixation	294	233.5	4	----	D1
0:10:22	286	249	Fixation	292.4	236.6	5	----	D1
0:10:23	272	231	Fixation	289	235.667	6	----	D1
0:11:0	366	233	--------	-9999	-9999	0	----	D1
0:11:1	362	227	--------	-9999	-9999	1	----	D1
0:11:2	378	232	--------	-9999	-9999	2	----	D1
0:11:3	370	238	--------	-9999	-9999	3	----	D1
0:11:4	440	234	--------	-9999	-9999	0	----	D1
0:11:5	537	250	--------	-9999	-9999	1	----	D1
0:11:6	531	233	--------	-9999	-9999	2	----	D1
0:11:7	528	224	--------	-9999	-9999	3	----	D1
0:11:8	523	232	Fixation	529.75	234.75	4	----	D1
0:11:9	532	242	Fixation	530.2	236.2	5	----	D1
0:11:10	530	244	Fixation	530.167	237.5	6	----	D1
0:11:11	472	245	--------	-9999	-9999	0	----	D1
0:11:12	469	249	--------	-9999	-9999	1	----	D1
0:11:13	466	237	--------	-9999	-9999	2	----	D1
0:11:14	465	243	--------	-9999	-9999	3	----	D1
0:11:15	605	227	--------	-9999	-9999	0	----	D1
0:11:16	605	231	--------	-9999	-9999	1	----	D1
0:11:17	613	227	--------	-9999	-9999	2	----	D1
0:11:18	612	231	--------	-9999	-9999	3	----	D1
0:11:19	607	222	Fixation	609.25	227.75	4	----	D1
0:11:20	604	215	Fixation	608.2	225.2	5	----	D1
0:11:21	609	220	Fixation	608.333	224.333	6	----	D1
0:11:22	602	216	Fixation	607.429	223.143	7	----	D1
0:11:23	606	223	Fixation	607.25	223.125	8	----	D1
0:12:0	650	228	Fixation	612	223.667	9	----	D1
0:12:1	730	231	--------	-9999	-9999	0	----	D1
0:12:2	722	232	--------	-9999	-9999	1	----	D1
0:12:3	354	338	--------	-9999	-9999	0	----	D1
0:12:4	337	337	--------	-9999	-9999	1	----	D1
0:12:5	341	326	--------	-9999	-9999	2	----	D1
0:12:6	334	321	--------	-9999	-9999	3	----	D1
0:12:7	270	314	--------	-9999	-9999	0	----	D1
0:12:8	274	321	--------	-9999	-9999	1	----	D1
0:12:9	264	315	--------	-9999	-9999	2	----	D1
0:12:10	260	308	--------	-9999	-9999	3	----	D1
0:12:11	382	311	--------	-9999	-9999	0	----	D1
0:12:12	392	311	--------	-9999	-9999	1	----	D1
0:12:13	384	320	--------	-9999	-9999	2	----	D1
0:12:14	381	309	--------	-9999	-9999	3	----	D1
0:12:15	386	309	Fixation	385.75	312.25	4	----	D1
0:12:16	384	317	Fixation	385.4	313.2	5	----	D1
0:12:17	375	322	Fixation	383.667	314.667	6	----	D1
0:12:18	340	328	Fixation	377.429	316.571	7	----	D1
0:12:19	336	326	Fixation	372.25	317.75	8	----	D1
0:12:20	335	323	Fixation	368.111	318.333	9	----	D1
0:12:21	442	333	--------	-9999	-9999	0	----	D1
0:12:22	455	334	--------	-9999	-9999	1	----	D1
0:12:23	456	335	--------	-9999	-9999	2	----	D1
0:13:0	461	335	--------	-9999	-9999	3	----	D1
0:13:1	468	326	Fixation	460	332.5	4	----	D1
0:13:2	455	315	Fixation	459	329	5	----	D1
0:13:3	453	311	Fixation	458	326	6	----	D1
0:13:4	594	315	--------	-9999	-9999	0	----	D1
0:13:5	591	314	--------	-9999	-9999	1	----	D1
0:13:6	597	307	--------	-9999	-9999	2	----	D1
0:13:7	607	315	--------	-9999	-9999	3	----	D1
0:13:8	608	323	Fixation	600.75	314.75	4	----	D1
0:13:9	578	315	Fixation	596.2	314.8	5	----	D1
0:13:10	581	331	Fixation	593.667	317.5	6	----	D1
0:13:11	577	334	Fixation	591.286	319.857	7	----	D1
0:13:12	577	333	Fixation	589.5	321.5	8	----	D1
0:13:13	574	337	Fixation	587.778	323.222	9	----	D1
0:13:14	572	335	Fixation	586.2	324.4	10	----	D1
0:13:15	572	343	Fixation	584.909	326.091	11	----	D1
0:13:16	616	331	Fixation	587.5	326.5	12	----	D1
0:13:17	675	314	--------	-9999	-9999	0	----	D1
0:13:18	671	325	--------	-9999	-9999	1	----	D1
0:13:19	673	322	--------	-9999	-9999	2	----	D1
0:13:20	674	311	--------	-9999	-9999	3	----	D1
0:13:21	668	324	Fixation	671.5	320.5	4	----	D1
0:13:22	758	330	--------	-9999	-9999	0	----	D1
0:13:23	765	330	--------	-9999	-9999	1	----	D1
0:14:0	769	331	--------	-9999	-9999	2	----	D1
0:14:1	764	335	--------	-9999	-9999	3	----	D1
0:14:2	762	328	Fixation	765	331	4	----	D1
0:14:3	759	331	Fixation	763.8	331	5	----	D1
0:14:4	756	318	Fixation	762.5	328.833	6	----	D1
0:14:5	889	318	--------	-9999	-9999	0	----	D1
0:14:6	888	325	--------	-9999	-9999	1	----	D1
0:14:7	885	320	--------	-9999	-9999	2	----	D1
0:14:8	887	307	--------	-9999	-9999	3	----	D1
0:14:9	887	302	Fixation	886.75	313.5	4	----	D1
0:14:10	1083	315	--------	-9999	-9999	0	----	D1
0:14:11	1083	300	--------	-9999	-9999	1	----	D1
0:14:12	1080	305	--------	-9999	-9999	2	----	D1
0:14:13	1080	301	--------	-9999	-9999	3	----	D1
0:14:14	1084	304	Fixation	1081.75	302.5	4	----	D1
0:14:15	1080	311	Fixation	1081.4	304.2	5	----	D1
0:14:16	1079	319	Fixation	1081	306.667	6	----	D1
0:14:17	1074	320	Fixation	1080	308.571	7	----	D1
0:14:18	1132	323	--------	-9999	-9999	0	----	D1
0:14:19	1189	322	--------	-9999	-9999	1	----	D1
0:14:20	1203	305	--------	-9999	-9999	2	----	D1
0:14:21	1204	315	--------	-9999	-9999	3	----	D1
0:14:22	1196	324	Fixation	1198	316.5	4	----	D1
0:14:23	1115	318	--------	-9999	-9999	0	----	D1
0:15:0	1108	322	--------	-9999	-9999	1	----	D1
0:15:1	1118	303	--------	-9999	-9999	2	----	D1
0:15:2	1116	325	--------	-9999	-9999	3	----	D1
0:15:3	1107	322	Fixation	1112.25	318	4	----	D1
0:15:4	1104	316	Fixation	1110.6	317.6	5	----	D1
0:15:5	1114	332	Fixation	1111.17	320	6	----	D1
0:15:6	1214	340	--------	-9999	-9999	0	----	D1
0:15:7	1229	349	--------	-9999	-9999	1	----	D1
0:15:8	1228	325	--------	-9999	-9999	2	----	D1
0:15:9	1228	334	--------	-9999	-9999	3	----	D1
0:15:10	1234	313	Fixation	1229.75	330.25	4	----	D1
0:15:11	1233	312	Fixation	1230.4	326.6	5	----	D1
0:15:12	1236	310	Fixation	1231.33	323.833	6	----	D1
0:15:13	778	355	--------	-9999	-9999	0	----	D1
0:15:14	778	355	--------	-9999	-9999	1	----	D1
0:15:15	393	390	--------	-9999	-9999	0	----	D1
0:15:16	387	395	--------	-9999	-9999	1	----	D1
0:15:17	246	395	--------	-9999	-9999	0	----	D1
0:15:18	250	394	--------	-9999	-9999	1	----	D1
0:15:19	250	383	--------	-9999	-9999	2	----	D1
0:15:20	251	378	--------	-9999	-9999	3	----	D1
0:15:21	1282	383	--------	-9999	-9999	0	----	D1
0:15:22	1284	354	--------	-9999	-9999	1	----	D1
0:15:23	1282	344	--------	-9999	-9999	2	----	D1
0:16:0	1265	343	--------	-9999	-9999	3	----	D1
0:16:1	1272	353	Fixation	1275.75	348.5	4	----	D1
0:16:2	1259	337	Fixation	1272.4	346.2	5	----	D1
0:16:3	1249	338	Fixation	1268.5	344.833	6	----	D1
0:16:4	1261	324	Fixation	1267.43	341.857	7	----	D1
0:16:5	1268	321	Fixation	1267.5	339.25	8	----	D1
0:16:6	1258	339	Fixation	1266.44	339.222	9	----	D1
0:16:7	1260	338	Fixation	1265.8	339.1	10	----	D1
0:16:8	1255	340	Fixation	1264.82	339.182	11	----	D1
0:16:9	1258	356	Fixation	1264.25	340.583	12	----	D1
0:16:10	1258	340	Fixation	1263.77	340.538	13	----	D1
0:16:11	1248	340	Fixation	1262.64	340.5	14	----	D1
0:16:12	1200	336	--------	-9999	-9999	0	----	D1
0:16:13	1216	342	--------	-9999	-9999	1	----	D1
0:16:14	1219	339	--------	-9999	-9999	2	----	D1
0:16:15	1216	334	--------	-9999	-9999	3	----	D1
0:16:16	1203	337	Fixation	1213.5	338	4	----	D1
0:16:17	1083	353	--------	-9999	-9999	0	----	D1
0:16:18	425	408	--------	-9999	-9999	1	----	D1
0:16:19	350	404	--------	-9999	-9999	2	----	D1
0:16:20	348	385	--------	-9999	-9999	3	----	D1
0:16:21	353	381	--------	-9999	-9999	0	----	D1
0:16:22	329	385	--------	-9999	-9999	1	----	D1
0:16:23	287	390	--------	-9999	-9999	2	----	D1
0:17:0	284	379	--------	-9999	-9999	3	----	D1
0:17:1	281	384	Fixation	295.25	384.5	4	----	D1
0:17:2	287	370	Fixation	293.6	381.6	5	----	D1
0:17:3	284	382	Fixation	292	381.667	6	----	D1
0:17:4	286	382	Fixation	291.143	381.714	7	----	D1
0:17:5	399	371	--------	-9999	-9999	0	----	D1
0:17:6	405	365	--------	-9999	-9999	1	----	D1
0:17:7	399	357	--------	-9999	-9999	2	----	D1
0:17:8	402	349	--------	-9999	-9999	3	----	D1
0:17:9	444	344	Fixation	412.5	353.75	4	----	D1
0:17:10	543	350	--------	-9999	-9999	0	----	D1
0:17:11	556	341	--------	-9999	-9999	1	----	D1
0:17:12	551	332	--------	-9999	-9999	2	----	D1
0:17:13	554	333	--------	-9999	-9999	3	----	D1
0:17:14	556	336	Fixation	554.25	335.5	4	----	D1
0:17:15	551	342	Fixation	553.6	336.8	5	----	D1
0:17:16	556	332	Fixation	554	336	6	----	D1
0:17:17	650	327	--------	-9999	-9999	0	----	D1
0:17:18	655	330	--------	-9999	-9999	1	----	D1
0:17:19	648	329	--------	-9999	-9999	2	----	D1
0:17:20	644	327	--------	-9999	-9999	3	----	D1
0:17:21	648	320	Fixation	648.75	326.5	4	----	D1
0:17:22	643	323	Fixation	647.6	325.8	5	----	D1
0:17:23	795	333	--------	-9999	-9999	0	----	D1
0:18:0	789	322	--------	-9999	-9999	1	----	D1
0:18:1	788	315	--------	-9999	-9999	2	----	D1
0:18:2	788	315	--------	-9999	-9999	3	----	D1
0:18:3	779	327	Fixation	786	319.75	4	----	D1
0:18:4	570	339	--------	-9999	-9999	0	----	D1
0:18:5	570	337	--------	-9999	-9999	1	----	D1
0:18:6	569	318	--------	-9999	-9999	2	----	D1
0:18:7	542	324	--------	-9999	-9999	3	----	D1
0:18:8	547	333	Fixation	557	328	4	----	D1
0:18:9	546	336	Fixation	554.8	329.6	5	----	D1
0:18:10	548	335	Fixation	553.667	330.5	6	----	D1
0:18:11	553	332	Fixation	553.571	330.714	7	----	D1
0:18:12	554	335	Fixation	553.625	331.25	8	----	D1
0:18:13	552	339	Fixation	553.444	332.111	9	----	D1
0:18:14	772	321	--------	-9999	-9999	0	----	D1
0:18:15	799	309	--------	-9999	-9999	1	----	D1
0:18:16	784	311	--------	-9999	-9999	2	----	D1
0:18:17	784	311	--------	-9999	-9999	3	----	D1
0:18:18	773	314	Fixation	785	311.25	4	----	D1
0:18:19	770	312	Fixation	782	311.4	5	----	D1
0:18:20	719	318	--------	-9999	-9999	0	----	D1
0:18:21	542	335	--------	-9999	-9999	1	----	D1
0:18:22	541	346	--------	-9999	-9999	2	----	D1
0:18:23	542	340	--------	-9999	-9999	3	----	D1
0:19:0	546	333	Fixation	542.75	338.5	4	----	D1
0:19:1	546	333	Fixation	543.4	337.4	5	----	D1
0:19:2	556	345	Fixation	545.5	338.667	6	----	D1
0:19:3	559	341	Fixation	547.429	339	7	----	D1
0:19:4	554	356	Fixation	548.25	341.125	8	----	D1
0:19:5	554	346	Fixation	548.889	341.667	9	----	D1
0:19:6	543	350	Fixation	548.3	342.5	10	----	D1
0:19:7	550	342	Fixation	548.455	342.455	11	----	D1
0:19:8	573	333	Fixation	550.5	341.667	12	----	D1
0:19:9	656	327	--------	-9999	-9999	0	----	D1
0:19:10	668	327	--------	-9999	-9999	1	----	D1
0:19:11	671	329	--------	-9999	-9999	2	----	D1
0:19:12	673	323	--------	-9999	-9999	3	----	D1
0:19:13	772	330	--------	-9999	-9999	0	----	D1
0:19:14	770	329	--------	-9999	-9999	1	----	D1
0:19:15	774	336	--------	-9999	-9999	2	----	D1
0:19:16	770	341	--------	-9999	-9999	3	----	D1
0:19:17	766	349	Fixation	770	338.75	4	----	D1
0:19:18	774	347	Fixation	770.8	340.4	5	----	D1
0:19:19	769	342	Fixation	770.5	340.667	6	----	D1
0:19:20	873	353	--------	-9999	-9999	0	----	D1
0:19:21	861	349	--------	-9999	-9999	1	----	D1
0:19:22	867	355	--------	-9999	-9999	2	----	D1
0:19:23	866	355	--------	-9999	-9999	3	----	D1
0:20:0	736	352	--------	-9999	-9999	0	----	D1
0:20:1	731	346	--------	-9999	-9999	1	----	D1
0:20:2	736	344	--------	-9999	-9999	2	----	D1
0:20:3	741	350	--------	-9999	-9999	3	----	D1
0:20:4	740	354	Fixation	737	348.5	4	----	D1
