# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:18:5	898	352	--------	-9999	-9999	3	----	S1
0:18:6	894	346	Fixation	896.75	350.75	4	----	S1
0:18:7	893	347	Fixation	896	350	5	----	S1
0:18:8	1122	372	--------	-9999	-9999	0	----	S1
0:18:9	1128	367	--------	-9999	-9999	1	----	S1
0:18:10	1126	360	--------	-9999	-9999	2	----	S1
0:18:11	1137	362	--------	-9999	-9999	3	----	S1
0:18:12	1195	351	--------	-9999	-9999	0	----	S1
0:18:13	1195	355	--------	-9999	-9999	1	----	S1
0:18:14	1186	343	--------	-9999	-9999	2	----	S1
0:18:15	1166	357	--------	-9999	-9999	3	----	S1
0:18:16	718	364	--------	-9999	-9999	0	----	S1
0:18:17	444	387	--------	-9999	-9999	1	----	S1
0:18:18	445	375	--------	-9999	-9999	2	----	S1
0:18:19	450	377	--------	-9999	-9999	3	----	S1
0:18:20	219	404	--------	-9999	-9999	0	----	S1
0:18:21	226	399	--------	-9999	-9999	1	----	S1
0:18:22	227	394	--------	-9999	-9999	2	----	S1
0:18:23	236	401	--------	-9999	-9999	3	----	S1
0:19:0	215	392	Fixation	226	396.5	4	----	S1
0:19:1	204	396	Fixation	221.6	396.4	5	----	S1
0:19:2	216	399	Fixation	220.667	396.833	6	----	S1
0:19:3	212	397	Fixation	219.429	396.857	7	----	S1
0:19:4	209	399	Fixation	218.125	397.125	8	----	S1
0:19:5	213	392	Fixation	217.556	396.556	9	----	S1
0:19:6	209	390	Fixation	216.7	395.9	10	----	S1
0:19:7	209	396	Fixation	216	395.909	11	----	S1
0:19:8	202	394	Fixation	214.833	395.75	12	----	S1
0:19:9	196	396	Fixation	213.385	395.769	13	----	S1
0:19:10	230	400	Fixation	214.571	396.071	14	----	S1
0:19:11	291	403	--------	-9999	-9999	0	----	S1
0:19:12	292	405	--------	-9999	-9999	1	----	S1
0:19:13	286	402	--------	-9999	-9999	2	----	S1
0:19:14	286	400	--------	-9999	-9999	3	----	S1
0:19:15	283	401	Fixation	286.75	402	4	----	S1
0:19:16	283	409	Fixation	286	403.4	5	----	S1
0:19:17	284	408	Fixation	285.667	404.167	6	----	S1
0:19:18	285	407	Fixation	285.571	404.571	7	----	S1
0:19:19	287	407	Fixation	285.75	404.875	8	----	S1
0:19:20	412	413	--------	-9999	-9999	0	----	S1
0:19:21	440	404	--------	-9999	-9999	1	----	S1
0:19:22	439	409	--------	-9999	-9999	2	----	S1
0:19:23	440	402	--------	-9999	-9999	3	----	S1
0:20:0	441	399	Fixation	440	403.5	4	----	S1
0:20:1	436	401	Fixation	439.2	403	5	----	S1
0:20:2	442	398	Fixation	439.667	402.167	6	----	S1
0:20:3	443	399	Fixation	440.143	401.714	7	----	S1
0:20:4	443	399	Fixation	440.5	401.375	8	----	S1
0:20:5	600	414	--------	-9999	-9999	0	----	S1
0:20:6	603	410	--------	-9999	-9999	1	----	S1
0:20:7	604	405	--------	-9999	-9999	2	----	S1
0:20:8	605	408	--------	-9999	-9999	3	----	S1
0:20:9	606	408	Fixation	604.5	407.75	4	----	S1
