# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:2:8	293	161	--------	-9999	-9999	2	----	D1
0:2:9	322	177	--------	-9999	-9999	3	----	D1
0:2:10	214	244	--------	-9999	-9999	0	----	D1
0:2:11	343	130	--------	-9999	-9999	1	----	D1
0:2:12	363	128	--------	-9999	-9999	2	----	D1
0:2:13	316	143	--------	-9999	-9999	3	----	D1
0:2:14	277	179	--------	-9999	-9999	0	----	D1
0:2:15	284	162	--------	-9999	-9999	1	----	D1
0:2:16	303	144	--------	-9999	-9999	2	----	D1
0:2:17	320	150	--------	-9999	-9999	3	----	D1
0:2:18	387	127	--------	-9999	-9999	0	----	D1
0:2:19	343	190	--------	-9999	-9999	1	----	D1
0:2:20	283	236	--------	-9999	-9999	2	----	D1
0:2:21	243	279	--------	-9999	-9999	3	----	D1
0:2:22	349	226	--------	-9999	-9999	0	----	D1
0:2:23	386	312	--------	-9999	-9999	1	----	D1
0:3:0	391	333	--------	-9999	-9999	2	----	D1
0:3:1	587	147	--------	-9999	-9999	3	----	D1
0:3:2	602	131	--------	-9999	-9999	0	----	D1
0:3:3	612	115	--------	-9999	-9999	1	----	D1
0:3:4	604	114	--------	-9999	-9999	2	----	D1
0:3:5	615	113	--------	-9999	-9999	3	----	D1
0:3:6	529	210	--------	-9999	-9999	0	----	D1
0:3:7	631	117	--------	-9999	-9999	1	----	D1
0:3:8	622	123	--------	-9999	-9999	2	----	D1
0:3:9	626	130	--------	-9999	-9999	3	----	D1
0:3:10	763	112	--------	-9999	-9999	0	----	D1
0:3:11	769	106	--------	-9999	-9999	1	----	D1
0:3:12	774	98	--------	-9999	-9999	2	----	D1
0:3:13	764	93	--------	-9999	-9999	3	----	D1
0:3:14	764	87	Fixation	767.75	96	4	----	D1
0:3:15	773	96	Fixation	768.8	96	5	----	D1
0:3:16	785	85	Fixation	771.5	94.1667	6	----	D1
0:3:17	801	94	Fixation	775.714	94.1429	7	----	D1
0:3:18	806	89	Fixation	779.5	93.5	8	----	D1
0:3:19	800	99	Fixation	781.778	94.1111	9	----	D1
0:3:20	794	106	Fixation	783	95.3	10	----	D1
0:3:21	786	103	Fixation	783.273	96	11	----	D1
0:3:22	774	104	Fixation	782.5	96.6667	12	----	D1
0:3:23	764	96	Fixation	781.077	96.6154	13	----	D1
0:4:0	767	88	Fixation	780.071	96	14	----	D1
0:4:1	869	78	--------	-9999	-9999	0	----	D1
0:4:2	873	77	--------	-9999	-9999	1	----	D1
0:4:3	871	89	--------	-9999	-9999	2	----	D1
0:4:4	881	80	--------	-9999	-9999	3	----	D1
0:4:5	881	81	Fixation	876.5	81.75	4	----	D1
0:4:6	887	78	Fixation	878.6	81	5	----	D1
0:4:7	889	80	Fixation	880.333	80.8333	6	----	D1
0:4:8	970	63	--------	-9999	-9999	0	----	D1
0:4:9	973	76	--------	-9999	-9999	1	----	D1
0:4:10	972	69	--------	-9999	-9999	2	----	D1
0:4:11	972	69	--------	-9999	-9999	3	----	D1
0:4:12	965	85	Fixation	970.5	74.75	4	----	D1
0:4:13	960	82	Fixation	968.4	76.2	5	----	D1
0:4:14	957	89	Fixation	966.5	78.3333	6	----	D1
0:4:15	992	88	Fixation	970.143	79.7143	7	----	D1
0:4:16	1000	85	Fixation	973.875	80.375	8	----	D1
0:4:17	999	86	Fixation	976.667	81	9	----	D1
0:4:18	1003	89	Fixation	979.3	81.8	10	----	D1
0:4:19	997	83	Fixation	980.909	81.9091	11	----	D1
0:4:20	996	85	Fixation	982.167	82.1667	12	----	D1
0:4:21	1002	81	Fixation	983.692	82.0769	13	----	D1
0:4:22	1002	80	Fixation	985	81.9286	14	----	D1
0:4:23	1063	70	--------	-9999	-9999	0	----	D1
0:5:0	1068	80	--------	-9999	-9999	1	----	D1
0:5:1	1064	66	--------	-9999	-9999	2	----	D1
0:5:2	1066	70	--------	-9999	-9999	3	----	D1
0:5:3	1070	64	Fixation	1067	70	4	----	D1
0:5:4	1072	65	Fixation	1068	69	5	----	D1
0:5:5	1067	82	Fixation	1067.83	71.1667	6	----	D1
0:5:6	1073	67	Fixation	1068.57	70.5714	7	----	D1
0:5:7	1073	74	Fixation	1069.13	71	8	----	D1
0:5:8	1071	82	Fixation	1069.33	72.2222	9	----	D1
0:5:9	1111	72	Fixation	1073.5	72.2	10	----	D1
0:5:10	1173	64	--------	-9999	-9999	0	----	D1
0:5:11	1180	67	--------	-9999	-9999	1	----	D1
0:5:12	1182	52	--------	-9999	-9999	2	----	D1
0:5:13	1182	51	--------	-9999	-9999	3	----	D1
0:5:14	1188	46	Fixation	1183	54	4	----	D1
0:5:15	1189	54	Fixation	1184.2	54	5	----	D1
0:5:16	1187	47	Fixation	1184.67	52.8333	6	----	D1
0:5:17	1190	55	Fixation	1185.43	53.1429	7	----	D1
0:5:18	1190	55	Fixation	1186	53.375	8	----	D1
0:5:19	645	138	--------	-9999	-9999	0	----	D1
0:5:20	661	143	--------	-9999	-9999	1	----	D1
0:5:21	660	143	--------	-9999	-9999	2	----	D1
0:5:22	289	220	--------	-9999	-9999	3	----	D1
0:5:23	218	240	--------	-9999	-9999	0	----	D1
0:6:0	262	205	--------	-9999	-9999	1	----	D1
0:6:1	261	204	--------	-9999	-9999	2	----	D1
0:6:2	166	226	--------	-9999	-9999	3	----	D1
0:6:3	148	231	--------	-9999	-9999	0	----	D1
0:6:4	145	232	--------	-9999	-9999	1	----	D1
0:6:5	136	217	--------	-9999	-9999	2	----	D1
0:6:6	136	211	--------	-9999	-9999	3	----	D1
0:6:7	119	222	Fixation	134	220.5	4	----	D1
0:6:8	105	227	Fixation	128.2	221.8	5	----	D1
0:6:9	122	212	Fixation	127.167	220.167	6	----	D1
0:6:10	104	227	Fixation	123.857	221.143	7	----	D1
0:6:11	163	198	Fixation	128.75	218.25	8	----	D1
0:6:12	151	224	Fixation	131.222	218.889	9	----	D1
0:6:13	175	209	--------	-9999	-9999	0	----	D1
0:6:14	187	200	--------	-9999	-9999	1	----	D1
0:6:15	134	242	--------	-9999	-9999	2	----	D1
0:6:16	170	222	--------	-9999	-9999	3	----	D1
0:6:17	128	254	--------	-9999	-9999	0	----	D1
0:6:18	112	278	--------	-9999	-9999	1	----	D1
0:6:19	112	278	--------	-9999	-9999	2	----	D1
0:6:20	61	342	--------	-9999	-9999	3	----	D1
0:6:21	138	289	--------	-9999	-9999	0	----	D1
0:6:22	172	264	--------	-9999	-9999	1	----	D1
0:6:23	59	340	--------	-9999	-9999	0	----	D1
0:7:0	235	220	--------	-9999	-9999	1	----	D1
0:7:1	232	242	--------	-9999	-9999	2	----	D1
0:7:2	249	218	--------	-9999	-9999	3	----	D1
0:7:3	255	201	Fixation	242.75	220.25	4	----	D1
0:7:4	264	211	Fixation	247	218.4	5	----	D1
0:7:5	256	199	Fixation	248.5	215.167	6	----	D1
0:7:6	319	163	--------	-9999	-9999	0	----	D1
0:7:7	208	246	--------	-9999	-9999	1	----	D1
0:7:8	264	222	--------	-9999	-9999	2	----	D1
0:7:9	225	251	--------	-9999	-9999	3	----	D1
0:7:10	275	205	--------	-9999	-9999	0	----	D1
0:7:11	264	218	--------	-9999	-9999	1	----	D1
0:7:12	327	181	--------	-9999	-9999	2	----	D1
0:7:13	202	296	--------	-9999	-9999	3	----	D1
0:7:14	342	257	--------	-9999	-9999	0	----	D1
0:7:15	425	189	--------	-9999	-9999	1	----	D1
0:7:16	185	381	--------	-9999	-9999	0	----	D1
0:7:17	342	250	--------	-9999	-9999	1	----	D1
0:7:18	358	255	--------	-9999	-9999	2	----	D1
0:7:19	372	227	--------	-9999	-9999	3	----	D1
0:7:20	244	321	--------	-9999	-9999	0	----	D1
0:7:21	477	179	--------	-9999	-9999	1	----	D1
0:7:22	338	280	--------	-9999	-9999	0	----	D1
0:7:23	277	334	--------	-9999	-9999	1	----	D1
0:8:0	352	254	--------	-9999	-9999	0	----	D1
0:8:1	361	259	--------	-9999	-9999	1	----	D1
0:8:2	302	304	--------	-9999	-9999	2	----	D1
0:8:3	301	316	--------	-9999	-9999	3	----	D1
0:8:4	568	167	--------	-9999	-9999	0	----	D1
0:8:5	555	170	--------	-9999	-9999	1	----	D1
0:8:6	560	164	--------	-9999	-9999	2	----	D1
0:8:7	560	167	--------	-9999	-9999	3	----	D1
0:8:8	567	169	Fixation	560.5	167.5	4	----	D1
0:8:9	569	175	Fixation	562.2	169	5	----	D1
0:8:10	559	165	Fixation	561.667	168.333	6	----	D1
0:8:11	573	176	Fixation	563.286	169.429	7	----	D1
0:8:12	584	169	Fixation	565.875	169.375	8	----	D1
0:8:13	586	168	Fixation	568.111	169.222	9	----	D1
0:8:14	586	160	Fixation	569.9	168.3	10	----	D1
0:8:15	585	163	Fixation	571.273	167.818	11	----	D1
0:8:16	579	154	Fixation	571.917	166.667	12	----	D1
0:8:17	586	159	Fixation	573	166.077	13	----	D1
0:8:18	598	166	Fixation	574.786	166.071	14	----	D1
0:8:19	591	157	Fixation	575.867	165.467	15	----	D1
0:8:20	583	158	Fixation	576.313	165	16	----	D1
0:8:21	591	161	Fixation	577.176	164.765	17	----	D1
0:8:22	455	223	--------	-9999	-9999	0	----	D1
0:8:23	434	228	--------	-9999	-9999	1	----	D1
0:9:0	421	227	--------	-9999	-9999	2	----	D1
0:9:1	358	286	--------	-9999	-9999	3	----	D1
0:9:2	473	180	--------	-9999	-9999	0	----	D1
0:9:3	265	363	--------	-9999	-9999	1	----	D1
0:9:4	380	265	--------	-9999	-9999	0	----	D1
0:9:5	384	259	--------	-9999	-9999	1	----	D1
0:9:6	351	303	--------	-9999	-9999	2	----	D1
0:9:7	607	160	--------	-9999	-9999	3	----	D1
0:9:8	617	157	--------	-9999	-9999	0	----	D1
0:9:9	616	155	--------	-9999	-9999	1	----	D1
0:9:10	612	145	--------	-9999	-9999	2	----	D1
0:9:11	603	141	--------	-9999	-9999	3	----	D1
0:9:12	811	122	--------	-9999	-9999	0	----	D1
0:9:13	1120	82	--------	-9999	-9999	1	----	D1
0:9:14	1120	89	--------	-9999	-9999	2	----	D1
0:9:15	1142	92	--------	-9999	-9999	3	----	D1
0:9:16	1215	91	--------	-9999	-9999	0	----	D1
0:9:17	1222	70	--------	-9999	-9999	1	----	D1
0:9:18	1218	62	--------	-9999	-9999	2	----	D1
0:9:19	1216	53	--------	-9999	-9999	3	----	D1
0:9:20	1214	44	Fixation	1217.5	57.25	4	----	D1
0:9:21	1224	39	Fixation	1218.8	53.6	5	----	D1
0:9:22	1002	142	--------	-9999	-9999	0	----	D1
0:9:23	557	187	--------	-9999	-9999	1	----	D1
0:10:0	-9999	-9999	--------	-9999	-9999	0	----	D1
0:10:1	187	262	--------	-9999	-9999	1	----	D1
0:10:2	96	314	--------	-9999	-9999	0	----	D1
0:10:3	71	324	--------	-9999	-9999	1	----	D1
0:10:4	185	233	--------	-9999	-9999	0	----	D1
0:10:5	192	210	--------	-9999	-9999	1	----	D1
0:10:6	166	221	--------	-9999	-9999	2	----	D1
0:10:7	79	277	--------	-9999	-9999	3	----	D1
0:10:8	173	221	--------	-9999	-9999	0	----	D1
0:10:9	184	377	--------	-9999	-9999	1	----	D1
0:10:10	273	306	--------	-9999	-9999	0	----	D1
0:10:11	419	181	--------	-9999	-9999	1	----	D1
0:10:12	590	178	--------	-9999	-9999	0	----	D1
0:10:13	579	170	--------	-9999	-9999	1	----	D1
0:10:14	574	161	--------	-9999	-9999	2	----	D1
0:10:15	570	159	--------	-9999	-9999	3	----	D1
0:10:16	556	152	Fixation	569.75	160.5	4	----	D1
0:10:17	550	147	Fixation	565.8	157.8	5	----	D1
0:10:18	550	150	Fixation	563.167	156.5	6	----	D1
0:10:19	554	153	Fixation	561.857	156	7	----	D1
0:10:20	547	167	Fixation	560	157.375	8	----	D1
0:10:21	549	170	Fixation	558.778	158.778	9	----	D1
0:10:22	399	284	--------	-9999	-9999	0	----	D1
0:10:23	240	376	--------	-9999	-9999	1	----	D1
0:11:0	107	349	--------	-9999	-9999	0	----	D1
0:11:1	111	346	--------	-9999	-9999	1	----	D1
0:11:2	106	333	--------	-9999	-9999	2	----	D1
0:11:3	54	366	--------	-9999	-9999	3	----	D1
0:11:4	121	319	--------	-9999	-9999	0	----	D1
0:11:5	-9999	-9999	--------	-9999	-9999	1	----	D1
0:11:6	104	381	--------	-9999	-9999	0	----	D1
0:11:7	221	305	--------	-9999	-9999	1	----	D1
0:11:8	-9999	-9999	--------	-9999	-9999	0	----	D1
0:11:9	-9999	-9999	--------	-9999	-9999	1	----	D1
0:11:10	9	435	--------	-9999	-9999	0	----	D1
0:11:11	-9999	-9999	--------	-9999	-9999	1	----	D1
0:11:12	-9999	-9999	--------	-9999	-9999	2	----	D1
0:11:13	-9999	-9999	--------	-9999	-9999	3	----	D1
0:11:14	90	397	--------	-9999	-9999	0	----	D1
0:11:15	41	425	--------	-9999	-9999	1	----	D1
0:11:16	80	400	--------	-9999	-9999	2	----	D1
0:11:17	-9999	-9999	--------	-9999	-9999	3	----	D1
0:11:18	18	444	--------	-9999	-9999	0	----	D1
0:11:19	69	408	--------	-9999	-9999	1	----	D1
0:11:20	212	374	--------	-9999	-9999	0	----	D1
0:11:21	315	290	--------	-9999	-9999	1	----	D1
0:11:22	173	414	--------	-9999	-9999	0	----	D1
0:11:23	187	374	--------	-9999	-9999	1	----	D1
0:12:0	123	428	--------	-9999	-9999	0	----	D1
0:12:1	105	454	--------	-9999	-9999	1	----	D1
0:12:2	308	283	--------	-9999	-9999	0	----	D1
0:12:3	68	495	--------	-9999	-9999	1	----	D1
0:12:4	328	285	--------	-9999	-9999	0	----	D1
0:12:5	386	281	--------	-9999	-9999	1	----	D1
0:12:6	178	503	--------	-9999	-9999	0	----	D1
0:12:7	385	283	--------	-9999	-9999	1	----	D1
0:12:8	394	277	--------	-9999	-9999	2	----	D1
0:12:9	390	274	--------	-9999	-9999	3	----	D1
0:12:10	394	273	Fixation	390.75	276.75	4	----	D1
0:12:11	485	270	--------	-9999	-9999	0	----	D1
0:12:12	489	265	--------	-9999	-9999	1	----	D1
0:12:13	486	266	--------	-9999	-9999	2	----	D1
0:12:14	486	257	--------	-9999	-9999	3	----	D1
0:12:15	489	261	Fixation	487.5	262.25	4	----	D1
0:12:16	488	258	Fixation	487.6	261.4	5	----	D1
0:12:17	488	256	Fixation	487.667	260.5	6	----	D1
0:12:18	602	248	--------	-9999	-9999	0	----	D1
0:12:19	598	252	--------	-9999	-9999	1	----	D1
0:12:20	601	245	--------	-9999	-9999	2	----	D1
0:12:21	596	251	--------	-9999	-9999	3	----	D1
0:12:22	601	249	Fixation	599	249.25	4	----	D1
0:12:23	597	250	Fixation	598.6	249.4	5	----	D1
0:13:0	594	255	Fixation	597.833	250.333	6	----	D1
0:13:1	655	255	--------	-9999	-9999	0	----	D1
0:13:2	686	248	--------	-9999	-9999	1	----	D1
0:13:3	682	257	--------	-9999	-9999	2	----	D1
0:13:4	683	258	--------	-9999	-9999	3	----	D1
0:13:5	684	253	Fixation	683.75	254	4	----	D1
0:13:6	702	261	Fixation	687.4	255.4	5	----	D1
0:13:7	771	252	--------	-9999	-9999	0	----	D1
0:13:8	772	256	--------	-9999	-9999	1	----	D1
0:13:9	773	253	--------	-9999	-9999	2	----	D1
0:13:10	776	253	--------	-9999	-9999	3	----	D1
0:13:11	921	265	--------	-9999	-9999	0	----	D1
0:13:12	953	249	--------	-9999	-9999	1	----	D1
0:13:13	959	237	--------	-9999	-9999	2	----	D1
0:13:14	959	243	--------	-9999	-9999	3	----	D1
0:13:15	963	233	Fixation	958.5	240.5	4	----	D1
0:13:16	966	234	Fixation	960	239.2	5	----	D1
0:13:17	963	234	Fixation	960.5	238.333	6	----	D1
0:13:18	1013	219	--------	-9999	-9999	0	----	D1
0:13:19	1011	221	--------	-9999	-9999	1	----	D1
0:13:20	1014	222	--------	-9999	-9999	2	----	D1
0:13:21	1009	214	--------	-9999	-9999	3	----	D1
0:13:22	1011	226	Fixation	1011.25	220.75	4	----	D1
0:13:23	1130	215	--------	-9999	-9999	0	----	D1
0:14:0	1128	227	--------	-9999	-9999	1	----	D1
0:14:1	1121	240	--------	-9999	-9999	2	----	D1
0:14:2	1102	323	--------	-9999	-9999	3	----	D1
0:14:3	2109	1365	--------	-9999	-9999	0	----	D1
0:14:4	896	292	--------	-9999	-9999	1	----	D1
0:14:5	859	294	--------	-9999	-9999	2	----	D1
0:14:6	844	284	--------	-9999	-9999	3	----	D1
0:14:7	159	423	--------	-9999	-9999	0	----	D1
0:14:8	154	424	--------	-9999	-9999	1	----	D1
0:14:9	103	468	--------	-9999	-9999	2	----	D1
0:14:10	-9999	-9999	--------	-9999	-9999	3	----	D1
0:14:11	67	486	--------	-9999	-9999	0	----	D1
0:14:12	124	441	--------	-9999	-9999	1	----	D1
0:14:13	103	431	--------	-9999	-9999	2	----	D1
0:14:14	32	476	--------	-9999	-9999	3	----	D1
0:14:15	109	403	--------	-9999	-9999	0	----	D1
0:14:16	112	392	--------	-9999	-9999	1	----	D1
0:14:17	70	419	--------	-9999	-9999	2	----	D1
0:14:18	94	398	--------	-9999	-9999	3	----	D1
0:14:19	23	443	--------	-9999	-9999	0	----	D1
0:14:20	-9999	-9999	--------	-9999	-9999	1	----	D1
0:14:21	314	349	--------	-9999	-9999	0	----	D1
0:14:22	327	352	--------	-9999	-9999	1	----	D1
0:14:23	329	343	--------	-9999	-9999	2	----	D1
0:15:0	199	475	--------	-9999	-9999	3	----	D1
0:15:1	198	491	--------	-9999	-9999	0	----	D1
0:15:2	157	510	--------	-9999	-9999	1	----	D1
0:15:3	336	331	--------	-9999	-9999	0	----	D1
0:15:4	191	487	--------	-9999	-9999	1	----	D1
0:15:5	184	450	--------	-9999	-9999	2	----	D1
0:15:6	199	453	--------	-9999	-9999	3	----	D1
0:15:7	222	454	Fixation	199	461	4	----	D1
0:15:8	453	342	--------	-9999	-9999	0	----	D1
0:15:9	454	336	--------	-9999	-9999	1	----	D1
0:15:10	452	331	--------	-9999	-9999	2	----	D1
0:15:11	338	501	--------	-9999	-9999	3	----	D1
0:15:12	454	332	--------	-9999	-9999	0	----	D1
0:15:13	457	333	--------	-9999	-9999	1	----	D1
0:15:14	493	328	--------	-9999	-9999	2	----	D1
0:15:15	335	560	--------	-9999	-9999	3	----	D1
0:15:16	489	328	--------	-9999	-9999	0	----	D1
0:15:17	489	330	--------	-9999	-9999	1	----	D1
0:15:18	490	325	--------	-9999	-9999	2	----	D1
0:15:19	655	333	--------	-9999	-9999	3	----	D1
0:15:20	653	328	--------	-9999	-9999	0	----	D1
0:15:21	656	326	--------	-9999	-9999	1	----	D1
0:15:22	653	324	--------	-9999	-9999	2	----	D1
0:15:23	649	326	--------	-9999	-9999	3	----	D1
0:16:0	646	317	Fixation	651	323.25	4	----	D1
0:16:1	655	323	Fixation	651.8	323.2	5	----	D1
0:16:2	650	317	Fixation	651.5	322.167	6	----	D1
0:16:3	654	321	Fixation	651.857	322	7	----	D1
0:16:4	650	315	Fixation	651.625	321.125	8	----	D1
0:16:5	717	313	--------	-9999	-9999	0	----	D1
0:16:6	736	311	--------	-9999	-9999	1	----	D1
0:16:7	736	308	--------	-9999	-9999	2	----	D1
0:16:8	740	313	--------	-9999	-9999	3	----	D1
0:16:9	746	311	Fixation	739.5	310.75	4	----	D1
0:16:10	739	306	Fixation	739.4	309.8	5	----	D1
0:16:11	743	300	Fixation	740	308.167	6	----	D1
0:16:12	740	306	Fixation	740	307.857	7	----	D1
0:16:13	738	305	Fixation	739.75	307.5	8	----	D1
0:16:14	787	306	--------	-9999	-9999	0	----	D1
0:16:15	850	307	--------	-9999	-9999	1	----	D1
0:16:16	850	304	--------	-9999	-9999	2	----	D1
0:16:17	860	298	--------	-9999	-9999	3	----	D1
0:16:18	855	297	Fixation	853.75	301.5	4	----	D1
0:16:19	857	299	Fixation	854.4	301	5	----	D1
0:16:20	853	303	Fixation	854.167	301.333	6	----	D1
0:16:21	856	300	Fixation	854.429	301.143	7	----	D1
0:16:22	922	306	--------	-9999	-9999	0	----	D1
0:16:23	935	292	--------	-9999	-9999	1	----	D1
0:17:0	931	292	--------	-9999	-9999	2	----	D1
0:17:1	930	296	--------	-9999	-9999	3	----	D1
0:17:2	932	294	Fixation	932	293.5	4	----	D1
0:17:3	964	290	Fixation	938.4	292.8	5	----	D1
0:17:4	1025	300	--------	-9999	-9999	0	----	D1
0:17:5	1029	286	--------	-9999	-9999	1	----	D1
0:17:6	1029	284	--------	-9999	-9999	2	----	D1
0:17:7	1032	289	--------	-9999	-9999	3	----	D1
0:17:8	1032	287	Fixation	1030.5	286.5	4	----	D1
0:17:9	1034	287	Fixation	1031.2	286.6	5	----	D1
0:17:10	1040	292	Fixation	1032.67	287.5	6	----	D1
0:17:11	1063	289	Fixation	1037	287.714	7	----	D1
0:17:12	1143	294	--------	-9999	-9999	0	----	D1
0:17:13	1147	279	--------	-9999	-9999	1	----	D1
0:17:14	1147	273	--------	-9999	-9999	2	----	D1
0:17:15	1147	277	--------	-9999	-9999	3	----	D1
0:17:16	1146	277	Fixation	1146.75	276.5	4	----	D1
0:17:17	1146	270	Fixation	1146.6	275.2	5	----	D1
0:17:18	653	353	--------	-9999	-9999	0	----	D1
0:17:19	238	453	--------	-9999	-9999	1	----	D1
0:17:20	236	452	--------	-9999	-9999	2	----	D1
0:17:21	181	505	--------	-9999	-9999	3	----	D1
0:17:22	146	447	--------	-9999	-9999	0	----	D1
0:17:23	109	470	--------	-9999	-9999	1	----	D1
0:18:0	129	447	--------	-9999	-9999	2	----	D1
0:18:1	118	448	--------	-9999	-9999	3	----	D1
0:18:2	119	452	Fixation	118.75	454.25	4	----	D1
0:18:3	63	499	--------	-9999	-9999	0	----	D1
0:18:4	99	473	--------	-9999	-9999	1	----	D1
0:18:5	108	458	--------	-9999	-9999	2	----	D1
0:18:6	86	475	--------	-9999	-9999	3	----	D1
0:18:7	81	477	Fixation	93.5	470.75	4	----	D1
0:18:8	63	490	Fixation	87.4	474.6	5	----	D1
0:18:9	40	479	Fixation	79.5	475.333	6	----	D1
0:18:10	37	473	Fixation	73.4286	475	7	----	D1
0:18:11	7	496	--------	-9999	-9999	0	----	D1
0:18:12	31	482	--------	-9999	-9999	1	----	D1
0:18:13	30	481	--------	-9999	-9999	2	----	D1
0:18:14	-9999	-9999	--------	-9999	-9999	3	----	D1
0:18:15	118	539	--------	-9999	-9999	0	----	D1
0:18:16	154	473	--------	-9999	-9999	1	----	D1
0:18:17	182	441	--------	-9999	-9999	2	----	D1
0:18:18	-9999	-9999	--------	-9999	-9999	3	----	D1
0:18:19	1	662	--------	-9999	-9999	0	----	D1
0:18:20	-9999	-9999	--------	-9999	-9999	1	----	D1
0:18:21	275	450	--------	-9999	-9999	0	----	D1
0:18:22	274	443	--------	-9999	-9999	1	----	D1
0:18:23	279	435	--------	-9999	-9999	2	----	D1
0:19:0	274	434	--------	-9999	-9999	3	----	D1
0:19:1	64	630	--------	-9999	-9999	0	----	D1
0:19:2	-9999	-9999	--------	-9999	-9999	1	----	D1
0:19:3	277	428	--------	-9999	-9999	0	----	D1
0:19:4	-9999	-9999	--------	-9999	-9999	1	----	D1
0:19:5	77	597	--------	-9999	-9999	0	----	D1
0:19:6	122	548	--------	-9999	-9999	1	----	D1
0:19:7	317	411	--------	-9999	-9999	0	----	D1
0:19:8	143	587	--------	-9999	-9999	1	----	D1
0:19:9	140	586	--------	-9999	-9999	2	----	D1
0:19:10	106	617	--------	-9999	-9999	3	----	D1
0:19:11	358	691	--------	-9999	-9999	0	----	D1
0:19:12	402	736	--------	-9999	-9999	1	----	D1
0:19:13	392	437	--------	-9999	-9999	0	----	D1
0:19:14	396	411	--------	-9999	-9999	1	----	D1
0:19:15	396	407	--------	-9999	-9999	2	----	D1
0:19:16	405	396	--------	-9999	-9999	3	----	D1
0:19:17	393	389	Fixation	397.5	400.75	4	----	D1
0:19:18	436	388	Fixation	405.2	398.2	5	----	D1
0:19:19	441	393	Fixation	411.167	397.333	6	----	D1
0:19:20	444	392	Fixation	415.857	396.571	7	----	D1
0:19:21	448	385	Fixation	419.875	395.125	8	----	D1
0:19:22	450	384	Fixation	423.222	393.889	9	----	D1
0:19:23	450	385	Fixation	425.9	393	10	----	D1
0:20:0	453	373	Fixation	428.364	391.182	11	----	D1
0:20:1	453	379	--------	-9999	-9999	0	----	D1
0:20:2	454	377	--------	-9999	-9999	1	----	D1
0:20:3	458	383	--------	-9999	-9999	2	----	D1
0:20:4	556	384	--------	-9999	-9999	3	----	D1
0:20:5	557	379	--------	-9999	-9999	0	----	D1
0:20:6	553	375	--------	-9999	-9999	1	----	D1
0:20:7	552	363	--------	-9999	-9999	2	----	D1
0:20:8	548	376	--------	-9999	-9999	3	----	D1
0:20:9	549	369	Fixation	550.5	370.75	4	----	D1
0:20:10	546	370	Fixation	549.6	370.6	5	----	D1
0:20:11	541	369	Fixation	548.167	370.333	6	----	D1
0:20:12	541	371	Fixation	547.143	370.429	7	----	D1
0:20:13	565	372	Fixation	549.375	370.625	8	----	D1
