# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:2:8	606	227	--------	-9999	-9999	0	----	S1
0:2:9	611	203	--------	-9999	-9999	1	----	S1
0:2:10	607	200	--------	-9999	-9999	2	----	S1
0:2:11	616	218	--------	-9999	-9999	3	----	S1
0:2:12	625	202	Fixation	614.75	205.75	4	----	S1
0:2:13	622	196	Fixation	616.2	203.8	5	----	S1
0:2:14	615	202	Fixation	616	203.5	6	----	S1
0:2:15	680	220	--------	-9999	-9999	0	----	S1
0:2:16	688	227	--------	-9999	-9999	1	----	S1
0:2:17	681	219	--------	-9999	-9999	2	----	S1
0:2:18	690	215	--------	-9999	-9999	3	----	S1
0:2:19	686	210	Fixation	686.25	217.75	4	----	S1
0:2:20	678	201	Fixation	684.6	214.4	5	----	S1
0:2:21	670	191	Fixation	682.167	210.5	6	----	S1
0:2:22	661	190	Fixation	679.143	207.571	7	----	S1
0:2:23	662	201	Fixation	677	206.75	8	----	S1
0:3:0	658	194	Fixation	674.889	205.333	9	----	S1
0:3:1	668	200	Fixation	674.2	204.8	10	----	S1
0:3:2	670	210	Fixation	673.818	205.273	11	----	S1
0:3:3	675	199	Fixation	673.917	204.75	12	----	S1
0:3:4	682	194	Fixation	674.538	203.923	13	----	S1
0:3:5	692	208	Fixation	675.786	204.214	14	----	S1
0:3:6	721	204	--------	-9999	-9999	0	----	S1
0:3:7	717	188	--------	-9999	-9999	1	----	S1
0:3:8	717	192	--------	-9999	-9999	2	----	S1
0:3:9	719	197	--------	-9999	-9999	3	----	S1
0:3:10	718	188	Fixation	717.75	191.25	4	----	S1
0:3:11	706	202	Fixation	715.4	193.4	5	----	S1
0:3:12	726	213	Fixation	717.167	196.667	6	----	S1
0:3:13	780	223	--------	-9999	-9999	0	----	S1
0:3:14	793	227	--------	-9999	-9999	1	----	S1
0:3:15	817	223	--------	-9999	-9999	2	----	S1
0:3:16	805	202	--------	-9999	-9999	3	----	S1
0:3:17	890	196	--------	-9999	-9999	0	----	S1
0:3:18	878	187	--------	-9999	-9999	1	----	S1
0:3:19	875	194	--------	-9999	-9999	2	----	S1
0:3:20	859	193	--------	-9999	-9999	3	----	S1
0:3:21	844	183	Fixation	864	189.25	4	----	S1
0:3:22	831	187	Fixation	857.4	188.8	5	----	S1
0:3:23	870	243	--------	-9999	-9999	0	----	S1
0:4:0	869	206	--------	-9999	-9999	1	----	S1
0:4:1	885	291	--------	-9999	-9999	0	----	S1
0:4:2	954	223	--------	-9999	-9999	1	----	S1
0:4:3	975	203	--------	-9999	-9999	2	----	S1
0:4:4	987	199	--------	-9999	-9999	3	----	S1
0:4:5	1008	205	Fixation	981	207.5	4	----	S1
0:4:6	1014	207	Fixation	987.6	207.4	5	----	S1
0:4:7	1009	213	Fixation	991.167	208.333	6	----	S1
0:4:8	-9999	-9999	--------	-9999	-9999	0	----	S1
0:4:9	1052	270	--------	-9999	-9999	1	----	S1
0:4:10	1047	257	--------	-9999	-9999	2	----	S1
0:4:11	1050	246	--------	-9999	-9999	3	----	S1
0:4:12	1057	236	Fixation	1051.5	252.25	4	----	S1
0:4:13	1060	223	Fixation	1053.2	246.4	5	----	S1
0:4:14	1057	211	Fixation	1053.83	240.5	6	----	S1
0:4:15	1062	200	Fixation	1055	234.714	7	----	S1
0:4:16	1068	201	Fixation	1056.63	230.5	8	----	S1
0:4:17	1073	188	--------	-9999	-9999	0	----	S1
0:4:18	1079	180	--------	-9999	-9999	1	----	S1
0:4:19	743	187	--------	-9999	-9999	0	----	S1
0:4:20	308	212	--------	-9999	-9999	1	----	S1
0:4:21	311	204	--------	-9999	-9999	2	----	S1
0:4:22	324	198	--------	-9999	-9999	3	----	S1
0:4:23	124	246	--------	-9999	-9999	0	----	S1
0:5:0	136	240	--------	-9999	-9999	1	----	S1
0:5:1	135	243	--------	-9999	-9999	2	----	S1
0:5:2	123	248	--------	-9999	-9999	3	----	S1
0:5:3	77	245	--------	-9999	-9999	0	----	S1
0:5:4	46	234	--------	-9999	-9999	1	----	S1
0:5:5	33	242	--------	-9999	-9999	2	----	S1
0:5:6	6	229	--------	-9999	-9999	3	----	S1
0:5:7	9	224	Fixation	23.5	232.25	4	----	S1
0:5:8	4	205	Fixation	19.6	226.8	5	----	S1
0:5:9	10	207	Fixation	18	223.5	6	----	S1
0:5:10	14	204	Fixation	17.4286	220.714	7	----	S1
0:5:11	16	206	Fixation	17.25	218.875	8	----	S1
0:5:12	20	210	Fixation	17.5556	217.889	9	----	S1
0:5:13	21	217	Fixation	17.9	217.8	10	----	S1
0:5:14	86	235	--------	-9999	-9999	0	----	S1
0:5:15	89	223	--------	-9999	-9999	1	----	S1
0:5:16	81	236	--------	-9999	-9999	2	----	S1
0:5:17	81	235	--------	-9999	-9999	3	----	S1
0:5:18	84	238	Fixation	83.75	233	4	----	S1
0:5:19	82	236	Fixation	83.4	233.6	5	----	S1
0:5:20	83	237	Fixation	83.3333	234.167	6	----	S1
0:5:21	83	236	Fixation	83.2857	234.429	7	----	S1
0:5:22	84	233	Fixation	83.375	234.25	8	----	S1
0:5:23	82	231	Fixation	83.2222	233.889	9	----	S1
0:6:0	142	232	--------	-9999	-9999	0	----	S1
0:6:1	147	235	--------	-9999	-9999	1	----	S1
0:6:2	144	229	--------	-9999	-9999	2	----	S1
0:6:3	143	235	--------	-9999	-9999	3	----	S1
0:6:4	193	244	Fixation	156.75	235.75	4	----	S1
0:6:5	197	241	Fixation	164.8	236.8	5	----	S1
0:6:6	193	238	Fixation	169.5	237	6	----	S1
0:6:7	192	244	Fixation	172.714	238	7	----	S1
0:6:8	183	245	Fixation	174	238.875	8	----	S1
0:6:9	182	243	Fixation	174.889	239.333	9	----	S1
0:6:10	185	245	Fixation	175.9	239.9	10	----	S1
0:6:11	186	255	Fixation	176.818	241.273	11	----	S1
0:6:12	201	315	--------	-9999	-9999	0	----	S1
0:6:13	360	341	--------	-9999	-9999	1	----	S1
0:6:14	368	309	--------	-9999	-9999	2	----	S1
0:6:15	369	296	--------	-9999	-9999	3	----	S1
0:6:16	364	289	Fixation	365.25	308.75	4	----	S1
0:6:17	361	284	Fixation	364.4	303.8	5	----	S1
0:6:18	364	321	Fixation	364.333	306.667	6	----	S1
0:6:19	363	321	Fixation	364.143	308.714	7	----	S1
0:6:20	-9999	-9999	--------	-9999	-9999	0	----	S1
0:6:21	311	287	--------	-9999	-9999	1	----	S1
0:6:22	305	275	--------	-9999	-9999	2	----	S1
0:6:23	310	261	--------	-9999	-9999	3	----	S1
0:7:0	303	256	Fixation	307.25	269.75	4	----	S1
0:7:1	310	247	Fixation	307.8	265.2	5	----	S1
0:7:2	316	262	Fixation	309.167	264.667	6	----	S1
0:7:3	316	264	Fixation	310.143	264.571	7	----	S1
0:7:4	317	263	Fixation	311	264.375	8	----	S1
0:7:5	317	249	Fixation	311.667	262.667	9	----	S1
0:7:6	328	253	Fixation	313.3	261.7	10	----	S1
0:7:7	442	274	--------	-9999	-9999	0	----	S1
0:7:8	450	261	--------	-9999	-9999	1	----	S1
0:7:9	460	257	--------	-9999	-9999	2	----	S1
0:7:10	458	254	--------	-9999	-9999	3	----	S1
0:7:11	494	253	Fixation	465.5	256.25	4	----	S1
0:7:12	506	256	Fixation	473.6	256.2	5	----	S1
0:7:13	506	252	Fixation	479	255.5	6	----	S1
0:7:14	500	251	Fixation	482	254.857	7	----	S1
0:7:15	499	245	Fixation	484.125	253.625	8	----	S1
0:7:16	501	239	Fixation	486	252	9	----	S1
0:7:17	527	230	--------	-9999	-9999	0	----	S1
0:7:18	610	230	--------	-9999	-9999	1	----	S1
0:7:19	612	233	--------	-9999	-9999	2	----	S1
0:7:20	612	221	--------	-9999	-9999	3	----	S1
0:7:21	618	225	Fixation	613	227.25	4	----	S1
0:7:22	606	236	Fixation	611.6	229	5	----	S1
0:7:23	613	242	Fixation	611.833	231.167	6	----	S1
0:8:0	613	247	Fixation	612	233.429	7	----	S1
0:8:1	753	258	--------	-9999	-9999	0	----	S1
0:8:2	747	257	--------	-9999	-9999	1	----	S1
0:8:3	747	252	--------	-9999	-9999	2	----	S1
0:8:4	750	250	--------	-9999	-9999	3	----	S1
0:8:5	746	251	Fixation	747.5	252.5	4	----	S1
0:8:6	746	239	Fixation	747.2	249.8	5	----	S1
0:8:7	743	243	Fixation	746.5	248.667	6	----	S1
0:8:8	741	255	Fixation	745.714	249.571	7	----	S1
0:8:9	747	249	Fixation	745.875	249.5	8	----	S1
0:8:10	853	261	--------	-9999	-9999	0	----	S1
0:8:11	865	247	--------	-9999	-9999	1	----	S1
0:8:12	863	248	--------	-9999	-9999	2	----	S1
0:8:13	873	251	--------	-9999	-9999	3	----	S1
0:8:14	873	239	Fixation	868.5	246.25	4	----	S1
0:8:15	871	244	Fixation	869	245.8	5	----	S1
0:8:16	969	246	--------	-9999	-9999	0	----	S1
0:8:17	965	249	--------	-9999	-9999	1	----	S1
0:8:18	971	251	--------	-9999	-9999	2	----	S1
0:8:19	968	251	--------	-9999	-9999	3	----	S1
0:8:20	965	255	Fixation	967.25	251.5	4	----	S1
0:8:21	969	250	Fixation	967.6	251.2	5	----	S1
0:8:22	969	256	Fixation	967.833	252	6	----	S1
0:8:23	969	255	Fixation	968	252.429	7	----	S1
0:9:0	1042	260	--------	-9999	-9999	0	----	S1
0:9:1	1069	261	--------	-9999	-9999	1	----	S1
0:9:2	1091	263	--------	-9999	-9999	2	----	S1
0:9:3	1114	262	--------	-9999	-9999	3	----	S1
0:9:4	1117	256	Fixation	1097.75	260.5	4	----	S1
0:9:5	1115	255	Fixation	1101.2	259.4	5	----	S1
0:9:6	1115	253	Fixation	1103.5	258.333	6	----	S1
0:9:7	474	283	--------	-9999	-9999	0	----	S1
0:9:8	205	294	--------	-9999	-9999	1	----	S1
0:9:9	210	288	--------	-9999	-9999	2	----	S1
0:9:10	212	281	--------	-9999	-9999	3	----	S1
0:9:11	158	286	Fixation	196.25	287.25	4	----	S1
0:9:12	77	302	--------	-9999	-9999	0	----	S1
0:9:13	83	299	--------	-9999	-9999	1	----	S1
0:9:14	84	307	--------	-9999	-9999	2	----	S1
0:9:15	76	302	--------	-9999	-9999	3	----	S1
0:9:16	73	303	Fixation	79	302.75	4	----	S1
0:9:17	63	300	Fixation	75.8	302.2	5	----	S1
0:9:18	57	299	Fixation	72.6667	301.667	6	----	S1
0:9:19	43	296	Fixation	68.4286	300.857	7	----	S1
0:9:20	43	296	Fixation	65.25	300.25	8	----	S1
0:9:21	37	292	Fixation	62.1111	299.333	9	----	S1
0:9:22	37	292	Fixation	59.6	298.6	10	----	S1
0:9:23	208	307	--------	-9999	-9999	0	----	S1
0:10:0	199	306	--------	-9999	-9999	1	----	S1
0:10:1	211	303	--------	-9999	-9999	2	----	S1
0:10:2	204	303	--------	-9999	-9999	3	----	S1
0:10:3	207	303	Fixation	205.25	303.75	4	----	S1
0:10:4	206	302	Fixation	205.4	303.4	5	----	S1
0:10:5	208	305	Fixation	205.833	303.667	6	----	S1
0:10:6	210	305	Fixation	206.429	303.857	7	----	S1
0:10:7	288	321	--------	-9999	-9999	0	----	S1
0:10:8	322	315	--------	-9999	-9999	1	----	S1
0:10:9	329	310	--------	-9999	-9999	2	----	S1
0:10:10	333	304	--------	-9999	-9999	3	----	S1
0:10:11	330	313	Fixation	328.5	310.5	4	----	S1
0:10:12	332	306	Fixation	329.2	309.6	5	----	S1
0:10:13	332	305	Fixation	329.667	308.833	6	----	S1
0:10:14	411	320	--------	-9999	-9999	0	----	S1
0:10:15	414	317	--------	-9999	-9999	1	----	S1
0:10:16	417	306	--------	-9999	-9999	2	----	S1
0:10:17	411	310	--------	-9999	-9999	3	----	S1
0:10:18	415	304	Fixation	414.25	309.25	4	----	S1
0:10:19	419	303	Fixation	415.2	308	5	----	S1
0:10:20	419	301	Fixation	415.833	306.833	6	----	S1
0:10:21	424	297	Fixation	417	305.429	7	----	S1
0:10:22	483	302	--------	-9999	-9999	0	----	S1
0:10:23	484	301	--------	-9999	-9999	1	----	S1
0:11:0	491	301	--------	-9999	-9999	2	----	S1
0:11:1	485	299	--------	-9999	-9999	3	----	S1
0:11:2	483	308	Fixation	485.75	302.25	4	----	S1
0:11:3	481	303	Fixation	484.8	302.4	5	----	S1
0:11:4	481	303	Fixation	484.167	302.5	6	----	S1
0:11:5	488	306	Fixation	484.714	303	7	----	S1
0:11:6	543	305	--------	-9999	-9999	0	----	S1
0:11:7	544	303	--------	-9999	-9999	1	----	S1
0:11:8	544	299	--------	-9999	-9999	2	----	S1
0:11:9	547	297	--------	-9999	-9999	3	----	S1
0:11:10	550	304	Fixation	546.25	300.75	4	----	S1
0:11:11	548	298	Fixation	546.6	300.2	5	----	S1
0:11:12	548	298	Fixation	546.833	299.833	6	----	S1
0:11:13	550	307	Fixation	547.286	300.857	7	----	S1
0:11:14	619	316	--------	-9999	-9999	0	----	S1
0:11:15	650	304	--------	-9999	-9999	1	----	S1
0:11:16	652	306	--------	-9999	-9999	2	----	S1
0:11:17	652	306	--------	-9999	-9999	3	----	S1
0:11:18	658	303	Fixation	653	304.75	4	----	S1
0:11:19	657	310	Fixation	653.8	305.8	5	----	S1
0:11:20	657	378	--------	-9999	-9999	0	----	S1
0:11:21	656	431	--------	-9999	-9999	1	----	S1
0:11:22	654	372	--------	-9999	-9999	2	----	S1
0:11:23	662	359	--------	-9999	-9999	3	----	S1
0:12:0	667	336	--------	-9999	-9999	0	----	S1
0:12:1	663	315	--------	-9999	-9999	1	----	S1
0:12:2	661	312	--------	-9999	-9999	2	----	S1
0:12:3	667	304	--------	-9999	-9999	3	----	S1
0:12:4	740	321	--------	-9999	-9999	0	----	S1
0:12:5	745	318	--------	-9999	-9999	1	----	S1
0:12:6	747	322	--------	-9999	-9999	2	----	S1
0:12:7	745	305	--------	-9999	-9999	3	----	S1
0:12:8	746	321	Fixation	745.75	316.5	4	----	S1
0:12:9	742	313	Fixation	745	315.8	5	----	S1
0:12:10	747	306	Fixation	745.333	314.167	6	----	S1
0:12:11	748	321	Fixation	745.714	315.143	7	----	S1
0:12:12	745	378	--------	-9999	-9999	0	----	S1
0:12:13	753	435	--------	-9999	-9999	1	----	S1
0:12:14	793	401	--------	-9999	-9999	2	----	S1
0:12:15	817	374	--------	-9999	-9999	3	----	S1
0:12:16	821	351	--------	-9999	-9999	0	----	S1
0:12:17	816	346	--------	-9999	-9999	1	----	S1
0:12:18	819	335	--------	-9999	-9999	2	----	S1
0:12:19	817	333	--------	-9999	-9999	3	----	S1
0:12:20	822	322	Fixation	818.5	334	4	----	S1
0:12:21	839	326	Fixation	822.6	332.4	5	----	S1
0:12:22	841	325	Fixation	825.667	331.167	6	----	S1
0:12:23	841	319	Fixation	827.857	329.429	7	----	S1
0:13:0	844	313	Fixation	829.875	327.375	8	----	S1
0:13:1	844	310	Fixation	831.444	325.444	9	----	S1
0:13:2	847	311	Fixation	833	324	10	----	S1
0:13:3	843	397	--------	-9999	-9999	0	----	S1
0:13:4	846	456	--------	-9999	-9999	1	----	S1
0:13:5	881	400	--------	-9999	-9999	2	----	S1
0:13:6	893	361	--------	-9999	-9999	3	----	S1
0:13:7	900	333	--------	-9999	-9999	0	----	S1
0:13:8	901	337	--------	-9999	-9999	1	----	S1
0:13:9	900	329	--------	-9999	-9999	2	----	S1
0:13:10	945	340	--------	-9999	-9999	3	----	S1
0:13:11	938	330	Fixation	921	334	4	----	S1
0:13:12	944	335	Fixation	925.6	334.2	5	----	S1
0:13:13	945	322	Fixation	928.833	332.167	6	----	S1
0:13:14	940	327	Fixation	930.429	331.429	7	----	S1
0:13:15	942	323	Fixation	931.875	330.375	8	----	S1
0:13:16	943	322	Fixation	933.111	329.444	9	----	S1
0:13:17	939	318	Fixation	933.7	328.3	10	----	S1
0:13:18	1004	319	--------	-9999	-9999	0	----	S1
0:13:19	1002	318	--------	-9999	-9999	1	----	S1
0:13:20	1007	315	--------	-9999	-9999	2	----	S1
0:13:21	1011	315	--------	-9999	-9999	3	----	S1
0:13:22	1009	309	Fixation	1007.25	314.25	4	----	S1
0:13:23	1006	315	Fixation	1007	314.4	5	----	S1
0:14:0	1007	307	Fixation	1007	313.167	6	----	S1
0:14:1	1055	311	--------	-9999	-9999	0	----	S1
0:14:2	1115	322	--------	-9999	-9999	1	----	S1
0:14:3	1116	333	--------	-9999	-9999	2	----	S1
0:14:4	1117	318	--------	-9999	-9999	3	----	S1
0:14:5	1115	324	Fixation	1115.75	324.25	4	----	S1
0:14:6	1149	322	Fixation	1122.4	323.8	5	----	S1
0:14:7	1161	321	Fixation	1128.83	323.333	6	----	S1
0:14:8	1160	314	Fixation	1133.29	322	7	----	S1
0:14:9	1160	316	Fixation	1136.63	321.25	8	----	S1
0:14:10	1161	316	Fixation	1139.33	320.667	9	----	S1
0:14:11	467	347	--------	-9999	-9999	0	----	S1
0:14:12	311	348	--------	-9999	-9999	1	----	S1
0:14:13	312	350	--------	-9999	-9999	2	----	S1
0:14:14	315	342	--------	-9999	-9999	3	----	S1
0:14:15	104	364	--------	-9999	-9999	0	----	S1
0:14:16	107	357	--------	-9999	-9999	1	----	S1
0:14:17	97	353	--------	-9999	-9999	2	----	S1
0:14:18	107	353	--------	-9999	-9999	3	----	S1
0:14:19	32	364	--------	-9999	-9999	0	----	S1
0:14:20	32	361	--------	-9999	-9999	1	----	S1
0:14:21	31	366	--------	-9999	-9999	2	----	S1
0:14:22	27	365	--------	-9999	-9999	3	----	S1
0:14:23	35	364	Fixation	31.25	364	4	----	S1
0:15:0	24	361	Fixation	29.8	363.4	5	----	S1
0:15:1	22	360	Fixation	28.5	362.833	6	----	S1
0:15:2	27	359	Fixation	28.2857	362.286	7	----	S1
0:15:3	24	358	Fixation	27.75	361.75	8	----	S1
0:15:4	32	357	Fixation	28.2222	361.222	9	----	S1
0:15:5	30	349	Fixation	28.4	360	10	----	S1
0:15:6	28	348	Fixation	28.3636	358.909	11	----	S1
0:15:7	31	343	Fixation	28.5833	357.583	12	----	S1
0:15:8	29	347	Fixation	28.6154	356.769	13	----	S1
0:15:9	28	346	Fixation	28.5714	356	14	----	S1
0:15:10	156	359	--------	-9999	-9999	0	----	S1
0:15:11	153	362	--------	-9999	-9999	1	----	S1
0:15:12	148	363	--------	-9999	-9999	2	----	S1
0:15:13	148	363	--------	-9999	-9999	3	----	S1
0:15:14	127	362	Fixation	144	362.5	4	----	S1
0:15:15	129	359	Fixation	141	361.8	5	----	S1
0:15:16	125	361	Fixation	138.333	361.667	6	----	S1
0:15:17	126	359	Fixation	136.571	361.286	7	----	S1
0:15:18	203	364	--------	-9999	-9999	0	----	S1
0:15:19	207	355	--------	-9999	-9999	1	----	S1
0:15:20	206	357	--------	-9999	-9999	2	----	S1
0:15:21	214	355	--------	-9999	-9999	3	----	S1
0:15:22	213	352	Fixation	210	354.75	4	----	S1
0:15:23	215	350	Fixation	211	353.8	5	----	S1
0:16:0	218	353	Fixation	212.167	353.667	6	----	S1
0:16:1	223	354	Fixation	213.714	353.714	7	----	S1
0:16:2	240	351	Fixation	217	353.375	8	----	S1
0:16:3	292	351	--------	-9999	-9999	0	----	S1
0:16:4	295	351	--------	-9999	-9999	1	----	S1
0:16:5	299	350	--------	-9999	-9999	2	----	S1
0:16:6	300	355	--------	-9999	-9999	3	----	S1
0:16:7	300	353	Fixation	298.5	352.25	4	----	S1
0:16:8	299	359	Fixation	298.6	353.6	5	----	S1
0:16:9	301	353	Fixation	299	353.5	6	----	S1
0:16:10	297	356	Fixation	298.714	353.857	7	----	S1
0:16:11	383	357	--------	-9999	-9999	0	----	S1
0:16:12	376	355	--------	-9999	-9999	1	----	S1
0:16:13	378	356	--------	-9999	-9999	2	----	S1
0:16:14	382	353	--------	-9999	-9999	3	----	S1
0:16:15	379	356	Fixation	378.75	355	4	----	S1
0:16:16	384	353	Fixation	379.8	354.6	5	----	S1
0:16:17	402	355	Fixation	383.5	354.667	6	----	S1
0:16:18	432	358	--------	-9999	-9999	0	----	S1
0:16:19	434	356	--------	-9999	-9999	1	----	S1
0:16:20	433	350	--------	-9999	-9999	2	----	S1
0:16:21	313	345	--------	-9999	-9999	3	----	S1
0:16:22	296	344	--------	-9999	-9999	0	----	S1
0:16:23	294	346	--------	-9999	-9999	1	----	S1
0:17:0	292	350	--------	-9999	-9999	2	----	S1
0:17:1	295	350	--------	-9999	-9999	3	----	S1
0:17:2	293	372	Fixation	293.5	354.5	4	----	S1
0:17:3	296	442	--------	-9999	-9999	0	----	S1
0:17:4	347	460	--------	-9999	-9999	1	----	S1
0:17:5	408	427	--------	-9999	-9999	2	----	S1
0:17:6	429	402	--------	-9999	-9999	3	----	S1
0:17:7	430	376	--------	-9999	-9999	0	----	S1
0:17:8	424	374	--------	-9999	-9999	1	----	S1
0:17:9	425	374	--------	-9999	-9999	2	----	S1
0:17:10	424	369	--------	-9999	-9999	3	----	S1
0:17:11	450	368	Fixation	430.75	371.25	4	----	S1
0:17:12	514	367	--------	-9999	-9999	0	----	S1
0:17:13	516	359	--------	-9999	-9999	1	----	S1
0:17:14	519	357	--------	-9999	-9999	2	----	S1
0:17:15	521	362	--------	-9999	-9999	3	----	S1
0:17:16	525	442	--------	-9999	-9999	0	----	S1
0:17:17	536	465	--------	-9999	-9999	1	----	S1
0:17:18	627	489	--------	-9999	-9999	0	----	S1
0:17:19	599	388	--------	-9999	-9999	1	----	S1
0:17:20	594	389	--------	-9999	-9999	2	----	S1
0:17:21	601	373	--------	-9999	-9999	3	----	S1
0:17:22	601	371	Fixation	598.75	380.25	4	----	S1
0:17:23	599	369	Fixation	598.8	378	5	----	S1
0:18:0	603	371	Fixation	599.5	376.833	6	----	S1
0:18:1	603	371	Fixation	600	376	7	----	S1
0:18:2	629	368	Fixation	603.625	375	8	----	S1
0:18:3	628	369	Fixation	606.333	374.333	9	----	S1
0:18:4	626	366	Fixation	608.3	373.5	10	----	S1
0:18:5	655	367	--------	-9999	-9999	0	----	S1
0:18:6	743	371	--------	-9999	-9999	1	----	S1
0:18:7	755	369	--------	-9999	-9999	2	----	S1
0:18:8	755	369	--------	-9999	-9999	3	----	S1
0:18:9	757	368	Fixation	752.5	369.25	4	----	S1
0:18:10	757	361	Fixation	753.4	367.6	5	----	S1
0:18:11	757	362	Fixation	754	366.667	6	----	S1
0:18:12	755	367	Fixation	754.143	366.714	7	----	S1
0:18:13	756	362	Fixation	754.375	366.125	8	----	S1
0:18:14	809	364	--------	-9999	-9999	0	----	S1
0:18:15	861	373	--------	-9999	-9999	1	----	S1
0:18:16	855	376	--------	-9999	-9999	2	----	S1
0:18:17	853	363	--------	-9999	-9999	3	----	S1
0:18:18	855	373	Fixation	856	371.25	4	----	S1
0:18:19	995	382	--------	-9999	-9999	0	----	S1
0:18:20	1000	381	--------	-9999	-9999	1	----	S1
0:18:21	998	373	--------	-9999	-9999	2	----	S1
0:18:22	997	380	--------	-9999	-9999	3	----	S1
0:18:23	992	367	Fixation	996.75	375.25	4	----	S1
0:19:0	1027	382	Fixation	1002.8	376.6	5	----	S1
0:19:1	1062	391	--------	-9999	-9999	0	----	S1
0:19:2	1063	383	--------	-9999	-9999	1	----	S1
0:19:3	649	395	--------	-9999	-9999	0	----	S1
0:19:4	277	418	--------	-9999	-9999	1	----	S1
0:19:5	205	422	--------	-9999	-9999	2	----	S1
0:19:6	200	403	--------	-9999	-9999	3	----	S1
0:19:7	155	414	--------	-9999	-9999	0	----	S1
0:19:8	87	427	--------	-9999	-9999	1	----	S1
0:19:9	77	420	--------	-9999	-9999	2	----	S1
0:19:10	75	424	--------	-9999	-9999	3	----	S1
0:19:11	69	425	Fixation	77	424	4	----	S1
0:19:12	64	426	Fixation	74.4	424.4	5	----	S1
0:19:13	22	421	--------	-9999	-9999	0	----	S1
0:19:14	22	417	--------	-9999	-9999	1	----	S1
0:19:15	23	423	--------	-9999	-9999	2	----	S1
0:19:16	19	420	--------	-9999	-9999	3	----	S1
0:19:17	19	420	Fixation	20.75	420	4	----	S1
0:19:18	16	416	Fixation	19.8	419.2	5	----	S1
0:19:19	58	431	Fixation	26.1667	421.167	6	----	S1
0:19:20	164	433	--------	-9999	-9999	0	----	S1
0:19:21	165	432	--------	-9999	-9999	1	----	S1
0:19:22	164	432	--------	-9999	-9999	2	----	S1
0:19:23	182	433	--------	-9999	-9999	3	----	S1
0:20:0	179	433	Fixation	172.5	432.5	4	----	S1
0:20:1	170	421	Fixation	172	430.2	5	----	S1
0:20:2	156	416	Fixation	169.333	427.833	6	----	S1
0:20:3	154	408	Fixation	167.143	425	7	----	S1
0:20:4	149	412	Fixation	164.875	423.375	8	----	S1
0:20:5	144	411	Fixation	162.556	422	9	----	S1
0:20:6	222	420	--------	-9999	-9999	0	----	S1
0:20:7	228	421	--------	-9999	-9999	1	----	S1
0:20:8	230	426	--------	-9999	-9999	2	----	S1
0:20:9	242	426	--------	-9999	-9999	3	----	S1
0:20:10	242	422	Fixation	235.5	423.75	4	----	S1
0:20:11	238	426	Fixation	236	424.2	5	----	S1
