# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:2:7	630	285	Fixation	627.833	288.167	6	----	
0:2:8	713	296	--------	-9999	-9999	0	----	
0:2:9	753	290	--------	-9999	-9999	1	----	
0:2:10	749	286	--------	-9999	-9999	2	----	
0:2:11	749	286	--------	-9999	-9999	3	----	
0:2:12	746	286	Fixation	749.25	287	4	----	
0:2:13	756	283	Fixation	750.6	286.2	5	----	D2
0:2:14	850	294	--------	-9999	-9999	0	----	
0:2:15	850	277	--------	-9999	-9999	1	----	
0:2:16	850	294	--------	-9999	-9999	2	----	
0:2:17	850	294	--------	-9999	-9999	3	----	
0:2:18	850	291	Fixation	850	289	4	----	D2
0:2:19	850	287	Fixation	850	288.6	5	----	
0:2:20	850	287	Fixation	850	288.333	6	----	
0:2:21	965	298	--------	-9999	-9999	0	----	
0:2:22	968	281	--------	-9999	-9999	1	----	D2
0:2:23	968	274	--------	-9999	-9999	2	----	D2
0:3:0	972	288	--------	-9999	-9999	3	----	
0:3:1	942	237	Fixation	962.5	270	4	----	D2
0:3:2	1009	247	--------	-9999	-9999	0	----	D2
0:3:3	1039	242	--------	-9999	-9999	1	----	D2
0:3:4	1030	216	--------	-9999	-9999	2	----	
0:3:5	1035	235	--------	-9999	-9999	3	----	D2
0:3:6	1030	224	Fixation	1033.5	229.25	4	----	
0:3:7	1027	231	Fixation	1032.2	229.6	5	----	
0:3:8	1023	216	Fixation	1030.67	227.333	6	----	D2
0:3:9	1101	237	--------	-9999	-9999	0	----	
0:3:10	1102	245	--------	-9999	-9999	1	----	
0:3:11	1102	245	--------	-9999	-9999	2	----	
0:3:12	1101	237	--------	-9999	-9999	3	----	D2
0:3:13	1102	256	Fixation	1101.75	245.75	4	----	D2
0:3:14	1098	238	Fixation	1101	244.2	5	----	
0:3:15	1102	241	Fixation	1101.17	243.667	6	----	
0:3:16	1081	347	--------	-9999	-9999	0	----	D2
0:3:17	1160	289	--------	-9999	-9999	1	----	D2
0:3:18	1184	183	--------	-9999	-9999	0	----	
0:3:19	1189	198	--------	-9999	-9999	1	----	
0:3:20	1182	217	--------	-9999	-9999	2	----	
0:3:21	1189	213	--------	-9999	-9999	3	----	
0:3:22	1182	221	Fixation	1185.5	212.25	4	----	
0:3:23	1190	228	Fixation	1186.4	215.4	5	----	
0:4:0	1228	239	Fixation	1193.33	219.333	6	----	
0:4:1	1264	227	--------	-9999	-9999	0	----	
0:4:2	1264	227	--------	-9999	-9999	1	----	
0:4:3	1264	227	--------	-9999	-9999	2	----	D2
0:4:4	1265	231	--------	-9999	-9999	3	----	
0:4:5	1264	216	Fixation	1264.25	225.25	4	----	
0:4:6	1264	208	Fixation	1264.2	221.8	5	----	D2
0:4:7	1271	208	Fixation	1265.33	219.5	6	----	D2
0:4:8	1364	206	--------	-9999	-9999	0	----	
0:4:9	1361	210	--------	-9999	-9999	1	----	D2
0:4:10	1361	214	--------	-9999	-9999	2	----	D2
0:4:11	1357	210	--------	-9999	-9999	3	----	D2
0:4:12	1357	210	Fixation	1359	211	4	----	
0:4:13	1353	210	Fixation	1357.8	210.8	5	----	
0:4:14	1349	210	Fixation	1356.33	210.667	6	----	
0:4:15	1353	210	Fixation	1355.86	210.571	7	----	D2
0:4:16	1346	222	Fixation	1354.63	212	8	----	
0:4:17	1349	210	Fixation	1354	211.778	9	----	
0:4:18	1286	215	--------	-9999	-9999	0	----	D2
0:4:19	478	234	--------	-9999	-9999	1	----	
0:4:20	224	253	--------	-9999	-9999	0	----	
0:4:21	227	246	--------	-9999	-9999	1	----	D2
0:4:22	220	249	--------	-9999	-9999	2	----	
0:4:23	220	249	--------	-9999	-9999	3	----	
0:5:0	223	242	Fixation	222.5	246.5	4	----	
0:5:1	154	239	--------	-9999	-9999	0	----	
0:5:2	162	247	--------	-9999	-9999	1	----	D2
0:5:3	158	243	--------	-9999	-9999	2	----	
0:5:4	162	250	--------	-9999	-9999	3	----	D2
0:5:5	154	247	Fixation	159	246.75	4	----	
0:5:6	158	239	Fixation	158.8	245.2	5	----	
0:5:7	158	236	Fixation	158.667	243.667	6	----	
0:5:8	158	236	Fixation	158.571	242.571	7	----	
0:5:9	165	239	Fixation	159.375	242.125	8	----	
0:5:10	259	230	--------	-9999	-9999	0	----	
0:5:11	263	230	--------	-9999	-9999	1	----	
0:5:12	263	230	--------	-9999	-9999	2	----	
0:5:13	259	234	--------	-9999	-9999	3	----	D2
0:5:14	255	226	Fixation	260	230	4	----	D2
0:5:15	259	226	Fixation	259.8	229.2	5	----	
0:5:16	383	224	--------	-9999	-9999	0	----	
0:5:17	384	239	--------	-9999	-9999	1	----	
0:5:18	379	224	--------	-9999	-9999	2	----	
0:5:19	383	228	--------	-9999	-9999	3	----	D2
0:5:20	376	235	Fixation	380.5	231.5	4	----	
0:5:21	376	232	Fixation	379.6	231.6	5	----	D2
0:5:22	380	239	Fixation	379.667	232.833	6	----	
0:5:23	377	247	Fixation	379.286	234.857	7	----	
0:6:0	395	239	Fixation	381.25	235.375	8	----	
0:6:1	387	243	Fixation	381.889	236.222	9	----	
0:6:2	387	243	Fixation	382.4	236.9	10	----	
0:6:3	387	243	Fixation	382.818	237.455	11	----	
0:6:4	391	231	Fixation	383.5	236.917	12	----	
0:6:5	246	260	--------	-9999	-9999	0	----	D2
0:6:6	181	287	--------	-9999	-9999	1	----	D2
0:6:7	184	269	--------	-9999	-9999	2	----	
0:6:8	188	272	--------	-9999	-9999	3	----	
0:6:9	192	283	Fixation	186.25	277.75	4	----	
0:6:10	192	280	Fixation	187.4	278.2	5	----	
0:6:11	196	287	Fixation	188.833	279.667	6	----	
0:6:12	188	284	Fixation	188.714	280.286	7	----	
0:6:13	196	280	Fixation	189.625	280.25	8	----	D2
0:6:14	221	276	Fixation	193.111	279.778	9	----	
0:6:15	254	275	--------	-9999	-9999	0	----	D2
0:6:16	246	275	--------	-9999	-9999	1	----	
0:6:17	242	264	--------	-9999	-9999	2	----	
0:6:18	242	264	--------	-9999	-9999	3	----	
0:6:19	242	268	Fixation	243	267.75	4	----	
0:6:20	242	268	Fixation	242.8	267.8	5	----	
0:6:21	246	268	Fixation	243.333	267.833	6	----	D2
0:6:22	312	278	--------	-9999	-9999	0	----	
0:6:23	305	285	--------	-9999	-9999	1	----	D2
0:7:0	308	270	--------	-9999	-9999	2	----	D2
0:7:1	312	278	--------	-9999	-9999	3	----	D2
0:7:2	308	274	Fixation	308.25	276.75	4	----	D2
0:7:3	319	278	Fixation	310.4	277	5	----	D2
0:7:4	382	280	--------	-9999	-9999	0	----	
0:7:5	381	269	--------	-9999	-9999	1	----	D2
0:7:6	385	269	--------	-9999	-9999	2	----	D2
0:7:7	385	280	--------	-9999	-9999	3	----	
0:7:8	378	288	Fixation	382.25	276.5	4	----	
0:7:9	375	315	Fixation	380.8	284.2	5	----	D2
0:7:10	344	315	Fixation	374.667	289.333	6	----	
0:7:11	340	322	--------	-9999	-9999	0	----	
0:7:12	337	302	--------	-9999	-9999	1	----	D2
0:7:13	340	318	--------	-9999	-9999	2	----	D2
0:7:14	337	308	--------	-9999	-9999	3	----	D2
0:7:15	337	312	Fixation	337.75	310	4	----	
0:7:16	361	318	Fixation	342.4	311.6	5	----	
0:7:17	442	321	--------	-9999	-9999	0	----	
0:7:18	442	314	--------	-9999	-9999	1	----	
0:7:19	449	310	--------	-9999	-9999	2	----	
0:7:20	445	317	--------	-9999	-9999	3	----	
0:7:21	445	314	Fixation	445.25	313.75	4	----	
0:7:22	449	327	Fixation	446	316.4	5	----	D2
0:7:23	452	314	Fixation	447	316	6	----	
0:8:0	452	314	Fixation	447.714	315.714	7	----	
0:8:1	456	320	Fixation	448.75	316.25	8	----	
0:8:2	484	330	Fixation	452.667	317.778	9	----	
0:8:3	488	320	Fixation	456.2	318	10	----	D2
0:8:4	484	317	Fixation	458.727	317.909	11	----	D2
0:8:5	488	323	Fixation	461.167	318.333	12	----	
0:8:6	488	320	Fixation	463.231	318.462	13	----	D2
0:8:7	491	323	Fixation	465.214	318.786	14	----	
0:8:8	495	320	Fixation	467.2	318.867	15	----	
0:8:9	428	314	Fixation	464.75	318.563	16	----	
0:8:10	435	310	Fixation	463	318.059	17	----	D2
0:8:11	431	304	Fixation	461.222	317.278	18	----	
0:8:12	279	170	--------	-9999	-9999	0	----	D2
0:8:13	268	151	--------	-9999	-9999	1	----	
0:8:14	275	170	--------	-9999	-9999	2	----	
0:8:15	280	174	--------	-9999	-9999	3	----	
0:8:16	283	165	Fixation	276.5	165	4	----	D2
0:8:17	349	176	--------	-9999	-9999	0	----	D2
0:8:18	346	152	--------	-9999	-9999	1	----	
0:8:19	352	162	--------	-9999	-9999	2	----	
0:8:20	347	157	--------	-9999	-9999	3	----	
0:8:21	344	166	Fixation	347.25	159.25	4	----	
0:8:22	349	171	Fixation	347.6	161.6	5	----	
0:8:23	348	166	Fixation	347.667	162.333	6	----	
0:9:0	364	157	Fixation	350	161.571	7	----	
0:9:1	455	164	--------	-9999	-9999	0	----	
0:9:2	458	182	--------	-9999	-9999	1	----	
0:9:3	456	168	--------	-9999	-9999	2	----	
0:9:4	461	178	--------	-9999	-9999	3	----	D2
0:9:5	456	168	Fixation	457.75	174	4	----	D2
0:9:6	455	164	Fixation	457.2	172	5	----	
0:9:7	455	159	Fixation	456.833	169.833	6	----	
0:9:8	457	173	Fixation	456.857	170.286	7	----	
0:9:9	565	302	--------	-9999	-9999	0	----	D2
0:9:10	565	305	--------	-9999	-9999	1	----	D2
0:9:11	558	236	--------	-9999	-9999	2	----	D2
0:9:12	558	232	--------	-9999	-9999	3	----	
0:9:13	571	246	--------	-9999	-9999	0	----	D2
0:9:14	570	234	--------	-9999	-9999	1	----	D2
0:9:15	566	238	--------	-9999	-9999	2	----	D2
0:9:16	571	250	--------	-9999	-9999	3	----	D2
0:9:17	616	233	Fixation	580.75	238.75	4	----	
0:9:18	705	235	--------	-9999	-9999	0	----	
0:9:19	747	317	--------	-9999	-9999	1	----	D2
0:9:20	739	299	--------	-9999	-9999	2	----	
0:9:21	739	306	--------	-9999	-9999	3	----	
0:9:22	725	310	Fixation	737.5	308	4	----	D2
0:9:23	685	303	--------	-9999	-9999	0	----	
0:10:0	682	311	--------	-9999	-9999	1	----	D2
0:10:1	685	307	--------	-9999	-9999	2	----	
0:10:2	685	303	--------	-9999	-9999	3	----	D2
0:10:3	790	309	--------	-9999	-9999	0	----	D2
0:10:4	812	305	--------	-9999	-9999	1	----	
0:10:5	815	312	--------	-9999	-9999	2	----	D2
0:10:6	815	294	--------	-9999	-9999	3	----	
0:10:7	815	298	Fixation	814.25	302.25	4	----	
0:10:8	786	233	--------	-9999	-9999	0	----	D2
0:10:9	870	227	--------	-9999	-9999	1	----	
0:10:10	875	239	--------	-9999	-9999	2	----	
0:10:11	889	299	--------	-9999	-9999	3	----	D2
0:10:12	886	302	--------	-9999	-9999	0	----	D2
0:10:13	886	306	--------	-9999	-9999	1	----	D2
0:10:14	879	306	--------	-9999	-9999	2	----	D2
0:10:15	890	313	--------	-9999	-9999	3	----	D2
0:10:16	926	302	Fixation	895.25	306.75	4	----	D2
0:10:17	969	305	--------	-9999	-9999	0	----	D2
0:10:18	969	305	--------	-9999	-9999	1	----	
0:10:19	962	305	--------	-9999	-9999	2	----	
0:10:20	976	337	--------	-9999	-9999	3	----	D2
0:10:21	980	337	Fixation	971.75	321	4	----	
0:10:22	976	331	Fixation	972.6	323	5	----	
0:10:23	977	344	Fixation	973.333	326.5	6	----	D2
0:11:0	1069	339	--------	-9999	-9999	0	----	
0:11:1	1077	352	--------	-9999	-9999	1	----	
0:11:2	1069	336	--------	-9999	-9999	2	----	
0:11:3	1057	341	--------	-9999	-9999	3	----	D2
0:11:4	1053	335	Fixation	1064	341	4	----	D2
0:11:5	1057	341	Fixation	1062.6	341	5	----	D2
0:11:6	1015	332	--------	-9999	-9999	0	----	
0:11:7	1012	345	--------	-9999	-9999	1	----	
0:11:8	1011	332	--------	-9999	-9999	2	----	D2
0:11:9	1016	345	--------	-9999	-9999	3	----	D2
0:11:10	1018	335	Fixation	1014.25	339.25	4	----	
0:11:11	1019	342	Fixation	1015.2	339.8	5	----	D2
0:11:12	1080	334	--------	-9999	-9999	0	----	
0:11:13	1084	340	--------	-9999	-9999	1	----	D2
0:11:14	1088	347	--------	-9999	-9999	2	----	D2
0:11:15	1091	334	--------	-9999	-9999	3	----	D2
0:11:16	1084	337	Fixation	1086.75	339.5	4	----	
0:11:17	1094	337	Fixation	1088.2	339	5	----	
0:11:18	1150	336	--------	-9999	-9999	0	----	D2
0:11:19	1154	342	--------	-9999	-9999	1	----	
0:11:20	1153	329	--------	-9999	-9999	2	----	
0:11:21	1150	339	--------	-9999	-9999	3	----	
0:11:22	1149	333	Fixation	1151.5	335.75	4	----	D2
0:11:23	1202	341	--------	-9999	-9999	0	----	
0:12:0	1191	328	--------	-9999	-9999	1	----	
0:12:1	1199	345	--------	-9999	-9999	2	----	
0:12:2	1194	328	--------	-9999	-9999	3	----	
0:12:3	1198	335	Fixation	1195.5	334	4	----	
0:12:4	1198	335	Fixation	1196	334.2	5	----	
0:12:5	1202	338	Fixation	1197	334.833	6	----	
0:12:6	1198	328	Fixation	1197.14	333.857	7	----	
0:12:7	1191	328	Fixation	1196.38	333.125	8	----	
0:12:8	1091	337	--------	-9999	-9999	0	----	
0:12:9	1083	324	--------	-9999	-9999	1	----	
0:12:10	1088	337	--------	-9999	-9999	2	----	
0:12:11	1080	324	--------	-9999	-9999	3	----	
0:12:12	1087	334	Fixation	1084.5	329.75	4	----	D2
0:12:13	1087	334	Fixation	1085	330.6	5	----	D2
0:12:14	1087	327	Fixation	1085.33	330	6	----	
0:12:15	1087	327	Fixation	1085.57	329.571	7	----	D2
0:12:16	1053	338	Fixation	1081.5	330.625	8	----	D2
0:12:17	1029	335	--------	-9999	-9999	0	----	
0:12:18	1029	338	--------	-9999	-9999	1	----	D2
0:12:19	1028	329	--------	-9999	-9999	2	----	D2
0:12:20	1033	345	--------	-9999	-9999	3	----	D2
0:12:21	1022	335	Fixation	1028	336.75	4	----	
0:12:22	1025	332	Fixation	1027.4	335.8	5	----	
0:12:23	1029	342	Fixation	1027.67	336.833	6	----	
0:13:0	1198	332	--------	-9999	-9999	0	----	
0:13:1	1191	332	--------	-9999	-9999	1	----	D2
0:13:2	1194	332	--------	-9999	-9999	2	----	
0:13:3	1191	332	--------	-9999	-9999	3	----	D2
0:13:4	1194	332	Fixation	1192.5	332	4	----	
0:13:5	1128	330	--------	-9999	-9999	0	----	
0:13:6	1128	330	--------	-9999	-9999	1	----	
0:13:7	252	374	--------	-9999	-9999	0	----	D2
0:13:8	245	374	--------	-9999	-9999	1	----	D2
0:13:9	248	377	--------	-9999	-9999	2	----	
0:13:10	252	367	--------	-9999	-9999	3	----	
0:13:11	245	377	Fixation	247.5	373.75	4	----	
0:13:12	249	367	Fixation	247.8	372.4	5	----	
0:13:13	242	367	Fixation	246.833	371.5	6	----	
0:13:14	225	361	Fixation	243.714	370	7	----	
0:13:15	222	352	Fixation	241	367.75	8	----	D2
0:13:16	229	358	Fixation	239.667	366.667	9	----	
0:13:17	259	354	Fixation	241.6	365.4	10	----	
0:13:18	370	358	--------	-9999	-9999	0	----	
0:13:19	370	345	--------	-9999	-9999	1	----	
0:13:20	374	358	--------	-9999	-9999	2	----	
0:13:21	370	339	--------	-9999	-9999	3	----	
0:13:22	367	336	Fixation	370.25	344.5	4	----	
0:13:23	367	346	Fixation	369.6	344.8	5	----	
0:14:0	340	336	Fixation	364.667	343.333	6	----	
0:14:1	463	452	--------	-9999	-9999	0	----	D2
0:14:2	463	454	--------	-9999	-9999	1	----	
0:14:3	462	439	--------	-9999	-9999	2	----	
0:14:4	475	522	--------	-9999	-9999	3	----	
0:14:5	549	435	--------	-9999	-9999	0	----	
0:14:6	546	415	--------	-9999	-9999	1	----	
0:14:7	540	433	--------	-9999	-9999	2	----	
0:14:8	538	428	--------	-9999	-9999	3	----	
0:14:9	537	433	Fixation	540.25	427.25	4	----	
0:14:10	537	435	Fixation	539.6	428.8	5	----	
0:14:11	535	446	Fixation	538.833	431.667	6	----	D2
0:14:12	593	445	--------	-9999	-9999	0	----	
0:14:13	378	221	--------	-9999	-9999	1	----	D2
0:14:14	383	230	--------	-9999	-9999	2	----	
0:14:15	384	234	--------	-9999	-9999	3	----	D2
0:14:16	384	234	Fixation	382.25	229.75	4	----	D2
0:14:17	387	225	Fixation	383.2	228.8	5	----	
0:14:18	384	238	Fixation	383.333	230.333	6	----	
0:14:19	387	230	Fixation	383.857	230.286	7	----	
0:14:20	348	227	Fixation	379.375	229.875	8	----	
0:14:21	353	235	Fixation	376.444	230.444	9	----	
0:14:22	349	235	Fixation	373.7	230.9	10	----	
0:14:23	348	222	Fixation	371.364	230.091	11	----	
0:15:0	458	240	--------	-9999	-9999	0	----	
0:15:1	458	240	--------	-9999	-9999	1	----	
0:15:2	454	236	--------	-9999	-9999	2	----	
0:15:3	448	249	--------	-9999	-9999	3	----	
0:15:4	446	236	Fixation	451.5	240.25	4	----	
0:15:5	454	240	Fixation	452	240.2	5	----	D2
0:15:6	558	376	--------	-9999	-9999	0	----	D2
0:15:7	548	383	--------	-9999	-9999	1	----	D2
0:15:8	548	370	--------	-9999	-9999	2	----	
0:15:9	568	515	--------	-9999	-9999	3	----	
0:15:10	596	509	--------	-9999	-9999	0	----	
0:15:11	633	383	--------	-9999	-9999	1	----	
0:15:12	633	383	--------	-9999	-9999	2	----	
0:15:13	620	355	--------	-9999	-9999	3	----	
0:15:14	633	367	Fixation	629.75	372	4	----	
0:15:15	620	367	Fixation	627.8	371	5	----	
0:15:16	630	367	Fixation	628.167	370.333	6	----	
0:15:17	626	370	Fixation	627.857	370.286	7	----	
0:15:18	623	377	Fixation	627.25	371.125	8	----	
0:15:19	585	383	Fixation	622.556	372.444	9	----	D2
0:15:20	585	373	Fixation	618.8	372.5	10	----	
0:15:21	585	373	Fixation	615.727	372.545	11	----	
0:15:22	585	383	Fixation	613.167	373.417	12	----	
0:15:23	582	376	Fixation	610.769	373.615	13	----	
0:16:0	578	380	Fixation	608.429	374.071	14	----	
0:16:1	579	376	Fixation	606.467	374.2	15	----	
0:16:2	708	392	--------	-9999	-9999	0	----	
0:16:3	701	380	--------	-9999	-9999	1	----	
0:16:4	698	392	--------	-9999	-9999	2	----	
0:16:5	688	383	--------	-9999	-9999	3	----	
0:16:6	698	386	Fixation	696.25	385.25	4	----	D2
0:16:7	694	377	Fixation	695.8	383.6	5	----	D2
0:16:8	779	380	--------	-9999	-9999	0	----	
0:16:9	790	392	--------	-9999	-9999	1	----	
0:16:10	786	383	--------	-9999	-9999	2	----	
0:16:11	793	383	--------	-9999	-9999	3	----	D2
0:16:12	793	377	Fixation	790.5	383.75	4	----	
0:16:13	796	383	Fixation	791.6	383.6	5	----	D2
0:16:14	796	373	Fixation	792.333	381.833	6	----	
0:16:15	793	380	Fixation	792.429	381.571	7	----	
0:16:16	881	386	--------	-9999	-9999	0	----	
0:16:17	881	392	--------	-9999	-9999	1	----	
0:16:18	881	392	--------	-9999	-9999	2	----	
0:16:19	881	386	--------	-9999	-9999	3	----	D2
0:16:20	881	389	Fixation	881	389.75	4	----	
0:16:21	885	392	Fixation	881.8	390.2	5	----	
0:16:22	874	392	Fixation	880.5	390.5	6	----	D2
0:16:23	878	392	Fixation	880.143	390.714	7	----	
0:17:0	935	389	--------	-9999	-9999	0	----	D2
0:17:1	952	386	--------	-9999	-9999	1	----	
0:17:2	956	389	--------	-9999	-9999	2	----	
0:17:3	956	383	--------	-9999	-9999	3	----	
0:17:4	956	383	Fixation	955	385.25	4	----	D2
0:17:5	956	383	Fixation	955.2	384.8	5	----	D2
0:17:6	966	392	Fixation	957	386	6	----	
0:17:7	959	392	Fixation	957.286	386.857	7	----	
0:17:8	1054	392	--------	-9999	-9999	0	----	
0:17:9	1060	386	--------	-9999	-9999	1	----	
0:17:10	1060	386	--------	-9999	-9999	2	----	
0:17:11	1057	392	--------	-9999	-9999	3	----	D2
0:17:12	1057	389	Fixation	1058.5	388.25	4	----	D2
0:17:13	1060	389	Fixation	1058.8	388.4	5	----	
0:17:14	973	392	--------	-9999	-9999	0	----	
0:17:15	976	395	--------	-9999	-9999	1	----	
0:17:16	979	392	--------	-9999	-9999	2	----	D2
0:17:17	976	395	--------	-9999	-9999	3	----	
0:17:18	976	395	Fixation	976.75	394.25	4	----	
0:17:19	969	392	Fixation	975.2	393.8	5	----	
0:17:20	969	392	Fixation	974.167	393.5	6	----	
0:17:21	1040	392	--------	-9999	-9999	0	----	D2
0:17:22	1016	283	--------	-9999	-9999	1	----	D2
0:17:23	1003	270	--------	-9999	-9999	2	----	
0:18:0	1015	279	--------	-9999	-9999	3	----	D2
0:18:1	1015	279	Fixation	1012.25	277.75	4	----	D2
0:18:2	1011	274	Fixation	1012	277	5	----	D2
0:18:3	1008	278	Fixation	1011.33	277.167	6	----	
0:18:4	1003	274	Fixation	1010.14	276.714	7	----	D2
0:18:5	1012	286	Fixation	1010.38	277.875	8	----	
0:18:6	1004	278	Fixation	1009.67	277.889	9	----	
0:18:7	1050	275	Fixation	1013.7	277.6	10	----	
0:18:8	1051	283	Fixation	1017.09	278.091	11	----	
0:18:9	1060	304	--------	-9999	-9999	0	----	D2
0:18:10	1046	275	--------	-9999	-9999	1	----	D2
0:18:11	1047	283	--------	-9999	-9999	2	----	
0:18:12	1051	283	--------	-9999	-9999	3	----	
0:18:13	1051	283	Fixation	1048.75	281	4	----	
0:18:14	1039	275	Fixation	1046.8	279.8	5	----	
0:18:15	1031	279	Fixation	1044.17	279.667	6	----	
0:18:16	1028	299	Fixation	1041.86	282.429	7	----	D2
0:18:17	1028	295	Fixation	1040.13	284	8	----	
0:18:18	1027	279	Fixation	1038.67	283.444	9	----	
0:18:19	1036	303	Fixation	1038.4	285.4	10	----	
0:18:20	1023	279	Fixation	1037	284.818	11	----	
0:18:21	1023	279	Fixation	1035.83	284.333	12	----	
0:18:22	1032	299	Fixation	1035.54	285.462	13	----	
0:18:23	1032	295	Fixation	1035.29	286.143	14	----	
0:19:0	1032	303	Fixation	1035.07	287.267	15	----	
0:19:1	1028	291	Fixation	1034.63	287.5	16	----	
0:19:2	1031	279	Fixation	1034.41	287	17	----	
0:19:3	1031	287	Fixation	1034.22	287	18	----	D2
0:19:4	1031	279	Fixation	1034.05	286.579	19	----	
0:19:5	1075	296	Fixation	1036.1	287.05	20	----	
0:19:6	1082	280	--------	-9999	-9999	0	----	
0:19:7	1082	284	--------	-9999	-9999	1	----	
0:19:8	1086	288	--------	-9999	-9999	2	----	D2
0:19:9	1086	292	--------	-9999	-9999	3	----	
0:19:10	1086	288	Fixation	1085	288	4	----	D2
0:19:11	1086	284	Fixation	1085.2	287.2	5	----	
0:19:12	1086	284	Fixation	1085.33	286.667	6	----	
0:19:13	1032	291	--------	-9999	-9999	0	----	
0:19:14	1032	303	--------	-9999	-9999	1	----	
0:19:15	1035	287	--------	-9999	-9999	2	----	
0:19:16	1039	287	--------	-9999	-9999	3	----	D2
0:19:17	1040	291	Fixation	1036.5	292	4	----	
0:19:18	1039	351	--------	-9999	-9999	0	----	D2
0:19:19	1111	451	--------	-9999	-9999	1	----	
0:19:20	1113	285	--------	-9999	-9999	0	----	D2
0:19:21	1153	458	--------	-9999	-9999	1	----	D2
0:19:22	1154	470	--------	-9999	-9999	2	----	
0:19:23	1154	477	--------	-9999	-9999	3	----	
0:20:0	1148	479	Fixation	1152.25	471	4	----	
0:20:1	1148	491	Fixation	1151.4	475	5	----	
0:20:2	1145	472	Fixation	1150.33	474.5	6	----	
0:20:3	1148	479	Fixation	1150	475.143	7	----	D2
0:20:4	1148	477	Fixation	1149.75	475.375	8	----	
0:20:5	1208	493	--------	-9999	-9999	0	----	
0:20:6	1223	495	--------	-9999	-9999	1	----	
0:20:7	1223	490	--------	-9999	-9999	2	----	
0:20:8	1223	490	--------	-9999	-9999	3	----	
0:20:9	1232	491	Fixation	1225.25	491.5	4	----	
0:20:10	1232	493	Fixation	1226.6	491.8	5	----	
0:20:11	1226	488	Fixation	1226.5	491.167	6	----	
0:20:12	1231	488	Fixation	1227.14	490.714	7	----	D2
0:20:13	1232	495	Fixation	1227.75	491.25	8	----	
0:20:14	1225	481	Fixation	1227.44	490.111	9	----	
0:20:15	1231	486	Fixation	1227.8	489.7	10	----	D2
0:20:16	1225	481	Fixation	1227.55	488.909	11	----	
0:20:17	1229	488	Fixation	1227.67	488.833	12	----	D2
0:20:18	1214	493	Fixation	1226.62	489.154	13	----	
0:20:19	1211	488	Fixation	1225.5	489.071	14	----	
0:20:20	1208	488	Fixation	1224.33	489	15	----	
0:20:21	1208	493	Fixation	1223.31	489.25	16	----	
0:20:22	1208	493	Fixation	1222.41	489.471	17	----	
0:20:23	1205	485	Fixation	1221.44	489.222	18	----	
0:21:0	1282	496	--------	-9999	-9999	0	----	
0:21:1	1279	492	--------	-9999	-9999	1	----	
0:21:2	1276	484	--------	-9999	-9999	2	----	
0:21:3	1283	501	--------	-9999	-9999	3	----	
