# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:4:15	657	197	--------	-9999	-9999	1	----	D2
0:4:16	659	188	--------	-9999	-9999	2	----	D2
0:4:17	-9999	-9999	--------	-9999	-9999	3	----	D2
0:4:18	662	356	--------	-9999	-9999	0	----	D2
0:4:19	608	274	--------	-9999	-9999	1	----	D2
0:4:20	742	203	--------	-9999	-9999	0	----	D2
0:4:21	735	216	--------	-9999	-9999	1	----	D2
0:4:22	-9999	-9999	--------	-9999	-9999	0	----	D2
0:4:23	-9999	-9999	--------	-9999	-9999	1	----	D2
0:5:0	-9999	-9999	--------	-9999	-9999	2	----	D2
0:5:1	-9999	-9999	--------	-9999	-9999	3	----	D2
0:5:2	-9999	-9999	Fixation	-9999	-9999	4	----	D2
0:5:3	-9999	-9999	Fixation	-9999	-9999	5	----	D2
0:5:4	-9999	-9999	Fixation	-9999	-9999	6	----	D2
0:5:5	916	92	--------	-9999	-9999	0	----	D2
0:5:6	-9999	-9999	--------	-9999	-9999	1	----	D2
0:5:7	901	33	--------	-9999	-9999	0	----	D2
0:5:8	904	67	--------	-9999	-9999	1	----	D2
0:5:9	-9999	-9999	--------	-9999	-9999	0	----	D2
0:5:10	992	166	--------	-9999	-9999	1	----	D2
0:5:11	838	76	--------	-9999	-9999	0	----	D2
0:5:12	883	51	--------	-9999	-9999	1	----	D2
0:5:13	791	60	--------	-9999	-9999	0	----	D2
0:5:14	792	49	--------	-9999	-9999	1	----	D2
0:5:15	658	74	--------	-9999	-9999	0	----	
0:5:16	639	159	--------	-9999	-9999	1	----	D2
0:5:17	763	240	--------	-9999	-9999	0	----	D2
0:5:18	729	269	--------	-9999	-9999	1	----	D2
0:5:19	741	323	--------	-9999	-9999	2	----	D2
0:5:20	660	299	--------	-9999	-9999	3	----	D2
0:5:21	-9999	-9999	--------	-9999	-9999	0	----	D2
0:5:22	-9999	-9999	--------	-9999	-9999	1	----	D2
0:5:23	757	288	--------	-9999	-9999	0	----	D2
0:6:0	786	322	--------	-9999	-9999	1	----	D2
0:6:1	736	270	--------	-9999	-9999	2	----	D2
0:6:2	741	283	--------	-9999	-9999	3	----	D2
0:6:3	741	286	--------	-9999	-9999	0	----	D2
0:6:4	629	115	--------	-9999	-9999	1	----	D2
0:6:5	619	122	--------	-9999	-9999	2	----	D2
0:6:6	731	337	--------	-9999	-9999	3	----	D2
0:6:7	697	273	--------	-9999	-9999	0	----	D2
0:6:8	696	281	--------	-9999	-9999	1	----	D2
0:6:9	686	284	--------	-9999	-9999	2	----	D2
0:6:10	844	323	--------	-9999	-9999	3	----	D2
0:6:11	835	320	--------	-9999	-9999	0	----	
0:6:12	814	296	--------	-9999	-9999	1	----	D2
0:6:13	803	274	--------	-9999	-9999	2	----	D2
0:6:14	781	273	--------	-9999	-9999	3	----	D2
0:6:15	699	144	--------	-9999	-9999	0	----	D2
0:6:16	782	298	--------	-9999	-9999	1	----	D2
0:6:17	790	304	--------	-9999	-9999	2	----	D2
0:6:18	782	301	--------	-9999	-9999	3	----	D2
0:6:19	764	275	Fixation	779.5	294.5	4	----	D2
0:6:20	784	288	Fixation	780.4	293.2	5	----	D2
0:6:21	791	286	Fixation	782.167	292	6	----	D2
0:6:22	791	387	--------	-9999	-9999	0	----	D2
0:6:23	779	323	--------	-9999	-9999	1	----	D2
0:7:0	700	206	--------	-9999	-9999	0	----	D2
0:7:1	707	218	--------	-9999	-9999	1	----	D2
0:7:2	768	278	--------	-9999	-9999	0	----	D2
0:7:3	839	282	--------	-9999	-9999	1	----	D2
0:7:4	833	275	--------	-9999	-9999	2	----	D2
0:7:5	845	252	--------	-9999	-9999	3	----	D2
0:7:6	842	245	Fixation	839.75	263.5	4	----	D2
0:7:7	849	253	Fixation	841.6	261.4	5	----	D2
0:7:8	918	167	--------	-9999	-9999	0	----	D2
0:7:9	887	161	--------	-9999	-9999	1	----	D2
0:7:10	903	280	--------	-9999	-9999	0	----	D2
0:7:11	892	293	--------	-9999	-9999	1	----	D2
0:7:12	899	297	--------	-9999	-9999	2	----	D2
0:7:13	934	321	--------	-9999	-9999	3	----	D2
0:7:14	932	307	Fixation	914.25	304.5	4	----	D2
0:7:15	934	332	Fixation	918.2	310	5	----	D2
0:7:16	920	728	--------	-9999	-9999	0	----	D2
0:7:17	-9999	-9999	--------	-9999	-9999	1	----	D2
0:7:18	983	286	--------	-9999	-9999	0	----	D2
0:7:19	979	281	--------	-9999	-9999	1	----	D2
0:7:20	970	280	--------	-9999	-9999	2	----	D2
0:7:21	994	280	--------	-9999	-9999	3	----	D2
0:7:22	989	251	Fixation	983	273	4	----	D2
0:7:23	1013	271	Fixation	989	272.6	5	----	D2
0:8:0	1041	267	--------	-9999	-9999	0	----	D2
0:8:1	1021	385	--------	-9999	-9999	1	----	D2
0:8:2	1030	299	--------	-9999	-9999	0	----	D2
0:8:3	1031	302	--------	-9999	-9999	1	----	D2
0:8:4	1002	295	--------	-9999	-9999	2	----	D2
0:8:5	1012	280	--------	-9999	-9999	3	----	D2
0:8:6	995	275	Fixation	1010	288	4	----	D2
0:8:7	976	207	--------	-9999	-9999	0	----	D2
0:8:8	976	207	--------	-9999	-9999	1	----	D2
0:8:9	940	359	--------	-9999	-9999	0	----	D2
0:8:10	963	202	--------	-9999	-9999	1	----	D2
0:8:11	1136	574	--------	-9999	-9999	0	----	D2
0:8:12	983	264	--------	-9999	-9999	1	----	D2
0:8:13	-9999	-9999	--------	-9999	-9999	0	----	D2
0:8:14	981	228	--------	-9999	-9999	1	----	D2
0:8:15	959	256	--------	-9999	-9999	2	----	D2
0:8:16	957	240	--------	-9999	-9999	3	----	D2
0:8:17	1009	230	Fixation	976.5	238.5	4	----	D2
0:8:18	1015	228	Fixation	984.2	236.4	5	----	D2
0:8:19	997	214	Fixation	986.333	232.667	6	----	D2
0:8:20	1044	245	--------	-9999	-9999	0	----	D2
0:8:21	1058	267	--------	-9999	-9999	1	----	D2
0:8:22	1025	256	--------	-9999	-9999	2	----	D2
0:8:23	1029	250	--------	-9999	-9999	3	----	D2
0:9:0	1024	268	Fixation	1034	260.25	4	----	D2
0:9:1	1002	276	Fixation	1027.6	263.4	5	----	D2
0:9:2	989	281	Fixation	1021.17	266.333	6	----	D2
0:9:3	1063	283	--------	-9999	-9999	0	----	D2
0:9:4	1112	306	--------	-9999	-9999	1	----	D2
0:9:5	1111	316	--------	-9999	-9999	2	----	D2
0:9:6	1101	251	--------	-9999	-9999	3	----	D2
0:9:7	1108	252	Fixation	1108	281.25	4	----	D2
0:9:8	1108	245	--------	-9999	-9999	0	----	D2
0:9:9	1127	262	--------	-9999	-9999	1	----	D2
0:9:10	1133	262	--------	-9999	-9999	2	----	D2
0:9:11	1118	671	--------	-9999	-9999	3	----	D2
0:9:12	1093	589	--------	-9999	-9999	0	----	D2
0:9:13	1189	234	--------	-9999	-9999	1	----	D2
0:9:14	1192	261	--------	-9999	-9999	2	----	D2
0:9:15	1132	296	--------	-9999	-9999	3	----	D2
0:9:16	1158	293	--------	-9999	-9999	0	----	D2
0:9:17	1161	296	--------	-9999	-9999	1	----	D2
0:9:18	1163	305	--------	-9999	-9999	2	----	D2
0:9:19	1148	314	--------	-9999	-9999	3	----	D2
0:9:20	1198	283	Fixation	1167.5	299.5	4	----	D2
0:9:21	1291	288	--------	-9999	-9999	0	----	D2
0:9:22	1305	259	--------	-9999	-9999	1	----	D2
0:9:23	1386	595	--------	-9999	-9999	0	----	D2
0:10:0	1288	147	--------	-9999	-9999	1	----	D2
0:10:1	1271	149	--------	-9999	-9999	2	----	D2
0:10:2	1269	131	--------	-9999	-9999	3	----	D2
0:10:3	1269	131	Fixation	1274.25	139.5	4	----	D2
0:10:4	1223	227	--------	-9999	-9999	0	----	D2
0:10:5	1218	244	--------	-9999	-9999	1	----	D2
0:10:6	1221	254	--------	-9999	-9999	2	----	D2
0:10:7	1125	312	--------	-9999	-9999	3	----	D2
0:10:8	95	327	--------	-9999	-9999	0	----	D2
0:10:9	133	318	--------	-9999	-9999	1	----	D2
0:10:10	159	317	--------	-9999	-9999	2	----	D2
0:10:11	190	325	--------	-9999	-9999	3	----	D2
0:10:12	219	304	--------	-9999	-9999	0	----	D2
0:10:13	-9999	-9999	--------	-9999	-9999	1	----	D2
0:10:14	22	23	--------	-9999	-9999	0	----	
0:10:15	145	232	--------	-9999	-9999	1	----	D2
0:10:16	256	226	--------	-9999	-9999	0	----	D2
0:10:17	243	225	--------	-9999	-9999	1	----	D2
0:10:18	300	204	--------	-9999	-9999	2	----	
0:10:19	322	190	--------	-9999	-9999	3	----	D2
0:10:20	362	156	--------	-9999	-9999	0	----	D2
0:10:21	369	144	--------	-9999	-9999	1	----	D2
0:10:22	371	126	--------	-9999	-9999	2	----	D2
0:10:23	371	126	--------	-9999	-9999	3	----	
0:11:0	418	138	Fixation	382.25	133.5	4	----	D2
0:11:1	412	107	Fixation	388.2	128.2	5	----	
0:11:2	412	110	Fixation	392.167	125.167	6	----	
0:11:3	488	106	--------	-9999	-9999	0	----	
0:11:4	204	256	--------	-9999	-9999	1	----	D2
0:11:5	132	221	--------	-9999	-9999	0	----	D2
0:11:6	161	229	--------	-9999	-9999	1	----	D2
0:11:7	165	250	--------	-9999	-9999	2	----	D2
0:11:8	159	247	--------	-9999	-9999	3	----	D2
0:11:9	155	259	Fixation	160	246.25	4	----	D2
0:11:10	180	303	--------	-9999	-9999	0	----	D2
0:11:11	-9999	-9999	--------	-9999	-9999	1	----	D2
0:11:12	341	282	--------	-9999	-9999	0	----	D2
0:11:13	260	313	--------	-9999	-9999	1	----	
0:11:14	198	224	--------	-9999	-9999	0	----	D2
0:11:15	203	236	--------	-9999	-9999	1	----	
0:11:16	205	248	--------	-9999	-9999	2	----	D2
0:11:17	205	245	--------	-9999	-9999	3	----	D2
0:11:18	205	245	Fixation	204.5	243.5	4	----	D2
0:11:19	238	248	Fixation	211.2	244.4	5	----	
0:11:20	313	291	--------	-9999	-9999	0	----	D2
0:11:21	338	255	--------	-9999	-9999	1	----	
0:11:22	334	233	--------	-9999	-9999	2	----	D2
0:11:23	338	262	--------	-9999	-9999	3	----	D2
0:12:0	245	235	--------	-9999	-9999	0	----	D2
0:12:1	247	251	--------	-9999	-9999	1	----	D2
0:12:2	252	254	--------	-9999	-9999	2	----	D2
0:12:3	267	236	--------	-9999	-9999	3	----	D2
0:12:4	246	219	Fixation	253	240	4	----	D2
0:12:5	259	246	Fixation	254.2	241.2	5	----	D2
0:12:6	277	203	Fixation	258	234.833	6	----	D2
0:12:7	267	205	Fixation	259.286	230.571	7	----	D2
0:12:8	264	205	Fixation	259.875	227.375	8	----	D2
0:12:9	276	212	Fixation	261.667	225.667	9	----	D2
0:12:10	257	245	Fixation	261.2	227.6	10	----	D2
0:12:11	158	215	--------	-9999	-9999	0	----	
0:12:12	154	224	--------	-9999	-9999	1	----	
0:12:13	161	215	--------	-9999	-9999	2	----	
0:12:14	252	235	--------	-9999	-9999	3	----	D2
0:12:15	175	220	--------	-9999	-9999	0	----	D2
0:12:16	244	250	--------	-9999	-9999	1	----	D2
0:12:17	167	234	--------	-9999	-9999	2	----	D2
0:12:18	219	408	--------	-9999	-9999	3	----	D2
0:12:19	-9999	-9999	--------	-9999	-9999	0	----	D2
0:12:20	104	267	--------	-9999	-9999	1	----	D2
0:12:21	176	220	--------	-9999	-9999	0	----	
0:12:22	130	332	--------	-9999	-9999	1	----	D2
0:12:23	213	250	--------	-9999	-9999	0	----	D2
0:13:0	129	220	--------	-9999	-9999	1	----	D2
0:13:1	129	220	--------	-9999	-9999	2	----	D2
0:13:2	222	259	--------	-9999	-9999	3	----	D2
0:13:3	64	207	--------	-9999	-9999	0	----	D2
0:13:4	27	223	--------	-9999	-9999	1	----	D2
0:13:5	28	220	--------	-9999	-9999	2	----	D2
0:13:6	88	298	--------	-9999	-9999	3	----	D2
0:13:7	-9999	-9999	--------	-9999	-9999	0	----	D2
0:13:8	-9999	-9999	--------	-9999	-9999	1	----	
0:13:9	-9999	-9999	--------	-9999	-9999	2	----	
0:13:10	-9999	-9999	--------	-9999	-9999	3	----	D2
0:13:11	-9999	-9999	Fixation	-9999	-9999	4	----	D2
0:13:12	-9999	-9999	Fixation	-9999	-9999	5	----	D2
0:13:13	-9999	-9999	Fixation	-9999	-9999	6	----	D2
0:13:14	-9999	-9999	Fixation	-9999	-9999	7	----	D2
0:13:15	-9999	-9999	Fixation	-9999	-9999	8	----	D2
0:13:16	-9999	-9999	Fixation	-9999	-9999	9	----	D2
0:13:17	-9999	-9999	Fixation	-9999	-9999	10	----	D2
0:13:18	-9999	-9999	Fixation	-9999	-9999	11	----	
0:13:19	-9999	-9999	Fixation	-9999	-9999	12	----	
0:13:20	-9999	-9999	Fixation	-9999	-9999	13	----	D2
0:13:21	-9999	-9999	Fixation	-9999	-9999	14	----	D2
0:13:22	200	522	--------	-9999	-9999	0	----	D2
0:13:23	125	229	--------	-9999	-9999	1	----	D2
0:14:0	201	158	--------	-9999	-9999	0	----	D2
0:14:1	97	169	--------	-9999	-9999	1	----	
0:14:2	164	282	--------	-9999	-9999	0	----	D2
0:14:3	182	303	--------	-9999	-9999	1	----	D2
0:14:4	156	366	--------	-9999	-9999	2	----	D2
0:14:5	131	465	--------	-9999	-9999	3	----	D2
0:14:6	25	515	--------	-9999	-9999	0	----	D2
0:14:7	62	488	--------	-9999	-9999	1	----	D2
0:14:8	-9999	-9999	--------	-9999	-9999	0	----	D2
0:14:9	-9999	-9999	--------	-9999	-9999	1	----	D2
0:14:10	-9999	-9999	--------	-9999	-9999	2	----	
0:14:11	-9999	-9999	--------	-9999	-9999	3	----	D2
0:14:12	-9999	-9999	Fixation	-9999	-9999	4	----	D2
0:14:13	-9999	-9999	Fixation	-9999	-9999	5	----	
0:14:14	-9999	-9999	Fixation	-9999	-9999	6	----	D2
0:14:15	-9999	-9999	Fixation	-9999	-9999	7	----	D2
0:14:16	-9999	-9999	Fixation	-9999	-9999	8	----	D2
0:14:17	-9999	-9999	Fixation	-9999	-9999	9	----	D2
0:14:18	-9999	-9999	Fixation	-9999	-9999	10	----	D2
0:14:19	-9999	-9999	Fixation	-9999	-9999	11	----	D2
0:14:20	-9999	-9999	Fixation	-9999	-9999	12	----	
0:14:21	-9999	-9999	Fixation	-9999	-9999	13	----	
0:14:22	-9999	-9999	Fixation	-9999	-9999	14	----	D2
0:14:23	-9999	-9999	Fixation	-9999	-9999	15	----	D2
0:15:0	-9999	-9999	Fixation	-9999	-9999	16	----	
0:15:1	-9999	-9999	Fixation	-9999	-9999	17	----	
0:15:2	-9999	-9999	Fixation	-9999	-9999	18	----	D2
0:15:3	-9999	-9999	Fixation	-9999	-9999	19	----	D2
0:15:4	-9999	-9999	Fixation	-9999	-9999	20	----	D2
0:15:5	-9999	-9999	Fixation	-9999	-9999	21	----	D2
0:15:6	-9999	-9999	Fixation	-9999	-9999	22	----	D2
0:15:7	-9999	-9999	Fixation	-9999	-9999	23	----	D2
0:15:8	-9999	-9999	Fixation	-9999	-9999	24	----	
0:15:9	-9999	-9999	Fixation	-9999	-9999	25	----	
0:15:10	-9999	-9999	Fixation	-9999	-9999	26	----	
0:15:11	-9999	-9999	Fixation	-9999	-9999	27	----	
0:15:12	-9999	-9999	Fixation	-9999	-9999	28	----	
0:15:13	-9999	-9999	Fixation	-9999	-9999	29	----	D2
0:15:14	-9999	-9999	Fixation	-9999	-9999	30	----	D2
0:15:15	-9999	-9999	Fixation	-9999	-9999	31	----	D2
0:15:16	-9999	-9999	Fixation	-9999	-9999	32	----	D2
0:15:17	-9999	-9999	Fixation	-9999	-9999	33	----	D2
0:15:18	-9999	-9999	Fixation	-9999	-9999	34	----	
0:15:19	-9999	-9999	Fixation	-9999	-9999	35	----	D2
0:15:20	268	75	--------	-9999	-9999	0	----	D2
0:15:21	-9999	-9999	--------	-9999	-9999	1	----	D2
0:15:22	-9999	-9999	--------	-9999	-9999	2	----	D2
0:15:23	-9999	-9999	--------	-9999	-9999	3	----	
0:16:0	-9999	-9999	Fixation	-9999	-9999	4	----	D2
0:16:1	-9999	-9999	Fixation	-9999	-9999	5	----	
0:16:2	-9999	-9999	Fixation	-9999	-9999	6	----	
0:16:3	-9999	-9999	Fixation	-9999	-9999	7	----	D2
0:16:4	-9999	-9999	Fixation	-9999	-9999	8	----	
0:16:5	-9999	-9999	Fixation	-9999	-9999	9	----	D2
0:16:6	-9999	-9999	Fixation	-9999	-9999	10	----	D2
0:16:7	399	491	--------	-9999	-9999	0	----	D2
0:16:8	399	491	--------	-9999	-9999	1	----	D2
0:16:9	399	491	--------	-9999	-9999	2	----	
0:16:10	393	419	--------	-9999	-9999	3	----	D2
0:16:11	-9999	-9999	--------	-9999	-9999	0	----	D2
0:16:12	-9999	-9999	--------	-9999	-9999	1	----	D2
0:16:13	684	1454	--------	-9999	-9999	0	----	D2
0:16:14	685	1441	--------	-9999	-9999	1	----	
0:16:15	-9999	-9999	--------	-9999	-9999	0	----	
0:16:16	-9999	-9999	--------	-9999	-9999	1	----	D2
0:16:17	-9999	-9999	--------	-9999	-9999	2	----	D2
0:16:18	624	153	--------	-9999	-9999	3	----	
0:16:19	624	153	--------	-9999	-9999	0	----	D2
0:16:20	-9999	-9999	--------	-9999	-9999	1	----	
0:16:21	-9999	-9999	--------	-9999	-9999	2	----	
0:16:22	-9999	-9999	--------	-9999	-9999	3	----	
0:16:23	709	151	--------	-9999	-9999	0	----	
0:17:0	709	151	--------	-9999	-9999	1	----	D2
0:17:1	709	151	--------	-9999	-9999	2	----	
0:17:2	-9999	-9999	--------	-9999	-9999	3	----	D2
0:17:3	-9999	-9999	--------	-9999	-9999	0	----	
0:17:4	360	214	--------	-9999	-9999	1	----	D2
0:17:5	368	250	--------	-9999	-9999	2	----	
0:17:6	385	257	--------	-9999	-9999	3	----	
0:17:7	-9999	-9999	--------	-9999	-9999	0	----	
0:17:8	391	247	--------	-9999	-9999	1	----	
0:17:9	385	257	--------	-9999	-9999	2	----	
0:17:10	390	257	--------	-9999	-9999	3	----	D2
0:17:11	-9999	-9999	--------	-9999	-9999	0	----	
0:17:12	-9999	-9999	--------	-9999	-9999	1	----	D2
0:17:13	393	286	--------	-9999	-9999	0	----	D2
0:17:14	393	286	--------	-9999	-9999	1	----	D2
0:17:15	393	286	--------	-9999	-9999	2	----	D2
0:17:16	-9999	-9999	--------	-9999	-9999	3	----	D2
0:17:17	-9999	-9999	--------	-9999	-9999	0	----	D2
0:17:18	-9999	-9999	--------	-9999	-9999	1	----	
0:17:19	-9999	-9999	--------	-9999	-9999	2	----	D2
0:17:20	-9999	-9999	--------	-9999	-9999	3	----	
0:17:21	-9999	-9999	Fixation	-9999	-9999	4	----	
0:17:22	-9999	-9999	Fixation	-9999	-9999	5	----	
0:17:23	406	235	--------	-9999	-9999	0	----	D2
0:18:0	421	230	--------	-9999	-9999	1	----	D2
0:18:1	419	217	--------	-9999	-9999	2	----	D2
0:18:2	423	205	--------	-9999	-9999	3	----	
0:18:3	423	207	Fixation	421.5	214.75	4	----	D2
0:18:4	419	215	Fixation	421	214.8	5	----	
0:18:5	419	212	Fixation	420.667	214.333	6	----	D2
0:18:6	427	225	Fixation	421.571	215.857	7	----	D2
0:18:7	424	223	Fixation	421.875	216.75	8	----	D2
0:18:8	446	232	Fixation	424.556	218.444	9	----	D2
0:18:9	-9999	-9999	--------	-9999	-9999	0	----	D2
0:18:10	-9999	-9999	--------	-9999	-9999	1	----	
0:18:11	-9999	-9999	--------	-9999	-9999	2	----	D2
0:18:12	468	151	--------	-9999	-9999	3	----	D2
0:18:13	460	132	--------	-9999	-9999	0	----	D2
0:18:14	350	243	--------	-9999	-9999	1	----	D2
0:18:15	383	253	--------	-9999	-9999	2	----	D2
0:18:16	377	256	--------	-9999	-9999	3	----	D2
0:18:17	387	245	Fixation	374.25	249.25	4	----	D2
0:18:18	383	256	Fixation	376	250.6	5	----	D2
0:18:19	400	235	Fixation	380	248	6	----	D2
0:18:20	321	223	--------	-9999	-9999	0	----	D2
0:18:21	307	245	--------	-9999	-9999	1	----	
0:18:22	319	216	--------	-9999	-9999	2	----	D2
0:18:23	318	229	--------	-9999	-9999	3	----	D2
0:19:0	322	216	Fixation	316.5	226.5	4	----	D2
0:19:1	327	222	Fixation	318.6	225.6	5	----	D2
0:19:2	331	209	Fixation	320.667	222.833	6	----	D2
0:19:3	332	232	Fixation	322.286	224.143	7	----	D2
0:19:4	324	219	Fixation	322.5	223.5	8	----	
0:19:5	333	219	Fixation	323.667	223	9	----	D2
0:19:6	382	231	--------	-9999	-9999	0	----	D2
0:19:7	379	231	--------	-9999	-9999	1	----	D2
0:19:8	373	228	--------	-9999	-9999	2	----	D2
0:19:9	454	481	--------	-9999	-9999	3	----	D2
0:19:10	417	271	--------	-9999	-9999	0	----	D2
0:19:11	425	275	--------	-9999	-9999	1	----	D2
0:19:12	416	300	--------	-9999	-9999	2	----	D2
0:19:13	418	283	--------	-9999	-9999	3	----	D2
0:19:14	354	657	--------	-9999	-9999	0	----	
0:19:15	-9999	-9999	--------	-9999	-9999	1	----	D2
0:19:16	431	304	--------	-9999	-9999	0	----	D2
0:19:17	431	304	--------	-9999	-9999	1	----	D2
0:19:18	437	276	--------	-9999	-9999	2	----	D2
0:19:19	391	241	--------	-9999	-9999	3	----	D2
