# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:2:3	306	220	Fixation	300.375	210.75	8	----	S2
0:2:4	319	206	Fixation	302.444	210.222	9	----	S2
0:2:5	306	182	Fixation	302.8	207.4	10	----	S2
0:2:6	310	179	Fixation	303.455	204.818	11	----	S2
0:2:7	407	214	--------	-9999	-9999	0	----	S2
0:2:8	418	184	--------	-9999	-9999	1	----	S2
0:2:9	389	118	--------	-9999	-9999	2	----	S2
0:2:10	384	170	--------	-9999	-9999	3	----	S2
0:2:11	393	199	--------	-9999	-9999	0	----	S2
0:2:12	401	195	--------	-9999	-9999	1	----	S2
0:2:13	407	202	--------	-9999	-9999	2	----	S2
0:2:14	-9999	-9999	--------	-9999	-9999	3	----	S2
0:2:15	414	174	--------	-9999	-9999	0	----	S2
0:2:16	505	192	--------	-9999	-9999	1	----	S2
0:2:17	496	127	--------	-9999	-9999	2	----	S2
0:2:18	507	173	--------	-9999	-9999	3	----	S2
0:2:19	503	129	Fixation	502.75	155.25	4	----	S2
0:2:20	489	172	Fixation	500	158.6	5	----	S2
0:2:21	488	117	--------	-9999	-9999	0	----	S2
0:2:22	510	190	--------	-9999	-9999	1	----	S2
0:2:23	510	177	--------	-9999	-9999	2	----	S2
0:3:0	510	159	--------	-9999	-9999	3	----	S2
0:3:1	518	211	Fixation	512	184.25	4	----	S2
0:3:2	512	155	Fixation	512	178.4	5	----	S2
0:3:3	493	193	Fixation	508.833	180.833	6	----	S2
0:3:4	493	193	Fixation	506.571	182.571	7	----	S2
0:3:5	535	158	Fixation	510.125	179.5	8	----	S2
0:3:6	529	149	Fixation	512.222	176.111	9	----	S2
0:3:7	537	157	Fixation	514.7	174.2	10	----	S2
0:3:8	552	198	--------	-9999	-9999	0	----	S2
0:3:9	539	186	--------	-9999	-9999	1	----	S2
0:3:10	546	184	--------	-9999	-9999	2	----	S2
0:3:11	551	123	--------	-9999	-9999	3	----	S2
0:3:12	542	125	Fixation	544.5	154.5	4	----	S2
0:3:13	629	217	--------	-9999	-9999	0	----	S2
0:3:14	637	179	--------	-9999	-9999	1	----	S2
0:3:15	624	189	--------	-9999	-9999	2	----	S2
0:3:16	626	128	--------	-9999	-9999	3	----	S2
0:3:17	598	61	--------	-9999	-9999	0	----	S2
0:3:18	601	167	--------	-9999	-9999	1	----	S2
0:3:19	590	216	--------	-9999	-9999	2	----	S2
0:3:20	600	208	--------	-9999	-9999	3	----	S2
0:3:21	639	196	Fixation	607.5	196.75	4	----	S2
0:3:22	663	189	--------	-9999	-9999	0	----	S2
0:3:23	656	175	--------	-9999	-9999	1	----	S2
0:4:0	632	43	--------	-9999	-9999	0	----	S2
0:4:1	640	194	--------	-9999	-9999	1	----	S2
0:4:2	633	240	--------	-9999	-9999	2	----	S2
0:4:3	641	176	--------	-9999	-9999	3	----	S2
0:4:4	646	214	Fixation	640	206	4	----	S2
0:4:5	642	119	--------	-9999	-9999	0	----	S2
0:4:6	635	55	--------	-9999	-9999	1	----	S2
0:4:7	655	139	--------	-9999	-9999	0	----	S2
0:4:8	732	187	--------	-9999	-9999	1	----	S2
0:4:9	723	169	--------	-9999	-9999	2	----	S2
0:4:10	734	102	--------	-9999	-9999	3	----	S2
0:4:11	746	162	--------	-9999	-9999	0	----	S2
0:4:12	744	118	--------	-9999	-9999	1	----	S2
0:4:13	746	167	--------	-9999	-9999	2	----	S2
0:4:14	751	124	--------	-9999	-9999	3	----	S2
0:4:15	715	151	Fixation	739	140	4	----	S2
0:4:16	755	142	Fixation	742.2	140.4	5	----	S2
0:4:17	894	84	--------	-9999	-9999	0	----	S2
0:4:18	868	109	--------	-9999	-9999	1	----	S2
0:4:19	978	146	--------	-9999	-9999	0	----	S2
0:4:20	952	188	--------	-9999	-9999	1	----	S2
0:4:21	981	162	--------	-9999	-9999	2	----	S2
0:4:22	973	141	--------	-9999	-9999	3	----	S2
0:4:23	1106	158	--------	-9999	-9999	0	----	S2
0:5:0	1105	135	--------	-9999	-9999	1	----	S2
0:5:1	1080	161	--------	-9999	-9999	2	----	S2
0:5:2	1101	146	--------	-9999	-9999	3	----	S2
0:5:3	1092	134	Fixation	1094.5	144	4	----	S2
0:5:4	1101	149	Fixation	1095.8	145	5	----	S2
0:5:5	1067	176	Fixation	1091	150.167	6	----	S2
0:5:6	1049	144	Fixation	1085	149.286	7	----	S2
0:5:7	1051	147	Fixation	1080.75	149	8	----	S2
0:5:8	1054	72	--------	-9999	-9999	0	----	S2
0:5:9	1050	88	--------	-9999	-9999	1	----	S2
0:5:10	1026	141	--------	-9999	-9999	2	----	S2
0:5:11	1020	161	--------	-9999	-9999	3	----	S2
0:5:12	1014	161	--------	-9999	-9999	0	----	S2
0:5:13	1020	127	--------	-9999	-9999	1	----	S2
0:5:14	1016	147	--------	-9999	-9999	2	----	S2
0:5:15	1086	118	--------	-9999	-9999	3	----	S2
0:5:16	1183	96	--------	-9999	-9999	0	----	S2
0:5:17	1172	133	--------	-9999	-9999	1	----	S2
0:5:18	1161	135	--------	-9999	-9999	2	----	S2
0:5:19	1183	85	--------	-9999	-9999	3	----	S2
0:5:20	1179	152	--------	-9999	-9999	0	----	S2
0:5:21	1264	198	--------	-9999	-9999	1	----	S2
0:5:22	1284	134	--------	-9999	-9999	2	----	S2
0:5:23	1275	185	--------	-9999	-9999	3	----	S2
0:6:0	1267	176	--------	-9999	-9999	0	----	S2
0:6:1	1280	190	--------	-9999	-9999	1	----	S2
0:6:2	1031	135	--------	-9999	-9999	0	----	S2
0:6:3	375	276	--------	-9999	-9999	1	----	S2
0:6:4	323	245	--------	-9999	-9999	2	----	S2
0:6:5	263	97	--------	-9999	-9999	3	----	S2
0:6:6	324	216	--------	-9999	-9999	0	----	S2
0:6:7	284	193	--------	-9999	-9999	1	----	S2
0:6:8	292	200	--------	-9999	-9999	2	----	S2
0:6:9	280	191	--------	-9999	-9999	3	----	S2
0:6:10	271	148	Fixation	281.75	183	4	----	S2
0:6:11	283	176	Fixation	282	181.6	5	----	S2
0:6:12	329	258	--------	-9999	-9999	0	----	S2
0:6:13	318	236	--------	-9999	-9999	1	----	S2
0:6:14	419	219	--------	-9999	-9999	0	----	S2
0:6:15	428	229	--------	-9999	-9999	1	----	S2
0:6:16	421	234	--------	-9999	-9999	2	----	S2
0:6:17	392	125	--------	-9999	-9999	3	----	S2
0:6:18	419	178	--------	-9999	-9999	0	----	S2
0:6:19	380	208	--------	-9999	-9999	1	----	S2
0:6:20	365	173	--------	-9999	-9999	2	----	S2
0:6:21	375	197	--------	-9999	-9999	3	----	S2
0:6:22	369	215	Fixation	372.25	198.25	4	----	S2
0:6:23	424	208	--------	-9999	-9999	0	----	S2
0:7:0	416	267	--------	-9999	-9999	1	----	S2
0:7:1	427	232	--------	-9999	-9999	2	----	S2
0:7:2	526	136	--------	-9999	-9999	3	----	S2
0:7:3	548	145	--------	-9999	-9999	0	----	S2
0:7:4	549	94	--------	-9999	-9999	1	----	S2
0:7:5	525	193	--------	-9999	-9999	0	----	S2
0:7:6	530	187	--------	-9999	-9999	1	----	S2
0:7:7	521	229	--------	-9999	-9999	2	----	S2
0:7:8	521	173	--------	-9999	-9999	3	----	S2
0:7:9	488	155	--------	-9999	-9999	0	----	S2
0:7:10	493	172	--------	-9999	-9999	1	----	S2
0:7:11	500	155	--------	-9999	-9999	2	----	S2
0:7:12	568	168	--------	-9999	-9999	3	----	S2
0:7:13	588	175	--------	-9999	-9999	0	----	S2
0:7:14	582	162	--------	-9999	-9999	1	----	S2
0:7:15	579	188	--------	-9999	-9999	2	----	S2
0:7:16	582	216	--------	-9999	-9999	3	----	S2
0:7:17	592	210	Fixation	583.75	194	4	----	S2
0:7:18	605	261	--------	-9999	-9999	0	----	S2
0:7:19	581	156	--------	-9999	-9999	1	----	S2
0:7:20	565	112	--------	-9999	-9999	2	----	S2
0:7:21	608	218	--------	-9999	-9999	3	----	S2
0:7:22	669	116	--------	-9999	-9999	0	----	S2
0:7:23	678	168	--------	-9999	-9999	1	----	S2
0:8:0	691	197	--------	-9999	-9999	2	----	S2
0:8:1	683	146	--------	-9999	-9999	3	----	S2
0:8:2	689	169	Fixation	685.25	170	4	----	S2
0:8:3	696	143	Fixation	687.4	164.6	5	----	S2
0:8:4	694	172	Fixation	688.5	165.833	6	----	S2
0:8:5	773	165	--------	-9999	-9999	0	----	S2
0:8:6	759	200	--------	-9999	-9999	1	----	S2
0:8:7	756	173	--------	-9999	-9999	2	----	S2
0:8:8	740	169	--------	-9999	-9999	3	----	S2
0:8:9	763	187	Fixation	754.5	182.25	4	----	S2
0:8:10	754	151	Fixation	754.4	176	5	----	S2
0:8:11	745	114	--------	-9999	-9999	0	----	S2
0:8:12	759	191	--------	-9999	-9999	1	----	S2
0:8:13	822	226	--------	-9999	-9999	2	----	S2
0:8:14	831	185	--------	-9999	-9999	3	----	S2
0:8:15	815	256	--------	-9999	-9999	0	----	S2
0:8:16	819	181	--------	-9999	-9999	1	----	S2
0:8:17	822	152	--------	-9999	-9999	2	----	S2
0:8:18	843	188	--------	-9999	-9999	3	----	S2
0:8:19	845	219	Fixation	832.25	185	4	----	S2
0:8:20	834	217	--------	-9999	-9999	0	----	S2
0:8:21	833	170	--------	-9999	-9999	1	----	S2
0:8:22	872	216	--------	-9999	-9999	2	----	S2
0:8:23	868	91	--------	-9999	-9999	3	----	S2
0:9:0	868	180	--------	-9999	-9999	0	----	S2
0:9:1	894	193	--------	-9999	-9999	1	----	S2
0:9:2	866	213	--------	-9999	-9999	2	----	S2
0:9:3	852	248	--------	-9999	-9999	3	----	S2
0:9:4	881	193	--------	-9999	-9999	0	----	S2
0:9:5	860	170	--------	-9999	-9999	1	----	S2
0:9:6	876	125	--------	-9999	-9999	2	----	S2
0:9:7	959	130	--------	-9999	-9999	3	----	S2
0:9:8	981	210	--------	-9999	-9999	0	----	S2
0:9:9	983	200	--------	-9999	-9999	1	----	S2
0:9:10	1003	188	--------	-9999	-9999	2	----	S2
0:9:11	992	204	--------	-9999	-9999	3	----	S2
0:9:12	983	220	Fixation	990.25	203	4	----	S2
0:9:13	1016	179	Fixation	995.4	198.2	5	----	S2
0:9:14	1011	153	Fixation	998	190.667	6	----	S2
0:9:15	1005	163	Fixation	999	186.714	7	----	S2
0:9:16	985	145	--------	-9999	-9999	0	----	S2
0:9:17	1072	144	--------	-9999	-9999	1	----	S2
0:9:18	1049	206	--------	-9999	-9999	2	----	S2
0:9:19	1078	184	--------	-9999	-9999	3	----	S2
0:9:20	1043	232	--------	-9999	-9999	0	----	S2
0:9:21	1050	197	--------	-9999	-9999	1	----	S2
0:9:22	1073	169	--------	-9999	-9999	2	----	S2
0:9:23	1076	178	--------	-9999	-9999	3	----	S2
0:10:0	1075	169	Fixation	1068.5	178.25	4	----	S2
0:10:1	1142	148	--------	-9999	-9999	0	----	S2
0:10:2	1125	163	--------	-9999	-9999	1	----	S2
0:10:3	1117	170	--------	-9999	-9999	2	----	S2
0:10:4	1130	180	--------	-9999	-9999	3	----	S2
0:10:5	1226	164	--------	-9999	-9999	0	----	S2
0:10:6	1210	165	--------	-9999	-9999	1	----	S2
0:10:7	1220	228	--------	-9999	-9999	2	----	S2
0:10:8	1235	202	--------	-9999	-9999	3	----	S2
0:10:9	1202	216	Fixation	1216.75	202.75	4	----	S2
0:10:10	1216	250	--------	-9999	-9999	0	----	S2
0:10:11	1316	172	--------	-9999	-9999	1	----	S2
0:10:12	1314	167	--------	-9999	-9999	2	----	S2
0:10:13	1287	224	--------	-9999	-9999	3	----	S2
0:10:14	1288	225	Fixation	1301.25	197	4	----	S2
0:10:15	1257	201	Fixation	1292.4	197.8	5	----	S2
0:10:16	1262	192	--------	-9999	-9999	0	----	S2
0:10:17	512	259	--------	-9999	-9999	1	----	S2
0:10:18	505	274	--------	-9999	-9999	2	----	S2
0:10:19	494	220	--------	-9999	-9999	3	----	S2
0:10:20	496	241	Fixation	501.75	248.5	4	----	S2
0:10:21	288	287	--------	-9999	-9999	0	----	S2
0:10:22	297	291	--------	-9999	-9999	1	----	S2
0:10:23	301	245	--------	-9999	-9999	2	----	S2
0:11:0	319	274	--------	-9999	-9999	3	----	S2
0:11:1	327	250	Fixation	311	265	4	----	S2
0:11:2	275	229	--------	-9999	-9999	0	----	S2
0:11:3	252	191	--------	-9999	-9999	1	----	S2
0:11:4	249	177	--------	-9999	-9999	2	----	S2
0:11:5	228	128	--------	-9999	-9999	3	----	S2
0:11:6	270	193	--------	-9999	-9999	0	----	S2
0:11:7	243	197	--------	-9999	-9999	1	----	S2
0:11:8	231	173	--------	-9999	-9999	2	----	S2
0:11:9	275	231	--------	-9999	-9999	3	----	S2
0:11:10	260	198	Fixation	252.25	199.75	4	----	S2
0:11:11	297	174	--------	-9999	-9999	0	----	S2
0:11:12	335	219	--------	-9999	-9999	1	----	S2
0:11:13	323	143	--------	-9999	-9999	2	----	S2
0:11:14	231	26	--------	-9999	-9999	3	----	S2
0:11:15	312	198	--------	-9999	-9999	0	----	S2
0:11:16	356	306	--------	-9999	-9999	1	----	S2
0:11:17	303	134	--------	-9999	-9999	0	----	S2
0:11:18	297	186	--------	-9999	-9999	1	----	S2
0:11:19	309	205	--------	-9999	-9999	2	----	S2
0:11:20	372	209	--------	-9999	-9999	3	----	S2
0:11:21	378	239	--------	-9999	-9999	0	----	S2
0:11:22	373	225	--------	-9999	-9999	1	----	S2
0:11:23	352	213	--------	-9999	-9999	2	----	S2
0:12:0	312	55	--------	-9999	-9999	3	----	S2
0:12:1	390	254	--------	-9999	-9999	0	----	S2
0:12:2	352	161	--------	-9999	-9999	1	----	S2
0:12:3	408	204	--------	-9999	-9999	2	----	S2
0:12:4	407	168	--------	-9999	-9999	3	----	S2
0:12:5	441	272	--------	-9999	-9999	0	----	S2
0:12:6	414	194	--------	-9999	-9999	1	----	S2
0:12:7	392	170	--------	-9999	-9999	2	----	S2
0:12:8	368	193	--------	-9999	-9999	3	----	S2
0:12:9	384	191	Fixation	389.5	187	4	----	S2
0:12:10	396	180	Fixation	390.8	185.6	5	----	S2
0:12:11	428	166	Fixation	397	182.333	6	----	S2
0:12:12	433	184	Fixation	402.143	182.571	7	----	S2
0:12:13	479	231	--------	-9999	-9999	0	----	S2
0:12:14	452	168	--------	-9999	-9999	1	----	S2
0:12:15	503	248	--------	-9999	-9999	0	----	S2
0:12:16	476	233	--------	-9999	-9999	1	----	S2
0:12:17	473	164	--------	-9999	-9999	2	----	S2
0:12:18	458	152	--------	-9999	-9999	3	----	S2
0:12:19	479	232	--------	-9999	-9999	0	----	S2
0:12:20	437	136	--------	-9999	-9999	1	----	S2
0:12:21	545	219	--------	-9999	-9999	0	----	S2
0:12:22	528	158	--------	-9999	-9999	1	----	S2
0:12:23	456	66	--------	-9999	-9999	0	----	S2
0:13:0	560	278	--------	-9999	-9999	1	----	S2
0:13:1	521	134	--------	-9999	-9999	0	----	S2
0:13:2	558	240	--------	-9999	-9999	1	----	S2
0:13:3	562	276	--------	-9999	-9999	2	----	S2
0:13:4	555	232	--------	-9999	-9999	3	----	S2
0:13:5	549	184	--------	-9999	-9999	0	----	S2
0:13:6	545	238	--------	-9999	-9999	1	----	S2
0:13:7	539	243	--------	-9999	-9999	2	----	S2
0:13:8	559	229	--------	-9999	-9999	3	----	S2
0:13:9	557	222	Fixation	550	233	4	----	S2
0:13:10	563	247	Fixation	552.6	235.8	5	----	S2
0:13:11	578	267	Fixation	556.833	241	6	----	S2
0:13:12	599	285	--------	-9999	-9999	0	----	S2
0:13:13	576	129	--------	-9999	-9999	1	----	S2
0:13:14	588	257	--------	-9999	-9999	0	----	S2
0:13:15	592	248	--------	-9999	-9999	1	----	S2
0:13:16	675	240	--------	-9999	-9999	0	----	S2
0:13:17	679	259	--------	-9999	-9999	1	----	S2
0:13:18	682	204	--------	-9999	-9999	2	----	S2
0:13:19	706	253	--------	-9999	-9999	3	----	S2
0:13:20	690	228	Fixation	689.25	236	4	----	S2
0:13:21	677	223	Fixation	686.8	233.4	5	----	S2
0:13:22	668	147	--------	-9999	-9999	0	----	S2
0:13:23	696	219	--------	-9999	-9999	1	----	S2
0:14:0	730	211	--------	-9999	-9999	2	----	S2
0:14:1	741	264	--------	-9999	-9999	3	----	S2
0:14:2	744	210	--------	-9999	-9999	0	----	S2
0:14:3	738	198	--------	-9999	-9999	1	----	S2
0:14:4	733	216	--------	-9999	-9999	2	----	S2
0:14:5	734	181	--------	-9999	-9999	3	----	S2
0:14:6	812	279	--------	-9999	-9999	0	----	S2
0:14:7	833	188	--------	-9999	-9999	1	----	S2
0:14:8	796	186	--------	-9999	-9999	2	----	S2
0:14:9	816	211	--------	-9999	-9999	3	----	S2
0:14:10	807	201	Fixation	813	196.5	4	----	S2
0:14:11	824	253	--------	-9999	-9999	0	----	S2
0:14:12	821	228	--------	-9999	-9999	1	----	S2
0:14:13	794	224	--------	-9999	-9999	2	----	S2
0:14:14	816	174	--------	-9999	-9999	3	----	S2
0:14:15	811	228	Fixation	810.5	213.5	4	----	S2
0:14:16	892	197	--------	-9999	-9999	0	----	S2
0:14:17	871	243	--------	-9999	-9999	1	----	S2
0:14:18	894	240	--------	-9999	-9999	2	----	S2
0:14:19	863	251	--------	-9999	-9999	3	----	S2
0:14:20	873	204	Fixation	875.25	234.5	4	----	S2
0:14:21	878	218	Fixation	875.8	231.2	5	----	S2
0:14:22	872	247	Fixation	875.167	233.833	6	----	S2
0:14:23	848	197	Fixation	871.286	228.571	7	----	S2
0:15:0	849	174	--------	-9999	-9999	0	----	S2
0:15:1	856	244	--------	-9999	-9999	1	----	S2
0:15:2	865	266	--------	-9999	-9999	2	----	S2
0:15:3	960	200	--------	-9999	-9999	3	----	S2
0:15:4	960	279	--------	-9999	-9999	0	----	S2
0:15:5	948	257	--------	-9999	-9999	1	----	S2
0:15:6	950	215	--------	-9999	-9999	2	----	S2
0:15:7	955	258	--------	-9999	-9999	3	----	S2
0:15:8	933	256	Fixation	946.5	246.5	4	----	S2
0:15:9	949	126	--------	-9999	-9999	0	----	S2
0:15:10	988	214	--------	-9999	-9999	1	----	S2
0:15:11	989	210	--------	-9999	-9999	2	----	S2
0:15:12	1012	176	--------	-9999	-9999	3	----	S2
0:15:13	1000	225	Fixation	997.25	206.25	4	----	S2
0:15:14	1010	168	Fixation	999.8	198.6	5	----	S2
0:15:15	1010	218	Fixation	1001.5	201.833	6	----	S2
0:15:16	1031	203	Fixation	1005.71	202	7	----	S2
0:15:17	1013	191	Fixation	1006.63	200.625	8	----	S2
0:15:18	1021	171	Fixation	1008.22	197.333	9	----	S2
0:15:19	1004	187	Fixation	1007.8	196.3	10	----	S2
0:15:20	1012	117	--------	-9999	-9999	0	----	S2
0:15:21	1052	207	--------	-9999	-9999	1	----	S2
0:15:22	1108	273	--------	-9999	-9999	0	----	S2
0:15:23	1081	277	--------	-9999	-9999	1	----	S2
0:16:0	1081	274	--------	-9999	-9999	2	----	S2
0:16:1	1092	236	--------	-9999	-9999	3	----	S2
0:16:2	1056	319	--------	-9999	-9999	0	----	S2
0:16:3	1067	288	--------	-9999	-9999	1	----	S2
0:16:4	1168	236	--------	-9999	-9999	0	----	S2
0:16:5	1204	210	--------	-9999	-9999	1	----	S2
0:16:6	1200	186	--------	-9999	-9999	2	----	S2
0:16:7	1167	277	--------	-9999	-9999	3	----	S2
0:16:8	1192	229	--------	-9999	-9999	0	----	S2
0:16:9	1180	231	--------	-9999	-9999	1	----	S2
0:16:10	1243	217	--------	-9999	-9999	2	----	S2
0:16:11	1214	269	--------	-9999	-9999	3	----	S2
0:16:12	1259	219	--------	-9999	-9999	0	----	S2
0:16:13	1246	238	--------	-9999	-9999	1	----	S2
0:16:14	1268	218	--------	-9999	-9999	2	----	S2
0:16:15	1267	182	--------	-9999	-9999	3	----	S2
0:16:16	1244	248	--------	-9999	-9999	0	----	S2
0:16:17	1378	267	--------	-9999	-9999	1	----	S2
0:16:18	1365	188	--------	-9999	-9999	0	----	S2
0:16:19	1361	228	--------	-9999	-9999	1	----	S2
0:16:20	1236	151	--------	-9999	-9999	0	----	S2
0:16:21	1220	226	--------	-9999	-9999	1	----	S2
0:16:22	1243	145	--------	-9999	-9999	0	----	S2
0:16:23	1232	178	--------	-9999	-9999	1	----	S2
0:17:0	1232	229	--------	-9999	-9999	2	----	S2
0:17:1	1222	204	--------	-9999	-9999	3	----	S2
0:17:2	1217	241	Fixation	1225.75	213	4	----	S2
0:17:3	1210	229	Fixation	1222.6	216.2	5	----	S2
0:17:4	1218	230	--------	-9999	-9999	0	----	S2
0:17:5	1212	267	--------	-9999	-9999	1	----	S2
0:17:6	1286	228	--------	-9999	-9999	0	----	S2
0:17:7	1268	256	--------	-9999	-9999	1	----	S2
0:17:8	1265	245	--------	-9999	-9999	2	----	S2
0:17:9	1277	245	--------	-9999	-9999	3	----	S2
0:17:10	1298	193	--------	-9999	-9999	0	----	S2
0:17:11	1323	175	--------	-9999	-9999	1	----	S2
0:17:12	1369	187	--------	-9999	-9999	2	----	S2
0:17:13	1350	183	--------	-9999	-9999	3	----	S2
0:17:14	1398	83	--------	-9999	-9999	0	----	S2
0:17:15	1329	200	--------	-9999	-9999	1	----	S2
0:17:16	1372	159	--------	-9999	-9999	2	----	S2
0:17:17	1315	271	--------	-9999	-9999	3	----	S2
0:17:18	873	198	--------	-9999	-9999	0	----	S2
0:17:19	531	233	--------	-9999	-9999	1	----	S2
0:17:20	518	215	--------	-9999	-9999	2	----	S2
0:17:21	551	235	--------	-9999	-9999	3	----	S2
0:17:22	-9999	-9999	--------	-9999	-9999	0	----	S2
0:17:23	253	250	--------	-9999	-9999	1	----	S2
0:18:0	268	265	--------	-9999	-9999	2	----	S2
0:18:1	228	182	--------	-9999	-9999	3	----	S2
0:18:2	279	265	--------	-9999	-9999	0	----	S2
0:18:3	260	303	--------	-9999	-9999	1	----	S2
0:18:4	222	191	--------	-9999	-9999	0	----	S2
0:18:5	227	195	--------	-9999	-9999	1	----	S2
0:18:6	271	257	--------	-9999	-9999	2	----	S2
0:18:7	256	248	--------	-9999	-9999	3	----	S2
0:18:8	272	247	--------	-9999	-9999	0	----	S2
0:18:9	236	209	--------	-9999	-9999	1	----	S2
0:18:10	367	253	--------	-9999	-9999	0	----	S2
0:18:11	353	202	--------	-9999	-9999	1	----	S2
0:18:12	385	257	--------	-9999	-9999	2	----	S2
0:18:13	340	226	--------	-9999	-9999	3	----	S2
0:18:14	350	255	Fixation	357	235	4	----	S2
0:18:15	368	237	Fixation	359.2	235.4	5	----	S2
0:18:16	368	247	Fixation	360.667	237.333	6	----	S2
0:18:17	442	262	--------	-9999	-9999	0	----	S2
0:18:18	419	212	--------	-9999	-9999	1	----	S2
0:18:19	428	228	--------	-9999	-9999	2	----	S2
0:18:20	444	275	--------	-9999	-9999	3	----	S2
0:18:21	423	211	--------	-9999	-9999	0	----	S2
0:18:22	422	211	--------	-9999	-9999	1	----	S2
0:18:23	413	206	--------	-9999	-9999	2	----	S2
0:19:0	609	257	--------	-9999	-9999	3	----	S2
0:19:1	615	295	--------	-9999	-9999	0	----	S2
0:19:2	595	207	--------	-9999	-9999	1	----	S2
0:19:3	609	265	--------	-9999	-9999	2	----	S2
0:19:4	611	265	--------	-9999	-9999	3	----	S2
0:19:5	673	250	--------	-9999	-9999	0	----	S2
0:19:6	686	268	--------	-9999	-9999	1	----	S2
0:19:7	682	252	--------	-9999	-9999	2	----	S2
0:19:8	675	261	--------	-9999	-9999	3	----	S2
0:19:9	666	255	Fixation	677.25	259	4	----	S2
0:19:10	686	231	Fixation	679	253.4	5	----	S2
0:19:11	668	74	--------	-9999	-9999	0	----	S2
0:19:12	779	286	--------	-9999	-9999	1	----	S2
0:19:13	772	271	--------	-9999	-9999	2	----	S2
0:19:14	785	258	--------	-9999	-9999	3	----	S2
0:19:15	772	283	Fixation	777	274.5	4	----	S2
0:19:16	775	236	Fixation	776.6	266.8	5	----	S2
0:19:17	777	263	Fixation	776.667	266.167	6	----	S2
0:19:18	781	250	Fixation	777.286	263.857	7	----	S2
0:19:19	777	177	--------	-9999	-9999	0	----	S2
0:19:20	881	232	--------	-9999	-9999	1	----	S2
0:19:21	881	213	--------	-9999	-9999	2	----	S2
0:19:22	905	155	--------	-9999	-9999	3	----	S2
0:19:23	872	289	--------	-9999	-9999	0	----	S2
0:20:0	955	276	--------	-9999	-9999	1	----	S2
0:20:1	1017	232	--------	-9999	-9999	2	----	S2
0:20:2	1018	202	--------	-9999	-9999	3	----	S2
0:20:3	1034	200	--------	-9999	-9999	0	----	S2
0:20:4	1023	203	--------	-9999	-9999	1	----	S2
0:20:5	1013	193	--------	-9999	-9999	2	----	S2
0:20:6	1019	216	--------	-9999	-9999	3	----	S2
0:20:7	974	233	Fixation	1007.25	211.25	4	----	S2
0:20:8	977	265	--------	-9999	-9999	0	----	S2
0:20:9	992	162	--------	-9999	-9999	1	----	S2
0:20:10	992	217	--------	-9999	-9999	2	----	S2
0:20:11	970	289	--------	-9999	-9999	3	----	S2
0:20:12	975	161	--------	-9999	-9999	0	----	S2
0:20:13	1050	241	--------	-9999	-9999	1	----	S2
0:20:14	1081	236	--------	-9999	-9999	2	----	S2
0:20:15	1077	166	--------	-9999	-9999	3	----	S2
0:20:16	1071	176	--------	-9999	-9999	0	----	S2
0:20:17	1061	232	--------	-9999	-9999	1	----	S2
