# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:2:15	419	306	Fixation	439.286	314.143	7	----	S1
0:2:16	560	371	--------	-9999	-9999	0	----	S1
0:2:17	479	416	--------	-9999	-9999	1	----	S1
0:2:18	460	402	--------	-9999	-9999	2	----	S1
0:2:19	445	414	--------	-9999	-9999	3	----	S1
0:2:20	439	413	Fixation	455.75	411.25	4	----	S1
0:2:21	689	374	--------	-9999	-9999	0	----	S1
0:2:22	818	382	--------	-9999	-9999	1	----	S1
0:2:23	818	382	--------	-9999	-9999	2	----	S1
0:3:0	736	433	--------	-9999	-9999	3	----	S1
0:3:1	781	406	--------	-9999	-9999	0	----	S1
0:3:2	786	411	--------	-9999	-9999	1	----	S1
0:3:3	783	392	--------	-9999	-9999	2	----	S1
0:3:4	736	404	--------	-9999	-9999	3	----	S1
0:3:5	673	422	--------	-9999	-9999	0	----	S1
0:3:6	674	421	--------	-9999	-9999	1	----	S1
0:3:7	720	360	--------	-9999	-9999	2	----	S1
0:3:8	992	567	--------	-9999	-9999	3	----	S1
0:3:9	1128	414	--------	-9999	-9999	0	----	S1
0:3:10	995	570	--------	-9999	-9999	1	----	S1
0:3:11	1006	378	--------	-9999	-9999	0	----	S1
0:3:12	1121	395	--------	-9999	-9999	1	----	S1
0:3:13	1119	389	--------	-9999	-9999	2	----	S1
0:3:14	849	196	--------	-9999	-9999	3	----	S1
0:3:15	1161	394	--------	-9999	-9999	0	----	S1
0:3:16	1102	533	--------	-9999	-9999	1	----	S1
0:3:17	1295	418	--------	-9999	-9999	0	----	S1
0:3:18	780	441	--------	-9999	-9999	1	----	S1
0:3:19	729	407	--------	-9999	-9999	2	----	S1
0:3:20	662	392	--------	-9999	-9999	3	----	S1
0:3:21	677	452	--------	-9999	-9999	0	----	S1
0:3:22	720	411	--------	-9999	-9999	1	----	S1
0:3:23	743	474	--------	-9999	-9999	2	----	S1
0:4:0	963	407	--------	-9999	-9999	3	----	S1
0:4:1	1024	397	--------	-9999	-9999	0	----	S1
0:4:2	879	478	--------	-9999	-9999	1	----	S1
0:4:3	938	419	--------	-9999	-9999	0	----	S1
0:4:4	1300	455	--------	-9999	-9999	1	----	S1
0:4:5	1267	445	--------	-9999	-9999	2	----	S1
0:4:6	1086	746	--------	-9999	-9999	3	----	S1
0:4:7	-9999	-9999	--------	-9999	-9999	0	----	S1
0:4:8	-9999	-9999	--------	-9999	-9999	1	----	S1
0:4:9	1347	619	--------	-9999	-9999	0	----	S1
0:4:10	1488	619	--------	-9999	-9999	1	----	S1
0:4:11	1150	296	--------	-9999	-9999	0	----	S1
0:4:12	1310	444	--------	-9999	-9999	1	----	S1
0:4:13	1056	220	--------	-9999	-9999	0	----	S1
0:4:14	999	201	--------	-9999	-9999	1	----	S1
0:4:15	1263	460	--------	-9999	-9999	0	----	S1
0:4:16	1277	463	--------	-9999	-9999	1	----	S1
0:4:17	1274	466	--------	-9999	-9999	2	----	S1
0:4:18	1298	483	--------	-9999	-9999	3	----	S1
0:4:19	1181	460	--------	-9999	-9999	0	----	S1
0:4:20	953	460	--------	-9999	-9999	1	----	S1
0:4:21	984	393	--------	-9999	-9999	2	----	S1
0:4:22	1010	417	--------	-9999	-9999	3	----	S1
0:4:23	1098	422	--------	-9999	-9999	0	----	S1
0:5:0	1039	405	--------	-9999	-9999	1	----	S1
0:5:1	1039	404	--------	-9999	-9999	2	----	S1
0:5:2	1057	451	--------	-9999	-9999	3	----	S1
0:5:3	1054	430	Fixation	1047.25	422.5	4	----	S1
0:5:4	1267	452	--------	-9999	-9999	0	----	S1
0:5:5	1297	463	--------	-9999	-9999	1	----	S1
0:5:6	1297	463	--------	-9999	-9999	2	----	S1
0:5:7	1251	445	--------	-9999	-9999	3	----	S1
0:5:8	1310	462	--------	-9999	-9999	0	----	S1
0:5:9	1244	423	--------	-9999	-9999	1	----	S1
0:5:10	1265	459	--------	-9999	-9999	2	----	S1
0:5:11	1312	471	--------	-9999	-9999	3	----	S1
0:5:12	1202	469	--------	-9999	-9999	0	----	S1
0:5:13	1328	477	--------	-9999	-9999	1	----	S1
0:5:14	1194	608	--------	-9999	-9999	0	----	S1
0:5:15	1307	469	--------	-9999	-9999	1	----	S1
0:5:16	1645	504	--------	-9999	-9999	0	----	S1
0:5:17	1677	509	--------	-9999	-9999	1	----	S1
0:5:18	1206	204	--------	-9999	-9999	0	----	S1
0:5:19	1201	219	--------	-9999	-9999	1	----	S1
0:5:20	1205	197	--------	-9999	-9999	2	----	S1
0:5:21	1209	199	--------	-9999	-9999	3	----	S1
0:5:22	1206	185	Fixation	1205.25	200	4	----	S1
0:5:23	1350	193	--------	-9999	-9999	0	----	S1
0:6:0	1206	205	--------	-9999	-9999	1	----	S1
0:6:1	1211	175	--------	-9999	-9999	2	----	S1
0:6:2	1249	168	--------	-9999	-9999	3	----	S1
0:6:3	1246	163	Fixation	1228	177.75	4	----	S1
0:6:4	1250	159	--------	-9999	-9999	0	----	S1
0:6:5	630	444	--------	-9999	-9999	1	----	S1
0:6:6	171	458	--------	-9999	-9999	0	----	S1
0:6:7	317	729	--------	-9999	-9999	1	----	S1
0:6:8	323	724	--------	-9999	-9999	2	----	S1
0:6:9	281	713	--------	-9999	-9999	3	----	S1
0:6:10	-9999	-9999	--------	-9999	-9999	0	----	S1
0:6:11	280	708	--------	-9999	-9999	1	----	S1
0:6:12	-9999	-9999	--------	-9999	-9999	0	----	S1
0:6:13	134	373	--------	-9999	-9999	1	----	S1
0:6:14	406	699	--------	-9999	-9999	0	----	S1
0:6:15	323	364	--------	-9999	-9999	1	----	S1
0:6:16	186	433	--------	-9999	-9999	0	----	S1
0:6:17	192	405	--------	-9999	-9999	1	----	S1
0:6:18	174	400	--------	-9999	-9999	2	----	S1
0:6:19	358	702	--------	-9999	-9999	3	----	S1
0:6:20	281	344	--------	-9999	-9999	0	----	S1
0:6:21	383	377	--------	-9999	-9999	1	----	S1
0:6:22	379	356	--------	-9999	-9999	2	----	S1
0:6:23	396	341	--------	-9999	-9999	3	----	S1
0:7:0	411	436	--------	-9999	-9999	0	----	S1
0:7:1	385	409	--------	-9999	-9999	1	----	S1
0:7:2	410	398	--------	-9999	-9999	2	----	S1
0:7:3	411	397	--------	-9999	-9999	3	----	S1
0:7:4	254	476	--------	-9999	-9999	0	----	S1
0:7:5	252	485	--------	-9999	-9999	1	----	S1
0:7:6	284	467	--------	-9999	-9999	2	----	S1
0:7:7	502	386	--------	-9999	-9999	3	----	S1
0:7:8	443	451	--------	-9999	-9999	0	----	S1
0:7:9	498	379	--------	-9999	-9999	1	----	S1
0:7:10	510	382	--------	-9999	-9999	2	----	S1
0:7:11	510	375	--------	-9999	-9999	3	----	S1
0:7:12	383	455	--------	-9999	-9999	0	----	S1
0:7:13	395	451	--------	-9999	-9999	1	----	S1
0:7:14	454	407	--------	-9999	-9999	2	----	S1
0:7:15	669	429	--------	-9999	-9999	3	----	S1
0:7:16	699	401	--------	-9999	-9999	0	----	S1
0:7:17	681	430	--------	-9999	-9999	1	----	S1
0:7:18	687	419	--------	-9999	-9999	2	----	S1
0:7:19	687	419	--------	-9999	-9999	3	----	S1
0:7:20	695	401	Fixation	687.5	417.25	4	----	S1
0:7:21	689	417	Fixation	687.8	417.2	5	----	S1
0:7:22	779	446	--------	-9999	-9999	0	----	S1
0:7:23	812	433	--------	-9999	-9999	1	----	S1
0:8:0	809	458	--------	-9999	-9999	2	----	S1
0:8:1	815	440	--------	-9999	-9999	3	----	S1
0:8:2	816	421	Fixation	813	438	4	----	S1
0:8:3	814	445	Fixation	813.2	439.4	5	----	S1
0:8:4	798	420	Fixation	810.667	436.167	6	----	S1
0:8:5	712	421	--------	-9999	-9999	0	----	S1
0:8:6	699	418	--------	-9999	-9999	1	----	S1
0:8:7	704	402	--------	-9999	-9999	2	----	S1
0:8:8	706	405	--------	-9999	-9999	3	----	S1
0:8:9	689	417	Fixation	699.5	410.5	4	----	S1
0:8:10	676	415	Fixation	694.8	411.4	5	----	S1
0:8:11	691	409	Fixation	694.167	411	6	----	S1
0:8:12	688	414	Fixation	693.286	411.429	7	----	S1
0:8:13	764	435	--------	-9999	-9999	0	----	S1
0:8:14	770	454	--------	-9999	-9999	1	----	S1
0:8:15	789	455	--------	-9999	-9999	2	----	S1
0:8:16	799	437	--------	-9999	-9999	3	----	S1
0:8:17	793	410	Fixation	787.75	439	4	----	S1
0:8:18	780	441	Fixation	786.2	439.4	5	----	S1
0:8:19	789	414	Fixation	786.667	435.167	6	----	S1
0:8:20	802	430	Fixation	788.857	434.429	7	----	S1
0:8:21	827	441	Fixation	793.625	435.25	8	----	S1
0:8:22	923	454	--------	-9999	-9999	0	----	S1
0:8:23	982	467	--------	-9999	-9999	1	----	S1
0:9:0	990	433	--------	-9999	-9999	2	----	S1
0:9:1	940	424	--------	-9999	-9999	3	----	S1
0:9:2	940	424	Fixation	963	437	4	----	S1
0:9:3	-9999	-9999	--------	-9999	-9999	0	----	S1
0:9:4	-9999	-9999	--------	-9999	-9999	1	----	S1
0:9:5	1015	489	--------	-9999	-9999	0	----	S1
0:9:6	1021	505	--------	-9999	-9999	1	----	S1
0:9:7	1028	529	--------	-9999	-9999	2	----	S1
0:9:8	1019	446	--------	-9999	-9999	3	----	S1
0:9:9	927	447	--------	-9999	-9999	0	----	S1
0:9:10	891	417	--------	-9999	-9999	1	----	S1
0:9:11	923	467	--------	-9999	-9999	2	----	S1
0:9:12	674	431	--------	-9999	-9999	3	----	S1
0:9:13	677	453	--------	-9999	-9999	0	----	S1
0:9:14	677	453	--------	-9999	-9999	1	----	S1
0:9:15	625	428	--------	-9999	-9999	2	----	S1
0:9:16	629	443	--------	-9999	-9999	3	----	S1
0:9:17	638	408	--------	-9999	-9999	0	----	S1
0:9:18	653	392	--------	-9999	-9999	1	----	S1
0:9:19	657	391	--------	-9999	-9999	2	----	S1
0:9:20	651	399	--------	-9999	-9999	3	----	S1
0:9:21	1022	516	--------	-9999	-9999	0	----	S1
0:9:22	1203	518	--------	-9999	-9999	1	----	S1
0:9:23	1244	486	--------	-9999	-9999	2	----	S1
0:10:0	1251	519	--------	-9999	-9999	3	----	S1
0:10:1	1167	471	--------	-9999	-9999	0	----	S1
0:10:2	1281	498	--------	-9999	-9999	1	----	S1
0:10:3	996	497	--------	-9999	-9999	0	----	S1
0:10:4	952	474	--------	-9999	-9999	1	----	S1
0:10:5	885	459	--------	-9999	-9999	2	----	S1
0:10:6	932	451	--------	-9999	-9999	3	----	S1
0:10:7	926	431	Fixation	923.75	453.75	4	----	S1
0:10:8	955	460	--------	-9999	-9999	0	----	S1
0:10:9	970	475	--------	-9999	-9999	1	----	S1
0:10:10	983	478	--------	-9999	-9999	2	----	S1
0:10:11	1169	506	--------	-9999	-9999	3	----	S1
0:10:12	1189	500	--------	-9999	-9999	0	----	S1
0:10:13	1178	513	--------	-9999	-9999	1	----	S1
0:10:14	1138	522	--------	-9999	-9999	2	----	S1
0:10:15	1126	524	--------	-9999	-9999	3	----	S1
0:10:16	1363	545	--------	-9999	-9999	0	----	S1
0:10:17	1350	577	--------	-9999	-9999	1	----	S1
0:10:18	1354	562	--------	-9999	-9999	2	----	S1
0:10:19	1331	532	--------	-9999	-9999	3	----	S1
0:10:20	1336	542	Fixation	1342.75	553.25	4	----	S1
0:10:21	1358	542	Fixation	1345.8	551	5	----	S1
0:10:22	1389	571	Fixation	1353	554.333	6	----	S1
0:10:23	1381	528	Fixation	1357	550.571	7	----	S1
0:11:0	1361	525	Fixation	1357.5	547.375	8	----	S1
0:11:1	1459	546	--------	-9999	-9999	0	----	S1
0:11:2	1518	531	--------	-9999	-9999	1	----	S1
0:11:3	1519	543	--------	-9999	-9999	2	----	S1
0:11:4	1519	543	--------	-9999	-9999	3	----	S1
0:11:5	1579	557	--------	-9999	-9999	0	----	S1
0:11:6	1506	485	--------	-9999	-9999	1	----	S1
0:11:7	1532	492	--------	-9999	-9999	2	----	S1
0:11:8	1653	543	--------	-9999	-9999	3	----	S1
0:11:9	1649	546	--------	-9999	-9999	0	----	S1
0:11:10	1325	278	--------	-9999	-9999	1	----	S1
0:11:11	1666	539	--------	-9999	-9999	0	----	S1
0:11:12	1653	530	--------	-9999	-9999	1	----	S1
0:11:13	1623	543	--------	-9999	-9999	2	----	S1
0:11:14	1351	557	--------	-9999	-9999	3	----	S1
0:11:15	1302	480	--------	-9999	-9999	0	----	S1
0:11:16	1338	492	--------	-9999	-9999	1	----	S1
0:11:17	1316	474	--------	-9999	-9999	2	----	S1
0:11:18	1326	480	--------	-9999	-9999	3	----	S1
0:11:19	1226	456	--------	-9999	-9999	0	----	S1
0:11:20	1085	444	--------	-9999	-9999	1	----	S1
0:11:21	1119	711	--------	-9999	-9999	0	----	S1
0:11:22	1115	627	--------	-9999	-9999	1	----	S1
0:11:23	1378	517	--------	-9999	-9999	0	----	S1
0:12:0	1373	517	--------	-9999	-9999	1	----	S1
0:12:1	1399	494	--------	-9999	-9999	2	----	S1
0:12:2	1425	482	--------	-9999	-9999	3	----	S1
0:12:3	1382	462	Fixation	1394.75	488.75	4	----	S1
0:12:4	1390	461	Fixation	1393.8	483.2	5	----	S1
0:12:5	1398	467	--------	-9999	-9999	0	----	S1
0:12:6	1415	460	--------	-9999	-9999	1	----	S1
0:12:7	1253	476	--------	-9999	-9999	0	----	S1
0:12:8	1271	445	--------	-9999	-9999	1	----	S1
0:12:9	1287	457	--------	-9999	-9999	2	----	S1
0:12:10	1328	454	--------	-9999	-9999	3	----	S1
0:12:11	1354	458	--------	-9999	-9999	0	----	S1
0:12:12	1360	469	--------	-9999	-9999	1	----	S1
0:12:13	1299	469	--------	-9999	-9999	2	----	S1
0:12:14	1345	455	--------	-9999	-9999	3	----	S1
0:12:15	1354	463	--------	-9999	-9999	0	----	S1
0:12:16	1373	465	--------	-9999	-9999	1	----	S1
0:12:17	1240	481	--------	-9999	-9999	0	----	S1
0:12:18	1298	451	--------	-9999	-9999	1	----	S1
0:12:19	1387	466	--------	-9999	-9999	0	----	S1
0:12:20	1433	476	--------	-9999	-9999	1	----	S1
0:12:21	1454	482	--------	-9999	-9999	2	----	S1
0:12:22	1405	523	--------	-9999	-9999	3	----	S1
0:12:23	1440	478	--------	-9999	-9999	0	----	S1
0:13:0	1449	469	--------	-9999	-9999	1	----	S1
0:13:1	1448	486	--------	-9999	-9999	2	----	S1
0:13:2	1402	479	--------	-9999	-9999	3	----	S1
0:13:3	1469	495	--------	-9999	-9999	0	----	S1
0:13:4	1553	502	--------	-9999	-9999	1	----	S1
0:13:5	1582	516	--------	-9999	-9999	2	----	S1
0:13:6	1582	512	--------	-9999	-9999	3	----	S1
0:13:7	1585	503	Fixation	1575.5	508.25	4	----	S1
0:13:8	1705	561	--------	-9999	-9999	0	----	S1
0:13:9	1702	562	--------	-9999	-9999	1	----	S1
0:13:10	1679	537	--------	-9999	-9999	2	----	S1
0:13:11	1686	536	--------	-9999	-9999	3	----	S1
0:13:12	1649	517	Fixation	1679	538	4	----	S1
0:13:13	1667	510	Fixation	1676.6	532.4	5	----	S1
0:13:14	1614	498	--------	-9999	-9999	0	----	S1
0:13:15	287	737	--------	-9999	-9999	1	----	S1
0:13:16	277	753	--------	-9999	-9999	2	----	S1
0:13:17	-9999	-9999	--------	-9999	-9999	3	----	S1
0:13:18	241	786	--------	-9999	-9999	0	----	S1
0:13:19	211	735	--------	-9999	-9999	1	----	S1
0:13:20	217	732	--------	-9999	-9999	2	----	S1
0:13:21	224	737	--------	-9999	-9999	3	----	S1
0:13:22	232	757	Fixation	221	740.25	4	----	S1
0:13:23	234	756	Fixation	223.6	743.4	5	----	S1
0:14:0	241	756	Fixation	226.5	745.5	6	----	S1
0:14:1	310	719	--------	-9999	-9999	0	----	S1
0:14:2	-9999	-9999	--------	-9999	-9999	1	----	S1
0:14:3	301	481	--------	-9999	-9999	0	----	S1
0:14:4	191	542	--------	-9999	-9999	1	----	S1
0:14:5	444	456	--------	-9999	-9999	0	----	S1
0:14:6	414	469	--------	-9999	-9999	1	----	S1
0:14:7	311	519	--------	-9999	-9999	0	----	S1
0:14:8	467	406	--------	-9999	-9999	1	----	S1
0:14:9	427	419	--------	-9999	-9999	2	----	S1
0:14:10	476	664	--------	-9999	-9999	3	----	S1
0:14:11	428	402	--------	-9999	-9999	0	----	S1
0:14:12	457	448	--------	-9999	-9999	1	----	S1
0:14:13	454	451	--------	-9999	-9999	2	----	S1
0:14:14	437	438	--------	-9999	-9999	3	----	S1
0:14:15	423	420	Fixation	442.75	439.25	4	----	S1
0:14:16	284	493	--------	-9999	-9999	0	----	S1
0:14:17	334	531	--------	-9999	-9999	1	----	S1
0:14:18	532	446	--------	-9999	-9999	0	----	S1
0:14:19	485	463	--------	-9999	-9999	1	----	S1
0:14:20	537	436	--------	-9999	-9999	2	----	S1
0:14:21	485	446	--------	-9999	-9999	3	----	S1
0:14:22	384	511	--------	-9999	-9999	0	----	S1
0:14:23	384	523	--------	-9999	-9999	1	----	S1
0:15:0	421	506	--------	-9999	-9999	2	----	S1
0:15:1	421	506	--------	-9999	-9999	3	----	S1
0:15:2	477	427	--------	-9999	-9999	0	----	S1
0:15:3	587	484	--------	-9999	-9999	1	----	S1
0:15:4	615	448	--------	-9999	-9999	2	----	S1
0:15:5	606	469	--------	-9999	-9999	3	----	S1
0:15:6	617	459	Fixation	606.25	465	4	----	S1
0:15:7	608	467	Fixation	606.6	465.4	5	----	S1
0:15:8	606	467	Fixation	606.5	465.667	6	----	S1
0:15:9	618	446	Fixation	608.143	462.857	7	----	S1
0:15:10	609	456	Fixation	608.25	462	8	----	S1
0:15:11	598	473	Fixation	607.111	463.222	9	----	S1
0:15:12	693	464	--------	-9999	-9999	0	----	S1
0:15:13	705	481	--------	-9999	-9999	1	----	S1
0:15:14	700	472	--------	-9999	-9999	2	----	S1
0:15:15	702	476	--------	-9999	-9999	3	----	S1
0:15:16	713	470	Fixation	705	474.75	4	----	S1
0:15:17	699	474	Fixation	703.8	474.6	5	----	S1
0:15:18	790	491	--------	-9999	-9999	0	----	S1
0:15:19	799	500	--------	-9999	-9999	1	----	S1
0:15:20	807	485	--------	-9999	-9999	2	----	S1
0:15:21	802	487	--------	-9999	-9999	3	----	S1
0:15:22	869	529	--------	-9999	-9999	0	----	S1
0:15:23	869	518	--------	-9999	-9999	1	----	S1
0:16:0	869	503	--------	-9999	-9999	2	----	S1
0:16:1	863	510	--------	-9999	-9999	3	----	S1
0:16:2	871	516	Fixation	868	511.75	4	----	S1
0:16:3	868	493	Fixation	868	508	5	----	S1
0:16:4	867	513	Fixation	867.833	508.833	6	----	S1
0:16:5	867	513	Fixation	867.714	509.429	7	----	S1
0:16:6	909	514	Fixation	872.875	510	8	----	S1
0:16:7	913	523	Fixation	877.333	511.444	9	----	S1
0:16:8	901	506	Fixation	879.7	510.9	10	----	S1
0:16:9	906	509	Fixation	882.091	510.727	11	----	S1
0:16:10	901	515	Fixation	883.667	511.083	12	----	S1
0:16:11	912	629	--------	-9999	-9999	0	----	S1
0:16:12	912	629	--------	-9999	-9999	1	----	S1
0:16:13	1141	757	--------	-9999	-9999	0	----	S1
0:16:14	1040	586	--------	-9999	-9999	1	----	S1
0:16:15	1127	595	--------	-9999	-9999	0	----	S1
0:16:16	1058	567	--------	-9999	-9999	1	----	S1
0:16:17	1060	567	--------	-9999	-9999	2	----	S1
0:16:18	1174	660	--------	-9999	-9999	3	----	S1
0:16:19	1120	565	--------	-9999	-9999	0	----	S1
0:16:20	1050	542	--------	-9999	-9999	1	----	S1
0:16:21	1098	578	--------	-9999	-9999	2	----	S1
0:16:22	1158	603	--------	-9999	-9999	3	----	S1
0:16:23	1278	569	--------	-9999	-9999	0	----	S1
0:17:0	1291	535	--------	-9999	-9999	1	----	S1
0:17:1	1312	555	--------	-9999	-9999	2	----	S1
0:17:2	1282	554	--------	-9999	-9999	3	----	S1
0:17:3	1291	527	Fixation	1294	542.75	4	----	S1
0:17:4	1426	595	--------	-9999	-9999	0	----	S1
0:17:5	1428	578	--------	-9999	-9999	1	----	S1
0:17:6	1418	580	--------	-9999	-9999	2	----	S1
0:17:7	1430	560	--------	-9999	-9999	3	----	S1
0:17:8	1478	576	Fixation	1438.5	573.5	4	----	S1
0:17:9	1527	580	--------	-9999	-9999	0	----	S1
0:17:10	1539	581	--------	-9999	-9999	1	----	S1
0:17:11	1532	579	--------	-9999	-9999	2	----	S1
0:17:12	1540	576	--------	-9999	-9999	3	----	S1
0:17:13	1539	575	Fixation	1537.5	577.75	4	----	S1
0:17:14	1541	577	Fixation	1538.2	577.6	5	----	S1
0:17:15	1505	560	Fixation	1532.67	574.667	6	----	S1
0:17:16	1591	582	--------	-9999	-9999	0	----	S1
0:17:17	1292	296	--------	-9999	-9999	1	----	S1
0:17:18	1593	584	--------	-9999	-9999	0	----	S1
0:17:19	1598	590	--------	-9999	-9999	1	----	S1
0:17:20	1518	552	--------	-9999	-9999	0	----	S1
0:17:21	1499	556	--------	-9999	-9999	1	----	S1
0:17:22	1217	493	--------	-9999	-9999	0	----	S1
0:17:23	1213	492	--------	-9999	-9999	1	----	S1
0:18:0	1257	486	--------	-9999	-9999	2	----	S1
0:18:1	1250	494	--------	-9999	-9999	3	----	S1
0:18:2	1431	493	--------	-9999	-9999	0	----	S1
0:18:3	1474	509	--------	-9999	-9999	1	----	S1
0:18:4	1479	518	--------	-9999	-9999	2	----	S1
0:18:5	1479	520	--------	-9999	-9999	3	----	S1
0:18:6	1478	519	Fixation	1477.5	516.5	4	----	S1
0:18:7	1480	518	Fixation	1478	516.8	5	----	S1
0:18:8	1467	510	Fixation	1476.17	515.667	6	----	S1
0:18:9	1581	521	--------	-9999	-9999	0	----	S1
0:18:10	1311	281	--------	-9999	-9999	1	----	S1
0:18:11	1596	518	--------	-9999	-9999	0	----	S1
0:18:12	1591	541	--------	-9999	-9999	1	----	S1
0:18:13	1595	544	--------	-9999	-9999	2	----	S1
0:18:14	1749	173	--------	-9999	-9999	3	----	S1
0:18:15	1645	552	--------	-9999	-9999	0	----	S1
0:18:16	1657	550	--------	-9999	-9999	1	----	S1
0:18:17	1327	271	--------	-9999	-9999	0	----	S1
0:18:18	1590	543	--------	-9999	-9999	1	----	S1
0:18:19	1389	530	--------	-9999	-9999	0	----	S1
0:18:20	1408	535	--------	-9999	-9999	1	----	S1
0:18:21	1420	523	--------	-9999	-9999	2	----	S1
0:18:22	1421	495	--------	-9999	-9999	3	----	S1
0:18:23	1419	515	Fixation	1417	517	4	----	S1
0:19:0	1400	501	Fixation	1413.6	513.8	5	----	S1
0:19:1	1356	484	--------	-9999	-9999	0	----	S1
0:19:2	1419	502	--------	-9999	-9999	1	----	S1
0:19:3	1431	502	--------	-9999	-9999	2	----	S1
0:19:4	1413	492	--------	-9999	-9999	3	----	S1
0:19:5	1422	502	Fixation	1421.25	499.5	4	----	S1
0:19:6	1420	475	Fixation	1421	494.6	5	----	S1
0:19:7	1429	488	Fixation	1422.33	493.5	6	----	S1
0:19:8	1538	514	--------	-9999	-9999	0	----	S1
0:19:9	1565	517	--------	-9999	-9999	1	----	S1
0:19:10	1553	503	--------	-9999	-9999	2	----	S1
0:19:11	1569	502	--------	-9999	-9999	3	----	S1
0:19:12	1233	251	--------	-9999	-9999	0	----	S1
0:19:13	1344	250	--------	-9999	-9999	1	----	S1
0:19:14	1344	253	--------	-9999	-9999	2	----	S1
0:19:15	1343	251	--------	-9999	-9999	3	----	S1
0:19:16	1295	236	Fixation	1331.5	247.5	4	----	S1
0:19:17	1676	516	--------	-9999	-9999	0	----	S1
0:19:18	493	455	--------	-9999	-9999	1	----	S1
0:19:19	256	770	--------	-9999	-9999	0	----	S1
0:19:20	274	797	--------	-9999	-9999	1	----	S1
0:19:21	260	751	--------	-9999	-9999	2	----	S1
0:19:22	213	746	--------	-9999	-9999	3	----	S1
0:19:23	225	777	--------	-9999	-9999	0	----	S1
0:20:0	230	794	--------	-9999	-9999	1	----	S1
0:20:1	223	761	--------	-9999	-9999	2	----	S1
0:20:2	233	778	--------	-9999	-9999	3	----	S1
0:20:3	233	778	Fixation	229.75	777.75	4	----	S1
0:20:4	233	771	Fixation	230.4	776.4	5	----	S1
0:20:5	-9999	-9999	--------	-9999	-9999	0	----	S1
0:20:6	293	772	--------	-9999	-9999	1	----	S1
0:20:7	-9999	-9999	--------	-9999	-9999	0	----	S1
0:20:8	-9999	-9999	--------	-9999	-9999	1	----	S1
0:20:9	804	509	--------	-9999	-9999	0	----	S1
0:20:10	1320	583	--------	-9999	-9999	1	----	S1
