# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:3:14	606	175	--------	-9999	-9999	2	----	D2
0:3:15	-9999	-9999	--------	-9999	-9999	3	----	D2
0:3:16	723	281	--------	-9999	-9999	0	----	D2
0:3:17	674	199	--------	-9999	-9999	1	----	
0:3:18	671	190	--------	-9999	-9999	2	----	D2
0:3:19	655	234	--------	-9999	-9999	3	----	D2
0:3:20	590	134	--------	-9999	-9999	0	----	D2
0:3:21	641	225	--------	-9999	-9999	1	----	D2
0:3:22	642	238	--------	-9999	-9999	2	----	D2
0:3:23	678	230	--------	-9999	-9999	3	----	D2
0:4:0	681	228	Fixation	660.5	230.25	4	----	D2
0:4:1	661	114	--------	-9999	-9999	0	----	D2
0:4:2	661	114	--------	-9999	-9999	1	----	D2
0:4:3	701	208	--------	-9999	-9999	0	----	D2
0:4:4	682	203	--------	-9999	-9999	1	----	D2
0:4:5	660	168	--------	-9999	-9999	2	----	D2
0:4:6	745	168	--------	-9999	-9999	3	----	D2
0:4:7	767	194	--------	-9999	-9999	0	----	D2
0:4:8	804	305	--------	-9999	-9999	1	----	D2
0:4:9	754	245	--------	-9999	-9999	2	----	D2
0:4:10	-9999	-9999	--------	-9999	-9999	3	----	D2
0:4:11	-9999	-9999	--------	-9999	-9999	0	----	D2
0:4:12	771	182	--------	-9999	-9999	1	----	D2
0:4:13	800	220	--------	-9999	-9999	2	----	D2
0:4:14	779	180	--------	-9999	-9999	3	----	D2
0:4:15	794	240	Fixation	786	205.5	4	----	D2
0:4:16	796	207	Fixation	788	205.8	5	----	D2
0:4:17	802	215	Fixation	790.333	207.333	6	----	D2
0:4:18	796	177	Fixation	791.143	203	7	----	D2
0:4:19	866	217	--------	-9999	-9999	0	----	D2
0:4:20	864	156	--------	-9999	-9999	1	----	D2
0:4:21	868	209	--------	-9999	-9999	2	----	D2
0:4:22	884	210	--------	-9999	-9999	3	----	D2
0:4:23	860	214	--------	-9999	-9999	0	----	D2
0:5:0	862	187	--------	-9999	-9999	1	----	D2
0:5:1	869	119	--------	-9999	-9999	2	----	D2
0:5:2	888	182	--------	-9999	-9999	3	----	D2
0:5:3	884	217	--------	-9999	-9999	0	----	D2
0:5:4	905	225	--------	-9999	-9999	1	----	D2
0:5:5	901	260	--------	-9999	-9999	2	----	D2
0:5:6	883	166	--------	-9999	-9999	3	----	D2
0:5:7	894	124	--------	-9999	-9999	0	----	D2
0:5:8	892	157	--------	-9999	-9999	1	----	D2
0:5:9	951	172	--------	-9999	-9999	2	----	D2
0:5:10	957	169	--------	-9999	-9999	3	----	D2
0:5:11	954	151	--------	-9999	-9999	0	----	D2
0:5:12	956	223	--------	-9999	-9999	1	----	D2
0:5:13	936	136	--------	-9999	-9999	0	----	D2
0:5:14	952	144	--------	-9999	-9999	1	----	D2
0:5:15	952	176	--------	-9999	-9999	2	----	D2
0:5:16	1033	244	--------	-9999	-9999	3	----	D2
0:5:17	1035	156	--------	-9999	-9999	0	----	D2
0:5:18	1032	150	--------	-9999	-9999	1	----	D2
0:5:19	1028	175	--------	-9999	-9999	2	----	D2
0:5:20	1014	239	--------	-9999	-9999	3	----	D2
0:5:21	1035	225	--------	-9999	-9999	0	----	D2
0:5:22	1041	194	--------	-9999	-9999	1	----	D2
0:5:23	1046	229	--------	-9999	-9999	2	----	D2
0:6:0	1126	165	--------	-9999	-9999	3	----	D2
0:6:1	1126	168	--------	-9999	-9999	0	----	D2
0:6:2	1116	210	--------	-9999	-9999	1	----	D2
0:6:3	1114	165	--------	-9999	-9999	2	----	D2
0:6:4	1096	209	--------	-9999	-9999	3	----	D2
0:6:5	1113	163	Fixation	1109.75	186.75	4	----	D2
0:6:6	1116	204	Fixation	1111	190.2	5	----	D2
0:6:7	1125	246	--------	-9999	-9999	0	----	D2
0:6:8	1112	217	--------	-9999	-9999	1	----	D2
0:6:9	1138	244	--------	-9999	-9999	2	----	D2
0:6:10	1170	251	--------	-9999	-9999	3	----	D2
0:6:11	1154	243	Fixation	1143.5	238.75	4	----	D2
0:6:12	1164	157	--------	-9999	-9999	0	----	D2
0:6:13	1182	220	--------	-9999	-9999	1	----	D2
0:6:14	1182	272	--------	-9999	-9999	2	----	D2
0:6:15	1181	164	--------	-9999	-9999	3	----	D2
0:6:16	1173	201	--------	-9999	-9999	0	----	D2
0:6:17	1203	216	--------	-9999	-9999	1	----	D2
0:6:18	1224	228	--------	-9999	-9999	2	----	D2
0:6:19	1239	258	--------	-9999	-9999	3	----	D2
0:6:20	1251	224	Fixation	1229.25	231.5	4	----	D2
0:6:21	1286	242	--------	-9999	-9999	0	----	D2
0:6:22	1340	236	--------	-9999	-9999	1	----	D2
0:6:23	1310	372	--------	-9999	-9999	0	----	D2
0:7:0	1310	372	--------	-9999	-9999	1	----	D2
0:7:1	1316	259	--------	-9999	-9999	0	----	D2
0:7:2	1356	74	--------	-9999	-9999	1	----	D2
0:7:3	1321	212	--------	-9999	-9999	0	----	D2
0:7:4	1315	264	--------	-9999	-9999	1	----	D2
0:7:5	1340	230	--------	-9999	-9999	2	----	D2
0:7:6	1375	278	--------	-9999	-9999	3	----	D2
0:7:7	1394	259	--------	-9999	-9999	0	----	D2
0:7:8	1389	287	--------	-9999	-9999	1	----	D2
0:7:9	1369	259	--------	-9999	-9999	2	----	D2
0:7:10	1368	267	--------	-9999	-9999	3	----	D2
0:7:11	1447	225	--------	-9999	-9999	0	----	D2
0:7:12	1441	247	--------	-9999	-9999	1	----	D2
0:7:13	1215	274	--------	-9999	-9999	0	----	D2
0:7:14	492	258	--------	-9999	-9999	1	----	D2
0:7:15	362	251	--------	-9999	-9999	0	----	D2
0:7:16	287	169	--------	-9999	-9999	1	----	D2
0:7:17	77	96	--------	-9999	-9999	0	----	D2
0:7:18	206	213	--------	-9999	-9999	1	----	D2
0:7:19	247	249	--------	-9999	-9999	2	----	D2
0:7:20	221	223	--------	-9999	-9999	3	----	D2
0:7:21	197	210	Fixation	217.75	223.75	4	----	D2
0:7:22	205	237	Fixation	215.2	226.4	5	----	D2
0:7:23	171	167	--------	-9999	-9999	0	----	D2
0:8:0	194	219	--------	-9999	-9999	1	----	D2
0:8:1	150	164	--------	-9999	-9999	2	----	D2
0:8:2	153	164	--------	-9999	-9999	3	----	D2
0:8:3	183	177	--------	-9999	-9999	0	----	D2
0:8:4	180	188	--------	-9999	-9999	1	----	D2
0:8:5	295	245	--------	-9999	-9999	0	----	D2
0:8:6	264	232	--------	-9999	-9999	1	----	D2
0:8:7	324	274	--------	-9999	-9999	2	----	D2
0:8:8	223	180	--------	-9999	-9999	3	----	D2
0:8:9	195	140	--------	-9999	-9999	0	----	D2
0:8:10	280	248	--------	-9999	-9999	1	----	D2
0:8:11	278	248	--------	-9999	-9999	2	----	D2
0:8:12	157	143	--------	-9999	-9999	3	----	D2
0:8:13	188	158	--------	-9999	-9999	0	----	D2
0:8:14	128	107	--------	-9999	-9999	1	----	D2
0:8:15	237	166	--------	-9999	-9999	0	----	D2
0:8:16	237	160	--------	-9999	-9999	1	----	D2
0:8:17	231	173	--------	-9999	-9999	2	----	D2
0:8:18	213	176	--------	-9999	-9999	3	----	D2
0:8:19	272	211	--------	-9999	-9999	0	----	D2
0:8:20	280	205	--------	-9999	-9999	1	----	D2
0:8:21	386	218	--------	-9999	-9999	0	----	D2
0:8:22	399	233	--------	-9999	-9999	1	----	D2
0:8:23	268	65	--------	-9999	-9999	0	----	D2
0:9:0	277	60	--------	-9999	-9999	1	----	D2
0:9:1	274	60	--------	-9999	-9999	2	----	D2
0:9:2	277	64	--------	-9999	-9999	3	----	D2
0:9:3	475	400	--------	-9999	-9999	0	----	D2
0:9:4	480	400	--------	-9999	-9999	1	----	D2
0:9:5	402	263	--------	-9999	-9999	0	----	D2
0:9:6	351	190	--------	-9999	-9999	1	----	D2
0:9:7	390	242	--------	-9999	-9999	2	----	D2
0:9:8	431	256	--------	-9999	-9999	3	----	D2
0:9:9	352	158	--------	-9999	-9999	0	----	D2
0:9:10	432	263	--------	-9999	-9999	1	----	D2
0:9:11	391	189	--------	-9999	-9999	0	----	D2
0:9:12	391	200	--------	-9999	-9999	1	----	D2
0:9:13	394	198	--------	-9999	-9999	2	----	D2
0:9:14	403	217	--------	-9999	-9999	3	----	D2
0:9:15	409	235	Fixation	399.25	212.5	4	----	D2
0:9:16	404	219	Fixation	400.2	213.8	5	----	D2
0:9:17	430	209	Fixation	405.167	213	6	----	D2
0:9:18	427	214	Fixation	408.286	213.143	7	----	D2
0:9:19	411	210	Fixation	408.625	212.75	8	----	D2
0:9:20	402	208	Fixation	407.889	212.222	9	----	D2
0:9:21	414	194	Fixation	408.5	210.4	10	----	D2
0:9:22	423	194	Fixation	409.818	208.909	11	----	D2
0:9:23	425	197	Fixation	411.083	207.917	12	----	D2
0:10:0	460	310	--------	-9999	-9999	0	----	D2
0:10:1	-9999	-9999	--------	-9999	-9999	1	----	D2
0:10:2	-9999	-9999	--------	-9999	-9999	2	----	D2
0:10:3	508	424	--------	-9999	-9999	3	----	D2
0:10:4	420	276	--------	-9999	-9999	0	----	D2
0:10:5	363	206	--------	-9999	-9999	1	----	D2
0:10:6	368	197	--------	-9999	-9999	2	----	D2
0:10:7	217	259	--------	-9999	-9999	3	----	D2
0:10:8	217	259	--------	-9999	-9999	0	----	D2
0:10:9	225	256	--------	-9999	-9999	1	----	D2
0:10:10	171	186	--------	-9999	-9999	0	----	D2
0:10:11	163	186	--------	-9999	-9999	1	----	D2
0:10:12	171	180	--------	-9999	-9999	2	----	D2
0:10:13	167	171	--------	-9999	-9999	3	----	D2
0:10:14	172	155	Fixation	168.25	173	4	----	D2
0:10:15	219	237	--------	-9999	-9999	0	----	D2
0:10:16	237	288	--------	-9999	-9999	1	----	D2
0:10:17	203	237	--------	-9999	-9999	2	----	D2
0:10:18	173	233	--------	-9999	-9999	3	----	D2
0:10:19	176	232	--------	-9999	-9999	0	----	
0:10:20	173	241	--------	-9999	-9999	1	----	D2
0:10:21	178	232	--------	-9999	-9999	2	----	D2
0:10:22	181	230	--------	-9999	-9999	3	----	D2
0:10:23	184	232	Fixation	179	233.75	4	----	D2
0:11:0	239	243	--------	-9999	-9999	0	----	D2
0:11:1	245	237	--------	-9999	-9999	1	----	D2
0:11:2	245	235	--------	-9999	-9999	2	----	D2
0:11:3	239	227	--------	-9999	-9999	3	----	D2
0:11:4	239	227	Fixation	242	231.5	4	----	D2
0:11:5	247	226	Fixation	243	230.4	5	----	D2
0:11:6	247	226	Fixation	243.667	229.667	6	----	D2
0:11:7	249	268	Fixation	244.429	235.143	7	----	D2
0:11:8	230	233	Fixation	242.625	234.875	8	----	D2
0:11:9	233	235	Fixation	241.556	234.889	9	----	D2
0:11:10	164	156	--------	-9999	-9999	0	----	D2
0:11:11	170	165	--------	-9999	-9999	1	----	D2
0:11:12	265	272	--------	-9999	-9999	0	----	D2
0:11:13	264	284	--------	-9999	-9999	1	----	
0:11:14	259	279	--------	-9999	-9999	2	----	D2
0:11:15	265	274	--------	-9999	-9999	3	----	D2
0:11:16	265	274	Fixation	263.25	277.75	4	----	D2
0:11:17	262	274	Fixation	263	277	5	----	D2
0:11:18	263	275	Fixation	263	276.667	6	----	D2
0:11:19	207	198	--------	-9999	-9999	0	----	D2
0:11:20	254	243	--------	-9999	-9999	1	----	D2
0:11:21	239	232	--------	-9999	-9999	2	----	D2
0:11:22	236	232	--------	-9999	-9999	3	----	D2
0:11:23	233	224	Fixation	240.5	232.75	4	----	D2
0:12:0	242	232	Fixation	240.8	232.6	5	----	D2
0:12:1	245	235	Fixation	241.5	233	6	----	D2
0:12:2	270	237	Fixation	245.571	233.571	7	----	D2
0:12:3	287	226	Fixation	250.75	232.625	8	----	D2
0:12:4	277	208	Fixation	253.667	229.889	9	----	D2
0:12:5	283	200	Fixation	256.6	226.9	10	----	D2
0:12:6	255	153	--------	-9999	-9999	0	----	D2
0:12:7	252	156	--------	-9999	-9999	1	----	D2
0:12:8	249	156	--------	-9999	-9999	2	----	D2
0:12:9	307	128	--------	-9999	-9999	3	----	D2
0:12:10	315	121	Fixation	280.75	140.25	4	----	D2
0:12:11	312	114	--------	-9999	-9999	0	----	D2
0:12:12	340	221	--------	-9999	-9999	1	----	D2
0:12:13	343	221	--------	-9999	-9999	2	----	D2
0:12:14	378	240	--------	-9999	-9999	3	----	D2
0:12:15	373	246	Fixation	358.5	232	4	----	
0:12:16	396	227	Fixation	366	231	5	----	D2
0:12:17	398	227	Fixation	371.333	230.333	6	----	D2
0:12:18	401	219	Fixation	375.571	228.714	7	----	D2
0:12:19	401	221	Fixation	378.75	227.75	8	----	D2
0:12:20	1134	1440	--------	-9999	-9999	0	----	D2
0:12:21	366	164	--------	-9999	-9999	1	----	D2
0:12:22	366	167	--------	-9999	-9999	2	----	D2
0:12:23	345	127	--------	-9999	-9999	3	----	D2
0:13:0	379	240	--------	-9999	-9999	0	----	D2
0:13:1	-9999	-9999	--------	-9999	-9999	1	----	D2
0:13:2	318	201	--------	-9999	-9999	0	----	D2
0:13:3	359	153	--------	-9999	-9999	1	----	
0:13:4	345	161	--------	-9999	-9999	2	----	D2
0:13:5	440	305	--------	-9999	-9999	3	----	D2
0:13:6	438	305	--------	-9999	-9999	0	----	D2
0:13:7	438	298	--------	-9999	-9999	1	----	D2
0:13:8	412	299	--------	-9999	-9999	2	----	D2
0:13:9	410	299	--------	-9999	-9999	3	----	D2
0:13:10	350	210	--------	-9999	-9999	0	----	D2
0:13:11	410	279	--------	-9999	-9999	1	----	D2
0:13:12	413	284	--------	-9999	-9999	2	----	D2
0:13:13	368	204	--------	-9999	-9999	3	----	D2
0:13:14	365	209	--------	-9999	-9999	0	----	D2
0:13:15	365	215	--------	-9999	-9999	1	----	D2
0:13:16	421	230	--------	-9999	-9999	2	----	D2
0:13:17	420	225	--------	-9999	-9999	3	----	D2
0:13:18	420	225	--------	-9999	-9999	0	----	D2
0:13:19	423	219	--------	-9999	-9999	1	----	D2
0:13:20	436	279	--------	-9999	-9999	2	----	D2
0:13:21	482	402	--------	-9999	-9999	3	----	D2
0:13:22	418	359	--------	-9999	-9999	0	----	D2
0:13:23	500	317	--------	-9999	-9999	1	----	D2
0:14:0	502	292	--------	-9999	-9999	2	----	D2
0:14:1	497	282	--------	-9999	-9999	3	----	D2
0:14:2	499	279	Fixation	499.5	292.5	4	----	D2
0:14:3	497	274	Fixation	499	288.8	5	----	D2
0:14:4	494	272	Fixation	498.167	286	6	----	D2
0:14:5	454	180	--------	-9999	-9999	0	----	D2
0:14:6	-9999	-9999	--------	-9999	-9999	1	----	D2
0:14:7	482	202	--------	-9999	-9999	0	----	D2
0:14:8	480	205	--------	-9999	-9999	1	----	D2
0:14:9	482	202	--------	-9999	-9999	2	----	D2
0:14:10	482	202	--------	-9999	-9999	3	----	D2
0:14:11	482	202	Fixation	481.5	202.75	4	----	D2
0:14:12	479	194	Fixation	481	201	5	----	D2
0:14:13	476	197	Fixation	480.167	200.333	6	----	D2
0:14:14	479	191	Fixation	480	199	7	----	D2
0:14:15	499	196	Fixation	482.375	198.625	8	----	D2
0:14:16	539	302	--------	-9999	-9999	0	----	D2
0:14:17	560	290	--------	-9999	-9999	1	----	D2
0:14:18	558	297	--------	-9999	-9999	2	----	D2
0:14:19	560	299	--------	-9999	-9999	3	----	
0:14:20	595	297	Fixation	568.25	295.75	4	----	D2
0:14:21	612	301	Fixation	577	296.8	5	----	D2
0:14:22	579	236	--------	-9999	-9999	0	----	D2
0:14:23	584	231	--------	-9999	-9999	1	----	D2
0:15:0	581	236	--------	-9999	-9999	2	----	D2
0:15:1	524	133	--------	-9999	-9999	3	----	D2
0:15:2	527	133	--------	-9999	-9999	0	----	D2
0:15:3	524	137	--------	-9999	-9999	1	----	D2
0:15:4	521	137	--------	-9999	-9999	2	----	D2
0:15:5	571	206	--------	-9999	-9999	3	----	D2
0:15:6	576	205	--------	-9999	-9999	0	----	D2
0:15:7	622	219	--------	-9999	-9999	1	----	D2
0:15:8	627	210	--------	-9999	-9999	2	----	D2
0:15:9	627	207	--------	-9999	-9999	3	----	D2
0:15:10	627	207	Fixation	625.75	210.75	4	----	D2
0:15:11	627	202	Fixation	626	209	5	----	D2
0:15:12	634	232	Fixation	627.333	212.833	6	----	D2
0:15:13	646	287	--------	-9999	-9999	0	----	D2
0:15:14	670	301	--------	-9999	-9999	1	----	D2
0:15:15	670	313	--------	-9999	-9999	2	----	D2
0:15:16	701	198	--------	-9999	-9999	3	----	D2
0:15:17	645	224	--------	-9999	-9999	0	----	D2
0:15:18	639	218	--------	-9999	-9999	1	----	D2
0:15:19	636	218	--------	-9999	-9999	2	----	D2
0:15:20	719	330	--------	-9999	-9999	3	----	D2
0:15:21	-9999	-9999	--------	-9999	-9999	0	----	D2
0:15:22	1027	1443	--------	-9999	-9999	1	----	D2
0:15:23	539	212	--------	-9999	-9999	0	----	D2
0:16:0	573	281	--------	-9999	-9999	1	----	D2
0:16:1	542	189	--------	-9999	-9999	0	----	D2
0:16:2	542	186	--------	-9999	-9999	1	----	D2
0:16:3	542	186	--------	-9999	-9999	2	----	D2
0:16:4	538	174	--------	-9999	-9999	3	----	D2
0:16:5	562	257	--------	-9999	-9999	0	----	D2
0:16:6	564	247	--------	-9999	-9999	1	----	D2
0:16:7	594	244	--------	-9999	-9999	2	----	D2
0:16:8	591	236	--------	-9999	-9999	3	----	D2
0:16:9	593	255	Fixation	585.5	245.5	4	----	D2
0:16:10	595	247	Fixation	587.4	245.8	5	----	D2
0:16:11	-9999	-9999	--------	-9999	-9999	0	----	D2
0:16:12	-9999	-9999	--------	-9999	-9999	1	----	D2
0:16:13	-9999	-9999	--------	-9999	-9999	2	----	D2
0:16:14	-9999	-9999	--------	-9999	-9999	3	----	D2
0:16:15	655	276	--------	-9999	-9999	0	----	D2
0:16:16	655	276	--------	-9999	-9999	1	----	D2
0:16:17	684	267	--------	-9999	-9999	2	----	D2
0:16:18	672	360	--------	-9999	-9999	3	----	D2
0:16:19	753	206	--------	-9999	-9999	0	----	D2
0:16:20	757	237	--------	-9999	-9999	1	----	D2
0:16:21	756	210	--------	-9999	-9999	2	----	D2
0:16:22	773	333	--------	-9999	-9999	3	----	D2
0:16:23	776	331	--------	-9999	-9999	0	----	D2
0:17:0	776	331	--------	-9999	-9999	1	----	D2
0:17:1	774	338	--------	-9999	-9999	2	----	D2
0:17:2	771	331	--------	-9999	-9999	3	----	D2
0:17:3	774	342	Fixation	773.75	335.5	4	----	D2
0:17:4	773	331	Fixation	773.6	334.6	5	----	D2
0:17:5	783	255	--------	-9999	-9999	0	----	D2
0:17:6	781	260	--------	-9999	-9999	1	----	D2
0:17:7	784	258	--------	-9999	-9999	2	----	D2
0:17:8	784	258	--------	-9999	-9999	3	----	D2
0:17:9	818	349	--------	-9999	-9999	0	----	D2
0:17:10	818	355	--------	-9999	-9999	1	----	D2
0:17:11	816	345	--------	-9999	-9999	2	----	D2
0:17:12	816	361	--------	-9999	-9999	3	----	D2
0:17:13	816	351	Fixation	816.5	353	4	----	D2
0:17:14	821	355	Fixation	817.4	353.4	5	----	D2
0:17:15	773	236	--------	-9999	-9999	0	----	D2
0:17:16	778	243	--------	-9999	-9999	1	----	D2
0:17:17	778	238	--------	-9999	-9999	2	----	D2
0:17:18	761	256	--------	-9999	-9999	3	----	D2
0:17:19	763	267	Fixation	770	251	4	----	D2
0:17:20	773	384	--------	-9999	-9999	0	----	D2
0:17:21	788	267	--------	-9999	-9999	1	----	D2
0:17:22	787	256	--------	-9999	-9999	2	----	D2
0:17:23	790	256	--------	-9999	-9999	3	----	
0:18:0	792	253	Fixation	789.25	258	4	----	D2
0:18:1	795	250	Fixation	790.4	256.4	5	----	D2
0:18:2	792	250	Fixation	790.667	255.333	6	----	D2
0:18:3	795	245	Fixation	791.286	253.857	7	----	D2
0:18:4	795	242	Fixation	791.75	252.375	8	----	D2
0:18:5	826	209	--------	-9999	-9999	0	----	D2
0:18:6	826	220	--------	-9999	-9999	1	----	D2
0:18:7	843	247	--------	-9999	-9999	2	----	D2
0:18:8	843	241	--------	-9999	-9999	3	----	D2
0:18:9	829	259	Fixation	835.25	241.75	4	----	D2
0:18:10	824	259	Fixation	833	245.2	5	----	D2
0:18:11	829	256	Fixation	832.333	247	6	----	
0:18:12	878	226	--------	-9999	-9999	0	----	D2
0:18:13	875	213	--------	-9999	-9999	1	----	D2
0:18:14	875	213	--------	-9999	-9999	2	----	D2
0:18:15	-9999	-9999	--------	-9999	-9999	3	----	D2
0:18:16	-9999	-9999	--------	-9999	-9999	0	----	D2
0:18:17	-9999	-9999	--------	-9999	-9999	1	----	D2
0:18:18	-9999	-9999	--------	-9999	-9999	2	----	D2
0:18:19	-9999	-9999	--------	-9999	-9999	3	----	D2
0:18:20	-9999	-9999	Fixation	-9999	-9999	4	----	D2
0:18:21	-9999	-9999	Fixation	-9999	-9999	5	----	D2
0:18:22	-9999	-9999	Fixation	-9999	-9999	6	----	D2
0:18:23	-9999	-9999	Fixation	-9999	-9999	7	----	D2
0:19:0	-9999	-9999	Fixation	-9999	-9999	8	----	D2
0:19:1	-9999	-9999	Fixation	-9999	-9999	9	----	D2
0:19:2	-9999	-9999	Fixation	-9999	-9999	10	----	D2
0:19:3	-9999	-9999	Fixation	-9999	-9999	11	----	D2
0:19:4	-9999	-9999	Fixation	-9999	-9999	12	----	D2
0:19:5	838	228	--------	-9999	-9999	0	----	D2
0:19:6	839	233	--------	-9999	-9999	1	----	D2
0:19:7	839	236	--------	-9999	-9999	2	----	D2
0:19:8	835	292	--------	-9999	-9999	3	----	D2
0:19:9	-9999	-9999	--------	-9999	-9999	0	----	D2
0:19:10	-9999	-9999	--------	-9999	-9999	1	----	D2
0:19:11	847	270	--------	-9999	-9999	0	----	D2
0:19:12	869	248	--------	-9999	-9999	1	----	D2
0:19:13	870	262	--------	-9999	-9999	2	----	
0:19:14	872	251	--------	-9999	-9999	3	----	
0:19:15	872	254	Fixation	870.75	253.75	4	----	D2
0:19:16	921	266	--------	-9999	-9999	0	----	D2
0:19:17	915	247	--------	-9999	-9999	1	----	D2
0:19:18	918	252	--------	-9999	-9999	2	----	
0:19:19	925	247	--------	-9999	-9999	3	----	D2
0:19:20	922	242	Fixation	920	247	4	----	D2
0:19:21	919	237	Fixation	919.8	245	5	----	D2
0:19:22	924	231	Fixation	920.5	242.667	6	----	D2
0:19:23	994	242	--------	-9999	-9999	0	----	D2
0:20:0	994	237	--------	-9999	-9999	1	----	D2
0:20:1	996	237	--------	-9999	-9999	2	----	D2
0:20:2	994	237	--------	-9999	-9999	3	----	D2
0:20:3	973	260	Fixation	989.25	242.75	4	----	D2
0:20:4	964	309	--------	-9999	-9999	0	----	D2
0:20:5	-9999	-9999	--------	-9999	-9999	1	----	D2
0:20:6	-9999	-9999	--------	-9999	-9999	2	----	D2
0:20:7	1038	278	--------	-9999	-9999	3	----	D2
0:20:8	1053	267	--------	-9999	-9999	0	----	D2
0:20:9	1057	259	--------	-9999	-9999	1	----	D2
0:20:10	1054	257	--------	-9999	-9999	2	----	D2
0:20:11	1065	262	--------	-9999	-9999	3	----	D2
0:20:12	1060	257	Fixation	1059	258.75	4	----	D2
0:20:13	1062	259	Fixation	1059.6	258.8	5	----	D2
0:20:14	1060	265	Fixation	1059.67	259.833	6	----	D2
