# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:6:4	331	246	Fixation	331.75	241	8	----	
0:6:5	331	246	Fixation	331.667	241.556	9	----	
0:6:6	331	246	Fixation	331.6	242	10	----	
0:6:7	331	246	Fixation	331.545	242.364	11	----	
0:6:8	383	256	--------	-9999	-9999	0	----	D1
0:6:9	387	224	--------	-9999	-9999	1	----	D1
0:6:10	387	248	--------	-9999	-9999	2	----	D1
0:6:11	437	253	--------	-9999	-9999	3	----	D1
0:6:12	456	256	--------	-9999	-9999	0	----	D1
0:6:13	452	253	--------	-9999	-9999	1	----	D1
0:6:14	457	248	--------	-9999	-9999	2	----	D1
0:6:15	458	248	--------	-9999	-9999	3	----	D1
0:6:16	463	244	Fixation	457.5	248.25	4	----	D1
0:6:17	463	244	Fixation	458.6	247.4	5	----	
0:6:18	463	244	Fixation	459.333	246.833	6	----	
0:6:19	561	249	--------	-9999	-9999	0	----	D1
0:6:20	566	240	--------	-9999	-9999	1	----	D1
0:6:21	562	245	--------	-9999	-9999	2	----	D1
0:6:22	554	251	--------	-9999	-9999	3	----	D1
0:6:23	562	244	Fixation	561	245	4	----	D1
0:7:0	563	240	Fixation	561.4	244	5	----	D1
0:7:1	560	238	Fixation	561.167	243	6	----	D1
0:7:2	565	240	Fixation	561.714	242.571	7	----	D1
0:7:3	563	236	Fixation	561.875	241.75	8	----	D1
0:7:4	563	236	Fixation	562	241.111	9	----	
0:7:5	658	255	--------	-9999	-9999	0	----	D1
0:7:6	649	239	--------	-9999	-9999	1	----	D1
0:7:7	647	251	--------	-9999	-9999	2	----	D1
0:7:8	644	246	--------	-9999	-9999	3	----	D1
0:7:9	648	240	Fixation	647	244	4	----	D1
0:7:10	648	240	Fixation	647.2	243.2	5	----	
0:7:11	648	240	Fixation	647.333	242.667	6	----	
0:7:12	648	240	Fixation	647.429	242.286	7	----	
0:7:13	656	319	--------	-9999	-9999	0	----	D1
0:7:14	670	306	--------	-9999	-9999	1	----	D1
0:7:15	670	306	--------	-9999	-9999	2	----	
0:7:16	670	306	--------	-9999	-9999	3	----	
0:7:17	684	253	--------	-9999	-9999	0	----	D1
0:7:18	684	253	--------	-9999	-9999	1	----	
0:7:19	684	253	--------	-9999	-9999	2	----	
0:7:20	684	253	--------	-9999	-9999	3	----	
0:7:21	684	253	Fixation	684	253	4	----	
0:7:22	684	253	Fixation	684	253	5	----	
0:7:23	265	365	--------	-9999	-9999	0	----	D1
0:8:0	265	365	--------	-9999	-9999	1	----	
0:8:1	265	365	--------	-9999	-9999	2	----	
0:8:2	265	365	--------	-9999	-9999	3	----	
0:8:3	265	365	Fixation	265	365	4	----	
0:8:4	265	365	Fixation	265	365	5	----	
0:8:5	265	365	Fixation	265	365	6	----	
0:8:6	265	365	Fixation	265	365	7	----	
0:8:7	265	365	Fixation	265	365	8	----	
0:8:8	265	365	Fixation	265	365	9	----	
0:8:9	265	365	Fixation	265	365	10	----	
0:8:10	265	365	Fixation	265	365	11	----	
0:8:11	265	365	Fixation	265	365	12	----	
0:8:12	265	365	Fixation	265	365	13	----	
0:8:13	265	365	Fixation	265	365	14	----	
0:8:14	265	365	Fixation	265	365	15	----	
0:8:15	265	365	Fixation	265	365	16	----	
0:8:16	265	365	Fixation	265	365	17	----	
0:8:17	265	365	Fixation	265	365	18	----	
0:8:18	265	365	Fixation	265	365	19	----	
0:8:19	265	365	Fixation	265	365	20	----	
0:8:20	265	365	Fixation	265	365	21	----	
0:8:21	265	365	Fixation	265	365	22	----	
0:8:22	265	365	Fixation	265	365	23	----	
0:8:23	265	365	Fixation	265	365	24	----	
0:9:0	265	365	Fixation	265	365	25	----	
0:9:1	457	378	--------	-9999	-9999	0	----	D1
0:9:2	457	378	--------	-9999	-9999	1	----	
0:9:3	457	378	--------	-9999	-9999	2	----	
0:9:4	457	378	--------	-9999	-9999	3	----	
0:9:5	466	370	Fixation	459.25	376	4	----	D1
0:9:6	469	367	Fixation	461.2	374.2	5	----	D1
0:9:7	469	367	Fixation	462.5	373	6	----	
0:9:8	469	367	Fixation	463.429	372.143	7	----	
0:9:9	536	380	--------	-9999	-9999	0	----	D1
0:9:10	534	376	--------	-9999	-9999	1	----	D1
0:9:11	535	369	--------	-9999	-9999	2	----	D1
0:9:12	538	372	--------	-9999	-9999	3	----	D1
0:9:13	540	349	Fixation	536.75	366.5	4	----	D1
0:9:14	540	349	Fixation	537.4	363	5	----	
0:9:15	540	349	Fixation	537.833	360.667	6	----	
0:9:16	540	349	Fixation	538.143	359	7	----	
0:9:17	540	349	Fixation	538.375	357.75	8	----	
0:9:18	590	361	--------	-9999	-9999	0	----	D1
0:9:19	589	355	--------	-9999	-9999	1	----	D1
0:9:20	586	344	--------	-9999	-9999	2	----	D1
0:9:21	588	355	--------	-9999	-9999	3	----	D1
0:9:22	596	365	Fixation	589.75	354.75	4	----	D1
0:9:23	607	370	Fixation	593.2	357.8	5	----	D1
0:10:0	598	389	Fixation	594	363	6	----	D1
0:10:1	656	398	--------	-9999	-9999	0	----	D1
0:10:2	731	384	--------	-9999	-9999	1	----	D1
0:10:3	723	384	--------	-9999	-9999	2	----	D1
0:10:4	723	373	--------	-9999	-9999	3	----	D1
0:10:5	715	375	Fixation	723	379	4	----	D1
0:10:6	707	374	Fixation	719.8	378	5	----	D1
0:10:7	696	375	Fixation	715.833	377.5	6	----	D1
0:10:8	703	378	Fixation	714	377.571	7	----	D1
0:10:9	748	398	Fixation	718.25	380.125	8	----	D1
0:10:10	756	467	--------	-9999	-9999	0	----	D1
0:10:11	754	497	--------	-9999	-9999	1	----	D1
0:10:12	785	445	--------	-9999	-9999	2	----	D1
0:10:13	796	438	--------	-9999	-9999	3	----	D1
0:10:14	810	406	--------	-9999	-9999	0	----	D1
0:10:15	813	409	--------	-9999	-9999	1	----	D1
0:10:16	809	437	--------	-9999	-9999	2	----	D1
0:10:17	-9999	-9999	--------	-9999	-9999	3	----	D1
0:10:18	879	467	--------	-9999	-9999	0	----	D1
0:10:19	893	460	--------	-9999	-9999	1	----	D1
0:10:20	889	442	--------	-9999	-9999	2	----	D1
0:10:21	885	424	--------	-9999	-9999	3	----	D1
0:10:22	888	420	Fixation	888.75	436.5	4	----	D1
0:10:23	885	402	Fixation	888	429.6	5	----	D1
0:11:0	882	385	Fixation	887	422.167	6	----	D1
0:11:1	886	394	--------	-9999	-9999	0	----	D1
0:11:2	894	394	--------	-9999	-9999	1	----	D1
0:11:3	917	372	--------	-9999	-9999	2	----	D1
0:11:4	1073	393	--------	-9999	-9999	3	----	D1
0:11:5	1073	388	--------	-9999	-9999	0	----	D1
0:11:6	1079	383	--------	-9999	-9999	1	----	D1
0:11:7	1068	376	--------	-9999	-9999	2	----	D1
0:11:8	1078	364	--------	-9999	-9999	3	----	D1
0:11:9	1070	364	Fixation	1073.75	371.75	4	----	D1
0:11:10	1118	361	Fixation	1082.6	369.6	5	----	D1
0:11:11	1120	352	Fixation	1088.83	366.667	6	----	D1
0:11:12	1112	344	Fixation	1092.14	363.429	7	----	D1
0:11:13	1116	354	Fixation	1095.13	362.25	8	----	D1
0:11:14	1122	358	Fixation	1098.11	361.778	9	----	D1
0:11:15	1243	348	--------	-9999	-9999	0	----	D1
0:11:16	1253	366	--------	-9999	-9999	1	----	D1
0:11:17	1255	350	--------	-9999	-9999	2	----	D1
0:11:18	1263	346	--------	-9999	-9999	3	----	D1
0:11:19	1254	351	Fixation	1256.25	353.25	4	----	D1
0:11:20	1259	354	Fixation	1256.8	353.4	5	----	D1
0:11:21	1247	354	Fixation	1255.17	353.5	6	----	D1
0:11:22	1254	364	Fixation	1255	355	7	----	D1
0:11:23	1242	354	Fixation	1253.38	354.875	8	----	D1
0:12:0	1254	344	Fixation	1253.44	353.667	9	----	D1
0:12:1	1287	332	Fixation	1256.8	351.5	10	----	D1
0:12:2	1282	336	Fixation	1259.09	350.091	11	----	D1
0:12:3	1282	325	Fixation	1261	348	12	----	D1
0:12:4	1288	340	Fixation	1263.08	347.385	13	----	D1
0:12:5	555	408	--------	-9999	-9999	0	----	D1
0:12:6	564	393	--------	-9999	-9999	1	----	D1
0:12:7	577	380	--------	-9999	-9999	2	----	D1
0:12:8	497	400	--------	-9999	-9999	3	----	D1
0:12:9	271	433	--------	-9999	-9999	0	----	D1
0:12:10	273	431	--------	-9999	-9999	1	----	D1
0:12:11	271	431	--------	-9999	-9999	2	----	D1
0:12:12	264	430	--------	-9999	-9999	3	----	D1
0:12:13	271	423	Fixation	269.75	428.75	4	----	D1
0:12:14	274	422	Fixation	270.6	427.4	5	----	D1
0:12:15	264	412	Fixation	269.5	424.833	6	----	D1
0:12:16	265	420	Fixation	268.857	424.143	7	----	D1
0:12:17	262	415	Fixation	268	423	8	----	D1
0:12:18	252	424	Fixation	266.222	423.111	9	----	D1
0:12:19	255	420	Fixation	265.1	422.8	10	----	D1
0:12:20	256	425	Fixation	264.273	423	11	----	D1
0:12:21	254	429	Fixation	263.417	423.5	12	----	D1
0:12:22	251	434	Fixation	262.462	424.308	13	----	D1
0:12:23	243	421	Fixation	261.071	424.071	14	----	D1
0:13:0	250	430	Fixation	260.333	424.467	15	----	D1
0:13:1	246	427	Fixation	259.438	424.625	16	----	D1
0:13:2	244	425	Fixation	258.529	424.647	17	----	D1
0:13:3	302	439	--------	-9999	-9999	0	----	D1
0:13:4	392	436	--------	-9999	-9999	1	----	D1
0:13:5	394	438	--------	-9999	-9999	2	----	D1
0:13:6	394	434	--------	-9999	-9999	3	----	D1
0:13:7	384	442	Fixation	391	437.5	4	----	D1
0:13:8	383	441	Fixation	389.4	438.2	5	----	D1
0:13:9	385	438	Fixation	388.667	438.167	6	----	D1
0:13:10	386	437	Fixation	388.286	438	7	----	D1
0:13:11	391	445	Fixation	388.625	438.875	8	----	D1
0:13:12	397	440	Fixation	389.556	439	9	----	D1
0:13:13	416	423	Fixation	392.2	437.4	10	----	D1
0:13:14	415	431	Fixation	394.273	436.818	11	----	D1
0:13:15	418	422	Fixation	396.25	435.583	12	----	D1
0:13:16	420	419	Fixation	398.077	434.308	13	----	D1
0:13:17	415	425	Fixation	399.286	433.643	14	----	D1
0:13:18	411	427	Fixation	400.067	433.2	15	----	D1
0:13:19	408	421	Fixation	400.563	432.438	16	----	D1
0:13:20	495	441	--------	-9999	-9999	0	----	D1
0:13:21	495	429	--------	-9999	-9999	1	----	D1
0:13:22	492	421	--------	-9999	-9999	2	----	D1
0:13:23	490	421	--------	-9999	-9999	3	----	D1
0:14:0	490	435	Fixation	491.75	426.5	4	----	D1
0:14:1	498	428	Fixation	493	426.8	5	----	D1
0:14:2	509	433	Fixation	495.667	427.833	6	----	D1
0:14:3	570	450	--------	-9999	-9999	0	----	D1
0:14:4	576	440	--------	-9999	-9999	1	----	D1
0:14:5	579	433	--------	-9999	-9999	2	----	D1
0:14:6	578	434	--------	-9999	-9999	3	----	D1
0:14:7	574	438	Fixation	576.75	436.25	4	----	D1
0:14:8	574	440	Fixation	576.2	437	5	----	D1
0:14:9	576	429	Fixation	576.167	435.667	6	----	D1
0:14:10	577	430	Fixation	576.286	434.857	7	----	D1
0:14:11	586	427	Fixation	577.5	433.875	8	----	D1
0:14:12	589	416	Fixation	578.778	431.889	9	----	D1
0:14:13	593	417	Fixation	580.2	430.4	10	----	D1
0:14:14	594	411	Fixation	581.455	428.636	11	----	D1
0:14:15	595	415	Fixation	582.583	427.5	12	----	D1
0:14:16	594	419	Fixation	583.462	426.846	13	----	D1
0:14:17	748	435	--------	-9999	-9999	0	----	D1
0:14:18	746	422	--------	-9999	-9999	1	----	D1
0:14:19	753	436	--------	-9999	-9999	2	----	D1
0:14:20	754	429	--------	-9999	-9999	3	----	D1
0:14:21	753	426	Fixation	751.5	428.25	4	----	D1
0:14:22	744	429	Fixation	750	428.4	5	----	D1
0:14:23	747	434	Fixation	749.5	429.333	6	----	D1
0:15:0	748	434	Fixation	749.286	430	7	----	D1
0:15:1	744	424	Fixation	748.625	429.25	8	----	D1
0:15:2	817	416	--------	-9999	-9999	0	----	D1
0:15:3	818	429	--------	-9999	-9999	1	----	D1
0:15:4	815	416	--------	-9999	-9999	2	----	D1
0:15:5	813	419	--------	-9999	-9999	3	----	D1
0:15:6	811	414	Fixation	814.25	419.5	4	----	D1
0:15:7	816	420	Fixation	814.6	419.6	5	----	D1
0:15:8	812	420	Fixation	814.167	419.667	6	----	D1
0:15:9	815	423	Fixation	814.286	420.143	7	----	D1
0:15:10	846	424	Fixation	818.25	420.625	8	----	D1
0:15:11	841	425	Fixation	820.778	421.111	9	----	D1
0:15:12	847	420	Fixation	823.4	421	10	----	D1
0:15:13	844	411	Fixation	825.273	420.091	11	----	D1
0:15:14	842	419	Fixation	826.667	420	12	----	D1
0:15:15	844	401	Fixation	828	418.538	13	----	D1
0:15:16	845	418	Fixation	829.214	418.5	14	----	D1
0:15:17	971	430	--------	-9999	-9999	0	----	D1
0:15:18	971	424	--------	-9999	-9999	1	----	D1
0:15:19	974	412	--------	-9999	-9999	2	----	D1
0:15:20	977	413	--------	-9999	-9999	3	----	D1
0:15:21	976	416	Fixation	974.5	416.25	4	----	D1
0:15:22	977	416	Fixation	975	416.2	5	----	D1
0:15:23	977	416	Fixation	975.333	416.167	6	----	D1
0:16:0	1000	416	Fixation	978.857	416.143	7	----	D1
0:16:1	1008	420	Fixation	982.5	416.625	8	----	D1
0:16:2	1006	420	Fixation	985.111	417	9	----	D1
0:16:3	1010	421	Fixation	987.6	417.4	10	----	D1
0:16:4	1004	426	Fixation	989.091	418.182	11	----	D1
0:16:5	998	410	Fixation	989.833	417.5	12	----	D1
0:16:6	1076	428	--------	-9999	-9999	0	----	D1
0:16:7	1177	427	--------	-9999	-9999	1	----	D1
0:16:8	1177	430	--------	-9999	-9999	2	----	D1
0:16:9	1182	419	--------	-9999	-9999	3	----	D1
0:16:10	1177	419	Fixation	1178.25	423.75	4	----	D1
0:16:11	1186	417	Fixation	1179.8	422.4	5	----	D1
0:16:12	1183	412	Fixation	1180.33	420.667	6	----	D1
0:16:13	1233	416	--------	-9999	-9999	0	----	D1
0:16:14	1258	416	--------	-9999	-9999	1	----	D1
0:16:15	1260	408	--------	-9999	-9999	2	----	D1
0:16:16	1263	421	--------	-9999	-9999	3	----	D1
0:16:17	1271	413	Fixation	1263	414.5	4	----	D1
0:16:18	1268	414	Fixation	1264	414.4	5	----	D1
0:16:19	1273	417	Fixation	1265.5	414.833	6	----	D1
0:16:20	1269	419	Fixation	1266	415.429	7	----	D1
0:16:21	1316	404	--------	-9999	-9999	0	----	D1
0:16:22	1314	420	--------	-9999	-9999	1	----	D1
0:16:23	1306	414	--------	-9999	-9999	2	----	D1
0:17:0	433	485	--------	-9999	-9999	3	----	D1
0:17:1	348	462	--------	-9999	-9999	0	----	D1
0:17:2	349	462	--------	-9999	-9999	1	----	D1
0:17:3	354	460	--------	-9999	-9999	2	----	D1
0:17:4	335	452	--------	-9999	-9999	3	----	D1
0:17:5	244	472	--------	-9999	-9999	0	----	D1
0:17:6	233	477	--------	-9999	-9999	1	----	D1
0:17:7	240	467	--------	-9999	-9999	2	----	D1
0:17:8	235	481	--------	-9999	-9999	3	----	D1
0:17:9	238	481	Fixation	236.5	476.5	4	----	D1
0:17:10	235	481	Fixation	236.2	477.4	5	----	D1
0:17:11	266	493	Fixation	241.167	480	6	----	D1
0:17:12	267	500	Fixation	244.857	482.857	7	----	D1
0:17:13	260	477	Fixation	246.75	482.125	8	----	D1
0:17:14	263	480	Fixation	248.556	481.889	9	----	D1
0:17:15	268	485	Fixation	250.5	482.2	10	----	D1
0:17:16	191	500	--------	-9999	-9999	0	----	D1
0:17:17	204	487	--------	-9999	-9999	1	----	D1
0:17:18	192	490	--------	-9999	-9999	2	----	D1
0:17:19	196	486	--------	-9999	-9999	3	----	D1
0:17:20	189	486	Fixation	195.25	487.25	4	----	D1
0:17:21	186	478	Fixation	193.4	485.4	5	----	D1
0:17:22	187	479	Fixation	192.333	484.333	6	----	D1
0:17:23	194	487	Fixation	192.571	484.714	7	----	D1
0:18:0	314	493	--------	-9999	-9999	0	----	D1
0:18:1	314	494	--------	-9999	-9999	1	----	D1
0:18:2	310	503	--------	-9999	-9999	2	----	D1
0:18:3	311	497	--------	-9999	-9999	3	----	D1
0:18:4	312	494	Fixation	311.75	497	4	----	D1
0:18:5	305	497	Fixation	310.4	497	5	----	D1
0:18:6	315	501	Fixation	311.167	497.667	6	----	D1
0:18:7	372	485	--------	-9999	-9999	0	----	D1
0:18:8	366	492	--------	-9999	-9999	1	----	D1
0:18:9	371	496	--------	-9999	-9999	2	----	D1
0:18:10	375	490	--------	-9999	-9999	3	----	D1
0:18:11	369	492	Fixation	370.25	492.5	4	----	D1
0:18:12	372	485	Fixation	370.6	491	5	----	D1
0:18:13	375	480	Fixation	371.333	489.167	6	----	D1
0:18:14	373	488	Fixation	371.571	489	7	----	D1
0:18:15	420	488	--------	-9999	-9999	0	----	D1
0:18:16	423	490	--------	-9999	-9999	1	----	D1
0:18:17	427	491	--------	-9999	-9999	2	----	D1
0:18:18	427	493	--------	-9999	-9999	3	----	D1
0:18:19	429	479	Fixation	426.5	488.25	4	----	D1
0:18:20	426	484	Fixation	426.4	487.4	5	----	D1
0:18:21	419	472	Fixation	425.167	484.833	6	----	D1
0:18:22	479	501	--------	-9999	-9999	0	----	D1
0:18:23	522	491	--------	-9999	-9999	1	----	D1
0:19:0	528	487	--------	-9999	-9999	2	----	D1
0:19:1	537	479	--------	-9999	-9999	3	----	D1
0:19:2	537	479	Fixation	531	484	4	----	D1
0:19:3	540	477	Fixation	532.8	482.6	5	----	D1
0:19:4	534	478	Fixation	533	481.833	6	----	D1
0:19:5	534	474	Fixation	533.143	480.714	7	----	D1
0:19:6	635	488	--------	-9999	-9999	0	----	D1
0:19:7	629	493	--------	-9999	-9999	1	----	D1
0:19:8	638	484	--------	-9999	-9999	2	----	D1
0:19:9	635	494	--------	-9999	-9999	3	----	D1
0:19:10	637	486	Fixation	634.75	489.25	4	----	D1
0:19:11	642	483	Fixation	636.2	488	5	----	D1
0:19:12	640	479	Fixation	636.833	486.5	6	----	D1
0:19:13	636	479	Fixation	636.714	485.429	7	----	D1
0:19:14	635	473	Fixation	636.5	483.875	8	----	D1
0:19:15	635	478	Fixation	636.333	483.222	9	----	D1
0:19:16	636	479	Fixation	636.3	482.8	10	----	D1
0:19:17	636	479	Fixation	636.273	482.455	11	----	D1
0:19:18	729	477	--------	-9999	-9999	0	----	D1
0:19:19	732	483	--------	-9999	-9999	1	----	D1
0:19:20	728	485	--------	-9999	-9999	2	----	D1
0:19:21	725	489	--------	-9999	-9999	3	----	D1
0:19:22	726	486	Fixation	727.75	485.75	4	----	D1
0:19:23	819	495	--------	-9999	-9999	0	----	D1
0:20:0	822	496	--------	-9999	-9999	1	----	D1
0:20:1	826	497	--------	-9999	-9999	2	----	D1
0:20:2	826	506	--------	-9999	-9999	3	----	D1
0:20:3	821	499	Fixation	823.75	499.5	4	----	D1
0:20:4	819	492	Fixation	822.8	498	5	----	D1
0:20:5	822	491	Fixation	822.667	496.833	6	----	D1
0:20:6	817	497	Fixation	821.857	496.857	7	----	D1
0:20:7	820	481	Fixation	821.625	494.875	8	----	D1
0:20:8	820	481	Fixation	821.444	493.333	9	----	D1
0:20:9	866	489	--------	-9999	-9999	0	----	D1
0:20:10	874	487	--------	-9999	-9999	1	----	D1
0:20:11	873	483	--------	-9999	-9999	2	----	D1
0:20:12	868	471	--------	-9999	-9999	3	----	D1
0:20:13	868	490	Fixation	870.75	482.75	4	----	D1
0:20:14	913	490	Fixation	879.2	484.2	5	----	D1
0:20:15	953	500	--------	-9999	-9999	0	----	D1
0:20:16	955	493	--------	-9999	-9999	1	----	D1
0:20:17	960	497	--------	-9999	-9999	2	----	D1
0:20:18	957	492	--------	-9999	-9999	3	----	D1
0:20:19	952	490	Fixation	956	493	4	----	D1
0:20:20	952	489	Fixation	955.2	492.2	5	----	D1
