# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:2:15	559	223	--------	-9999	-9999	2	----	D2
0:2:16	554	166	--------	-9999	-9999	3	----	D2
0:2:17	554	166	--------	-9999	-9999	0	----	D2
0:2:18	584	146	--------	-9999	-9999	1	----	D2
0:2:19	580	164	--------	-9999	-9999	2	----	D2
0:2:20	621	182	--------	-9999	-9999	3	----	D2
0:2:21	682	182	--------	-9999	-9999	0	----	D2
0:2:22	667	174	--------	-9999	-9999	1	----	D2
0:2:23	669	177	--------	-9999	-9999	2	----	D2
0:3:0	668	178	--------	-9999	-9999	3	----	D2
0:3:1	710	135	--------	-9999	-9999	0	----	D2
0:3:2	722	166	--------	-9999	-9999	1	----	D2
0:3:3	722	142	--------	-9999	-9999	2	----	D2
0:3:4	722	163	--------	-9999	-9999	3	----	D2
0:3:5	731	168	Fixation	724.25	159.75	4	----	D2
0:3:6	741	158	Fixation	727.6	159.4	5	----	D2
0:3:7	841	212	--------	-9999	-9999	0	----	D2
0:3:8	-9999	-9999	--------	-9999	-9999	1	----	D2
0:3:9	809	165	--------	-9999	-9999	0	----	D2
0:3:10	748	72	--------	-9999	-9999	1	----	D2
0:3:11	806	159	--------	-9999	-9999	0	----	D2
0:3:12	806	159	--------	-9999	-9999	1	----	D2
0:3:13	905	203	--------	-9999	-9999	0	----	D2
0:3:14	920	196	--------	-9999	-9999	1	----	D2
0:3:15	928	224	--------	-9999	-9999	2	----	D2
0:3:16	933	194	--------	-9999	-9999	3	----	D2
0:3:17	957	213	Fixation	934.5	206.75	4	----	D2
0:3:18	1057	183	--------	-9999	-9999	0	----	D2
0:3:19	1056	207	--------	-9999	-9999	1	----	D2
0:3:20	1053	208	--------	-9999	-9999	2	----	D2
0:3:21	1048	258	--------	-9999	-9999	3	----	D2
0:3:22	1051	209	Fixation	1052	220.5	4	----	D2
0:3:23	1031	145	--------	-9999	-9999	0	----	D2
0:4:0	1201	213	--------	-9999	-9999	1	----	D2
0:4:1	1184	219	--------	-9999	-9999	2	----	D2
0:4:2	1189	205	--------	-9999	-9999	3	----	D2
0:4:3	1165	196	Fixation	1184.75	208.25	4	----	D2
0:4:4	1172	179	Fixation	1182.2	202.4	5	----	D2
0:4:5	1161	188	Fixation	1178.67	200	6	----	D2
0:4:6	1165	253	--------	-9999	-9999	0	----	D2
0:4:7	1158	217	--------	-9999	-9999	1	----	D2
0:4:8	1165	234	--------	-9999	-9999	2	----	D2
0:4:9	1270	200	--------	-9999	-9999	3	----	D2
0:4:10	1289	198	--------	-9999	-9999	0	----	D2
0:4:11	1327	188	--------	-9999	-9999	1	----	D2
0:4:12	1328	193	--------	-9999	-9999	2	----	D2
0:4:13	1379	222	--------	-9999	-9999	3	----	D2
0:4:14	1410	193	--------	-9999	-9999	0	----	D2
0:4:15	1418	205	--------	-9999	-9999	1	----	D2
0:4:16	735	126	--------	-9999	-9999	0	----	D2
0:4:17	228	96	--------	-9999	-9999	1	----	D2
0:4:18	242	85	--------	-9999	-9999	2	----	D2
0:4:19	320	179	--------	-9999	-9999	3	----	D2
0:4:20	343	174	--------	-9999	-9999	0	----	D2
0:4:21	370	201	--------	-9999	-9999	1	----	D2
0:4:22	310	151	--------	-9999	-9999	2	----	D2
0:4:23	292	141	--------	-9999	-9999	3	----	D2
0:5:0	293	126	--------	-9999	-9999	0	----	D2
0:5:1	371	203	--------	-9999	-9999	1	----	D2
0:5:2	279	113	--------	-9999	-9999	0	----	D2
0:5:3	340	148	--------	-9999	-9999	1	----	D2
0:5:4	437	168	--------	-9999	-9999	0	----	D2
0:5:5	392	125	--------	-9999	-9999	1	----	D2
0:5:6	378	161	--------	-9999	-9999	2	----	D2
0:5:7	359	122	--------	-9999	-9999	3	----	D2
0:5:8	361	109	Fixation	372.5	129.25	4	----	D2
0:5:9	297	58	--------	-9999	-9999	0	----	D2
0:5:10	262	34	--------	-9999	-9999	1	----	D2
0:5:11	341	135	--------	-9999	-9999	0	----	D2
0:5:12	248	112	--------	-9999	-9999	1	----	D2
0:5:13	246	181	--------	-9999	-9999	2	----	D2
0:5:14	304	258	--------	-9999	-9999	3	----	D2
0:5:15	229	152	--------	-9999	-9999	0	----	D2
0:5:16	172	132	--------	-9999	-9999	1	----	D2
0:5:17	206	201	--------	-9999	-9999	2	----	D2
0:5:18	212	197	--------	-9999	-9999	3	----	D2
0:5:19	160	177	--------	-9999	-9999	0	----	D2
0:5:20	184	173	--------	-9999	-9999	1	----	D2
0:5:21	188	178	--------	-9999	-9999	2	----	D2
0:5:22	204	200	--------	-9999	-9999	3	----	D2
0:5:23	209	200	Fixation	196.25	187.75	4	----	D2
0:6:0	236	214	Fixation	204.2	193	5	----	D2
0:6:1	282	210	--------	-9999	-9999	0	----	D2
0:6:2	251	185	--------	-9999	-9999	1	----	D2
0:6:3	251	185	--------	-9999	-9999	2	----	D2
0:6:4	277	197	--------	-9999	-9999	3	----	D2
0:6:5	221	113	--------	-9999	-9999	0	----	D2
0:6:6	260	181	--------	-9999	-9999	1	----	D2
0:6:7	249	181	--------	-9999	-9999	2	----	D2
0:6:8	237	180	--------	-9999	-9999	3	----	D2
0:6:9	294	164	Fixation	260	176.5	4	----	D2
0:6:10	289	159	Fixation	265.8	173	5	----	D2
0:6:11	335	204	--------	-9999	-9999	0	----	D2
0:6:12	318	172	--------	-9999	-9999	1	----	D2
0:6:13	299	151	--------	-9999	-9999	2	----	D2
0:6:14	376	236	--------	-9999	-9999	3	----	D2
0:6:15	302	169	--------	-9999	-9999	0	----	D2
0:6:16	288	138	--------	-9999	-9999	1	----	D2
0:6:17	325	188	--------	-9999	-9999	2	----	D2
0:6:18	316	185	--------	-9999	-9999	3	----	D2
0:6:19	280	134	Fixation	302.25	161.25	4	----	D2
0:6:20	341	205	--------	-9999	-9999	0	----	D2
0:6:21	270	138	--------	-9999	-9999	1	----	D2
0:6:22	292	173	--------	-9999	-9999	2	----	D2
0:6:23	251	188	--------	-9999	-9999	3	----	D2
0:7:0	109	51	--------	-9999	-9999	0	----	D2
0:7:1	195	183	--------	-9999	-9999	1	----	D2
0:7:2	205	192	--------	-9999	-9999	2	----	D2
0:7:3	190	180	--------	-9999	-9999	3	----	D2
0:7:4	106	90	--------	-9999	-9999	0	----	D2
0:7:5	164	157	--------	-9999	-9999	1	----	D2
0:7:6	241	234	--------	-9999	-9999	0	----	D2
0:7:7	131	178	--------	-9999	-9999	1	----	D2
0:7:8	107	171	--------	-9999	-9999	2	----	D2
0:7:9	133	172	--------	-9999	-9999	3	----	D2
0:7:10	142	191	Fixation	128.25	178	4	----	D2
0:7:11	46	100	--------	-9999	-9999	0	----	D2
0:7:12	150	185	--------	-9999	-9999	1	----	D2
0:7:13	112	143	--------	-9999	-9999	2	----	D2
0:7:14	202	225	--------	-9999	-9999	3	----	D2
0:7:15	200	183	--------	-9999	-9999	0	----	D2
0:7:16	220	207	--------	-9999	-9999	1	----	D2
0:7:17	220	207	--------	-9999	-9999	2	----	D2
0:7:18	284	229	--------	-9999	-9999	3	----	D2
0:7:19	223	139	--------	-9999	-9999	0	----	D2
0:7:20	278	209	--------	-9999	-9999	1	----	D2
0:7:21	255	179	--------	-9999	-9999	2	----	D2
0:7:22	263	172	--------	-9999	-9999	3	----	D2
0:7:23	228	154	Fixation	256	178.5	4	----	D2
0:8:0	329	181	--------	-9999	-9999	0	----	D2
0:8:1	378	232	--------	-9999	-9999	1	----	D2
0:8:2	282	156	--------	-9999	-9999	0	----	D2
0:8:3	345	197	--------	-9999	-9999	1	----	D2
0:8:4	373	236	--------	-9999	-9999	2	----	D2
0:8:5	331	188	--------	-9999	-9999	3	----	D2
0:8:6	294	152	--------	-9999	-9999	0	----	D2
0:8:7	398	203	--------	-9999	-9999	1	----	D2
0:8:8	401	180	--------	-9999	-9999	2	----	D2
0:8:9	401	182	--------	-9999	-9999	3	----	D2
0:8:10	364	122	--------	-9999	-9999	0	----	D2
0:8:11	367	117	--------	-9999	-9999	1	----	D2
0:8:12	389	167	--------	-9999	-9999	2	----	D2
0:8:13	493	280	--------	-9999	-9999	3	----	D2
0:8:14	455	194	--------	-9999	-9999	0	----	D2
0:8:15	480	186	--------	-9999	-9999	1	----	D2
0:8:16	479	194	--------	-9999	-9999	2	----	D2
0:8:17	462	194	--------	-9999	-9999	3	----	D2
0:8:18	432	152	--------	-9999	-9999	0	----	D2
0:8:19	490	232	--------	-9999	-9999	1	----	D2
0:8:20	528	198	--------	-9999	-9999	2	----	D2
0:8:21	559	215	--------	-9999	-9999	3	----	D2
0:8:22	554	202	--------	-9999	-9999	0	----	D2
0:8:23	549	179	--------	-9999	-9999	1	----	D2
0:9:0	558	217	--------	-9999	-9999	2	----	D2
0:9:1	546	173	--------	-9999	-9999	3	----	D2
0:9:2	556	189	Fixation	552.25	189.5	4	----	D2
0:9:3	580	178	Fixation	557.8	187.2	5	----	D2
0:9:4	602	213	--------	-9999	-9999	0	----	D2
0:9:5	580	108	--------	-9999	-9999	1	----	D2
0:9:6	602	174	--------	-9999	-9999	2	----	D2
0:9:7	554	106	--------	-9999	-9999	3	----	D2
0:9:8	694	130	--------	-9999	-9999	0	----	D2
0:9:9	753	208	--------	-9999	-9999	1	----	D2
0:9:10	750	217	--------	-9999	-9999	2	----	D2
0:9:11	747	190	--------	-9999	-9999	3	----	D2
0:9:12	729	197	Fixation	744.75	203	4	----	D2
0:9:13	742	205	Fixation	744.2	203.4	5	----	D2
0:9:14	855	203	--------	-9999	-9999	0	----	D2
0:9:15	826	148	--------	-9999	-9999	1	----	D2
0:9:16	839	166	--------	-9999	-9999	2	----	D2
0:9:17	849	222	--------	-9999	-9999	3	----	D2
0:9:18	861	230	--------	-9999	-9999	0	----	D2
0:9:19	847	224	--------	-9999	-9999	1	----	D2
0:9:20	941	217	--------	-9999	-9999	0	----	D2
0:9:21	951	235	--------	-9999	-9999	1	----	D2
0:9:22	951	235	--------	-9999	-9999	2	----	D2
0:9:23	908	135	--------	-9999	-9999	3	----	D2
0:10:0	934	198	--------	-9999	-9999	0	----	D2
0:10:1	942	229	--------	-9999	-9999	1	----	D2
0:10:2	924	176	--------	-9999	-9999	2	----	D2
0:10:3	938	242	--------	-9999	-9999	3	----	D2
0:10:4	973	181	Fixation	944.25	207	4	----	D2
0:10:5	960	107	--------	-9999	-9999	0	----	D2
0:10:6	978	186	--------	-9999	-9999	1	----	D2
0:10:7	1036	202	--------	-9999	-9999	2	----	D2
0:10:8	1041	190	--------	-9999	-9999	3	----	D2
0:10:9	1048	192	--------	-9999	-9999	0	----	D2
0:10:10	1029	149	--------	-9999	-9999	1	----	D2
0:10:11	1042	192	--------	-9999	-9999	2	----	D2
0:10:12	1041	198	--------	-9999	-9999	3	----	D2
0:10:13	1044	118	--------	-9999	-9999	0	----	D2
0:10:14	1205	144	--------	-9999	-9999	1	----	D2
0:10:15	1200	205	--------	-9999	-9999	2	----	D2
0:10:16	1200	194	--------	-9999	-9999	3	----	D2
0:10:17	1213	186	Fixation	1204.5	182.25	4	----	D2
0:10:18	1207	200	--------	-9999	-9999	0	----	D2
0:10:19	1220	223	--------	-9999	-9999	1	----	D2
0:10:20	792	250	--------	-9999	-9999	0	----	D2
0:10:21	263	210	--------	-9999	-9999	1	----	D2
0:10:22	283	238	--------	-9999	-9999	2	----	D2
0:10:23	286	205	--------	-9999	-9999	3	----	D2
0:11:0	293	185	Fixation	281.25	209.5	4	----	D2
0:11:1	206	159	--------	-9999	-9999	0	----	D2
0:11:2	190	140	--------	-9999	-9999	1	----	D2
0:11:3	226	159	--------	-9999	-9999	2	----	D2
0:11:4	222	158	--------	-9999	-9999	3	----	D2
0:11:5	232	196	Fixation	217.5	163.25	4	----	D2
0:11:6	202	155	Fixation	214.4	161.6	5	----	D2
0:11:7	218	209	Fixation	215	169.5	6	----	D2
0:11:8	217	188	--------	-9999	-9999	0	----	D2
0:11:9	148	142	--------	-9999	-9999	1	----	D2
0:11:10	196	197	--------	-9999	-9999	2	----	D2
0:11:11	220	212	--------	-9999	-9999	3	----	D2
0:11:12	127	98	--------	-9999	-9999	0	----	D2
0:11:13	187	193	--------	-9999	-9999	1	----	D2
0:11:14	97	117	--------	-9999	-9999	0	----	D2
0:11:15	330	241	--------	-9999	-9999	1	----	D2
0:11:16	288	205	--------	-9999	-9999	2	----	D2
0:11:17	276	208	--------	-9999	-9999	3	----	D2
0:11:18	285	198	--------	-9999	-9999	0	----	D2
0:11:19	360	301	--------	-9999	-9999	1	----	D2
0:11:20	204	197	--------	-9999	-9999	0	----	D2
0:11:21	203	206	--------	-9999	-9999	1	----	D2
0:11:22	219	223	--------	-9999	-9999	2	----	D2
0:11:23	147	203	--------	-9999	-9999	3	----	D2
0:12:0	77	152	--------	-9999	-9999	0	----	D2
0:12:1	155	210	--------	-9999	-9999	1	----	D2
0:12:2	143	225	--------	-9999	-9999	2	----	D2
0:12:3	144	207	--------	-9999	-9999	3	----	D2
0:12:4	148	232	Fixation	147.5	218.5	4	----	D2
0:12:5	94	159	--------	-9999	-9999	0	----	D2
0:12:6	200	256	--------	-9999	-9999	1	----	D2
0:12:7	226	299	--------	-9999	-9999	2	----	D2
0:12:8	74	147	--------	-9999	-9999	3	----	D2
0:12:9	151	195	--------	-9999	-9999	0	----	D2
0:12:10	154	217	--------	-9999	-9999	1	----	D2
0:12:11	124	178	--------	-9999	-9999	2	----	D2
0:12:12	150	206	--------	-9999	-9999	3	----	D2
0:12:13	135	178	Fixation	140.75	194.75	4	----	D2
0:12:14	121	183	Fixation	136.8	192.4	5	----	D2
0:12:15	186	97	--------	-9999	-9999	0	----	D2
0:12:16	311	219	--------	-9999	-9999	1	----	D2
0:12:17	248	150	--------	-9999	-9999	0	----	D2
0:12:18	253	139	--------	-9999	-9999	1	----	D2
0:12:19	280	188	--------	-9999	-9999	2	----	D2
0:12:20	293	206	--------	-9999	-9999	3	----	D2
0:12:21	336	234	--------	-9999	-9999	0	----	D2
0:12:22	337	215	--------	-9999	-9999	1	----	D2
0:12:23	357	211	--------	-9999	-9999	2	----	D2
0:13:0	361	229	--------	-9999	-9999	3	----	D2
0:13:1	362	217	Fixation	354.25	218	4	----	D2
0:13:2	357	210	Fixation	354.8	216.4	5	----	D2
0:13:3	361	205	Fixation	355.833	214.5	6	----	D2
0:13:4	328	185	Fixation	351.857	210.286	7	----	D2
0:13:5	425	202	--------	-9999	-9999	0	----	D2
0:13:6	435	215	--------	-9999	-9999	1	----	D2
0:13:7	443	211	--------	-9999	-9999	2	----	D2
0:13:8	454	257	--------	-9999	-9999	3	----	D2
0:13:9	401	174	--------	-9999	-9999	0	----	D2
0:13:10	467	392	--------	-9999	-9999	1	----	D2
0:13:11	519	287	--------	-9999	-9999	0	----	D2
0:13:12	484	197	--------	-9999	-9999	1	----	D2
0:13:13	511	266	--------	-9999	-9999	2	----	D2
0:13:14	501	232	--------	-9999	-9999	3	----	D2
0:13:15	526	230	--------	-9999	-9999	0	----	D2
0:13:16	515	248	--------	-9999	-9999	1	----	D2
0:13:17	539	260	--------	-9999	-9999	2	----	D2
0:13:18	544	287	--------	-9999	-9999	3	----	D2
0:13:19	516	225	Fixation	528.5	255	4	----	D2
0:13:20	555	249	Fixation	533.8	253.8	5	----	D2
0:13:21	538	188	--------	-9999	-9999	0	----	D2
0:13:22	571	211	--------	-9999	-9999	1	----	D2
0:13:23	588	233	--------	-9999	-9999	2	----	D2
0:14:0	601	258	--------	-9999	-9999	3	----	D2
0:14:1	558	171	--------	-9999	-9999	0	----	D2
0:14:2	540	168	--------	-9999	-9999	1	----	D2
0:14:3	570	215	--------	-9999	-9999	2	----	D2
0:14:4	557	177	--------	-9999	-9999	3	----	D2
0:14:5	615	289	--------	-9999	-9999	0	----	D2
0:14:6	670	213	--------	-9999	-9999	1	----	D2
0:14:7	689	253	--------	-9999	-9999	2	----	D2
0:14:8	675	205	--------	-9999	-9999	3	----	D2
0:14:9	648	177	--------	-9999	-9999	0	----	D2
0:14:10	675	225	--------	-9999	-9999	1	----	D2
0:14:11	667	231	--------	-9999	-9999	2	----	D2
0:14:12	665	220	--------	-9999	-9999	3	----	D2
0:14:13	665	217	Fixation	668	223.25	4	----	D2
0:14:14	761	234	--------	-9999	-9999	0	----	D2
0:14:15	767	253	--------	-9999	-9999	1	----	D2
0:14:16	752	209	--------	-9999	-9999	2	----	D2
0:14:17	778	246	--------	-9999	-9999	3	----	D2
0:14:18	702	126	--------	-9999	-9999	0	----	D2
0:14:19	762	225	--------	-9999	-9999	1	----	D2
0:14:20	783	266	--------	-9999	-9999	2	----	D2
0:14:21	784	179	--------	-9999	-9999	3	----	D2
0:14:22	800	242	--------	-9999	-9999	0	----	D2
0:14:23	804	227	--------	-9999	-9999	1	----	D2
0:15:0	810	283	--------	-9999	-9999	2	----	D2
0:15:1	34	2872	--------	-9999	-9999	3	----	D2
0:15:2	34	2872	--------	-9999	-9999	0	----	D2
0:15:3	807	160	--------	-9999	-9999	1	----	D2
0:15:4	849	260	--------	-9999	-9999	0	----	D2
0:15:5	822	243	--------	-9999	-9999	1	----	D2
0:15:6	810	201	--------	-9999	-9999	2	----	D2
0:15:7	836	209	--------	-9999	-9999	3	----	D2
0:15:8	826	228	Fixation	823.5	220.25	4	----	D2
0:15:9	834	142	--------	-9999	-9999	0	----	D2
0:15:10	863	242	--------	-9999	-9999	1	----	D2
0:15:11	829	124	--------	-9999	-9999	0	----	D2
0:15:12	855	192	--------	-9999	-9999	1	----	D2
0:15:13	840	179	--------	-9999	-9999	2	----	D2
0:15:14	876	170	--------	-9999	-9999	3	----	D2
0:15:15	925	212	--------	-9999	-9999	0	----	D2
0:15:16	939	248	--------	-9999	-9999	1	----	D2
0:15:17	697	212	--------	-9999	-9999	0	----	D2
0:15:18	661	223	--------	-9999	-9999	1	----	D2
0:15:19	639	189	--------	-9999	-9999	2	----	D2
0:15:20	634	163	--------	-9999	-9999	3	----	D2
0:15:21	668	233	--------	-9999	-9999	0	----	D2
0:15:22	615	154	--------	-9999	-9999	1	----	D2
0:15:23	638	178	--------	-9999	-9999	2	----	D2
0:16:0	656	201	--------	-9999	-9999	3	----	D2
0:16:1	749	251	--------	-9999	-9999	0	----	D2
0:16:2	747	230	--------	-9999	-9999	1	----	D2
0:16:3	721	175	--------	-9999	-9999	2	----	D2
0:16:4	719	172	--------	-9999	-9999	3	----	D2
0:16:5	808	339	--------	-9999	-9999	0	----	D2
0:16:6	731	220	--------	-9999	-9999	1	----	D2
0:16:7	728	243	--------	-9999	-9999	2	----	D2
0:16:8	710	181	--------	-9999	-9999	3	----	D2
0:16:9	722	203	Fixation	722.75	211.75	4	----	D2
0:16:10	816	246	--------	-9999	-9999	0	----	D2
0:16:11	835	305	--------	-9999	-9999	1	----	D2
0:16:12	835	298	--------	-9999	-9999	2	----	D2
0:16:13	819	212	--------	-9999	-9999	3	----	D2
0:16:14	799	190	--------	-9999	-9999	0	----	D2
0:16:15	768	109	--------	-9999	-9999	1	----	D2
0:16:16	822	220	--------	-9999	-9999	0	----	D2
0:16:17	918	261	--------	-9999	-9999	1	----	D2
0:16:18	905	219	--------	-9999	-9999	2	----	D2
0:16:19	899	240	--------	-9999	-9999	3	----	D2
0:16:20	902	174	--------	-9999	-9999	0	----	D2
0:16:21	898	152	--------	-9999	-9999	1	----	D2
0:16:22	896	246	--------	-9999	-9999	0	----	D2
0:16:23	891	168	--------	-9999	-9999	1	----	D2
0:17:0	918	247	--------	-9999	-9999	0	----	D2
0:17:1	921	228	--------	-9999	-9999	1	----	D2
0:17:2	1017	301	--------	-9999	-9999	0	----	D2
0:17:3	1060	281	--------	-9999	-9999	1	----	D2
0:17:4	1069	262	--------	-9999	-9999	2	----	D2
0:17:5	1058	254	--------	-9999	-9999	3	----	D2
0:17:6	1055	198	--------	-9999	-9999	0	----	D2
0:17:7	1063	233	--------	-9999	-9999	1	----	D2
0:17:8	1039	170	--------	-9999	-9999	2	----	D2
0:17:9	1070	235	--------	-9999	-9999	3	----	D2
0:17:10	1128	215	--------	-9999	-9999	0	----	D2
0:17:11	1134	264	--------	-9999	-9999	1	----	D2
0:17:12	1137	233	--------	-9999	-9999	2	----	D2
0:17:13	1132	211	--------	-9999	-9999	3	----	D2
0:17:14	1130	214	Fixation	1133.25	230.5	4	----	D2
0:17:15	1123	236	Fixation	1131.2	231.6	5	----	D2
0:17:16	1133	301	--------	-9999	-9999	0	----	D2
0:17:17	1086	222	--------	-9999	-9999	1	----	D2
0:17:18	1030	217	--------	-9999	-9999	2	----	D2
0:17:19	915	212	--------	-9999	-9999	3	----	D2
0:17:20	915	243	--------	-9999	-9999	0	----	D2
0:17:21	838	163	--------	-9999	-9999	1	----	D2
0:17:22	874	236	--------	-9999	-9999	0	----	D2
0:17:23	869	241	--------	-9999	-9999	1	----	D2
0:18:0	866	256	--------	-9999	-9999	2	----	D2
0:18:1	878	224	--------	-9999	-9999	3	----	D2
0:18:2	877	292	Fixation	872.5	253.25	4	----	D2
0:18:3	919	243	--------	-9999	-9999	0	----	D2
0:18:4	917	159	--------	-9999	-9999	1	----	D2
0:18:5	905	187	--------	-9999	-9999	2	----	D2
0:18:6	925	236	--------	-9999	-9999	3	----	D2
0:18:7	909	215	--------	-9999	-9999	0	----	D2
0:18:8	1065	239	--------	-9999	-9999	1	----	D2
0:18:9	1197	257	--------	-9999	-9999	0	----	D2
0:18:10	1200	304	--------	-9999	-9999	1	----	D2
0:18:11	1211	260	--------	-9999	-9999	2	----	D2
0:18:12	1208	247	--------	-9999	-9999	3	----	D2
0:18:13	1220	265	Fixation	1209.75	269	4	----	D2
0:18:14	1204	252	Fixation	1208.6	265.6	5	----	D2
0:18:15	1212	247	--------	-9999	-9999	0	----	D2
0:18:16	1208	296	--------	-9999	-9999	1	----	D2
0:18:17	1268	316	--------	-9999	-9999	2	----	D2
0:18:18	1268	287	--------	-9999	-9999	3	----	D2
0:18:19	1258	273	--------	-9999	-9999	0	----	D2
0:18:20	1296	307	--------	-9999	-9999	1	----	D2
0:18:21	1309	233	--------	-9999	-9999	2	----	D2
0:18:22	1400	319	--------	-9999	-9999	3	----	D2
0:18:23	1384	283	--------	-9999	-9999	0	----	D2
0:19:0	1396	278	--------	-9999	-9999	1	----	D2
0:19:1	1407	292	--------	-9999	-9999	2	----	D2
0:19:2	1381	267	--------	-9999	-9999	3	----	D2
0:19:3	1055	261	--------	-9999	-9999	0	----	D2
0:19:4	584	217	--------	-9999	-9999	1	----	D2
0:19:5	470	152	--------	-9999	-9999	0	----	D2
0:19:6	331	229	--------	-9999	-9999	1	----	D2
0:19:7	254	163	--------	-9999	-9999	0	----	D2
0:19:8	324	243	--------	-9999	-9999	1	----	D2
0:19:9	187	205	--------	-9999	-9999	0	----	D2
0:19:10	205	227	--------	-9999	-9999	1	----	D2
0:19:11	187	200	--------	-9999	-9999	2	----	D2
0:19:12	102	115	--------	-9999	-9999	3	----	D2
0:19:13	198	193	--------	-9999	-9999	0	----	D2
0:19:14	178	181	--------	-9999	-9999	1	----	D2
0:19:15	230	240	--------	-9999	-9999	2	----	D2
0:19:16	152	160	--------	-9999	-9999	3	----	D2
0:19:17	162	164	--------	-9999	-9999	0	----	D2
0:19:18	141	156	--------	-9999	-9999	1	----	D2
0:19:19	192	219	--------	-9999	-9999	0	----	D2
0:19:20	271	295	--------	-9999	-9999	1	----	D2
0:19:21	194	215	--------	-9999	-9999	0	----	D2
0:19:22	152	187	--------	-9999	-9999	1	----	D2
0:19:23	217	198	--------	-9999	-9999	2	----	D2
0:20:0	217	198	--------	-9999	-9999	3	----	D2
0:20:1	238	213	--------	-9999	-9999	0	----	D2
0:20:2	226	207	--------	-9999	-9999	1	----	D2
0:20:3	227	221	--------	-9999	-9999	2	----	D2
0:20:4	245	229	--------	-9999	-9999	3	----	D2
0:20:5	-9999	-9999	--------	-9999	-9999	0	----	D2
0:20:6	317	203	--------	-9999	-9999	1	----	D2
0:20:7	337	234	--------	-9999	-9999	2	----	D2
0:20:8	315	225	--------	-9999	-9999	3	----	D2
0:20:9	338	264	Fixation	326.75	231.5	4	----	D2
0:20:10	367	276	--------	-9999	-9999	0	----	D2
0:20:11	308	226	--------	-9999	-9999	1	----	D2
0:20:12	308	260	--------	-9999	-9999	2	----	D2
0:20:13	131	802	--------	-9999	-9999	3	----	D2
0:20:14	334	325	--------	-9999	-9999	0	----	D2
0:20:15	360	312	--------	-9999	-9999	1	----	D2
0:20:16	308	227	--------	-9999	-9999	0	----	D2
0:20:17	258	152	--------	-9999	-9999	1	----	D2
0:20:18	308	213	--------	-9999	-9999	2	----	D2
0:20:19	374	261	--------	-9999	-9999	3	----	D2
