# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
0:7:9	213	315	--------	-9999	-9999	1	----	D1
0:7:10	216	299	--------	-9999	-9999	2	----	D1
0:7:11	216	300	--------	-9999	-9999	3	----	D1
0:7:12	216	287	Fixation	215.25	300.25	4	----	D1
0:7:13	218	279	Fixation	215.8	296	5	----	D1
0:7:14	292	302	--------	-9999	-9999	0	----	D1
0:7:15	289	309	--------	-9999	-9999	1	----	D1
0:7:16	293	302	--------	-9999	-9999	2	----	D1
0:7:17	292	297	--------	-9999	-9999	3	----	D1
0:7:18	318	307	Fixation	298	303.75	4	----	D1
0:7:19	356	293	--------	-9999	-9999	0	----	D1
0:7:20	352	288	--------	-9999	-9999	1	----	D1
0:7:21	355	289	--------	-9999	-9999	2	----	D1
0:7:22	356	294	--------	-9999	-9999	3	----	D1
0:7:23	393	291	Fixation	364	290.5	4	----	D1
0:8:0	419	301	--------	-9999	-9999	0	----	D1
0:8:1	427	292	--------	-9999	-9999	1	----	D1
0:8:2	427	292	--------	-9999	-9999	2	----	D1
0:8:3	422	293	--------	-9999	-9999	3	----	D1
0:8:4	492	302	--------	-9999	-9999	0	----	D1
0:8:5	490	295	--------	-9999	-9999	1	----	D1
0:8:6	494	297	--------	-9999	-9999	2	----	D1
0:8:7	491	295	--------	-9999	-9999	3	----	D1
0:8:8	488	291	Fixation	490.75	294.5	4	----	D1
0:8:9	487	296	Fixation	490	294.8	5	----	D1
0:8:10	590	313	--------	-9999	-9999	0	----	D1
0:8:11	600	306	--------	-9999	-9999	1	----	D1
0:8:12	600	297	--------	-9999	-9999	2	----	D1
0:8:13	605	298	--------	-9999	-9999	3	----	D1
0:8:14	603	296	Fixation	602	299.25	4	----	D1
0:8:15	602	293	Fixation	602	298	5	----	D1
0:8:16	667	300	--------	-9999	-9999	0	----	D1
0:8:17	663	302	--------	-9999	-9999	1	----	D1
0:8:18	580	301	--------	-9999	-9999	0	----	D1
0:8:19	527	296	--------	-9999	-9999	1	----	D1
0:8:20	528	284	--------	-9999	-9999	2	----	D1
0:8:21	529	285	--------	-9999	-9999	3	----	D1
0:8:22	533	283	Fixation	529.25	287	4	----	D1
0:8:23	562	284	Fixation	535.8	286.4	5	----	D1
0:9:0	567	281	Fixation	541	285.5	6	----	D1
0:9:1	570	288	Fixation	545.143	285.857	7	----	D1
0:9:2	566	278	Fixation	547.75	284.875	8	----	D1
0:9:3	566	272	Fixation	549.778	283.444	9	----	D1
0:9:4	600	274	--------	-9999	-9999	0	----	D1
0:9:5	689	277	--------	-9999	-9999	1	----	D1
0:9:6	693	277	--------	-9999	-9999	2	----	D1
0:9:7	689	279	--------	-9999	-9999	3	----	D1
0:9:8	693	275	Fixation	691	277	4	----	D1
0:9:9	693	275	Fixation	691.4	276.6	5	----	D1
0:9:10	692	271	Fixation	691.5	275.667	6	----	D1
0:9:11	544	326	--------	-9999	-9999	0	----	D1
0:9:12	213	411	--------	-9999	-9999	1	----	D1
0:9:13	206	399	--------	-9999	-9999	2	----	D1
0:9:14	214	389	--------	-9999	-9999	3	----	D1
0:9:15	224	386	Fixation	214.25	396.25	4	----	D1
0:9:16	224	387	Fixation	216.2	394.4	5	----	D1
0:9:17	223	390	Fixation	217.333	393.667	6	----	D1
0:9:18	322	389	--------	-9999	-9999	0	----	D1
0:9:19	320	381	--------	-9999	-9999	1	----	D1
0:9:20	323	383	--------	-9999	-9999	2	----	D1
0:9:21	321	373	--------	-9999	-9999	3	----	D1
0:9:22	372	390	Fixation	334	381.75	4	----	D1
0:9:23	420	388	--------	-9999	-9999	0	----	D1
0:10:0	425	389	--------	-9999	-9999	1	----	D1
0:10:1	418	385	--------	-9999	-9999	2	----	D1
0:10:2	426	381	--------	-9999	-9999	3	----	D1
0:10:3	428	389	Fixation	424.25	386	4	----	D1
0:10:4	546	387	--------	-9999	-9999	0	----	D1
0:10:5	558	401	--------	-9999	-9999	1	----	D1
0:10:6	556	387	--------	-9999	-9999	2	----	D1
0:10:7	561	378	--------	-9999	-9999	3	----	D1
0:10:8	560	378	Fixation	558.75	386	4	----	D1
0:10:9	558	385	Fixation	558.6	385.8	5	----	D1
0:10:10	558	379	Fixation	558.5	384.667	6	----	D1
0:10:11	557	373	Fixation	558.286	383	7	----	D1
0:10:12	685	404	--------	-9999	-9999	0	----	D1
0:10:13	705	392	--------	-9999	-9999	1	----	D1
0:10:14	707	391	--------	-9999	-9999	2	----	D1
0:10:15	701	384	--------	-9999	-9999	3	----	D1
0:10:16	709	373	Fixation	705.5	385	4	----	D1
0:10:17	711	375	Fixation	706.6	383	5	----	D1
0:10:18	707	371	Fixation	706.667	381	6	----	D1
0:10:19	718	377	Fixation	708.286	380.429	7	----	D1
0:10:20	856	393	--------	-9999	-9999	0	----	D1
0:10:21	854	383	--------	-9999	-9999	1	----	D1
0:10:22	856	375	--------	-9999	-9999	2	----	D1
0:10:23	857	369	--------	-9999	-9999	3	----	D1
0:11:0	861	373	Fixation	857	375	4	----	D1
0:11:1	859	373	Fixation	857.4	374.6	5	----	D1
0:11:2	857	373	Fixation	857.333	374.333	6	----	D1
0:11:3	860	378	Fixation	857.714	374.857	7	----	D1
0:11:4	856	375	Fixation	857.5	374.875	8	----	D1
0:11:5	855	374	Fixation	857.222	374.778	9	----	D1
0:11:6	953	376	--------	-9999	-9999	0	----	D1
0:11:7	954	376	--------	-9999	-9999	1	----	D1
0:11:8	954	372	--------	-9999	-9999	2	----	D1
0:11:9	952	374	--------	-9999	-9999	3	----	D1
0:11:10	952	374	Fixation	953	374	4	----	D1
0:11:11	954	375	Fixation	953.2	374.2	5	----	D1
0:11:12	953	379	Fixation	953.167	375	6	----	D1
0:11:13	951	367	Fixation	952.857	373.857	7	----	D1
0:11:14	1008	389	--------	-9999	-9999	0	----	D1
0:11:15	1003	379	--------	-9999	-9999	1	----	D1
0:11:16	1009	390	--------	-9999	-9999	2	----	D1
0:11:17	1011	387	--------	-9999	-9999	3	----	D1
0:11:18	1012	390	Fixation	1008.75	386.5	4	----	D1
0:11:19	1083	398	--------	-9999	-9999	0	----	D1
0:11:20	1082	401	--------	-9999	-9999	1	----	D1
0:11:21	1081	397	--------	-9999	-9999	2	----	D1
0:11:22	1076	392	--------	-9999	-9999	3	----	D1
0:11:23	1189	385	--------	-9999	-9999	0	----	D1
0:12:0	1189	387	--------	-9999	-9999	1	----	D1
0:12:1	1191	392	--------	-9999	-9999	2	----	D1
0:12:2	1193	395	--------	-9999	-9999	3	----	D1
0:12:3	1197	387	Fixation	1192.5	390.25	4	----	D1
0:12:4	981	399	--------	-9999	-9999	0	----	D1
0:12:5	309	376	--------	-9999	-9999	1	----	D1
0:12:6	223	417	--------	-9999	-9999	0	----	D1
0:12:7	265	430	--------	-9999	-9999	1	----	D1
0:12:8	270	417	--------	-9999	-9999	2	----	D1
0:12:9	268	420	--------	-9999	-9999	3	----	D1
0:12:10	268	415	Fixation	267.75	420.5	4	----	D1
0:12:11	326	430	--------	-9999	-9999	0	----	D1
0:12:12	321	430	--------	-9999	-9999	1	----	D1
0:12:13	329	430	--------	-9999	-9999	2	----	D1
0:12:14	328	428	--------	-9999	-9999	3	----	D1
0:12:15	435	427	--------	-9999	-9999	0	----	D1
0:12:16	436	422	--------	-9999	-9999	1	----	D1
0:12:17	435	424	--------	-9999	-9999	2	----	D1
0:12:18	430	429	--------	-9999	-9999	3	----	D1
0:12:19	432	425	Fixation	433.25	425	4	----	D1
0:12:20	437	420	Fixation	434	424	5	----	D1
0:12:21	491	423	--------	-9999	-9999	0	----	D1
0:12:22	554	420	--------	-9999	-9999	1	----	D1
0:12:23	553	424	--------	-9999	-9999	2	----	D1
0:13:0	553	435	--------	-9999	-9999	3	----	D1
0:13:1	556	426	Fixation	554	426.25	4	----	D1
0:13:2	555	435	Fixation	554.2	428	5	----	D1
0:13:3	559	434	Fixation	555	429	6	----	D1
0:13:4	627	433	--------	-9999	-9999	0	----	D1
0:13:5	626	435	--------	-9999	-9999	1	----	D1
0:13:6	633	426	--------	-9999	-9999	2	----	D1
0:13:7	631	425	--------	-9999	-9999	3	----	D1
0:13:8	631	432	Fixation	630.25	429.5	4	----	D1
0:13:9	629	432	Fixation	630	430	5	----	D1
0:13:10	748	436	--------	-9999	-9999	0	----	D1
0:13:11	752	435	--------	-9999	-9999	1	----	D1
0:13:12	753	435	--------	-9999	-9999	2	----	D1
0:13:13	749	418	--------	-9999	-9999	3	----	D1
0:13:14	744	422	Fixation	749.5	427.5	4	----	D1
0:13:15	838	429	--------	-9999	-9999	0	----	D1
0:13:16	851	429	--------	-9999	-9999	1	----	D1
0:13:17	850	423	--------	-9999	-9999	2	----	D1
0:13:18	854	422	--------	-9999	-9999	3	----	D1
0:13:19	852	421	Fixation	851.75	423.75	4	----	D1
0:13:20	862	422	Fixation	853.8	423.4	5	----	D1
0:13:21	945	423	--------	-9999	-9999	0	----	D1
0:13:22	948	417	--------	-9999	-9999	1	----	D1
0:13:23	947	422	--------	-9999	-9999	2	----	D1
0:14:0	951	420	--------	-9999	-9999	3	----	D1
0:14:1	950	422	Fixation	949	420.25	4	----	D1
0:14:2	950	433	Fixation	949.2	422.8	5	----	D1
0:14:3	1048	429	--------	-9999	-9999	0	----	D1
0:14:4	1048	432	--------	-9999	-9999	1	----	D1
0:14:5	1047	432	--------	-9999	-9999	2	----	D1
0:14:6	1048	424	--------	-9999	-9999	3	----	D1
0:14:7	1049	425	Fixation	1048	428.25	4	----	D1
0:14:8	1049	425	Fixation	1048.2	427.6	5	----	D1
0:14:9	1052	423	Fixation	1048.83	426.833	6	----	D1
0:14:10	1119	440	--------	-9999	-9999	0	----	D1
0:14:11	1124	433	--------	-9999	-9999	1	----	D1
0:14:12	1124	437	--------	-9999	-9999	2	----	D1
0:14:13	1219	431	--------	-9999	-9999	3	----	D1
0:14:14	1224	424	--------	-9999	-9999	0	----	D1
0:14:15	1225	431	--------	-9999	-9999	1	----	D1
0:14:16	1217	433	--------	-9999	-9999	2	----	D1
0:14:17	1219	433	--------	-9999	-9999	3	----	D1
0:14:18	1218	437	Fixation	1219.75	433.5	4	----	D1
0:14:19	1189	449	Fixation	1213.6	436.6	5	----	D1
0:14:20	604	499	--------	-9999	-9999	0	----	D1
0:14:21	342	503	--------	-9999	-9999	1	----	D1
0:14:22	341	499	--------	-9999	-9999	2	----	D1
0:14:23	340	482	--------	-9999	-9999	3	----	D1
0:15:0	346	484	Fixation	342.25	492	4	----	D1
0:15:1	346	485	Fixation	343	490.6	5	----	D1
0:15:2	253	506	--------	-9999	-9999	0	----	D1
0:15:3	253	506	--------	-9999	-9999	1	----	D1
0:15:4	258	487	--------	-9999	-9999	2	----	D1
0:15:5	257	482	--------	-9999	-9999	3	----	D1
0:15:6	263	481	Fixation	257.75	489	4	----	D1
0:15:7	262	476	Fixation	258.6	486.4	5	----	D1
0:15:8	258	475	Fixation	258.5	484.5	6	----	D1
0:15:9	257	477	Fixation	258.286	483.429	7	----	D1
0:15:10	260	467	Fixation	258.5	481.375	8	----	D1
0:15:11	257	463	Fixation	258.333	479.333	9	----	D1
0:15:12	265	460	Fixation	259	477.4	10	----	D1
0:15:13	257	453	Fixation	258.818	475.182	11	----	D1
0:15:14	260	444	Fixation	258.917	472.583	12	----	D1
0:15:15	257	463	Fixation	258.769	471.846	13	----	D1
0:15:16	254	458	Fixation	258.429	470.857	14	----	D1
0:15:17	251	459	Fixation	257.933	470.067	15	----	D1
0:15:18	250	454	Fixation	257.438	469.063	16	----	D1
0:15:19	247	458	Fixation	256.824	468.412	17	----	D1
0:15:20	250	464	Fixation	256.444	468.167	18	----	D1
0:15:21	252	455	Fixation	256.211	467.474	19	----	D1
0:15:22	249	461	Fixation	255.85	467.15	20	----	D1
0:15:23	382	476	--------	-9999	-9999	0	----	D1
0:16:0	421	476	--------	-9999	-9999	1	----	D1
0:16:1	425	474	--------	-9999	-9999	2	----	D1
0:16:2	428	471	--------	-9999	-9999	3	----	D1
0:16:3	422	469	Fixation	424	472.5	4	----	D1
0:16:4	369	470	--------	-9999	-9999	0	----	D1
0:16:5	369	468	--------	-9999	-9999	1	----	D1
0:16:6	369	474	--------	-9999	-9999	2	----	D1
0:16:7	371	468	--------	-9999	-9999	3	----	D1
0:16:8	418	465	Fixation	381.75	468.75	4	----	D1
0:16:9	497	472	--------	-9999	-9999	0	----	D1
0:16:10	500	470	--------	-9999	-9999	1	----	D1
0:16:11	497	464	--------	-9999	-9999	2	----	D1
0:16:12	495	454	--------	-9999	-9999	3	----	D1
0:16:13	576	464	--------	-9999	-9999	0	----	D1
0:16:14	580	459	--------	-9999	-9999	1	----	D1
0:16:15	577	462	--------	-9999	-9999	2	----	D1
0:16:16	581	463	--------	-9999	-9999	3	----	D1
0:16:17	580	463	Fixation	579.5	461.75	4	----	D1
0:16:18	581	459	Fixation	579.8	461.2	5	----	D1
0:16:19	571	461	Fixation	578.333	461.167	6	----	D1
0:16:20	577	462	Fixation	578.143	461.286	7	----	D1
0:16:21	577	462	Fixation	578	461.375	8	----	D1
0:16:22	651	464	--------	-9999	-9999	0	----	D1
0:16:23	656	465	--------	-9999	-9999	1	----	D1
0:17:0	657	463	--------	-9999	-9999	2	----	D1
0:17:1	655	461	--------	-9999	-9999	3	----	D1
0:17:2	653	466	Fixation	655.25	463.75	4	----	D1
0:17:3	720	464	--------	-9999	-9999	0	----	D1
0:17:4	719	460	--------	-9999	-9999	1	----	D1
0:17:5	714	459	--------	-9999	-9999	2	----	D1
0:17:6	714	445	--------	-9999	-9999	3	----	D1
0:17:7	721	441	Fixation	717	451.25	4	----	D1
0:17:8	715	435	Fixation	716.6	448	5	----	D1
0:17:9	784	446	--------	-9999	-9999	0	----	D1
0:17:10	783	435	--------	-9999	-9999	1	----	D1
0:17:11	783	443	--------	-9999	-9999	2	----	D1
0:17:12	772	439	--------	-9999	-9999	3	----	D1
0:17:13	770	439	Fixation	777	439	4	----	D1
0:17:14	759	429	Fixation	773.4	437	5	----	D1
0:17:15	760	423	Fixation	771.167	434.667	6	----	D1
0:17:16	765	435	Fixation	770.286	434.714	7	----	D1
0:17:17	834	445	--------	-9999	-9999	0	----	D1
0:17:18	835	442	--------	-9999	-9999	1	----	D1
0:17:19	838	434	--------	-9999	-9999	2	----	D1
0:17:20	838	436	--------	-9999	-9999	3	----	D1
0:17:21	832	427	Fixation	835.75	434.75	4	----	D1
0:17:22	916	441	--------	-9999	-9999	0	----	D1
0:17:23	925	440	--------	-9999	-9999	1	----	D1
0:18:0	941	449	--------	-9999	-9999	2	----	D1
0:18:1	942	451	--------	-9999	-9999	3	----	D1
0:18:2	940	440	Fixation	937	445	4	----	D1
0:18:3	898	447	Fixation	929.2	445.4	5	----	D1
0:18:4	561	454	--------	-9999	-9999	0	----	D1
0:18:5	573	447	--------	-9999	-9999	1	----	D1
0:18:6	573	451	--------	-9999	-9999	2	----	D1
0:18:7	569	461	--------	-9999	-9999	3	----	D1
0:18:8	661	470	--------	-9999	-9999	0	----	D1
0:18:9	665	469	--------	-9999	-9999	1	----	D1
0:18:10	662	470	--------	-9999	-9999	2	----	D1
0:18:11	660	468	--------	-9999	-9999	3	----	D1
0:18:12	657	471	Fixation	661	469.5	4	----	D1
0:18:13	657	456	Fixation	660.2	466.8	5	----	D1
0:18:14	662	449	Fixation	660.5	463.833	6	----	D1
0:18:15	666	451	Fixation	661.286	462	7	----	D1
0:18:16	674	447	Fixation	662.875	460.125	8	----	D1
0:18:17	742	453	--------	-9999	-9999	0	----	D1
0:18:18	738	448	--------	-9999	-9999	1	----	D1
0:18:19	742	448	--------	-9999	-9999	2	----	D1
0:18:20	748	438	--------	-9999	-9999	3	----	D1
0:18:21	551	457	--------	-9999	-9999	0	----	D1
0:18:22	554	447	--------	-9999	-9999	1	----	D1
0:18:23	557	456	--------	-9999	-9999	2	----	D1
0:19:0	558	452	--------	-9999	-9999	3	----	D1
0:19:1	550	455	Fixation	554.75	452.5	4	----	D1
0:19:2	549	462	Fixation	553.6	454.4	5	----	D1
0:19:3	550	473	Fixation	553	457.5	6	----	D1
0:19:4	581	466	Fixation	557	458.714	7	----	D1
0:19:5	671	473	--------	-9999	-9999	0	----	D1
0:19:6	668	471	--------	-9999	-9999	1	----	D1
0:19:7	671	476	--------	-9999	-9999	2	----	D1
0:19:8	671	466	--------	-9999	-9999	3	----	D1
0:19:9	671	475	Fixation	670.25	472	4	----	D1
0:19:10	678	468	Fixation	671.8	471.2	5	----	D1
0:19:11	675	466	Fixation	672.333	470.333	6	----	D1
0:19:12	680	456	Fixation	673.429	468.286	7	----	D1
0:19:13	800	472	--------	-9999	-9999	0	----	D1
0:19:14	806	468	--------	-9999	-9999	1	----	D1
0:19:15	801	467	--------	-9999	-9999	2	----	D1
0:19:16	801	467	--------	-9999	-9999	3	----	D1
0:19:17	798	461	Fixation	801.5	465.75	4	----	D1
0:19:18	818	460	Fixation	804.8	464.6	5	----	D1
0:19:19	912	466	--------	-9999	-9999	0	----	D1
0:19:20	909	461	--------	-9999	-9999	1	----	D1
0:19:21	909	456	--------	-9999	-9999	2	----	D1
0:19:22	911	459	--------	-9999	-9999	3	----	D1
0:19:23	907	462	Fixation	909	459.5	4	----	D1
0:20:0	907	462	Fixation	908.6	460	5	----	D1
0:20:1	976	468	--------	-9999	-9999	0	----	D1
0:20:2	1077	483	--------	-9999	-9999	1	----	D1
0:20:3	1082	480	--------	-9999	-9999	2	----	D1
0:20:4	1085	480	--------	-9999	-9999	3	----	D1
0:20:5	1085	480	Fixation	1082.25	480.75	4	----	D1
0:20:6	1083	483	Fixation	1082.4	481.2	5	----	D1
0:20:7	1085	485	Fixation	1082.83	481.833	6	----	D1
0:20:8	1087	485	Fixation	1083.43	482.286	7	----	D1
0:20:9	1241	481	--------	-9999	-9999	0	----	D1
0:20:10	1237	481	--------	-9999	-9999	1	----	D1
0:20:11	1241	479	--------	-9999	-9999	2	----	D1
0:20:12	1246	475	--------	-9999	-9999	3	----	D1
0:20:13	1237	478	Fixation	1240.25	478.25	4	----	D1
