896,50,848.0,1457.2,5,image-01,17,1
898,51,937.4,1338.4,5,image-01,17,1
903,52,1030.2,1283.0,5,image-01,17,1
908,53,1113.08,1286.67,12,image-01,17,1
913,54,280.6,1155.8,5,image-01,17,1
915,55,231.0,1490.8,5,image-01,17,1
920,56,359.833,1390.67,12,image-01,17,1
922,57,342.167,1415.0,6,image-01,17,1
926,58,372.5,1233.5,4,image-01,17,1
934,59,450.2,1097.0,5,image-01,17,1
936,60,519.8,965.4,5,image-01,17,1
939,61,469.333,873.333,6,image-01,17,1
942,62,401.333,1291.56,9,image-01,17,1
948,63,479.7,1328.2,10,image-01,17,1
953,64,393.692,1307.85,13,image-01,17,1
957,65,478.083,1587.17,12,image-01,17,1
959,66,555.6,1535.4,5,image-01,17,1
967,67,782.556,1503.56,9,image-01,17,1
972,68,754.5,1571.67,6,image-01,17,1
974,69,757.0,1564.33,6,image-01,17,1
979,70,865.846,1477.92,13,image-01,17,1
982,71,787.125,1470.63,8,image-01,17,1
984,72,833.167,1451.67,6,image-01,17,1
986,73,751.2,1473.8,5,image-01,17,1
993,74,681.579,1473.16,19,image-01,17,1
997,75,800.083,1460.08,12,image-01,17,1
1002,76,815.333,1473.53,15,image-01,17,1
1005,77,880.375,1464.25,8,image-01,17,1
1008,78,948.167,1479.67,6,image-01,17,1
1010,79,1026.29,1462.57,7,image-01,17,1
1015,80,1146.23,1429.92,13,image-01,17,1
1020,81,1236.0,1411.07,14,image-01,17,1
1022,82,1293.8,1400.6,5,image-01,17,1
1025,83,293.0,1550.56,9,image-01,17,1
1028,84,248.333,1558.17,6,image-01,17,1
1030,85,392.714,1500.43,7,image-01,17,1
1036,86,475.333,1487.2,15,image-01,17,1
1039,87,551.778,1489.44,9,image-01,17,1
1043,88,665.091,1471.0,11,image-01,17,1
1045,89,729.333,1469.5,6,image-01,17,1
1049,90,814.8,1465.9,10,image-01,17,1
1052,91,891.0,1461.89,9,image-01,17,1
1057,92,968.818,1462.27,11,image-01,17,1
1060,93,1078.4,1459.9,10,image-01,17,1
1065,94,1074.8,1454.67,15,image-01,17,1
1074,95,1177.21,1433.0,24,image-01,17,1
1076,96,1248.67,1434.83,6,image-01,17,1
1079,97,834.0,1466.71,7,image-01,17,1
1081,98,502.667,1492.0,6,image-01,17,1
1083,99,249.25,1553.75,4,image-01,17,1
1086,100,219.4,1590.1,10,image-01,17,1
1090,101,336.364,1537.82,11,image-01,17,1
1093,102,467.5,1506.5,6,image-01,17,1
1095,103,324.167,1561.0,6,image-01,17,1
1098,104,472.571,1521.14,7,image-01,17,1
1100,105,573.143,1506.14,7,image-01,17,1
1103,106,632.333,1508.17,6,image-01,17,1
1107,107,715.75,1497.0,12,image-01,17,1
1112,108,819.8,1483.67,15,image-01,17,1
1119,109,623.111,1498.61,18,image-01,17,1
1123,110,726.727,1474.45,11,image-01,17,1
1127,111,816.923,1463.62,13,image-01,17,1
1131,112,935.4,1464.1,10,image-01,17,1
1135,113,1079.36,1462.18,11,image-01,17,1
1138,114,1149.33,1459.17,6,image-01,17,1
1143,115,1234.55,1476.73,11,image-01,17,1
1146,116,891.444,1484.11,9,image-01,17,1
1149,117,647.833,1497.0,6,image-01,17,1
1151,118,315.0,1554.43,7,image-01,17,1
1153,119,250.25,1567.25,4,image-01,17,1
1159,120,345.769,1572.0,13,image-01,17,1
1162,121,284.0,1616.67,9,image-01,17,1
1166,122,423.8,1562.2,10,image-01,17,1
1169,123,516.625,1539.63,8,image-01,17,1
1171,124,600.143,1533.0,7,image-01,17,1
1174,125,662.25,1513.75,8,image-01,17,1
1177,126,737.429,1514.86,7,image-01,17,1
1180,127,803.375,1495.25,8,image-01,17,1
1186,128,936.188,1497.13,16,image-01,17,1
1188,129,1015.67,1485.33,6,image-01,17,1
1191,130,1084.0,1482.71,7,image-01,17,1
1194,131,1162.0,1474.29,7,image-01,17,1
1196,132,1238.17,1470.83,6,image-01,17,1
1198,133,870.5,1499.5,6,image-01,17,1
1201,134,475.5,1537.0,6,image-01,17,1
1205,135,287.091,1563.73,11,image-01,17,1
1207,136,552.286,1524.43,7,image-01,17,1
1211,137,628.429,1516.29,7,image-01,17,1
1213,138,723.571,1528.86,7,image-01,17,1
1216,139,801.571,1529.14,7,image-01,17,1
1219,140,879.444,1522.56,9,image-01,17,1
1222,141,948.0,1524.0,6,image-01,17,1
1225,142,1026.56,1513.56,9,image-01,17,1
1229,143,1100.5,1500.4,10,image-01,17,1
1232,144,1218.43,1509.57,7,image-01,17,1
1235,145,829.5,1538.0,8,image-01,17,1
1237,146,493.8,1570.0,5,image-01,17,1
1240,147,262.444,1627.78,9,image-01,17,1
1242,148,383.0,1586.83,6,image-01,17,1
1245,149,489.4,1566.6,5,image-01,17,1
1249,150,591.083,1556.17,12,image-01,17,1
1252,151,673.778,1545.22,9,image-01,17,1
1254,152,757.4,1539.8,5,image-01,17,1
1264,153,793.241,1547.93,29,image-01,17,1
1268,154,850.222,1544.44,9,image-01,17,1
1270,155,932.0,1540.57,7,image-01,17,1
1274,156,1023.6,1532.8,10,image-01,17,1
1279,157,1107.62,1531.77,13,image-01,17,1
1282,158,1234.1,1536.0,10,image-01,17,1
1285,159,917.5,1560.75,8,image-01,17,1
1287,160,653.0,1569.4,5,image-01,17,1
1291,161,311.125,1619.63,8,image-01,17,1
1293,162,268.25,1639.5,4,image-01,17,1
1296,163,415.5,1612.1,10,image-01,17,1
1300,164,571.556,1574.56,9,image-01,17,1
1304,165,722.417,1571.17,12,image-01,17,1
1307,166,826.0,1563.29,7,image-01,17,1
1312,167,905.231,1557.08,13,image-01,17,1
1315,168,1045.64,1561.55,11,image-01,17,1
1320,169,1237.93,1563.29,14,image-01,17,1
1322,170,957.0,1580.0,5,image-01,17,1
1325,171,506.4,1604.4,5,image-01,17,1
1328,172,269.6,1660.6,10,image-01,17,1
1331,173,368.714,1625.86,7,image-01,17,1
1335,174,478.333,1602.42,12,image-01,17,1
1339,175,637.444,1587.22,9,image-01,17,1
1343,176,761.917,1591.83,12,image-01,17,1
1350,177,925.4,1590.67,15,image-01,17,1
1353,178,1036.1,1592.7,10,image-01,17,1
1356,179,1143.14,1588.14,7,image-01,17,1
1362,180,1183.63,1592.75,16,image-01,17,1
1364,181,1235.0,1580.33,6,image-01,17,1
1367,182,891.286,1620.86,7,image-01,17,1
1370,183,446.429,1649.71,7,image-01,17,1
1372,184,292.125,1663.0,8,image-01,17,1
1380,185,331.647,1676.06,17,image-01,17,1
1382,186,447.0,1644.0,5,image-01,17,1
1385,187,541.2,1632.3,10,image-01,17,1
1388,188,641.833,1616.5,6,image-01,17,1
1390,189,718.0,1611.5,6,image-01,17,1
1393,190,798.0,1618.25,8,image-01,17,1
1397,191,922.0,1612.09,11,image-01,17,1
1401,192,1119.33,1615.08,12,image-01,17,1
1404,193,1235.17,1612.67,6,image-01,17,1
1406,194,876.833,1633.67,6,image-01,17,1
1410,195,341.333,1687.08,12,image-01,17,1
1414,196,465.9,1670.7,10,image-01,17,1
1420,197,273.267,1708.6,15,image-01,17,1
1422,198,459.4,1664.0,5,image-01,17,1
1430,199,391.261,1678.96,23,image-01,17,1
1432,200,469.286,1670.29,7,image-01,17,1
1435,201,577.5,1662.0,8,image-01,17,1
1440,202,695.917,1660.83,12,image-01,17,1
1446,203,792.333,1649.22,18,image-01,17,1
1451,204,910.75,1644.25,12,image-01,17,1
1455,205,1025.2,1666.7,10,image-01,17,1
1462,206,1109.27,1672.27,22,image-01,17,1
1465,207,1188.67,1711.33,6,image-01,17,1
1467,208,1199.2,1579.0,5,image-01,17,1
1470,209,1156.63,1659.25,8,image-01,17,1
1472,210,1215.0,1705.67,6,image-01,17,1
1476,211,1173.3,1748.1,10,image-01,17,1
1478,212,1276.8,1735.0,5,image-01,17,1
1480,213,1206.5,1684.5,4,image-01,17,1
1483,214,954.111,1728.22,9,image-01,17,1
1486,215,692.0,1701.29,7,image-01,17,1
1489,216,330.375,1779.0,8,image-01,17,1
1492,217,255.857,1832.71,7,image-01,17,1
1496,218,429.167,1758.25,12,image-01,17,1
1502,219,559.824,1720.06,17,image-01,17,1
1504,220,640.0,1772.5,6,image-01,17,1
1506,221,643.0,1727.0,4,image-01,17,1
1510,222,777.182,1698.82,11,image-01,17,1
1514,223,871.556,1693.67,9,image-01,17,1
1517,224,969.667,1699.0,9,image-01,17,1
1519,225,1134.14,1696.86,7,image-01,17,1
1521,226,1223.0,1704.6,5,image-01,17,1
1523,227,863.2,1734.8,5,image-01,17,1
1528,228,327.75,1784.92,12,image-01,17,1
1530,229,481.143,1758.71,7,image-01,17,1
1537,230,553.1,1749.9,20,image-01,17,1
1540,231,665.5,1741.67,6,image-01,17,1
1545,232,749.375,1746.06,16,image-01,17,1
1548,233,810.143,1737.43,7,image-01,17,1
1551,234,734.5,1744.75,8,image-01,17,1
1555,235,822.7,1730.0,10,image-01,17,1
1558,236,928.0,1716.6,10,image-01,17,1
1561,237,1008.57,1725.43,7,image-01,17,1
1564,238,1085.78,1724.67,9,image-01,17,1
1567,239,1157.5,1723.33,6,image-01,17,1
1569,240,1229.17,1714.33,6,image-01,17,1
1571,241,412.2,1803.8,5,image-01,17,1
1573,242,240.6,1849.0,5,image-01,17,1
1578,243,425.556,1807.89,9,image-01,17,1
1580,244,699.143,1767.57,7,image-01,17,1
1585,245,638.0,1767.17,12,image-01,17,1
1587,246,724.5,1773.33,6,image-01,17,1
1590,247,1013.25,1763.63,8,image-01,17,1
1597,248,1177.71,1750.19,21,image-01,17,1
1601,249,228.3,1873.7,10,image-01,17,1
1604,250,356.333,1833.0,9,image-01,17,1
1608,251,584.667,1799.33,9,image-01,17,1
1610,252,1041.5,1786.33,6,image-01,17,1
1612,253,1105.5,1782.0,4,image-01,17,1
1718,254,853.667,1326.33,12,image-02,17,1
1724,255,1001.82,1227.45,11,image-02,17,1
1728,256,883.5,1110.33,6,image-02,17,1
1733,257,1081.5,1171.75,4,image-02,17,1
1737,258,673.333,370.167,12,image-02,17,1
1745,259,750.792,385.458,24,image-02,17,1
1754,260,869.692,413.308,13,image-02,17,1
1758,261,1000.17,384.833,6,image-02,17,1
1764,262,1099.55,377.818,11,image-02,17,1
1771,263,1078.94,324.824,17,image-02,17,1
1776,264,1062.23,322.538,13,image-02,17,1
1781,265,233.4,347.8,5,image-02,17,1
1787,266,544.583,299.167,12,image-02,17,1
1792,267,647.818,305.364,11,image-02,17,1
1795,268,721.429,307.714,7,image-02,17,1
1798,269,798.1,340.5,10,image-02,17,1
1805,270,869.071,358.786,14,image-02,17,1
1813,271,1080.4,378.4,5,image-02,17,1
1819,272,1200.06,365.063,16,image-02,17,1
1826,273,324.545,337.545,11,image-02,17,1
1830,274,425.4,353.7,10,image-02,17,1
1842,275,552.794,367.265,34,image-02,17,1
1851,276,722.813,359.875,16,image-02,17,1
1856,277,780.563,433.938,16,image-02,17,1
1860,278,865.8,389.0,5,image-02,17,1
1869,279,922.4,350.4,5,image-02,17,1
1875,280,990.714,413.5,14,image-02,17,1
1877,281,1075.0,407.714,7,image-02,17,1
1882,282,1185.25,404.083,12,image-02,17,1
1885,283,733.125,444.875,8,image-02,17,1
1887,284,391.0,399.429,7,image-02,17,1
1889,285,358.2,367.2,5,image-02,17,1
1895,286,445.4,393.0,15,image-02,17,1
1898,287,525.125,416.875,8,image-02,17,1
1901,288,602.286,420.714,7,image-02,17,1
1905,289,667.091,416.455,11,image-02,17,1
1908,290,738.375,403.625,8,image-02,17,1
1911,291,834.778,411.667,9,image-02,17,1
1915,292,892.333,397.778,9,image-02,17,1
1922,293,1072.27,410.818,11,image-02,17,1
1927,294,1136.91,406.545,11,image-02,17,1
1930,295,1219.4,401.4,10,image-02,17,1
1934,296,1130.56,404.0,9,image-02,17,1
1936,297,1257.25,415.125,8,image-02,17,1
1940,298,753.0,425.5,6,image-02,17,1
1945,299,398.125,397.063,16,image-02,17,1
1948,300,475.167,392.167,6,image-02,17,1
1953,301,597.625,415.25,8,image-02,17,1
1957,302,692.7,403.7,10,image-02,17,1
1961,303,848.917,417.583,12,image-02,17,1
1966,304,1013.79,426.786,14,image-02,17,1
1969,305,1100.71,432.714,7,image-02,17,1
1973,306,1168.5,434.7,10,image-02,17,1
1975,307,1253.5,439.5,4,image-02,17,1
1981,308,345.375,437.313,16,image-02,17,1
1983,309,360.2,406.0,5,image-02,17,1
1987,310,502.889,423.333,9,image-02,17,1
1990,311,582.5,435.625,8,image-02,17,1
1994,312,722.25,439.5,8,image-02,17,1
1997,313,984.0,463.6,5,image-02,17,1
1998,314,1108.75,480.75,4,image-02,17,1
2002,315,508.0,555.5,4,image-02,17,1
2004,316,426.143,491.286,7,image-02,17,1
2006,317,485.8,510.0,5,image-02,17,1
2015,318,719.25,540.0,4,image-02,17,1
2017,319,745.0,552.5,6,image-02,17,1
2021,320,318.222,603.444,9,image-02,17,1
2030,321,392.24,606.72,25,image-02,17,1
2032,322,473.5,605.833,6,image-02,17,1
2035,323,539.143,600.429,7,image-02,17,1
2039,324,615.833,597.083,12,image-02,17,1
2044,325,709.636,612.455,11,image-02,17,1
2050,326,902.0,641.0,4,image-02,17,1
2054,327,981.0,625.6,5,image-02,17,1
2062,328,1013.14,627.929,14,image-02,17,1
2072,329,1039.5,764.0,8,image-02,17,1
2082,330,1211.5,644.25,4,image-02,17,1
2085,331,1147.29,573.0,7,image-02,17,1
2089,332,1224.44,607.0,9,image-02,17,1
2091,333,1333.5,600.0,4,image-02,17,1
2093,334,822.0,493.75,4,image-02,17,1
2100,335,718.067,506.2,15,image-02,17,1
2104,336,853.0,516.667,6,image-02,17,1
2108,337,993.333,535.0,12,image-02,17,1
2113,338,1078.31,542.688,16,image-02,17,1
2117,339,715.125,675.0,8,image-02,17,1
2126,340,767.75,656.5,4,image-02,17,1
2131,341,874.375,680.375,8,image-02,17,1
2134,342,952.167,683.583,12,image-02,17,1
2138,343,987.333,688.25,12,image-02,17,1
2144,344,998.5,674.429,14,image-02,17,1
2146,345,1016.25,686.0,4,image-02,17,1
2152,346,1082.76,693.941,17,image-02,17,1
2162,347,475.5,685.833,6,image-02,17,1
2166,348,377.2,660.5,10,image-02,17,1
2170,349,588.4,691.2,10,image-02,17,1
2174,350,661.25,695.75,4,image-02,17,1
2177,351,577.125,674.875,8,image-02,17,1
2184,352,805.5,1051.5,4,image-02,17,1
2187,353,886.0,1014.14,7,image-02,17,1
2190,354,971.625,1007.25,8,image-02,17,1
2193,355,1079.86,1034.43,7,image-02,17,1
2202,356,1254.2,996.4,5,image-02,17,1
2207,357,922.0,947.5,4,image-02,17,1
2213,358,355.111,692.222,9,image-02,17,1
2218,359,459.385,713.846,13,image-02,17,1
2225,360,735.889,981.889,9,image-02,17,1
2228,361,836.714,980.286,7,image-02,17,1
2232,362,961.167,966.5,6,image-02,17,1
2235,363,1065.75,927.75,8,image-02,17,1
2238,364,1181.71,947.0,7,image-02,17,1
2239,365,1248.0,946.75,4,image-02,17,1
2244,366,730.8,972.6,5,image-02,17,1
2251,367,355.182,700.636,11,image-02,17,1
2254,368,450.25,712.75,4,image-02,17,1
2256,369,548.25,729.0,4,image-02,17,1
2261,370,529.2,1055.7,10,image-02,17,1
2265,371,663.222,996.556,9,image-02,17,1
2267,372,785.857,987.286,7,image-02,17,1
2270,373,884.333,1003.5,6,image-02,17,1
2277,374,1059.67,996.167,12,image-02,17,1
2282,375,1111.17,996.167,6,image-02,17,1
2286,376,1073.5,938.25,4,image-02,17,1
2291,377,1136.31,956.462,13,image-02,17,1
2295,378,1245.09,938.182,11,image-02,17,1
2298,379,1242.43,983.143,7,image-02,17,1
2302,380,746.286,965.571,7,image-02,17,1
2305,381,222.8,1067.6,5,image-02,17,1
2314,382,557.667,1019.17,6,image-02,17,1
2328,383,570.75,980.25,12,image-02,17,1
2330,384,507.714,976.429,7,image-02,17,1
2334,385,467.5,991.667,6,image-02,17,1
2338,386,654.917,965.083,12,image-02,17,1
2340,387,710.667,953.5,6,image-02,17,1
2344,388,791.0,917.0,6,image-02,17,1
2346,389,341.833,1000.83,6,image-02,17,1
2350,390,257.3,1033.1,10,image-02,17,1
2356,391,388.235,1011.41,17,image-02,17,1
2365,392,369.727,1012.45,11,image-02,17,1
2369,393,430.6,981.4,10,image-02,17,1
2373,394,526.778,985.111,9,image-02,17,1
2378,395,626.0,995.167,6,image-02,17,1
2382,396,722.3,959.0,10,image-02,17,1
2384,397,663.857,975.429,7,image-02,17,1
2391,398,785.611,935.5,18,image-02,17,1
2394,399,864.0,935.667,6,image-02,17,1
2404,400,979.3,946.433,30,image-02,17,1
2407,401,1068.0,942.667,6,image-02,17,1
2409,402,1130.0,932.0,6,image-02,17,1
2413,403,1180.4,932.0,10,image-02,17,1
2415,404,1112.2,929.4,5,image-02,17,1
2420,405,1181.91,929.818,11,image-02,17,1
2425,406,1263.75,930.0,16,image-02,17,1
2429,407,439.2,994.4,5,image-02,17,1
2432,408,233.5,1037.17,6,image-02,17,1
2435,409,339.5,1011.25,8,image-02,17,1
2439,410,472.333,1013.0,9,image-02,17,1
2441,411,174.8,1079.0,5,image-02,17,1
2447,412,485.167,1002.58,12,image-02,17,1
2450,413,578.5,992.5,10,image-02,17,1
2455,414,791.25,977.0,4,image-02,17,1
2459,415,850.857,997.0,7,image-02,17,1
2463,416,740.455,979.182,11,image-02,17,1
2473,417,889.482,972.815,27,image-02,17,1
2477,418,1009.0,984.727,11,image-02,17,1
2482,419,1086.42,977.917,12,image-02,17,1
2486,420,1142.45,978.364,11,image-02,17,1
2491,421,1214.43,965.286,14,image-02,17,1
2494,422,788.714,986.857,7,image-02,17,1
2496,423,291.4,1057.4,5,image-02,17,1
2499,424,213.4,1073.0,5,image-02,17,1
2502,425,307.222,1045.33,9,image-02,17,1
2507,426,485.667,1008.67,9,image-02,17,1
2511,427,598.3,987.0,10,image-02,17,1
2514,428,801.375,973.0,8,image-02,17,1
2518,429,989.556,969.222,9,image-02,17,1
2520,430,1086.67,972.333,6,image-02,17,1
2523,431,1171.75,974.625,8,image-02,17,1
2527,432,1244.45,978.273,11,image-02,17,1
2530,433,795.0,1018.4,5,image-02,17,1
2539,434,336.0,1069.42,12,image-02,17,1
2544,435,185.231,1084.92,13,image-02,17,1
2549,436,329.5,1046.44,16,image-02,17,1
2556,437,444.588,1043.06,17,image-02,17,1
2560,438,566.545,1035.55,11,image-02,17,1
2562,439,642.0,1031.5,4,image-02,17,1
2565,440,711.5,1016.25,4,image-02,17,1
2572,441,790.136,1022.5,22,image-02,17,1
2577,442,924.714,1006.29,14,image-02,17,1
2582,443,953.077,1023.31,13,image-02,17,1
2585,444,1035.33,1015.33,9,image-02,17,1
2588,445,1120.86,1038.43,7,image-02,17,1
2590,446,1094.8,1133.4,5,image-02,17,1
2593,447,1131.0,1174.8,5,image-02,17,1
2598,448,675.25,1152.0,4,image-02,17,1
2605,449,528.0,1049.75,4,image-02,17,1
2608,450,769.625,1019.88,8,image-02,17,1
2611,451,780.75,945.75,4,image-02,17,1
2614,452,772.5,994.5,12,image-02,17,1
2619,453,609.333,1014.5,6,image-02,17,1
2624,454,658.125,1016.63,8,image-02,17,1
2627,455,790.182,975.545,11,image-02,17,1
2629,456,857.0,948.25,4,image-02,17,1
2636,457,753.294,948.882,17,image-02,17,1
2638,458,689.778,946.333,9,image-02,17,1
2644,459,814.071,1005.21,14,image-02,17,1
2649,460,889.571,993.214,14,image-02,17,1
2656,461,975.75,979.563,16,image-02,17,1
2658,462,1096.2,972.4,5,image-02,17,1
2661,463,1184.75,957.25,4,image-02,17,1
2664,464,1278.44,1009.44,9,image-02,17,1
2667,465,319.0,1063.22,9,image-02,17,1
2671,466,415.25,1045.13,8,image-02,17,1
2674,467,522.857,1028.71,7,image-02,17,1
2676,468,594.5,1031.25,8,image-02,17,1
2683,469,694.529,1030.47,17,image-02,17,1
2690,470,573.316,1048.32,19,image-02,17,1
2693,471,646.667,1036.5,6,image-02,17,1
2695,472,577.429,1043.43,7,image-02,17,1
2702,473,643.059,1035.76,17,image-02,17,1
2706,474,706.5,1042.17,12,image-02,17,1
2714,475,826.15,1025.05,20,image-02,17,1
2722,476,880.0,1039.92,24,image-02,17,1
2725,477,974.429,1035.57,7,image-02,17,1
2727,478,1126.17,1036.67,6,image-02,17,1
2730,479,1255.33,1030.0,6,image-02,17,1
2732,480,285.8,1076.6,5,image-02,17,1
2738,481,395.875,1193.0,8,image-02,17,1
2739,482,580.75,1043.5,4,image-02,17,1
2748,483,423.643,1261.93,14,image-02,17,1
2752,484,517.75,1239.08,12,image-02,17,1
2755,485,645.667,1219.0,6,image-02,17,1
2757,486,740.5,1267.5,4,image-02,17,1
2761,487,343.0,1354.0,10,image-02,17,1
2763,488,387.833,1325.0,6,image-02,17,1
2767,489,533.727,1335.09,11,image-02,17,1
2776,490,658.654,1349.19,26,image-02,17,1
2780,491,750.182,1346.91,11,image-02,17,1
2785,492,857.615,1335.54,13,image-02,17,1
2790,493,935.769,1334.23,13,image-02,17,1
2792,494,1015.17,1329.0,6,image-02,17,1
2796,495,1077.7,1318.2,10,image-02,17,1
2799,496,1005.4,1318.8,10,image-02,17,1
2803,497,1089.33,1316.56,9,image-02,17,1
2805,498,1156.8,1321.2,5,image-02,17,1
2807,499,1088.0,1340.17,6,image-02,17,1
2810,500,1236.57,1329.29,7,image-02,17,1
2813,501,333.9,1379.1,10,image-02,17,1
2815,502,275.6,1374.0,5,image-02,17,1
2819,503,424.1,1358.1,10,image-02,17,1
2822,504,521.333,1350.11,9,image-02,17,1
2825,505,612.25,1352.5,8,image-02,17,1
2828,506,748.0,1362.43,7,image-02,17,1
2832,507,864.5,1361.5,12,image-02,17,1
2836,508,967.9,1360.3,10,image-02,17,1
2841,509,876.929,1366.0,14,image-02,17,1
2843,510,968.0,1362.5,4,image-02,17,1
2847,511,1041.89,1337.67,9,image-02,17,1
2850,512,1149.33,1344.89,9,image-02,17,1
2853,513,1257.14,1353.29,7,image-02,17,1
2855,514,609.143,1374.43,7,image-02,17,1
2858,515,343.286,1387.14,7,image-02,17,1
2862,516,276.0,1386.27,11,image-02,17,1
2865,517,432.857,1379.71,7,image-02,17,1
2869,518,351.727,1382.27,11,image-02,17,1
2872,519,445.875,1376.13,8,image-02,17,1
2876,520,541.667,1387.92,12,image-02,17,1
2880,521,461.5,1387.83,12,image-02,17,1
2883,522,572.143,1387.0,7,image-02,17,1
2888,523,640.231,1383.62,13,image-02,17,1
2891,524,779.375,1376.5,8,image-02,17,1
2895,525,925.615,1382.92,13,image-02,17,1
2899,526,1075.89,1379.44,9,image-02,17,1
2902,527,1233.11,1383.0,9,image-02,17,1
2905,528,462.625,1430.13,8,image-02,17,1
2907,529,397.0,1420.4,5,image-02,17,1
2910,530,308.25,1411.38,8,image-02,17,1
2912,531,503.75,1420.25,4,image-02,17,1
2915,532,591.875,1419.63,8,image-02,17,1
2917,533,673.6,1418.4,5,image-02,17,1
2921,534,788.545,1409.91,11,image-02,17,1
2925,535,925.091,1414.73,11,image-02,17,1
2928,536,1094.56,1423.11,9,image-02,17,1
2932,537,1215.45,1415.27,11,image-02,17,1
2935,538,671.25,1445.5,4,image-02,17,1
2939,539,342.583,1450.67,12,image-02,17,1
2942,540,474.75,1447.88,8,image-02,17,1
2945,541,603.0,1444.0,7,image-02,17,1
2949,542,696.273,1446.82,11,image-02,17,1
2953,543,814.182,1451.09,11,image-02,17,1
2955,544,889.6,1443.4,5,image-02,17,1
2958,545,957.125,1451.5,8,image-02,17,1
2961,546,1068.33,1454.22,9,image-02,17,1
2965,547,1205.67,1441.5,12,image-02,17,1
2968,548,816.857,1469.29,7,image-02,17,1
2974,549,329.611,1476.56,18,image-02,17,1
2976,550,394.25,1464.0,4,image-02,17,1
2978,551,463.667,1468.0,6,image-02,17,1
2981,552,576.5,1469.13,8,image-02,17,1
2984,553,662.714,1471.71,7,image-02,17,1
2986,554,756.833,1463.17,6,image-02,17,1
2989,555,831.833,1470.33,6,image-02,17,1
2996,556,923.45,1471.7,20,image-02,17,1
2998,557,1072.14,1473.57,7,image-02,17,1
3002,558,1194.33,1484.44,9,image-02,17,1
3004,559,721.333,1498.0,6,image-02,17,1
3009,560,351.286,1513.21,14,image-02,17,1
3012,561,423.714,1497.29,7,image-02,17,1
3014,562,500.429,1496.86,7,image-02,17,1
3017,563,600.0,1499.43,7,image-02,17,1
3021,564,660.7,1501.5,10,image-02,17,1
3024,565,770.625,1499.25,8,image-02,17,1
3026,566,845.143,1508.57,7,image-02,17,1
3030,567,921.0,1507.63,8,image-02,17,1
3033,568,865.25,1510.75,8,image-02,17,1
3039,569,934.579,1507.53,19,image-02,17,1
3043,570,862.889,1502.56,9,image-02,17,1
3045,571,990.0,1509.6,5,image-02,17,1
3048,572,1087.63,1506.38,8,image-02,17,1
3051,573,1029.22,1497.44,9,image-02,17,1
3055,574,1207.7,1503.1,10,image-02,17,1
3057,575,588.167,1532.83,6,image-02,17,1
3067,576,412.5,1527.79,28,image-02,17,1
3069,577,552.857,1533.86,7,image-02,17,1
3073,578,640.1,1534.5,10,image-02,17,1
3078,579,824.429,1533.86,14,image-02,17,1
3083,580,892.786,1543.57,14,image-02,17,1
3087,581,994.222,1532.0,9,image-02,17,1
3090,582,1085.2,1526.4,10,image-02,17,1
3103,583,1217.0,1528.32,37,image-02,17,1
3105,584,1277.4,1522.6,5,image-02,17,1
3107,585,746.6,1546.0,5,image-02,17,1
3110,586,427.143,1563.43,7,image-02,17,1
3111,587,330.0,1550.75,4,image-02,17,1
3115,588,350.25,1570.88,8,image-02,17,1
