1,725.5,356.333,6,image-01,6,1
2,968.667,319.667,6,image-01,6,1
3,563.25,597.25,4,image-01,6,1
4,779.333,623.5,6,image-01,6,1
5,1124.25,654.25,4,image-01,6,1
6,1179.4,646.4,5,image-01,6,1
7,576.0,712.909,11,image-01,6,1
8,690.5,712.375,8,image-01,6,1
9,799.0,665.25,4,image-01,6,1
10,957.333,688.667,15,image-01,6,1
11,1222.13,713.75,8,image-01,6,1
12,920.767,738.633,30,image-01,6,1
13,976.75,746.0,4,image-01,6,1
14,544.833,806.667,6,image-01,6,1
15,661.0,791.0,4,image-01,6,1
16,753.286,794.571,7,image-01,6,1
17,871.227,786.318,22,image-01,6,1
18,1004.78,784.778,9,image-01,6,1
19,1052.25,784.0,4,image-01,6,1
20,1225.17,791.0,6,image-01,6,1
21,556.889,841.222,9,image-01,6,1
22,707.333,802.0,12,image-01,6,1
23,1058.6,822.2,5,image-01,6,1
24,1175.56,823.889,9,image-01,6,1
25,853.0,1469.2,5,image-01,6,1
26,839.556,1457.56,18,image-01,6,1
27,808.5,1412.0,4,image-01,6,1
28,945.571,1379.71,14,image-01,6,1
29,933.107,1395.68,28,image-01,6,1
30,931.4,1423.73,15,image-01,6,1
31,892.75,1440.46,24,image-01,6,1
32,956.667,1433.67,9,image-01,6,1
33,1025.23,1441.46,13,image-01,6,1
34,1088.0,1448.5,6,image-01,6,1
35,1136.81,1441.56,16,image-01,6,1
36,1202.57,1450.57,7,image-01,6,1
37,1278.0,1446.88,8,image-01,6,1
38,1222.17,1446.17,6,image-01,6,1
39,1291.67,1448.17,6,image-01,6,1
40,1333.0,1454.0,4,image-01,6,1
41,819.615,1493.92,13,image-01,6,1
42,870.727,1489.55,11,image-01,6,1
43,948.889,1490.78,9,image-01,6,1
44,1010.42,1485.17,12,image-01,6,1
45,1074.1,1486.4,10,image-01,6,1
46,1027.0,1481.0,5,image-01,6,1
47,1086.0,1478.4,5,image-01,6,1
48,1140.56,1476.67,9,image-01,6,1
49,1236.22,1474.56,9,image-01,6,1
50,809.667,1520.78,9,image-01,6,1
51,828.6,1514.9,10,image-01,6,1
52,878.5,1513.83,6,image-01,6,1
53,942.133,1513.33,15,image-01,6,1
54,1007.63,1502.88,8,image-01,6,1
55,984.917,1504.42,12,image-01,6,1
56,1079.25,1498.63,24,image-01,6,1
57,1134.67,1498.75,12,image-01,6,1
58,1057.2,1506.2,5,image-01,6,1
59,1085.2,1671.6,5,image-01,6,1
60,1201.3,1664.0,23,image-01,6,1
61,1256.08,1652.83,12,image-01,6,1
62,1138.67,1658.83,12,image-01,6,1
63,1203.2,1654.1,10,image-01,6,1
64,1266.32,1655.79,19,image-01,6,1
65,812.667,1692.07,45,image-01,6,1
66,888.875,1687.5,8,image-01,6,1
67,937.571,1680.57,7,image-01,6,1
68,889.4,1678.6,5,image-01,6,1
69,986.2,1681.4,5,image-01,6,1
70,892.0,1682.2,5,image-01,6,1
71,1006.36,1670.45,11,image-01,6,1
72,1081.75,1674.5,12,image-01,6,1
73,1161.2,1672.8,10,image-01,6,1
74,1207.2,1665.4,5,image-01,6,1
75,1263.0,1673.43,7,image-01,6,1
76,750.0,1644.5,4,image-02,6,1
77,1160.29,1421.71,7,image-02,6,1
78,356.235,1463.71,17,image-02,6,1
79,295.429,1464.71,7,image-02,6,1
80,452.375,1455.0,8,image-02,6,1
81,440.4,1356.8,5,image-02,6,1
82,553.5,1353.1,10,image-02,6,1
83,697.875,1368.88,8,image-02,6,1
84,1233.83,1368.67,6,image-02,6,1
85,1392.0,1379.25,4,image-02,6,1
86,240.833,1422.67,6,image-02,6,1
87,307.2,1394.2,5,image-02,6,1
88,532.25,1392.15,20,image-02,6,1
89,766.143,1395.5,14,image-02,6,1
90,972.125,1414.0,8,image-02,6,1
91,1073.25,1418.0,4,image-02,6,1
92,207.167,1457.67,6,image-02,6,1
93,552.0,1433.17,6,image-02,6,1
94,606.118,1426.24,17,image-02,6,1
95,653.429,1419.29,7,image-02,6,1
96,744.2,1426.1,10,image-02,6,1
97,905.4,1429.8,5,image-02,6,1
98,1020.0,1447.2,5,image-02,6,1
99,1422.0,1470.5,4,image-02,6,1
100,258.4,1527.6,5,image-02,6,1
101,315.0,1495.0,4,image-02,6,1
102,465.8,1475.8,10,image-02,6,1
103,585.75,1475.25,4,image-02,6,1
104,701.545,1479.82,11,image-02,6,1
105,886.429,1493.57,7,image-02,6,1
106,1204.33,1522.83,6,image-02,6,1
107,1383.0,1531.0,4,image-02,6,1
108,233.385,1577.54,13,image-02,6,1
109,531.4,1550.6,5,image-02,6,1
110,691.0,1561.83,6,image-02,6,1
111,813.714,1551.64,14,image-02,6,1
112,959.25,1562.5,4,image-02,6,1
113,1163.57,1583.57,7,image-02,6,1
114,1342.67,1605.0,6,image-02,6,1
115,232.846,1629.46,13,image-02,6,1
116,360.286,1606.86,7,image-02,6,1
117,450.917,1600.92,12,image-02,6,1
118,606.0,1607.09,11,image-02,6,1
119,537.583,1687.58,12,image-03,6,1
120,920.0,1714.5,4,image-03,6,1
