1,512.467,201.467,15,image-09,15,2
2,425.813,257.813,16,image-09,15,2
3,870.8,266.0,5,image-09,15,2
4,629.4,265.8,5,image-09,15,2
5,1068.71,259.429,7,image-09,15,2
6,1175.2,271.0,5,image-09,15,2
7,473.583,359.0,12,image-09,15,2
8,1173.25,391.5,4,image-09,15,2
9,1067.0,382.286,7,image-09,15,2
10,1069.75,459.938,16,image-09,15,2
11,1105.33,356.778,9,image-09,15,2
12,365.5,591.5,4,image-09,15,2
13,214.333,577.667,6,image-09,15,2
14,213.0,616.778,9,image-09,15,2
15,276.286,618.857,7,image-09,15,2
16,205.444,626.778,9,image-09,15,2
17,200.741,611.815,27,image-09,15,2
18,327.0,650.619,21,image-09,15,2
19,410.714,655.857,7,image-09,15,2
20,583.412,645.176,17,image-09,15,2
21,708.611,642.389,18,image-09,15,2
22,234.857,670.571,7,image-09,15,2
23,185.8,668.8,5,image-09,15,2
24,250.75,655.25,8,image-09,15,2
25,168.167,652.667,6,image-09,15,2
26,253.833,649.167,6,image-09,15,2
27,354.176,659.059,17,image-09,15,2
28,519.0,668.889,9,image-09,15,2
29,609.526,660.474,19,image-09,15,2
30,704.5,657.9,10,image-09,15,2
31,200.381,699.143,21,image-09,15,2
32,291.429,694.286,7,image-09,15,2
33,371.25,688.063,16,image-09,15,2
34,519.538,687.385,13,image-09,15,2
35,688.636,684.364,11,image-09,15,2
36,189.476,737.333,21,image-09,15,2
37,709.333,709.778,9,image-09,15,2
38,252.25,754.5,4,image-09,15,2
39,177.875,746.5,8,image-09,15,2
40,276.917,735.583,12,image-09,15,2
41,346.0,747.111,9,image-09,15,2
42,419.75,748.125,8,image-09,15,2
43,544.632,747.474,19,image-09,15,2
44,674.111,735.444,9,image-09,15,2
45,729.75,734.0,4,image-09,15,2
46,162.417,784.083,12,image-09,15,2
47,229.583,767.0,12,image-09,15,2
48,289.375,759.375,8,image-09,15,2
49,389.7,763.6,10,image-09,15,2
50,463.143,762.571,7,image-09,15,2
51,552.222,752.889,9,image-09,15,2
52,633.636,754.727,11,image-09,15,2
53,739.0,746.6,5,image-09,15,2
54,189.667,796.889,18,image-09,15,2
55,294.364,776.818,11,image-09,15,2
56,386.917,776.917,12,image-09,15,2
57,545.714,774.214,14,image-09,15,2
58,660.733,771.333,15,image-09,15,2
59,198.895,821.316,19,image-09,15,2
60,291.917,818.5,12,image-09,15,2
61,314.692,822.154,13,image-09,15,2
62,311.5,804.75,4,image-09,15,2
63,379.3,808.0,10,image-09,15,2
64,409.667,824.833,6,image-09,15,2
