1,738.25,472.5,4,image-09,4,2
2,405.429,571.714,7,image-09,4,2
3,379.6,621.4,5,image-09,4,2
4,46.6,925.6,5,image-09,4,2
5,141.25,933.75,4,image-09,4,2
6,277.0,994.4,10,image-09,4,2
7,328.75,954.5,4,image-09,4,2
8,74.0,904.25,8,image-09,4,2
9,124.636,936.727,11,image-09,4,2
10,300.444,930.333,9,image-09,4,2
11,455.833,914.75,12,image-09,4,2
12,560.2,929.0,5,image-09,4,2
13,72.3333,855.222,9,image-09,4,2
14,250.333,882.167,6,image-09,4,2
15,342.25,895.0,4,image-09,4,2
16,337.0,831.4,5,image-09,4,2
17,436.0,818.75,4,image-09,4,2
18,95.0,1027.4,5,image-09,4,2
19,172.5,959.0,6,image-09,4,2
20,300.333,939.833,6,image-09,4,2
21,274.25,979.5,4,image-09,4,2
22,372.6,1065.6,5,image-09,4,2
23,440.5,856.833,6,image-09,4,2
24,420.9,925.4,10,image-09,4,2
25,32.3333,989.333,6,image-09,4,2
26,206.0,1004.13,8,image-09,4,2
27,288.75,1208.75,4,image-09,4,2
28,144.25,1256.75,4,image-09,4,2
29,377.667,846.833,6,image-09,4,2
30,415.0,1065.5,4,image-09,4,2
31,460.6,1070.0,5,image-09,4,2
32,105.75,1146.13,8,image-09,4,2
33,206.167,1121.83,6,image-09,4,2
34,309.0,1115.0,5,image-09,4,2
35,353.0,1147.2,5,image-09,4,2
36,452.071,1105.57,14,image-09,4,2
37,580.0,1074.31,13,image-09,4,2
38,74.9167,1114.5,12,image-09,4,2
39,171.75,1105.75,12,image-09,4,2
40,305.818,1096.18,11,image-09,4,2
41,424.286,1098.86,7,image-09,4,2
42,544.615,1098.77,13,image-09,4,2
43,94.75,1123.63,8,image-09,4,2
44,48.3333,1107.17,6,image-09,4,2
45,235.889,1111.11,9,image-09,4,2
46,261.923,1158.46,13,image-09,4,2
47,377.235,1174.24,34,image-09,4,2
48,397.4,1180.8,5,image-09,4,2
49,341.75,1177.63,8,image-09,4,2
50,476.75,1249.5,4,image-09,4,2
51,399.75,1206.5,4,image-09,4,2
52,520.4,1172.2,5,image-09,4,2
53,526.7,1150.7,10,image-09,4,2
54,507.067,1242.6,15,image-09,4,2
55,97.3333,1237.93,15,image-09,4,2
56,141.167,1207.67,6,image-09,4,2
57,121.75,1585.75,4,image-09,4,2
58,450.833,1510.83,6,image-09,4,2
59,303.0,1407.4,5,image-09,4,2
60,260.556,1391.89,9,image-09,4,2
61,217.833,1457.5,6,image-09,4,2
62,86.75,1434.25,4,image-09,4,2
63,372.667,1363.11,9,image-09,4,2
64,455.0,1362.0,6,image-09,4,2
65,440.5,1493.25,4,image-09,4,2
66,307.0,1838.33,6,image-09,4,2
67,452.917,1901.75,12,image-09,4,2
68,530.6,1934.6,5,image-09,4,2
69,543.0,1875.17,6,image-09,4,2
70,581.364,1788.09,11,image-09,4,2
71,502.611,1844.06,18,image-09,4,2
72,486.222,1839.44,9,image-09,4,2
73,1176.67,637.167,6,image-09,4,2
74,941.8,709.6,5,image-09,4,2
75,1073.0,694.8,5,image-09,4,2
76,1152.63,737.625,8,image-09,4,2
77,1222.73,765.182,11,image-09,4,2
78,1285.5,791.0,4,image-09,4,2
79,739.231,786.0,13,image-09,4,2
80,954.556,994.056,18,image-09,4,2
81,759.0,1250.11,9,image-09,4,2
82,762.5,1224.25,4,image-09,4,2
83,1004.13,1040.13,8,image-09,4,2
84,1036.4,1000.8,20,image-09,4,2
85,964.667,1035.0,6,image-09,4,2
86,1111.25,1055.0,4,image-09,4,2
87,1066.38,1024.85,13,image-09,4,2
88,969.182,1119.09,11,image-09,4,2
89,1064.29,1111.86,7,image-09,4,2
90,1149.18,1135.09,11,image-09,4,2
91,1224.78,1156.78,9,image-09,4,2
92,756.143,1181.43,7,image-09,4,2
93,853.143,1185.29,7,image-09,4,2
94,953.769,1214.23,13,image-09,4,2
95,1016.25,1239.5,4,image-09,4,2
96,958.75,1323.0,4,image-09,4,2
97,1141.5,1277.88,8,image-09,4,2
98,658.4,1251.8,5,image-09,4,2
99,781.25,1233.75,4,image-09,4,2
100,874.714,1273.57,7,image-09,4,2
101,922.444,1263.11,9,image-09,4,2
102,1021.54,1276.77,13,image-09,4,2
103,1119.63,1278.38,16,image-09,4,2
104,1001.86,1346.43,7,image-09,4,2
105,1054.0,1412.0,5,image-09,4,2
106,1057.2,1153.0,5,image-09,4,2
107,1159.2,1137.0,5,image-09,4,2
108,573.667,1141.0,9,image-09,4,2
109,631.25,1197.0,4,image-09,4,2
110,810.7,1547.2,10,image-09,4,2
111,918.5,1538.88,8,image-09,4,2
112,967.375,1541.63,8,image-09,4,2
113,1157.25,1584.25,4,image-09,4,2
114,1265.5,1566.25,4,image-09,4,2
115,732.333,1526.75,12,image-09,4,2
116,812.818,1553.91,11,image-09,4,2
117,884.75,1633.25,8,image-09,4,2
118,891.333,1725.5,6,image-09,4,2
119,931.25,1720.0,4,image-09,4,2
120,979.714,1605.71,7,image-09,4,2
121,1049.42,1552.92,12,image-09,4,2
122,1112.62,1537.92,13,image-09,4,2
123,574.6,1552.6,5,image-09,4,2
124,647.6,1502.2,10,image-09,4,2
125,749.5,1520.33,6,image-09,4,2
126,813.875,1520.5,8,image-09,4,2
127,912.692,1523.31,13,image-09,4,2
128,998.429,1526.57,7,image-09,4,2
129,1047.5,1529.5,4,image-09,4,2
130,1120.63,1518.13,8,image-09,4,2
131,648.647,1534.12,17,image-09,4,2
132,730.182,1536.64,11,image-09,4,2
133,809.625,1546.75,8,image-09,4,2
134,855.9,1571.1,10,image-09,4,2
135,962.0,1583.91,11,image-09,4,2
136,1055.46,1591.08,13,image-09,4,2
137,1186.33,1603.89,9,image-09,4,2
138,1261.0,1604.2,5,image-09,4,2
139,670.35,1609.2,40,image-09,4,2
140,827.0,1619.91,11,image-09,4,2
141,922.667,1643.17,6,image-09,4,2
142,1093.63,1642.75,8,image-09,4,2
143,1252.33,1648.67,6,image-09,4,2
144,707.4,1644.0,5,image-09,4,2
145,1014.13,1759.38,8,image-09,4,2
146,917.0,1615.63,8,image-09,4,2
147,906.067,1691.67,15,image-09,4,2
148,863.4,1789.8,5,image-09,4,2
149,1268.25,1651.5,4,image-09,4,2
150,808.5,1601.0,4,image-09,4,2
151,975.0,1616.78,9,image-09,4,2
152,940.0,1676.0,4,image-09,4,2
153,978.75,1714.75,4,image-09,4,2
154,1108.0,1560.75,4,image-09,4,2
155,1190.94,1500.11,18,image-09,4,2
156,583.714,1529.14,7,image-09,4,2
157,687.778,1522.22,9,image-09,4,2
158,705.6,1527.2,5,image-09,4,2
159,831.0,1390.2,5,image-09,4,2
160,884.5,1715.13,8,image-09,4,2
161,961.833,1732.0,6,image-09,4,2
162,965.2,1808.8,5,image-09,4,2
163,858.5,1582.83,6,image-09,4,2
164,885.571,1595.57,7,image-09,4,2
165,1003.8,1592.8,5,image-09,4,2
166,1154.45,1609.82,11,image-09,4,2
167,595.571,1668.57,7,image-09,4,2
168,379.0,625.5,6,image-10,4,2
169,59.6667,697.0,9,image-10,4,2
170,167.0,697.0,5,image-10,4,2
171,238.5,695.333,6,image-10,4,2
172,139.0,769.5,8,image-10,4,2
173,209.583,755.583,12,image-10,4,2
174,312.625,750.75,8,image-10,4,2
175,366.75,749.25,12,image-10,4,2
176,408.786,771.429,14,image-10,4,2
177,515.696,778.087,23,image-10,4,2
178,311.0,818.0,4,image-10,4,2
179,136.385,822.077,13,image-10,4,2
180,196.6,817.2,5,image-10,4,2
181,287.2,828.4,5,image-10,4,2
182,403.778,816.222,9,image-10,4,2
183,526.222,828.222,9,image-10,4,2
184,63.0,875.0,5,image-10,4,2
185,143.2,867.2,5,image-10,4,2
186,211.75,862.25,4,image-10,4,2
187,300.0,852.667,9,image-10,4,2
188,425.9,851.9,10,image-10,4,2
189,496.5,859.0,8,image-10,4,2
190,28.7778,908.556,9,image-10,4,2
191,117.091,917.0,11,image-10,4,2
192,212.429,917.429,7,image-10,4,2
193,314.273,909.455,11,image-10,4,2
194,474.857,915.429,7,image-10,4,2
195,179.8,861.4,5,image-10,4,2
196,114.125,858.25,8,image-10,4,2
197,144.375,885.125,8,image-10,4,2
198,242.833,887.417,12,image-10,4,2
199,303.8,934.9,10,image-10,4,2
200,375.625,913.125,8,image-10,4,2
201,513.143,882.857,7,image-10,4,2
202,559.8,877.0,5,image-10,4,2
203,73.5,990.75,4,image-10,4,2
204,78.5,973.75,4,image-10,4,2
205,144.5,981.25,4,image-10,4,2
206,216.417,980.667,12,image-10,4,2
207,288.889,1007.78,9,image-10,4,2
208,370.6,1011.0,15,image-10,4,2
209,482.667,1010.33,9,image-10,4,2
210,559.167,996.667,6,image-10,4,2
211,50.6667,1041.5,12,image-10,4,2
212,122.0,1042.0,5,image-10,4,2
213,223.667,1065.33,9,image-10,4,2
214,377.286,1232.43,7,image-10,4,2
215,401.0,1238.44,9,image-10,4,2
216,375.25,1238.0,4,image-10,4,2
217,470.0,1251.6,5,image-10,4,2
218,542.833,1216.5,6,image-10,4,2
219,631.667,1221.11,9,image-10,4,2
220,15.75,1374.88,8,image-10,4,2
221,116.211,1373.16,19,image-10,4,2
222,216.889,1352.67,9,image-10,4,2
223,284.0,1345.89,9,image-10,4,2
224,383.344,1340.72,32,image-10,4,2
225,448.385,1352.38,13,image-10,4,2
226,545.846,1343.08,13,image-10,4,2
227,615.75,1336.0,4,image-10,4,2
228,73.375,1369.63,8,image-10,4,2
229,375.571,1384.29,7,image-10,4,2
230,488.143,1383.43,7,image-10,4,2
231,315.923,1317.85,13,image-10,4,2
232,711.5,1561.25,4,image-10,4,2
233,521.25,1382.25,4,image-10,4,2
234,101.0,1373.0,4,image-10,4,2
235,205.833,1310.67,6,image-10,4,2
236,136.929,1161.86,14,image-10,4,2
237,127.1,1213.3,10,image-10,4,2
238,195.5,1260.25,4,image-10,4,2
239,182.75,1167.5,4,image-10,4,2
240,259.333,1176.78,9,image-10,4,2
241,327.875,1167.5,8,image-10,4,2
242,426.0,1188.71,7,image-10,4,2
243,507.8,1190.8,5,image-10,4,2
244,118.125,1209.88,8,image-10,4,2
245,191.375,1217.5,8,image-10,4,2
246,245.333,1208.83,6,image-10,4,2
247,316.75,1212.5,4,image-10,4,2
248,397.125,1205.5,8,image-10,4,2
249,477.5,1406.25,4,image-10,4,2
250,426.0,1294.0,4,image-10,4,2
251,505.4,1325.4,5,image-10,4,2
252,79.8,1283.2,5,image-10,4,2
253,76.3333,1232.0,6,image-10,4,2
254,149.111,1269.78,9,image-10,4,2
255,206.25,1299.5,4,image-10,4,2
256,214.333,1405.42,12,image-10,4,2
257,283.571,1389.93,14,image-10,4,2
258,373.8,1450.8,5,image-10,4,2
259,417.0,1396.0,4,image-10,4,2
260,426.571,1301.0,7,image-10,4,2
261,559.0,1249.17,6,image-10,4,2
262,508.3,1248.0,10,image-10,4,2
263,189.889,1742.44,9,image-10,4,2
264,158.167,1631.0,6,image-10,4,2
265,276.375,1572.13,8,image-10,4,2
266,340.571,1575.57,7,image-10,4,2
267,405.818,1566.27,11,image-10,4,2
268,29.625,1571.25,8,image-10,4,2
269,45.6667,1618.83,6,image-10,4,2
270,223.125,1548.38,8,image-10,4,2
271,34.25,1560.25,4,image-10,4,2
272,127.571,1489.71,7,image-10,4,2
273,218.0,1499.38,8,image-10,4,2
274,307.6,1504.73,15,image-10,4,2
275,391.5,1505.25,4,image-10,4,2
276,490.286,1529.79,14,image-10,4,2
277,567.636,1530.09,11,image-10,4,2
278,63.1111,1575.89,9,image-10,4,2
279,129.222,1585.78,9,image-10,4,2
280,208.313,1623.19,16,image-10,4,2
281,310.857,1664.71,7,image-10,4,2
282,270.0,1718.71,7,image-10,4,2
283,368.778,1717.44,9,image-10,4,2
284,426.667,1680.44,9,image-10,4,2
285,498.0,1662.0,15,image-10,4,2
286,592.4,1647.4,5,image-10,4,2
287,106.571,1623.29,7,image-10,4,2
288,279.5,1663.17,6,image-10,4,2
289,367.778,1689.44,9,image-10,4,2
290,445.444,1729.56,9,image-10,4,2
291,566.4,1706.0,10,image-10,4,2
292,572.143,1637.29,7,image-10,4,2
293,17.8571,1625.14,7,image-10,4,2
294,89.6667,1614.5,6,image-10,4,2
295,153.833,1608.33,6,image-10,4,2
296,196.167,1600.33,6,image-10,4,2
297,334.0,1601.0,8,image-10,4,2
298,456.571,1592.57,7,image-10,4,2
299,585.0,1594.2,5,image-10,4,2
300,640.6,1598.8,20,image-10,4,2
301,423.833,1610.33,6,image-10,4,2
302,52.1429,1620.43,7,image-10,4,2
303,140.5,1644.75,4,image-10,4,2
304,962.2,51.4,5,image-10,4,2
305,998.2,220.4,5,image-10,4,2
306,851.0,509.167,6,image-10,4,2
307,999.75,321.25,4,image-10,4,2
308,1128.2,357.4,5,image-10,4,2
309,1199.25,394.5,4,image-10,4,2
310,639.0,394.75,4,image-10,4,2
311,523.833,351.5,6,image-10,4,2
312,504.25,292.5,4,image-10,4,2
313,652.154,327.462,13,image-10,4,2
314,1137.25,336.5,8,image-10,4,2
315,1003.67,316.167,6,image-10,4,2
316,1083.14,311.571,7,image-10,4,2
317,1293.6,307.9,10,image-10,4,2
318,709.0,340.0,4,image-10,4,2
319,775.0,431.0,4,image-10,4,2
320,1010.0,449.5,4,image-10,4,2
321,1135.75,449.25,4,image-10,4,2
322,1220.88,462.5,8,image-10,4,2
323,1313.88,485.625,8,image-10,4,2
324,1368.5,493.75,8,image-10,4,2
325,788.8,553.6,5,image-10,4,2
326,708.5,482.0,6,image-10,4,2
327,808.6,485.0,5,image-10,4,2
328,836.083,488.167,12,image-10,4,2
329,916.727,502.364,11,image-10,4,2
330,982.667,508.444,9,image-10,4,2
331,1051.64,503.857,14,image-10,4,2
332,1144.53,521.667,15,image-10,4,2
333,1259.15,541.385,13,image-10,4,2
334,1356.0,546.5,4,image-10,4,2
335,684.667,525.556,9,image-10,4,2
336,779.938,522.813,16,image-10,4,2
337,903.438,539.5,16,image-10,4,2
338,989.8,556.9,10,image-10,4,2
339,1057.17,577.0,6,image-10,4,2
340,1130.43,583.571,7,image-10,4,2
341,1234.5,599.667,6,image-10,4,2
342,1347.65,589.118,17,image-10,4,2
343,775.75,592.75,8,image-10,4,2
344,714.667,609.333,6,image-10,4,2
345,779.0,673.667,6,image-10,4,2
346,871.222,651.111,9,image-10,4,2
347,950.353,641.647,17,image-10,4,2
348,1023.25,641.25,8,image-10,4,2
349,1152.38,654.375,8,image-10,4,2
350,1244.53,653.882,17,image-10,4,2
351,1199.5,639.0,8,image-10,4,2
352,1256.0,641.889,9,image-10,4,2
353,1316.43,657.714,7,image-10,4,2
354,698.5,648.2,10,image-10,4,2
355,776.4,634.0,5,image-10,4,2
356,657.111,645.889,9,image-10,4,2
357,722.4,647.7,10,image-10,4,2
358,755.4,685.4,5,image-10,4,2
359,844.8,387.6,5,image-10,4,2
360,997.286,366.286,7,image-10,4,2
361,1031.0,447.25,4,image-10,4,2
362,1075.75,466.0,4,image-10,4,2
363,595.0,1345.25,4,image-10,4,2
364,659.1,1336.3,10,image-10,4,2
365,164.6,1398.0,5,image-10,4,2
366,210.778,1390.11,9,image-10,4,2
367,822.75,818.75,4,image-10,4,2
368,807.25,738.75,4,image-10,4,2
369,849.125,646.0,8,image-10,4,2
370,851.75,635.75,4,image-10,4,2
371,929.0,664.571,7,image-10,4,2
372,996.6,681.2,5,image-10,4,2
373,1059.0,689.4,5,image-10,4,2
374,412.5,1016.75,4,image-10,4,2
375,1030.25,836.75,4,image-10,4,2
376,527.4,782.0,10,image-10,4,2
377,649.636,799.0,11,image-10,4,2
378,629.0,812.6,5,image-10,4,2
379,557.167,846.167,6,image-10,4,2
380,581.813,823.063,16,image-10,4,2
381,630.8,765.8,5,image-10,4,2
382,751.818,728.636,22,image-10,4,2
383,872.895,734.368,19,image-10,4,2
384,303.75,1253.0,4,image-10,4,2
385,378.4,1217.0,5,image-10,4,2
386,902.25,873.75,4,image-10,4,2
387,956.9,859.5,10,image-10,4,2
388,1074.54,864.308,13,image-10,4,2
389,560.3,848.1,10,image-10,4,2
390,673.875,828.625,8,image-10,4,2
391,772.75,841.125,8,image-10,4,2
392,833.0,894.0,4,image-10,4,2
393,918.778,879.333,9,image-10,4,2
394,974.6,818.2,5,image-10,4,2
395,1029.25,785.75,4,image-10,4,2
396,1158.67,793.667,6,image-10,4,2
397,1195.0,781.25,4,image-10,4,2
398,1100.33,773.333,6,image-10,4,2
399,517.308,809.462,13,image-10,4,2
400,583.0,802.2,5,image-10,4,2
401,623.0,846.25,4,image-10,4,2
402,654.0,858.6,5,image-10,4,2
403,840.75,1134.25,4,image-10,4,2
404,799.5,1085.17,6,image-10,4,2
405,885.0,1022.0,4,image-10,4,2
406,836.25,1030.5,4,image-10,4,2
407,859.2,1046.0,5,image-10,4,2
408,1057.33,1205.33,6,image-10,4,2
409,1151.25,1259.5,4,image-10,4,2
410,1119.11,1176.11,9,image-10,4,2
411,1063.83,1128.17,6,image-10,4,2
412,547.6,1098.1,10,image-10,4,2
413,723.5,1169.75,4,image-10,4,2
414,798.5,1168.5,6,image-10,4,2
415,798.75,1268.75,4,image-10,4,2
416,835.571,1328.57,7,image-10,4,2
417,912.6,1257.07,15,image-10,4,2
418,860.75,1220.25,4,image-10,4,2
419,907.0,1119.8,5,image-10,4,2
420,912.25,1267.75,4,image-10,4,2
421,945.0,1265.83,6,image-10,4,2
422,1041.75,1262.5,8,image-10,4,2
423,1153.38,1252.25,8,image-10,4,2
424,810.75,1114.5,4,image-10,4,2
425,934.923,1094.92,13,image-10,4,2
426,898.308,1168.85,13,image-10,4,2
427,932.875,1180.31,16,image-10,4,2
428,1056.25,1184.25,8,image-10,4,2
429,1084.33,1214.83,6,image-10,4,2
430,1151.25,1269.0,4,image-10,4,2
431,1237.83,1278.17,6,image-10,4,2
432,1296.75,1283.5,4,image-10,4,2
433,640.8,1242.5,10,image-10,4,2
434,754.0,1267.0,7,image-10,4,2
435,848.556,1289.11,9,image-10,4,2
436,965.429,1296.21,14,image-10,4,2
437,1092.11,1298.44,9,image-10,4,2
438,1184.75,1324.13,8,image-10,4,2
439,1259.14,1326.43,7,image-10,4,2
440,1350.94,1316.0,16,image-10,4,2
441,1358.0,1344.67,6,image-10,4,2
442,655.8,1332.8,5,image-10,4,2
443,725.0,1345.42,12,image-10,4,2
444,720.6,1359.4,5,image-10,4,2
445,816.714,1344.0,7,image-10,4,2
446,893.857,1352.0,7,image-10,4,2
447,1071.38,1364.75,8,image-10,4,2
448,1121.11,1376.78,9,image-10,4,2
449,1188.33,1387.0,6,image-10,4,2
450,1244.5,1407.5,4,image-10,4,2
451,1306.85,1423.92,13,image-10,4,2
452,617.143,1320.71,7,image-10,4,2
453,656.667,1342.67,6,image-10,4,2
454,650.0,1404.5,4,image-10,4,2
455,829.0,1410.2,5,image-10,4,2
456,913.444,1381.11,9,image-10,4,2
457,978.8,1370.2,5,image-10,4,2
458,1042.5,1547.5,6,image-10,4,2
459,1343.75,1571.5,4,image-10,4,2
460,1424.0,1584.4,5,image-10,4,2
461,868.4,1632.2,5,image-10,4,2
462,885.571,1633.57,7,image-10,4,2
463,946.158,1647.32,19,image-10,4,2
464,1067.67,1659.33,9,image-10,4,2
465,1120.8,1662.8,5,image-10,4,2
466,1221.79,1667.64,14,image-10,4,2
467,1287.14,1672.86,7,image-10,4,2
468,1196.78,1675.89,9,image-10,4,2
469,1309.81,1698.13,16,image-10,4,2
470,1365.57,1706.86,7,image-10,4,2
471,1259.86,1649.29,7,image-10,4,2
472,1250.0,1604.4,5,image-10,4,2
473,627.111,1626.11,9,image-10,4,2
474,799.571,1631.43,7,image-10,4,2
475,884.222,1638.89,9,image-10,4,2
476,1049.14,1665.95,21,image-10,4,2
477,1141.0,1699.71,7,image-10,4,2
478,1230.96,1699.44,25,image-10,4,2
479,1362.08,1706.31,13,image-10,4,2
480,681.2,1734.8,10,image-10,4,2
481,778.0,1722.25,4,image-10,4,2
482,855.0,1705.75,4,image-10,4,2
483,920.273,1706.82,11,image-10,4,2
484,989.643,1734.21,14,image-10,4,2
485,1044.0,1731.2,5,image-10,4,2
486,1137.44,1732.0,9,image-10,4,2
487,1249.88,1734.63,8,image-10,4,2
488,1312.5,1745.0,6,image-10,4,2
489,1397.4,1745.3,10,image-10,4,2
490,775.0,1758.25,4,image-10,4,2
491,712.5,1753.38,8,image-10,4,2
492,794.529,1752.18,17,image-10,4,2
493,905.867,1734.73,15,image-10,4,2
494,992.429,1740.29,7,image-10,4,2
495,1041.13,1744.5,8,image-10,4,2
496,1113.0,1745.5,6,image-10,4,2
497,1255.0,1744.25,8,image-10,4,2
498,1309.13,1760.88,8,image-10,4,2
499,1367.67,1770.89,9,image-10,4,2
500,1457.5,1776.5,8,image-10,4,2
501,744.0,1793.17,12,image-10,4,2
502,819.778,1805.33,9,image-10,4,2
503,862.571,1803.29,7,image-10,4,2
504,947.2,1803.13,15,image-10,4,2
505,883.444,1769.11,9,image-10,4,2
506,574.714,635.0,7,image-11,4,2
507,783.2,600.4,5,image-11,4,2
508,24.5556,643.333,9,image-11,4,2
509,67.4444,628.111,9,image-11,4,2
