1,461.25,63.25,4,image-09,18,1
2,345.75,41.75,4,image-09,18,1
3,315.938,24.6875,16,image-09,18,1
4,487.333,37.7778,9,image-09,18,1
5,430.333,104.333,6,image-09,18,1
6,365.645,126.258,31,image-09,18,1
7,375.667,162.833,6,image-09,18,1
8,402.467,158.6,15,image-09,18,1
9,340.375,191.75,16,image-09,18,1
10,380.813,203.875,16,image-09,18,1
11,1027.2,172.0,5,image-09,18,1
12,1077.75,152.625,8,image-09,18,1
13,1210.29,137.714,14,image-09,18,1
14,1053.0,183.25,4,image-09,18,1
15,975.1,175.1,10,image-09,18,1
16,1198.0,171.833,6,image-09,18,1
17,1261.6,193.8,5,image-09,18,1
18,1049.5,209.417,12,image-09,18,1
19,1074.67,251.167,6,image-09,18,1
20,1231.22,278.556,9,image-09,18,1
21,113.636,419.0,11,image-09,18,1
22,146.333,613.444,9,image-09,18,1
23,313.545,633.909,11,image-09,18,1
24,452.583,622.417,12,image-09,18,1
25,590.778,630.222,9,image-09,18,1
26,691.7,631.55,20,image-09,18,1
27,791.625,640.0,8,image-09,18,1
28,297.0,629.714,7,image-09,18,1
29,136.727,640.818,11,image-09,18,1
30,251.909,674.0,11,image-09,18,1
31,399.154,676.385,13,image-09,18,1
32,330.0,659.222,9,image-09,18,1
33,499.647,665.706,17,image-09,18,1
34,630.438,680.438,16,image-09,18,1
35,755.222,694.444,9,image-09,18,1
36,280.6,685.8,5,image-09,18,1
37,142.895,692.053,19,image-09,18,1
38,210.882,695.706,17,image-09,18,1
39,322.4,708.467,15,image-09,18,1
40,333.067,710.667,15,image-09,18,1
41,477.444,707.972,36,image-09,18,1
42,543.1,705.6,10,image-09,18,1
43,688.929,725.357,14,image-09,18,1
44,147.722,727.389,18,image-09,18,1
45,222.875,722.688,16,image-09,18,1
46,304.158,726.053,19,image-09,18,1
47,392.875,731.125,16,image-09,18,1
48,495.125,736.0,8,image-09,18,1
49,430.125,738.25,8,image-09,18,1
50,538.133,741.4,15,image-09,18,1
51,687.556,751.889,9,image-09,18,1
52,763.889,762.333,9,image-09,18,1
53,131.917,746.25,12,image-09,18,1
54,245.0,746.0,10,image-09,18,1
55,394.0,764.667,6,image-09,18,1
56,455.375,768.0,8,image-09,18,1
57,542.8,773.8,10,image-09,18,1
58,663.8,784.26,50,image-09,18,1
59,777.833,797.5,6,image-09,18,1
60,163.8,792.6,5,image-09,18,1
61,122.8,774.2,10,image-09,18,1
62,246.444,784.333,9,image-09,18,1
63,367.4,793.933,15,image-09,18,1
64,511.5,799.714,14,image-09,18,1
65,585.5,804.333,6,image-09,18,1
66,699.25,825.85,20,image-09,18,1
67,215.8,812.6,5,image-09,18,1
68,139.111,813.0,9,image-09,18,1
69,280.714,826.821,28,image-09,18,1
70,376.0,831.806,31,image-09,18,1
71,448.214,835.643,14,image-09,18,1
72,510.0,841.167,12,image-09,18,1
73,631.1,854.6,10,image-09,18,1
74,551.214,850.5,14,image-09,18,1
75,644.214,853.5,14,image-09,18,1
76,709.5,857.875,8,image-09,18,1
77,778.4,861.2,5,image-09,18,1
78,175.0,864.556,9,image-09,18,1
79,127.333,856.833,6,image-09,18,1
80,396.375,880.375,8,image-09,18,1
81,326.643,867.857,14,image-09,18,1
82,257.0,861.0,8,image-09,18,1
83,343.222,874.111,9,image-09,18,1
84,457.5,880.25,12,image-09,18,1
85,584.556,893.667,9,image-09,18,1
86,684.917,901.583,12,image-09,18,1
87,762.125,906.375,8,image-09,18,1
88,263.8,883.2,5,image-09,18,1
89,101.667,875.5,6,image-09,18,1
90,101.5,870.333,6,image-09,18,1
91,246.0,890.25,8,image-09,18,1
92,355.0,902.4,5,image-09,18,1
93,421.636,906.0,11,image-09,18,1
94,508.5,923.0,10,image-09,18,1
95,649.091,931.455,11,image-09,18,1
96,762.579,939.789,19,image-09,18,1
97,146.0,921.438,16,image-09,18,1
98,722.706,970.235,17,image-09,18,1
