# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
10922	2203	898	--------	-9999	-9999	3	----	
10923	549	1431	--------	-9999	-9999	0	----	image-03
10924	1967	1047	--------	-9999	-9999	1	----	
10925	2205	892	--------	-9999	-9999	0	----	
10926	558	1436	--------	-9999	-9999	1	----	image-03
10927	658	1424	--------	-9999	-9999	0	----	
10928	661	1425	--------	-9999	-9999	1	----	
10929	659	1424	--------	-9999	-9999	2	----	image-03
10930	662	1424	--------	-9999	-9999	3	----	image-03
10931	662	1424	Fixation	661	1424.25	4	----	image-03
10932	662	1420	Fixation	661.2	1423.4	5	----	
10933	662	1424	Fixation	661.333	1423.5	6	----	image-03
10934	662	1416	Fixation	661.429	1422.43	7	----	image-03
10935	662	1420	Fixation	661.5	1422.13	8	----	image-03
10936	655	1423	Fixation	660.778	1422.22	9	----	
10937	656	1415	Fixation	660.3	1421.5	10	----	image-03
10938	656	1419	Fixation	659.909	1421.27	11	----	image-03
10939	664	1419	Fixation	660.25	1421.08	12	----	image-03
10940	738	1432	--------	-9999	-9999	0	----	
10941	757	1434	--------	-9999	-9999	1	----	image-03
10942	757	1434	--------	-9999	-9999	2	----	
10943	760	1434	--------	-9999	-9999	3	----	image-03
10944	762	1428	Fixation	759	1432.5	4	----	image-03
10945	765	1428	Fixation	760.2	1431.6	5	----	image-03
10946	765	1424	Fixation	761	1430.33	6	----	image-03
10947	768	1432	Fixation	762	1430.57	7	----	image-03
10948	771	1434	Fixation	763.125	1431	8	----	image-03
10949	771	1434	Fixation	764	1431.33	9	----	image-03
10950	770	1438	Fixation	764.6	1432	10	----	image-03
10951	770	1438	Fixation	765.091	1432.55	11	----	image-03
10952	811	1431	Fixation	768.917	1432.42	12	----	image-03
10953	815	1431	Fixation	772.462	1432.31	13	----	
10954	821	1436	Fixation	775.929	1432.57	14	----	image-03
10955	824	1436	Fixation	779.133	1432.8	15	----	
10956	824	1436	Fixation	781.938	1433	16	----	image-03
10957	827	1437	Fixation	784.588	1433.24	17	----	image-03
10958	828	1432	Fixation	787	1433.17	18	----	image-03
10959	827	1437	Fixation	789.105	1433.37	19	----	image-03
10960	828	1432	Fixation	791.05	1433.3	20	----	image-03
10961	825	1432	Fixation	792.667	1433.24	21	----	image-03
10962	826	1424	Fixation	794.182	1432.82	22	----	
10963	820	1412	Fixation	795.304	1431.91	23	----	image-03
10964	823	1420	Fixation	796.458	1431.42	24	----	image-03
10965	825	1424	Fixation	797.6	1431.12	25	----	
10966	900	1419	--------	-9999	-9999	0	----	image-03
10967	900	1415	--------	-9999	-9999	1	----	image-03
10968	902	1405	--------	-9999	-9999	2	----	image-03
10969	906	1402	--------	-9999	-9999	3	----	image-03
10970	903	1402	Fixation	902.75	1406	4	----	
10971	903	1402	Fixation	902.8	1405.2	5	----	
10972	897	1397	Fixation	901.833	1403.83	6	----	image-03
10973	938	1387	Fixation	907	1401.43	7	----	image-03
10974	935	1380	Fixation	910.5	1398.75	8	----	image-03
10975	938	1381	Fixation	913.556	1396.78	9	----	image-03
10976	939	1377	Fixation	916.1	1394.8	10	----	image-03
10977	953	1374	Fixation	919.455	1392.91	11	----	image-03
10978	943	1373	Fixation	921.417	1391.25	12	----	
10979	946	1373	Fixation	923.308	1389.85	13	----	image-03
10980	990	1374	--------	-9999	-9999	0	----	
10981	1016	1378	--------	-9999	-9999	1	----	image-03
10982	1021	1370	--------	-9999	-9999	2	----	image-03
10983	1018	1369	--------	-9999	-9999	3	----	image-03
10984	1021	1370	Fixation	1019	1371.75	4	----	image-03
10985	1024	1370	Fixation	1020	1371.4	5	----	
10986	1032	1366	Fixation	1022	1370.5	6	----	image-03
10987	1036	1362	Fixation	1024	1369.29	7	----	image-03
10988	1063	1361	Fixation	1028.88	1368.25	8	----	image-03
10989	1103	1366	--------	-9999	-9999	0	----	image-03
10990	1114	1363	--------	-9999	-9999	1	----	
10991	1110	1367	--------	-9999	-9999	2	----	image-03
10992	1113	1367	--------	-9999	-9999	3	----	
10993	1113	1367	Fixation	1112.5	1366	4	----	
10994	1115	1359	Fixation	1113	1364.6	5	----	image-03
10995	1112	1358	Fixation	1112.83	1363.5	6	----	image-03
